"poly","ring","cat","x","y"
206,1,1,337,808
206,1,1,337,807
207,1,0,696,426
207,1,0,700,426
207,1,0,700,433
207,1,0,695,433
207,1,0,696,426
208,1,1,354,728
208,1,1,359,730
208,1,1,358,733
208,1,1,353,731
208,1,1,354,728
209,1,1,99,245
209,1,1,99,242
209,1,1,102,245
209,1,1,99,245
210,1,1,411,409
210,1,1,411,405
210,1,1,415,407
210,1,1,411,409
211,1,0,313,523
211,1,0,314,516
211,1,0,328,517
211,1,0,328,518
211,1,0,318,522
211,1,0,314,524
211,1,0,313,523
212,1,1,228,423
212,1,1,229,420
212,1,1,231,420
212,1,1,229,423
212,1,1,228,423
213,1,0,498,297
213,1,0,503,297
213,1,0,503,301
213,1,0,498,302
213,1,0,498,297
214,1,0,488,252
214,1,0,488,245
214,1,0,489,244
214,1,0,496,252
214,1,0,488,252
215,1,1,657,501
215,1,1,667,501
215,1,1,677,502
215,1,1,658,502
215,1,1,657,501
216,1,1,379,466
216,1,1,380,466
216,1,1,380,472
216,1,1,379,472
216,1,1,379,466
217,1,1,304,445
217,1,1,306,440
217,1,1,309,440
217,1,1,309,445
217,1,1,304,445
218,1,0,529,297
218,1,0,529,294
218,1,0,531,297
218,1,0,529,297
219,1,0,317,232
219,1,0,318,222
219,1,0,321,222
219,1,0,323,225
219,1,0,324,226
219,1,0,323,232
219,1,0,317,232
220,1,0,236,310
220,1,0,238,309
220,1,0,240,312
220,1,0,244,315
220,1,0,244,316
220,1,0,238,314
220,1,0,236,310
221,1,1,633,445
221,1,1,636,442
221,1,1,633,446
221,1,1,633,445
222,1,0,485,216
222,1,0,485,210
222,1,0,489,212
222,1,0,489,216
222,1,0,488,216
222,1,0,485,216
223,1,0,423,508
223,1,0,423,507
223,1,0,428,507
223,1,0,428,511
223,1,0,423,508
224,1,1,519,392
224,1,1,521,388
224,1,1,522,389
224,1,1,519,392
225,1,1,376,466
225,1,1,379,466
225,1,1,379,472
225,1,1,376,472
225,1,1,376,466
226,1,0,331,374
226,1,0,331,368
226,1,0,334,368
226,1,0,334,369
226,1,0,333,369
226,1,0,333,374
226,1,0,331,374
227,1,0,451,758
227,1,0,454,756
227,1,0,456,757
227,1,0,458,755
227,1,0,463,759
227,1,0,458,764
227,1,0,451,758
228,1,0,316,405
228,1,0,316,402
228,1,0,322,402
228,1,0,322,403
228,1,0,316,405
229,1,0,353,390
229,1,0,353,382
229,1,0,361,382
229,1,0,360,387
229,1,0,353,390
230,1,0,361,296
230,1,0,366,295
230,1,0,367,298
230,1,0,361,300
230,1,0,361,296
231,1,0,168,400
231,1,0,167,389
231,1,0,181,389
231,1,0,181,403
231,1,0,172,403
231,1,0,172,400
231,1,0,168,400
232,1,0,326,357
232,1,0,329,357
232,1,0,328,362
232,1,0,326,362
232,1,0,326,357
233,1,0,207,119
233,1,0,214,120
233,1,0,215,124
233,1,0,211,123
233,1,0,207,123
233,1,0,207,119
234,1,0,100,222
234,1,0,107,223
234,1,0,107,226
234,1,0,100,226
234,1,0,100,222
235,1,0,197,133
235,1,0,206,134
235,1,0,206,138
235,1,0,197,138
235,1,0,197,133
236,1,0,159,315
236,1,0,163,315
236,1,0,163,321
236,1,0,159,321
236,1,0,159,315
237,1,0,520,703
237,1,0,521,699
237,1,0,521,698
237,1,0,525,696
237,1,0,525,707
237,1,0,528,711
237,1,0,526,713
237,1,0,521,712
237,1,0,521,709
237,1,0,520,707
237,1,0,520,703
238,1,0,255,411
238,1,0,255,408
238,1,0,262,408
238,1,0,262,409
238,1,0,261,409
238,1,0,261,410
238,1,0,263,410
238,1,0,263,412
238,1,0,255,411
239,1,2,427,575
239,1,2,430,575
239,1,2,432,576
239,1,2,432,578
239,1,2,434,579
239,1,2,430,586
239,1,2,426,586
239,1,2,427,575
240,1,0,351,128
240,1,0,357,128
240,1,0,357,131
240,1,0,350,131
240,1,0,351,128
241,1,0,217,109
241,1,0,221,105
241,1,0,228,106
241,1,0,221,113
241,1,0,217,109
242,1,0,518,425
242,1,0,519,422
242,1,0,520,422
242,1,0,522,423
242,1,0,522,425
242,1,0,518,425
243,1,0,500,530
243,1,0,500,524
243,1,0,506,525
243,1,0,506,530
243,1,0,505,530
243,1,0,500,530
244,1,0,401,726
244,1,0,403,722
244,1,0,406,723
244,1,0,404,728
244,1,0,401,726
245,1,0,384,129
245,1,0,387,129
245,1,0,388,133
245,1,0,389,135
245,1,0,384,135
245,1,0,384,129
246,1,0,352,421
246,1,0,360,421
246,1,0,360,428
246,1,0,352,428
246,1,0,352,421
247,1,0,493,586
247,1,0,498,587
247,1,0,498,592
247,1,0,493,592
247,1,0,493,586
248,1,0,177,129
248,1,0,187,129
248,1,0,188,133
248,1,0,180,133
248,1,0,177,129
249,1,0,350,543
249,1,0,350,534
249,1,0,357,534
249,1,0,357,544
249,1,0,350,543
250,1,1,415,632
250,1,1,420,623
250,1,1,421,615
250,1,1,429,621
250,1,1,426,622
250,1,1,421,625
250,1,1,418,629
250,1,1,417,632
250,1,1,415,632
251,1,1,174,315
251,1,1,177,315
251,1,1,177,318
251,1,1,176,317
251,1,1,174,315
252,1,0,168,333
252,1,0,168,328
252,1,0,172,328
252,1,0,172,333
252,1,0,168,333
253,1,1,354,227
253,1,1,355,225
253,1,1,357,225
253,1,1,359,225
253,1,1,359,227
253,1,1,354,227
254,1,0,349,389
254,1,0,350,382
254,1,0,353,382
254,1,0,353,389
254,1,0,349,389
255,1,0,495,331
255,1,0,500,329
255,1,0,501,332
255,1,0,497,331
255,1,0,495,331
256,1,0,504,337
256,1,0,510,337
256,1,0,510,342
256,1,0,504,342
256,1,0,504,337
257,1,0,350,134
257,1,0,350,131
257,1,0,357,131
257,1,0,357,134
257,1,0,355,134
257,1,0,355,133
257,1,0,352,133
257,1,0,352,134
257,1,0,350,134
258,1,0,333,369
258,1,0,334,369
258,1,0,334,368
258,1,0,335,368
258,1,0,335,374
258,1,0,333,374
258,1,0,333,369
259,1,0,353,205
259,1,0,356,205
259,1,0,357,210
259,1,0,353,210
259,1,0,353,205
260,1,0,71,317
260,1,0,75,310
260,1,0,77,311
260,1,0,78,311
260,1,0,71,318
260,1,0,71,317
261,1,0,442,313
261,1,0,443,312
261,1,0,448,313
261,1,0,448,322
261,1,0,442,321
261,1,0,443,315
261,1,0,442,313
262,1,1,400,376
262,1,1,400,370
262,1,1,400,376
263,1,0,319,51
263,1,0,319,47
263,1,0,325,49
263,1,0,332,50
263,1,0,332,54
263,1,0,319,51
264,1,0,332,69
264,1,0,332,60
264,1,0,336,60
264,1,0,338,62
264,1,0,332,69
265,1,0,328,227
265,1,0,329,222
265,1,0,339,222
265,1,0,339,227
265,1,0,328,227
266,1,1,245,504
266,1,1,248,505
266,1,1,273,506
266,1,1,276,505
266,1,1,284,502
266,1,1,288,502
266,1,1,289,502
266,1,1,284,502
266,1,1,281,504
266,1,1,281,505
266,1,1,282,506
266,1,1,274,507
266,1,1,250,505
266,1,1,248,505
266,1,1,245,504
267,1,1,399,422
267,1,1,399,414
267,1,1,399,422
268,1,1,376,449
268,1,1,380,450
268,1,1,379,466
268,1,1,376,466
268,1,1,376,449
269,1,0,425,803
269,1,0,426,800
269,1,0,431,802
269,1,0,431,804
269,1,0,429,805
269,1,0,428,804
269,1,0,425,803
270,1,0,678,472
270,1,0,678,469
270,1,0,680,468
270,1,0,686,468
270,1,0,686,472
270,1,0,678,472
271,1,1,472,383
271,1,1,477,381
271,1,1,477,382
271,1,1,473,384
271,1,1,472,383
272,1,0,527,635
272,1,0,533,627
272,1,0,536,629
272,1,0,539,632
272,1,0,538,634
272,1,0,536,632
272,1,0,534,632
272,1,0,533,633
272,1,0,532,635
272,1,0,530,636
272,1,0,529,636
272,1,0,527,635
273,1,0,679,537
273,1,0,679,536
273,1,0,681,536
273,1,0,688,537
273,1,0,687,540
273,1,0,680,539
273,1,0,679,537
274,1,1,330,161
274,1,1,334,161
274,1,1,334,162
274,1,1,330,161
275,1,0,395,172
275,1,0,395,168
275,1,0,404,168
275,1,0,405,172
275,1,0,395,172
276,1,0,373,447
276,1,0,373,442
276,1,0,376,442
276,1,0,376,447
276,1,0,373,447
277,1,0,293,394
277,1,0,300,394
277,1,0,300,395
277,1,0,297,395
277,1,0,297,396
277,1,0,294,396
277,1,0,294,395
277,1,0,293,394
278,1,1,325,801
278,1,1,327,787
278,1,1,330,788
278,1,1,332,788
278,1,1,337,791
278,1,1,336,803
278,1,1,325,801
279,1,1,273,467
279,1,1,273,464
279,1,1,279,464
279,1,1,279,467
279,1,1,273,467
280,1,0,466,474
280,1,0,473,474
280,1,0,473,480
280,1,0,466,480
280,1,0,466,474
281,1,1,363,781
281,1,1,365,775
281,1,1,376,757
281,1,1,392,733
281,1,1,393,734
281,1,1,392,735
281,1,1,367,774
281,1,1,364,781
281,1,1,363,781
282,1,0,308,77
282,1,0,318,77
282,1,0,318,80
282,1,0,308,80
282,1,0,308,77
283,1,1,501,488
283,1,1,513,488
283,1,1,513,498
283,1,1,500,498
283,1,1,501,488
284,1,0,690,527
284,1,0,690,524
284,1,0,698,526
284,1,0,698,529
284,1,0,690,527
285,1,0,622,491
285,1,0,622,487
285,1,0,632,488
285,1,0,630,491
285,1,0,622,491
286,1,2,284,55
286,1,2,287,55
286,1,2,287,51
286,1,2,288,51
286,1,2,288,52
286,1,2,289,51
286,1,2,287,48
286,1,2,287,47
286,1,2,286,46
286,1,2,286,44
286,1,2,287,45
286,1,2,286,46
286,1,2,287,46
286,1,2,287,48
286,1,2,289,51
286,1,2,288,52
286,1,2,287,51
286,1,2,287,55
286,1,2,288,56
286,1,2,289,55
286,1,2,289,56
286,1,2,288,56
286,1,2,289,58
286,1,2,292,59
286,1,2,295,62
286,1,2,295,63
286,1,2,295,65
286,1,2,295,67
286,1,2,294,69
286,1,2,292,70
286,1,2,293,69
286,1,2,293,68
286,1,2,295,66
286,1,2,295,64
286,1,2,295,62
286,1,2,292,59
286,1,2,291,59
286,1,2,289,59
286,1,2,286,55
286,1,2,284,55
287,1,0,352,711
287,1,0,353,707
287,1,0,358,709
287,1,0,357,712
287,1,0,352,711
288,1,0,115,208
288,1,0,124,208
288,1,0,123,211
288,1,0,115,211
288,1,0,115,208
289,1,0,107,211
289,1,0,115,211
289,1,0,115,215
289,1,0,107,215
289,1,0,107,211
290,1,1,426,674
290,1,1,427,673
290,1,1,430,673
290,1,1,430,677
290,1,1,428,677
290,1,1,426,674
291,1,0,640,458
291,1,0,640,451
291,1,0,642,451
291,1,0,642,452
291,1,0,644,452
291,1,0,647,456
291,1,0,649,458
291,1,0,640,458
292,1,0,477,382
292,1,0,487,378
292,1,0,489,382
292,1,0,479,386
292,1,0,477,382
293,1,1,308,503
293,1,1,310,503
293,1,1,314,504
293,1,1,308,503
294,1,0,657,500
294,1,0,667,499
294,1,0,667,501
294,1,0,657,501
294,1,0,657,500
295,1,0,635,553
295,1,0,642,552
295,1,0,645,555
295,1,0,637,556
295,1,0,635,553
296,1,0,343,749
296,1,0,344,742
296,1,0,350,744
296,1,0,346,750
296,1,0,344,750
296,1,0,343,749
297,1,0,307,110
297,1,0,318,110
297,1,0,317,114
297,1,0,307,114
297,1,0,307,110
298,1,0,283,367
298,1,0,285,366
298,1,0,286,364
298,1,0,293,364
298,1,0,293,367
298,1,0,283,367
299,1,0,185,296
299,1,0,185,292
299,1,0,194,292
299,1,0,194,297
299,1,0,185,296
300,1,1,399,447
300,1,1,399,442
300,1,1,409,442
300,1,1,407,448
300,1,1,399,447
301,1,0,643,553
301,1,0,648,553
301,1,0,653,563
301,1,0,649,563
301,1,0,646,556
301,1,0,643,553
302,1,0,455,299
302,1,0,458,299
302,1,0,458,308
302,1,0,457,312
302,1,0,457,322
302,1,0,455,322
302,1,0,456,311
302,1,0,455,299
303,1,0,135,182
303,1,0,139,182
303,1,0,139,188
303,1,0,137,188
303,1,0,135,182
304,1,0,283,338
304,1,0,288,338
304,1,0,288,350
304,1,0,285,352
304,1,0,284,346
304,1,0,283,338
305,1,0,264,246
305,1,0,270,241
305,1,0,280,228
305,1,0,282,229
305,1,0,283,229
305,1,0,288,224
305,1,0,290,226
305,1,0,279,237
305,1,0,273,244
305,1,0,268,247
305,1,0,266,247
305,1,0,264,246
306,1,2,12,305
306,1,2,12,302
306,1,2,13,302
306,1,2,14,304
306,1,2,15,305
306,1,2,15,307
306,1,2,16,307
306,1,2,17,309
306,1,2,20,312
306,1,2,20,314
306,1,2,21,314
306,1,2,21,315
306,1,2,22,316
306,1,2,22,317
306,1,2,23,317
306,1,2,27,321
306,1,2,27,322
306,1,2,28,323
306,1,2,28,324
306,1,2,29,324
306,1,2,30,326
306,1,2,31,327
306,1,2,32,326
306,1,2,32,327
306,1,2,33,327
306,1,2,35,328
306,1,2,34,329
306,1,2,34,330
306,1,2,35,331
306,1,2,35,330
306,1,2,36,332
306,1,2,37,333
306,1,2,37,332
306,1,2,38,333
306,1,2,37,334
306,1,2,38,333
306,1,2,39,334
306,1,2,39,336
306,1,2,40,337
306,1,2,42,337
306,1,2,44,340
306,1,2,46,341
306,1,2,47,342
306,1,2,48,344
306,1,2,50,344
306,1,2,52,348
306,1,2,54,350
306,1,2,53,350
306,1,2,54,352
306,1,2,55,352
306,1,2,55,353
306,1,2,56,353
306,1,2,57,354
306,1,2,58,354
306,1,2,58,352
306,1,2,57,352
306,1,2,58,352
306,1,2,59,351
306,1,2,60,350
306,1,2,61,349
306,1,2,61,348
306,1,2,62,348
306,1,2,61,349
306,1,2,60,351
306,1,2,59,352
306,1,2,58,355
306,1,2,51,360
306,1,2,50,358
306,1,2,49,355
306,1,2,48,353
306,1,2,47,351
306,1,2,45,348
306,1,2,45,347
306,1,2,43,345
306,1,2,39,340
306,1,2,35,336
306,1,2,31,331
306,1,2,30,330
306,1,2,29,329
306,1,2,25,325
306,1,2,24,324
306,1,2,22,322
306,1,2,17,312
306,1,2,16,312
306,1,2,13,309
306,1,2,12,305
307,1,0,535,568
307,1,0,538,567
307,1,0,542,570
307,1,0,540,572
307,1,0,535,568
308,1,0,145,211
308,1,0,151,212
308,1,0,150,220
308,1,0,147,220
308,1,0,145,215
308,1,0,145,211
309,1,0,138,327
309,1,0,139,322
309,1,0,143,322
309,1,0,148,323
309,1,0,148,326
309,1,0,149,328
309,1,0,138,327
310,1,0,541,588
310,1,0,541,578
310,1,0,546,580
310,1,0,546,588
310,1,0,541,588
311,1,0,273,22
311,1,0,278,25
311,1,0,279,28
311,1,0,281,33
311,1,0,275,34
311,1,0,275,32
311,1,0,273,22
312,1,0,422,245
312,1,0,423,242
312,1,0,427,245
312,1,0,431,249
312,1,0,425,249
312,1,0,425,247
312,1,0,422,245
313,1,0,328,237
313,1,0,329,232
313,1,0,333,237
313,1,0,328,237
314,1,0,286,221
314,1,0,291,216
314,1,0,293,218
314,1,0,288,224
314,1,0,286,221
315,1,0,260,454
315,1,0,262,453
315,1,0,262,458
315,1,0,260,457
315,1,0,260,454
316,1,0,580,335
316,1,0,582,328
316,1,0,584,323
316,1,0,586,322
316,1,0,589,321
316,1,0,591,320
316,1,0,593,323
316,1,0,592,330
316,1,0,592,334
316,1,0,593,337
316,1,0,595,339
316,1,0,591,344
316,1,0,598,350
316,1,0,595,353
316,1,0,582,341
316,1,0,580,338
316,1,0,580,335
317,1,0,307,388
317,1,0,307,381
317,1,0,312,381
317,1,0,312,388
317,1,0,307,388
318,1,0,157,342
318,1,0,160,342
318,1,0,162,347
318,1,0,159,347
318,1,0,157,342
319,1,0,295,246
319,1,0,304,246
319,1,0,303,251
319,1,0,296,251
319,1,0,295,246
320,1,0,172,187
320,1,0,173,185
320,1,0,179,177
320,1,0,182,183
320,1,0,181,183
320,1,0,177,189
320,1,0,173,189
320,1,0,172,187
321,1,1,379,501
321,1,1,380,493
321,1,1,380,489
321,1,1,385,491
321,1,1,385,493
321,1,1,385,495
321,1,1,385,498
321,1,1,385,500
321,1,1,379,501
322,1,0,413,516
322,1,0,413,514
322,1,0,417,514
322,1,0,417,518
322,1,0,413,518
322,1,0,413,516
323,1,0,311,232
323,1,0,317,232
323,1,0,317,237
323,1,0,311,237
323,1,0,311,232
324,1,0,243,326
324,1,0,248,327
324,1,0,251,336
324,1,0,247,335
324,1,0,243,326
325,1,0,298,180
325,1,0,301,175
325,1,0,300,174
325,1,0,305,174
325,1,0,305,183
325,1,0,298,180
326,1,0,291,323
326,1,0,292,319
326,1,0,296,320
326,1,0,298,321
326,1,0,293,324
326,1,0,291,323
327,1,0,384,116
327,1,0,385,115
327,1,0,392,113
327,1,0,393,117
327,1,0,386,118
327,1,0,384,116
328,1,0,316,413
328,1,0,316,405
328,1,0,322,403
328,1,0,323,404
328,1,0,323,405
328,1,0,319,413
328,1,0,316,413
329,1,0,572,641
329,1,0,572,636
329,1,0,577,636
329,1,0,577,641
329,1,0,572,641
330,1,0,349,714
330,1,0,351,706
330,1,0,353,707
330,1,0,351,714
330,1,0,349,714
331,1,0,315,445
331,1,0,320,446
331,1,0,321,447
331,1,0,315,449
331,1,0,315,445
332,1,0,172,282
332,1,0,178,282
332,1,0,177,288
332,1,0,172,287
332,1,0,172,282
333,1,0,548,567
333,1,0,553,564
333,1,0,557,566
333,1,0,557,569
333,1,0,548,567
334,1,1,492,449
334,1,1,499,451
334,1,1,499,452
334,1,1,491,450
334,1,1,492,449
335,1,1,418,499
335,1,1,423,499
335,1,1,423,507
335,1,1,417,506
335,1,1,418,499
336,1,0,515,245
336,1,0,518,245
336,1,0,518,251
336,1,0,515,251
336,1,0,515,245
337,1,0,94,328
337,1,0,95,325
337,1,0,96,324
337,1,0,97,324
337,1,0,100,326
337,1,0,97,328
337,1,0,95,328
337,1,0,94,328
338,1,0,163,315
338,1,0,163,308
338,1,0,167,308
338,1,0,169,310
338,1,0,168,315
338,1,0,163,315
339,1,2,434,579
339,1,2,447,584
339,1,2,450,584
339,1,2,455,583
339,1,2,460,579
339,1,2,461,580
339,1,2,462,579
339,1,2,465,583
339,1,2,456,589
339,1,2,445,589
339,1,2,430,586
339,1,2,434,579
340,1,0,356,373
340,1,0,357,371
340,1,0,360,371
340,1,0,360,376
340,1,0,356,373
341,1,0,356,402
341,1,0,357,396
341,1,0,360,396
341,1,0,360,403
341,1,0,356,402
342,1,0,577,479
342,1,0,578,477
342,1,0,585,477
342,1,0,585,479
342,1,0,577,479
343,1,1,299,543
343,1,1,300,542
343,1,1,303,543
343,1,1,302,543
343,1,1,299,543
344,1,0,363,441
344,1,0,363,436
344,1,0,368,436
344,1,0,367,441
344,1,0,363,441
345,1,1,411,545
345,1,1,417,545
345,1,1,416,549
345,1,1,412,549
345,1,1,411,545
346,1,0,331,294
346,1,0,333,293
346,1,0,337,295
346,1,0,336,295
346,1,0,335,298
346,1,0,332,299
346,1,0,331,294
347,1,0,401,364
347,1,0,408,364
347,1,0,407,367
347,1,0,400,370
347,1,0,401,364
348,1,0,591,343
348,1,0,595,339
348,1,0,600,342
348,1,0,606,342
348,1,0,609,343
348,1,0,609,346
348,1,0,602,345
348,1,0,598,346
348,1,0,596,343
348,1,0,593,346
348,1,0,591,343
349,1,0,480,643
349,1,0,487,636
349,1,0,487,633
349,1,0,490,630
349,1,0,491,620
349,1,0,498,622
349,1,0,502,625
349,1,0,504,623
349,1,0,504,615
349,1,0,508,617
349,1,0,511,613
349,1,0,525,622
349,1,0,516,633
349,1,0,523,640
349,1,0,517,647
349,1,0,521,649
349,1,0,516,654
349,1,0,512,650
349,1,0,510,649
349,1,0,498,649
349,1,0,489,651
349,1,0,480,643
350,1,1,317,237
350,1,1,317,232
350,1,1,323,232
350,1,1,321,237
350,1,1,317,237
351,1,1,376,414
351,1,1,377,414
351,1,1,377,418
351,1,1,376,414
352,1,0,477,640
352,1,0,483,634
352,1,0,487,634
352,1,0,487,636
352,1,0,480,643
352,1,0,477,640
353,1,0,467,763
353,1,0,473,757
353,1,0,477,760
353,1,0,471,766
353,1,0,467,763
354,1,1,334,139
354,1,1,337,134
354,1,1,339,133
354,1,1,338,139
354,1,1,334,139
355,1,1,471,342
355,1,1,477,340
355,1,1,476,342
355,1,1,471,342
356,1,0,290,281
356,1,0,293,281
356,1,0,294,281
356,1,0,294,287
356,1,0,290,287
356,1,0,290,281
357,1,0,652,396
357,1,0,658,393
357,1,0,659,395
357,1,0,663,398
357,1,0,661,402
357,1,0,654,398
357,1,0,652,396
358,1,0,476,289
358,1,0,484,288
358,1,0,484,293
358,1,0,476,293
358,1,0,476,289
359,1,0,340,237
359,1,0,344,237
359,1,0,345,242
359,1,0,341,242
359,1,0,340,237
360,1,1,360,803
360,1,1,361,781
360,1,1,363,781
360,1,1,362,802
360,1,1,360,803
361,1,0,238,451
361,1,0,249,458
361,1,0,249,463
361,1,0,241,463
361,1,0,239,461
361,1,0,239,455
361,1,0,238,451
362,1,1,492,449
362,1,1,493,447
362,1,1,494,447
362,1,1,492,449
363,1,2,177,421
363,1,2,178,421
363,1,2,182,422
363,1,2,182,423
363,1,2,177,422
363,1,2,177,421
364,1,1,539,361
364,1,1,546,351
364,1,1,540,361
364,1,1,539,361
365,1,0,429,443
365,1,0,430,437
365,1,0,433,437
365,1,0,433,443
365,1,0,429,443
366,1,1,290,293
366,1,1,292,293
366,1,1,293,294
366,1,1,290,295
366,1,1,290,293
367,1,1,249,467
367,1,1,249,464
367,1,1,259,465
367,1,1,258,466
367,1,1,257,467
367,1,1,249,467
368,1,0,249,457
368,1,0,249,453
368,1,0,254,453
368,1,0,254,457
368,1,0,249,457
369,1,1,304,411
369,1,1,307,409
369,1,1,307,413
369,1,1,304,412
369,1,1,304,411
370,1,1,184,243
370,1,1,190,243
370,1,1,190,248
370,1,1,191,250
370,1,1,197,250
370,1,1,199,250
370,1,1,200,250
370,1,1,200,243
370,1,1,207,243
370,1,1,212,253
370,1,1,208,254
370,1,1,201,255
370,1,1,197,255
370,1,1,192,255
370,1,1,190,255
370,1,1,189,253
370,1,1,186,249
370,1,1,184,243
371,1,0,351,257
371,1,0,357,257
371,1,0,357,262
371,1,0,351,262
371,1,0,351,257
372,1,0,293,376
372,1,0,295,374
372,1,0,300,374
372,1,0,300,377
372,1,0,294,377
372,1,0,293,376
373,1,0,344,215
373,1,0,350,215
373,1,0,350,219
373,1,0,344,219
373,1,0,344,215
374,1,0,480,456
374,1,0,484,455
374,1,0,484,463
374,1,0,480,462
374,1,0,480,456
375,1,0,658,441
375,1,0,662,441
375,1,0,662,447
375,1,0,658,447
375,1,0,658,441
376,1,1,481,474
376,1,1,484,471
376,1,1,484,474
376,1,1,481,474
377,1,0,665,563
377,1,0,669,564
377,1,0,669,571
377,1,0,666,571
377,1,0,665,563
378,1,0,229,293
378,1,0,236,292
378,1,0,239,290
378,1,0,243,289
378,1,0,237,293
378,1,0,235,298
378,1,0,236,301
378,1,0,232,301
378,1,0,229,293
379,1,1,598,609
379,1,1,599,607
379,1,1,599,602
379,1,1,600,600
379,1,1,607,595
379,1,1,608,594
379,1,1,608,591
379,1,1,611,590
379,1,1,614,587
379,1,1,616,586
379,1,1,615,588
379,1,1,613,594
379,1,1,612,600
379,1,1,611,602
379,1,1,608,604
379,1,1,601,607
379,1,1,599,610
379,1,1,598,609
380,1,0,521,292
380,1,0,521,288
380,1,0,524,288
380,1,0,528,292
380,1,0,521,292
381,1,0,565,617
381,1,0,565,612
381,1,0,568,612
381,1,0,568,617
381,1,0,565,617
382,1,1,530,310
382,1,1,538,306
382,1,1,530,311
382,1,1,530,310
383,1,1,140,242
383,1,1,142,239
383,1,1,144,236
383,1,1,144,242
383,1,1,140,242
384,1,0,650,546
384,1,0,661,546
384,1,0,663,549
384,1,0,662,550
384,1,0,651,549
384,1,0,650,546
385,1,0,427,558
385,1,0,437,559
385,1,0,437,566
385,1,0,427,566
385,1,0,427,558
386,1,0,579,537
386,1,0,582,533
386,1,0,584,534
386,1,0,584,533
386,1,0,587,535
386,1,0,589,535
386,1,0,594,531
386,1,0,594,529
386,1,0,600,529
386,1,0,619,533
386,1,0,624,533
386,1,0,627,542
386,1,0,620,546
386,1,0,616,551
386,1,0,579,537
387,1,0,420,600
387,1,0,427,594
387,1,0,425,599
387,1,0,429,596
387,1,0,434,595
387,1,0,433,605
387,1,0,434,613
387,1,0,440,614
387,1,0,442,613
387,1,0,454,610
387,1,0,456,611
387,1,0,452,614
387,1,0,448,616
387,1,0,430,621
387,1,0,425,617
387,1,0,423,613
387,1,0,422,604
387,1,0,420,600
388,1,1,611,452
388,1,1,613,450
388,1,1,615,452
388,1,1,613,454
388,1,1,611,452
389,1,0,225,395
389,1,0,232,395
389,1,0,233,395
389,1,0,230,401
389,1,0,225,401
389,1,0,225,395
390,1,0,509,301
390,1,0,521,301
390,1,0,521,306
390,1,0,509,306
390,1,0,509,301
391,1,0,374,389
391,1,0,374,384
391,1,0,378,385
391,1,0,378,389
391,1,0,374,389
392,1,0,358,272
392,1,0,364,272
392,1,0,364,273
392,1,0,358,273
392,1,0,358,272
393,1,0,20,274
393,1,0,25,274
393,1,0,29,281
393,1,0,25,283
393,1,0,21,277
393,1,0,20,274
394,1,0,405,256
394,1,0,407,251
394,1,0,410,253
394,1,0,416,258
394,1,0,420,259
394,1,0,419,262
394,1,0,425,262
394,1,0,424,260
394,1,0,422,259
394,1,0,425,259
394,1,0,427,281
394,1,0,426,281
394,1,0,424,279
394,1,0,420,278
394,1,0,412,278
394,1,0,411,273
394,1,0,406,261
394,1,0,405,256
395,1,1,504,482
395,1,1,513,482
395,1,1,513,488
395,1,1,504,488
395,1,1,504,482
396,1,0,495,498
396,1,0,495,493
396,1,0,500,493
396,1,0,500,498
396,1,0,495,498
397,1,0,478,244
397,1,0,482,244
397,1,0,482,251
397,1,0,478,251
397,1,0,478,244
398,1,0,317,257
398,1,0,317,252
398,1,0,328,252
398,1,0,328,257
398,1,0,317,257
399,1,0,495,436
399,1,0,498,430
399,1,0,501,432
399,1,0,498,438
399,1,0,495,436
400,1,1,597,368
400,1,1,604,364
400,1,1,610,364
400,1,1,636,369
400,1,1,640,370
400,1,1,636,374
400,1,1,600,371
400,1,1,599,369
400,1,1,597,368
401,1,0,498,697
401,1,0,502,695
401,1,0,504,701
401,1,0,500,703
401,1,0,499,701
401,1,0,498,697
402,1,1,567,555
402,1,1,567,553
402,1,1,568,552
402,1,1,571,552
402,1,1,569,554
402,1,1,567,555
403,1,0,428,507
403,1,0,428,502
403,1,0,432,502
403,1,0,432,507
403,1,0,428,507
404,1,0,459,617
404,1,0,462,611
404,1,0,465,613
404,1,0,463,617
404,1,0,461,619
404,1,0,460,620
404,1,0,459,617
405,1,0,699,543
405,1,0,704,540
405,1,0,706,541
405,1,0,704,542
405,1,0,699,543
406,1,0,193,303
406,1,0,194,297
406,1,0,200,300
406,1,0,205,302
406,1,0,205,303
406,1,0,193,303
407,1,0,340,317
407,1,0,350,316
407,1,0,351,319
407,1,0,340,320
407,1,0,340,317
408,1,0,166,145
408,1,0,178,146
408,1,0,179,150
408,1,0,167,150
408,1,0,166,145
409,1,0,235,74
409,1,0,236,70
409,1,0,246,74
409,1,0,250,74
409,1,0,250,80
409,1,0,245,79
409,1,0,238,75
409,1,0,235,74
410,1,0,401,506
410,1,0,409,506
410,1,0,409,513
410,1,0,402,513
410,1,0,401,506
411,1,0,340,407
411,1,0,343,407
411,1,0,343,409
411,1,0,340,409
411,1,0,340,407
412,1,0,225,142
412,1,0,225,139
412,1,0,228,142
412,1,0,225,142
413,1,1,357,343
413,1,1,367,342
413,1,1,368,348
413,1,1,358,349
413,1,1,357,343
414,1,0,249,362
414,1,0,252,361
414,1,0,254,366
414,1,0,249,367
414,1,0,249,362
415,1,0,388,414
415,1,0,397,415
415,1,0,398,415
415,1,0,388,419
415,1,0,388,414
416,1,0,386,118
416,1,0,392,117
