"st","x","y"
"49",9097,9448
"49",9055,9521
"49",9155,9118
"49",9090,9679
"49",9095,9008
"49",9025,9470
"49",9147,9079
"49",9145,8973
"49",9071,9047
"49",9183,9174
"49",8816,9456
"49",9225,9870
"49",9184,9710
"49",9236,9891
"49",8821,9542
"49",9021,9738
"49",8829,9460
"49",9199,9486
"49",9064,9480
"49",9084,9426
"49",9066,9542
"49",9040,9550
"49",9032,9473
"49",9129,9404
"49",9129,9405
"49",9049,9721
"49",7770,12178
"49",9331,8438
"49",9521,9338
"49",9184,9907
"49",9442,9677
"49",9108,9725
"49",9027,9759
"49",9025,9764
"49",9168,9470
"49",9035,9548
"49",9175,9402
"49",7327,12634
"49",7292,12641
"49",9129,9471
"49",9176,9481
"49",9031,9464
"49",9084,9443
"49",9085,9444
"49",9101,9451
"49",9095,9470
"49",9093,9470
"49",9175,9838
"49",9185,9463
"49",9181,9473
"49",9154,9394
"49",8944,9645
"49",9018,9639
"49",7278,12699
"49",7323,12632
"49",7338,12598
"49",9311,8515
"49",9347,8507
"49",9138,9634
"49",9148,9506
"49",9253,9981
"49",7272,12611
"49",9030,9604
"49",8996,9430
"49",9440,9688
"49",9174,9401
"49",9104,9418
"49",9383,9649
"49",9094,9464
"49",9066,9473
"49",9148,9411
"49",9398,9451
"49",9068,9460
"49",9037,9427
"49",9651,9454
"49",9048,9547
"49",9198,9912
"49",9142,8840
"49",10413,10038
"49",9179,9780
"49",9016,9613
"49",9144,9504
"49",9009,9609
"49",9144,8974
"49",9171,8908
"49",9007,9757
"49",8875,12272
"49",9144,9153
"49",9179,9185
"49",9066,8961
"49",9097,9595
"49",9097,8981
"49",9138,9656
"49",8710,9471
"49",8813,9448
"49",8806,9547
"49",9135,9064
"49",9118,9727
"49",9158,9004
"49",9164,8915
"49",9159,8959
"49",9112,8947
"49",9110,8944
"49",8811,9559
"49",8690,9455
"49",9022,9765
"49",9067,9835
"49",9138,9473
"49",9175,8940
"49",9146,9272
"49",7815,12094
"49",7326,12697
"49",10375,12716
"49",9030,9546
"49",9086,9522
"49",9004,9623
"49",9129,9462
"49",9131,9461
"49",9183,9416
"49",9048,9591
"49",9050,9477
"49",9101,9739
"49",9065,9744
"49",9101,10135
"49",7490,12609
"49",9317,8316
"49",9135,10097
"49",9099,9707
"49",7774,12164
"49",7258,12643
"49",9122,9583
"49",9047,9605
"49",9075,9467
"49",9242,9975
"49",9054,9783
"49",9085,9466
"49",9171,9560
"49",9058,9722
"49",9151,9519
"49",9246,9025
"49",9074,9487
"49",9324,8472
"49",9352,8376
"49",9339,8465
"49",7756,12173
"49",9411,9507
"49",8995,9434
"49",8994,9425
"49",8994,9407
"49",9085,9424
"49",9028,9451
"49",9081,9646
"49",9174,9405
"49",9131,9640
"49",9108,9339
"49",7766,12117
"49",9169,9425
"49",9077,9505
"49",8982,9425
"49",9174,9463
"49",9081,9466
"49",9053,9591
"49",9057,9605
"49",9157,9289
"49",9079,9690
"49",9087,9588
"49",9226,9915
"49",9213,9925
"49",9307,8905
"49",9059,9810
"49",9100,9625
"49",9093,9603
"49",9039,9591
"49",9168,8947
"49",9136,8843
"49",9226,10057
"49",9222,9835
"49",9197,9912
"49",9260,9989
"49",9135,8926
"49",8812,9451
"49",10415,10032
"49",9189,9903
"49",9106,9738
"49",8929,10923
"49",9140,9664
"49",9241,9880
"49",9161,9056
"49",9111,8969
"49",9079,9026
"49",9174,9238
"49",9127,9278
"49",9179,8890
"49",9005,9584
"49",9005,9583
"49",9017,9532
"49",9145,9293
"49",9187,10068
"49",9185,9853
"49",9171,9739
"49",9091,9676
"49",9055,9045
"49",10525,11757
"49",9206,9841
"49",8825,9534
"49",9100,9028
"49",9185,8912
"49",9103,8958
"49",9166,9056
"49",8821,9560
"49",9137,9408
"49",9124,9046
"49",9190,8921
"49",9149,9435
"49",9068,9455
"49",8988,9428
"49",9144,9380
"49",9019,9576
"49",9215,9813
"49",9051,9715
"49",9240,9928
"49",9189,9771
"49",7512,12627
"49",9340,8463
"49",9134,9750
"49",9174,9840
"49",9072,9829
"49",9166,9737
"49",7322,12646
"49",9192,9891
"49",7318,12679
"49",9089,9540
"49",9104,9443
"49",9037,9455
"49",9067,9452
"49",9552,9563
"49",9333,9145
"49",9083,9484
"49",9123,9347
"49",7296,12643
"49",9364,8422
"49",9314,8677
"49",9333,8447
"49",8415,10632
"49",9200,8413
"49",9162,9444
"49",9116,9540
"49",9151,9385
"49",9078,9651
"49",9108,9376
"49",9120,9533
"49",9024,9562
"49",9439,9704
"49",7762,12189
"49",7412,12111
"49",9348,8463
"49",9138,9475
"49",9086,9441
"49",9331,9434
"49",9344,8439
"49",9346,8441
"49",9077,9583
"49",9222,10029
"49",9096,9705
"49",9025,9556
"49",9165,8986
"49",9151,8941
"49",9193,10091
"49",9167,10598
"49",9176,8849
"49",9051,9066
"49",8881,12270
"49",9092,9012
"49",9086,8976
"49",9177,9221
"49",9121,9297
"49",9061,9043
"49",9176,9235
"49",9244,9859
"49",9007,9582
"49",10560,12419
"49",9660,10847
"49",9016,9605
"49",9107,9466
"49",9099,10155
"49",9091,10155
"49",9163,9249
"49",9178,9257
"49",9082,9020
"49",8835,9441
"49",9225,10053
"49",9183,9854
"49",9098,9759
"49",9141,8981
"49",9171,9256
"49",8843,9478
"49",9105,9344
"49",9016,10395
"49",9013,9486
"49",10748,9929
"49",9009,9416
"49",9250,10036
"49",7248,12611
"49",9090,9748
"49",9149,9726
"49",9094,9752
"49",9344,8370
"49",9347,8463
"49",9232,9926
"49",9202,10107
"49",9107,9716
"49",8985,9807
"49",9195,9850
"49",9141,9656
"49",9187,9846
"49",9085,10161
"49",9141,9552
"49",9116,9531
"49",9389,9692
"49",9520,9311
"49",9082,9529
"49",9160,9362
"49",9105,9365
"49",9195,9790
"49",9095,9585
"49",9141,9442
"49",9076,9596
"49",9142,9512
"49",9016,9440
"49",9036,9471
"49",9195,9473
"49",7258,12688
"49",9453,9691
"49",9007,9631
"49",9397,9517
"49",9170,8658
"49",7241,12603
"49",9340,8455
"49",9085,9427
"49",9048,9427
"49",9325,8467
"49",8421,10639
"49",9062,9601
"49",9174,9414
"49",9047,9439
"49",9116,9364
"49",9093,9556
"49",9140,9516
"49",9183,9485
"49",9112,9590
"49",9110,9471
"49",8980,9624
"49",9002,9412
"49",9016,9746
"49",8813,11128
"49",9096,8963
"49",9049,9432
"49",9008,9437
"49",9037,8968
"49",9160,8896
"49",9076,8969
"49",9162,10593
"49",9075,9832
"49",9121,8877
"49",9164,9271
"49",9052,9004
"49",9050,9459
"49",9141,9307
"49",9069,9647
"49",10781,9949
"49",8802,9558
"49",9139,9059
"49",9111,9607
"49",9111,9737
"49",9180,10092
"49",8829,9463
"49",9081,8964
"49",9142,8933
"49",9127,9113
"49",9101,9069
"49",9183,10040
"49",9049,8973
"49",9162,8994
"49",9022,8418
"49",9162,9414
"49",9078,9425
"49",9145,10760
"49",9138,9467
"49",9025,9603
"49",9017,9424
"49",9178,9481
"49",9022,9530
"49",9139,9542
"49",9172,9751
"49",9038,9468
"49",9169,9420
"49",9111,9390
"49",8341,10685
"49",9206,9790
"49",9025,9483
"49",9062,9812
"49",9352,8384
"49",9445,9694
"49",7263,12673
"49",9371,8380
"49",8187,11650
"49",9215,9855
"49",9144,8705
"49",9093,9428
"49",9135,9525
"49",9172,9484
"49",7778,12165
"49",7964,12039
"49",9189,9872
"49",9323,8457
"49",9020,9417
"49",9153,9533
"49",9395,9654
"49",9137,9404
"49",9052,9611
"49",9143,9419
"49",9097,9556
"49",7268,12670
"49",9468,9698
"49",9055,9454
"49",9167,10109
"49",7351,12621
"49",7264,12610
"49",7337,12670
"49",7327,12638
"49",9451,9663
"49",9146,9422
"49",9027,9491
"49",9090,9603
"49",9539,9589
"49",9048,9593
"49",9157,9547
"49",9075,9482
"49",9083,9449
"49",9106,9604
"49",9034,9510
"49",9126,9632
"49",10120,10133
"49",9109,9453
"49",8991,9796
"49",9170,9853
"49",9228,9861
"49",10765,9935
"49",10756,9940
"49",10774,9945
"49",9129,9550
"49",9059,8961
"49",9088,9687
"49",9181,8871
"49",10428,12645
"49",9177,8900
"49",9163,8934
"49",9173,10108
"49",9073,9058
"49",9128,9057
"49",9065,9797
"49",9048,9725
"49",9176,9229
"49",9171,9237
"49",9114,8853
"49",9095,9002
"49",9133,9074
"49",9154,9072
"49",9173,8899
"49",10904,10025
"49",9103,9439
"49",9103,9440
"49",8069,12836
"49",9053,10176
"49",9720,10527
"49",9174,9244
"49",8822,9541
"49",9128,8969
"49",9169,9290
"49",8822,9562
"49",9204,10037
"49",9221,10043
"49",8782,9484
"49",7329,12699
"49",8978,9614
"49",9131,9431
"49",9054,9503
"49",9059,9587
"49",9179,9503
"49",9019,9571
"49",7247,12717
"49",9058,9439
"49",9155,9566
"49",9059,9435
"49",9015,9751
"49",7224,12554
"49",7522,12560
"49",7512,12557
"49",8982,9810
"49",9154,9770
"49",9225,10049
"49",9236,9900
"49",9104,9486
"49",9120,9598
"49",9079,9587
"49",7354,12640
"49",9207,9912
"49",9211,9922
"49",9134,9766
"49",9349,8458
"49",9213,9844
"49",9187,9574
"49",9176,9400
"49",9176,9400
"49",9169,9528
"49",9158,9423
"49",9015,9423
"49",9562,9571
"49",9110,9588
"49",9106,9363
"49",9338,8370
"49",9348,9418
"49",9199,9468
"49",9576,9538
"49",9336,8479
"49",9162,9382
"49",8986,9429
"49",9411,9430
"49",7230,12568
"49",9219,8512
"49",9442,9687
"49",9145,9687
"49",9210,10027
"49",9553,9588
"49",9344,8499
"49",9161,9445
"49",9110,9590
"49",9077,9452
"49",7347,12628
"49",9093,9554
"49",9149,9506
"49",9107,9492
"49",9033,9572
"49",9023,9583
"49",9005,9755
"49",9228,9909
"49",9165,9006
"49",9204,9829
"49",8626,11390
"49",9051,9563
"49",9159,8950
"49",9166,9693
"49",9204,9916
"49",9209,9922
"49",9081,8962
"49",9169,9437
"49",9074,8998
"49",9109,9083
"49",9169,9062
"49",9177,8995
"49",9183,9038
"49",9097,9022
"49",9157,9062
"49",9120,8975
"49",9193,9829
"49",9177,8934
"49",10750,9920
"49",8714,9470
"49",9107,9741
"49",9028,9575
"49",10783,9929
"49",9718,10528
"49",9714,10608
"49",9024,9490
"49",9164,9162
"49",9143,9076
"49",9160,8829
"49",9109,8956
"49",9106,9058
"49",9066,8995
"49",9173,9760
"49",9012,9751
"49",9015,9731
"49",9179,8931
"49",9090,10838
"49",7615,12619
"49",8020,12006
"49",8803,9494
"49",9169,8923
"49",9022,9443
"49",9029,9585
"49",9072,9525
"49",9140,9423
"49",9130,9494
"49",9108,9339
"49",8184,11658
"49",9073,9540
"49",7937,12171
"49",9127,10107
"49",9113,8539
"49",9177,8644
"49",7354,12620
"49",9289,8550
"49",9109,10049
"49",9198,9868
"49",9437,9674
"49",9100,9725
"49",9186,10038
"49",7767,12161
"49",7485,12604
"49",9123,9600
"49",9211,9924
"49",9323,8456
"49",9297,8551
"49",9055,9437
"49",9071,9515
"49",9092,9504
"49",9168,9514
"49",9212,9933
"49",9213,9932
"49",9112,9565
"49",9021,9602
"49",7493,12614
"49",9133,9522
"49",9228,10052
"49",9171,9422
"49",9076,9505
"49",9563,9544
"49",9005,9640
"49",10711,9402
"49",9165,9451
"49",9161,9449
"49",9197,9847
"49",9408,9522
"49",9152,9412
"49",9106,9648
"49",9332,8447
"49",9034,9582
"49",9175,9488
"49",9026,9495
"49",9026,9477
"49",10777,9930
"49",9036,9435
"49",9132,8960
"49",9075,9835
"49",9059,10116
"49",9088,10134
"49",10777,9965
"49",10584,9972
"49",9100,9651
"49",9095,9619
"49",9178,9007
"49",10403,10046
"49",9017,9750
"49",9079,9694
"49",8832,9532
"49",8825,9457
"49",9175,8887
"49",9180,9220
"49",9126,9094
"49",9147,9158
"49",9174,9063
"49",9170,9287
"49",9143,9062
"49",9179,9249
"49",9169,8987
"49",9207,9829
"49",9136,9444
"49",9116,9587
"49",9069,9008
"49",9015,9601
"49",9095,9009
"49",9172,8973
"49",9123,8897
"49",9171,8919
"49",9080,9057
"49",9150,9144
"49",9082,9000
"49",9165,8682
"49",9066,9596
"49",9028,9422
"49",9146,9606
"49",9167,9445
"49",8862,11098
"49",10742,9922
"49",9119,9408
"49",8673,11263
"49",9067,9735
"49",9328,8448
"49",9309,8493
"49",9087,9683
"49",9094,10155
"49",9245,9893
"49",9230,9850
"49",8944,10478
"49",9167,8689
"49",9141,10061
"49",9176,9845
"49",9240,9877
"49",7229,12576
"49",9108,9470
"49",9174,9449
"49",9104,9647
"49",9335,8450
"49",9082,9478
"49",9110,9705
"49",9145,9447
"49",9109,9532
"49",7935,11487
"49",9122,10099
"49",9158,9434
"49",9151,9510
"49",9142,9402
"49",9121,9356
"49",9081,9573
"49",9127,9364
"49",9357,8395
"49",9352,8383
"49",9125,10103
"49",9236,10055
"49",9407,9521
"49",7354,12641
"49",9435,9686
"49",9001,10154
"49",7725,12160
"49",9116,9577
"49",9129,9532
"49",9291,8639
"49",9019,9437
"49",9118,9377
"49",9085,9580
"49",9044,9563
"49",9134,9725
"49",10642,11686
"49",9208,9895
"49",10724,9916
"49",9755,10652
"49",9738,10600
"49",9160,8980
"49",9063,9775
"49",8693,9474
"49",9153,9235
"49",9158,9272
"49",9116,9296
"49",10773,9942
"49",9262,10009
"49",9071,9006
"49",9119,9282
"49",9072,9005
"49",9117,9043
"49",9189,9268
"49",9089,9451
"49",9088,9054
"49",9177,9221
"49",9044,9040
"49",9054,8967
"49",10563,12422
"49",8986,9612
"49",9190,9840
"49",9164,9241
"49",9176,9284
"49",9079,9053
"49",9205,9855
"49",9126,9048
"49",9145,9287
"49",9123,9096
"49",9120,9107
"49",9108,9055
"49",9169,9269
"49",9078,8968
"49",9058,10190
"49",9161,9404
"49",9154,9490
"49",9384,8418
"49",9141,8983
"49",9170,8932
"49",9071,9506
"49",9061,9501
"49",9126,9461
"49",9127,9461
"49",9130,9487
"49",8492,12344
"49",7536,12579
"49",9140,10089
"49",9059,10163
"49",9110,9723
"49",9334,8443
"49",9135,9730
"49",9153,9689
"49",9055,10180
"49",9268,10000
"49",9110,9724
"49",9029,9422
"49",8997,9433
"49",9072,9451
"49",9217,9848
"49",9117,9385
"49",9097,9456
"49",9082,9486
"49",9120,9380
"49",7973,11675
"49",9195,10034
"49",9046,9482
"49",9185,9408
"49",9178,9541
"49",9784,8604
"49",9146,9415
"49",9040,9464
"49",7541,12583
"49",8546,11043
"49",9140,8763
"49",9308,8559
"49",9130,9562
"49",9078,9647
"49",9335,8451
"49",9327,8455
"49",9358,8362
"49",7407,12609
"49",7352,12666
"49",9164,9536
"49",9328,8514
"49",9092,9502
"49",9009,9437
"49",7338,12617
"49",9067,9556
"49",9117,9498
"49",9158,9489
"49",9374,9423
"49",9161,9516
"49",9050,9571
"49",9163,9277
"49",9190,10100
"49",9217,10052
"49",8641,11355
"49",9238,9942
"49",9123,9739
"49",9161,9574
"49",9111,8958
"49",9172,8836
"49",9108,9694
"49",9167,9248
"49",9112,9052
"49",9124,9289
"49",9123,9289
"49",9143,9085
"49",9072,9004
"49",9140,9104
"49",9155,9140
"49",9132,8939
"49",9192,8851
"49",9195,9828
"49",9020,9500
"49",10769,9942
"49",9738,10642
"49",9171,9216
"49",9167,9149
"49",9150,9143
"49",9160,8836
"49",9090,8963
"49",9139,9078
"49",9153,9364
"49",9225,10649
"49",9138,9308
"49",9704,10610
"49",9150,8356
"49",9061,9617
"49",8187,11654
"49",9011,10396
"49",9080,9591
"49",9113,9450
"49",8190,11651
"49",7282,12620
"49",9262,9987
"49",9191,9823
"49",9211,9983
"49",9108,9714
"49",9212,9851
"49",9220,9811
"49",9162,8665
"49",9353,8236
"49",9329,8564
"49",9224,9921
"49",9090,11774
"49",7274,12173
"49",9149,8460
"49",8499,11012
"49",7318,12686
"49",9107,8472
"49",9110,9490
"49",9018,9420
"49",9135,9541
"49",9349,8456
"49",9324,8517
"49",9126,9474
"49",9115,9497
"49",9125,9439
"49",9091,9751
"49",9151,9466
"49",7630,12344
"49",9118,9382
"49",9132,9435
"49",9226,9910
"49",9131,9385
"49",9117,9512
"49",9115,9513
"49",9004,9500
"49",9349,8377
"49",9063,9565
"49",9058,9605
"49",9070,9653
"49",9119,8485
"49",9105,9384
"49",9192,9831
"49",9218,8678
"49",9340,8437
"49",9332,8448
"49",9365,8435
"49",9218,8389
"49",7528,12590
"49",7327,12650
"49",9136,9373
"49",9346,9150
"49",7220,12564
"49",9083,9551
"49",9071,9531
"49",9162,9545
"49",9176,9736
"49",9053,9550
"49",8994,9404
"49",9011,9487
"49",7254,12681
"49",9113,9352
"49",9164,9408
"49",9046,9479
"49",9010,9500
"49",9064,9602
"49",9010,9616
"49",9186,9456
"49",9041,9780
"49",9109,9713
"49",9173,8948
"49",9219,9993
"49",9186,9763
"49",9098,8975
"49",9160,8967
"49",9103,9065
"49",9149,9075
"49",9132,9056
"49",9156,9308
"49",9207,9924
"49",9095,9024
"49",9169,9220
"49",9179,9251
"49",9137,9481
"49",9262,10587
"49",9097,9510
"49",9097,9059
"49",9177,9048
"49",9173,9126
"49",9176,8907
"49",9079,9079
"49",9079,9045
"49",9153,9082
"49",9168,9143
"49",9173,9860
"49",9188,9832
"49",9139,9737
"49",9158,8996
"49",9165,8941
"49",9179,8944
"49",9782,10649
"49",10556,11806
"49",9179,9529
"49",9015,9420
"49",9136,9493
"49",10481,13046
"49",9063,9739
"49",7264,12623
"49",9226,10021
"49",9158,9770
"49",9261,10001
"49",9012,9624
"49",7348,12633
"49",9069,9717
"49",9347,8451
"49",7282,12639
"49",9185,9856
"49",9195,10042
"49",9092,9748
"49",9108,9378
"49",9156,9401
"49",9036,9419
"49",9344,8465
"49",7305,12642
"49",7303,12687
"49",9044,9475
"49",9160,9391
"49",9214,9815
"49",9165,9421
"49",9183,9417
"49",9035,9504
"49",7525,12603
"49",9179,9858
"49",9134,9528
"49",9158,9362
"49",9166,9467
"49",9129,9365
"49",9085,9474
"49",8975,9411
"49",9107,9340
"49",7337,12656
"49",9176,9696
"49",9161,9718
"49",9088,8894
"49",9185,8917
"49",9132,9440
"49",9161,8840
"49",9184,8832
"49",9100,10150
"49",9159,8860
"49",9165,8920
"49",8050,12858
"49",8865,9402
"49",9215,9889
"49",9168,9274
"49",9122,9288
"49",9137,9079
"49",9125,9299
"49",9139,9307
"49",9156,9242
"49",9052,9001
"49",9153,9312
"49",9756,10619
"49",8813,9449
"49",9252,9972
"49",9255,9971
"49",8076,12847
"49",9164,8829
"49",9176,9008
"49",8673,11252
"49",8676,11250
"49",7491,12555
"49",9168,8683
"49",9109,9345
"49",9110,9347
"49",9157,9504
"49",9041,9553
"49",9161,9398
"49",9138,9457
"49",10563,12434
"49",9122,9486
"49",9016,9430
"49",9030,9528
"49",9137,9744
"49",9239,9892
"49",9017,9770
"49",9173,9839
"49",9061,9834
"49",9398,9550
"49",7319,12639
"49",9008,9611
"49",9035,9558
"49",9029,9513
"49",9198,9838
"49",7311,12334
"49",9120,9396
"49",9068,9507
"49",9178,9418
"49",7292,12648
"49",7248,12709
"49",9064,9734
"49",9571,9494
"49",9130,8794
"49",9234,9852
"49",9017,9482
"49",9188,9899
"49",9183,9446
"49",9059,9494
"49",9044,9451
"49",9352,8447
"49",8991,9424
"49",9062,9430
"49",9062,9430
"49",9167,9421
"49",9180,9467
"49",7798,12134
"49",9164,9835
"49",9132,9495
"49",9135,9584
"49",8998,9613
"49",9104,9352
"49",9068,9475
"49",9141,9500
"49",9125,9362
"49",9067,9462
"49",9082,9556
"49",9047,9606
"49",9147,9543
"49",9035,9510
"49",9035,9508
"49",9055,9482
"49",9018,9749
"49",9172,8923
"49",9129,10097
"49",9201,9851
"49",9084,10151
"49",9122,9531
"49",9035,9761
"49",9182,9787
"49",9146,8873
"49",9189,9009
"49",9157,8947
"49",9190,8840
"49",9145,9091
"49",9069,9062
"49",9139,9052
"49",9148,9021
"49",9153,9178
"49",9171,9123
"49",10775,9946
"49",9109,9332
"49",9112,8930
"49",9167,9772
"49",9161,9299
"49",9136,9061
"49",9083,8970
"49",8968,11616
"49",9089,9063
"49",9089,9679
"49",8498,12379
"49",9147,9372
"49",9131,9494
"49",9155,8946
"49",9151,9146
"49",8821,9539
"49",9098,8989
"49",9189,8865
"49",9170,9535
"49",9039,9565
"49",9014,9421
"49",9041,9452
"49",9011,9606
"49",7251,12711
"49",9037,9426
"49",7272,12630
"49",9082,10132
"49",9211,9845
"49",9192,9786
"49",9235,9989
"49",9230,9919
"49",7516,12619
"49",9225,9909
"49",9212,9889
"49",9159,9369
"49",9051,9494
"49",9147,8530
"49",9182,9458
"49",9096,9420
"49",8994,9757
"49",9127,9500
"49",8991,9761
"49",9169,9734
"49",9338,8569
"49",9311,8504
"49",9019,9433
"49",9136,9416
"49",9098,9465
"49",9064,9561
"49",9020,9594
"49",9139,9417
"49",9117,9518
"49",9171,8665
"49",7799,12094
"49",9162,9377
"49",9183,8650
"49",9190,9455
"49",7309,12665
"49",9374,8417
"49",7319,12673
"49",9074,9500
"49",9020,9490
"49",9149,9374
"49",9117,9567
"49",7272,12384
"49",9117,9538
"49",9165,9431
"49",9095,9565
"49",9156,9372
"49",9184,9574
"49",9021,9571
"49",9128,9551
"49",9043,9570
"49",9117,9640
"49",9049,9502
"49",9209,9933
"49",9184,9897
"49",9101,9764
"49",9173,8962
"49",9236,9933
"49",9218,9839
"49",9150,9692
"49",9205,10041
"49",9133,9762
"49",9169,8894
"49",9092,9450
"49",9092,9449
"49",8622,9949
"49",8789,9568
"49",9211,9904
"49",9087,9000
"49",9130,9089
"49",9145,9688
"49",9170,9049
"49",9040,9617
"49",9135,9055
"49",9127,9099
"49",9090,8966
"49",9100,8969
"49",9133,8966
"49",8999,9516
"49",9123,9067
"49",9246,9994
"49",9107,9604
"49",9178,9064
"49",9101,8995
"49",9215,9884
"49",9084,9008
"49",9171,8921
"49",9121,8984
"49",9696,10812
"49",9210,9860
"49",9232,9898
"49",9234,9898
"49",9234,9898
"49",9234,9897
"49",9233,9897
"49",9208,9793
"49",8873,12266
"49",9136,9540
"49",9168,9418
"49",9004,9413
"49",9030,9461
"49",9106,9546
"49",9033,9537
"49",9142,9538
"49",9160,9518
"49",9029,9625
"49",9169,9422
"49",9075,9531
"49",9085,9551
"49",9016,9522
"49",9085,9547
"49",9179,9855
"49",7286,12535
"49",7540,12591
"49",7281,12637
"49",9232,9906
"49",9234,9906
"49",9136,10084
"49",9170,9687
"49",9096,10155
"49",8341,10657
"49",7377,12616
"49",9166,9739
"49",9188,9773
"49",7249,12555
"49",7303,12718
"49",7326,12645
"49",9072,8439
"49",9178,8663
"49",9171,9463
"49",9085,9426
"49",9189,9421
"49",9168,9515
"49",7295,12649
"49",9333,8459
"49",9123,9567
"49",9229,10031
"49",9157,9545
"49",9035,9543
"49",9351,8370
"49",9391,9465
"49",9196,9466
"49",9189,9471
"49",7261,12607
"49",9154,9410
"49",9046,9462
"49",9398,9522
"49",9307,8494
"49",9099,9443
"49",7263,12604
"49",9141,9462
"49",9014,9558
"49",9329,8462
"49",9143,9413
"49",9046,9461
"49",9093,9456
"49",9112,9628
"49",9164,9390
"49",9148,9419
"49",9113,9597
"49",9348,8426
"49",9106,9530
"49",9243,9398
"49",9127,9343
"49",9082,9547
"49",8997,9602
"49",9002,9517
"49",9075,9549
"49",9112,9566
"49",9141,9378
"49",9160,9742
"49",9144,9721
"49",10733,9933
"49",9737,10611
"49",9123,9523
"49",9056,9591
"49",9167,9183
"49",9083,9742
"49",9058,8991
"49",8717,9489
"49",9148,9136
"49",9141,9159
"49",9147,9293
"49",9127,9273
"49",9096,9062
"49",9165,9053
"49",9111,9099
"49",10770,9964
"49",10768,9953
"49",9423,11065
"49",9149,9522
"49",9000,9521
"49",8997,9625
"49",8808,9561
"49",9712,10533
"49",9155,9002
"49",9169,9296
"49",8822,9452
"49",8683,11248
"49",9193,9820
"49",9042,10133
"49",9052,9718
"49",9235,9900
"49",9186,9809
"49",8697,9468
"49",9105,8985
"49",7774,12136
"49",9107,9444
"49",9111,9447
"49",8988,9418
"49",9041,9578
"49",9194,9473
"49",9128,9580
"49",9013,9605
"49",9044,9457
"49",9041,9462
"49",7350,12616
"49",9232,9909
"49",9182,10081
"49",7322,12627
"49",9208,9878
"49",9090,10132
"49",9176,9839
"49",9181,9868
"49",9226,9894
"49",9023,9765
"49",7773,12172
"49",9108,9456
"49",9135,8402
"49",9132,9571
"49",9080,9486
"49",9045,9559
"49",9341,9146
"49",9102,9422
"49",9473,9681
"49",9353,9428
"49",7288,12690
"49",7330,12646
"49",9365,8452
"49",9398,9675
"49",7324,12695
"49",9401,9511
"49",7272,12677
"49",9136,9587
"49",9361,8422
"49",9024,9633
"49",7465,12598
"49",7319,12650
"49",9039,9446
"49",7251,12564
"49",9234,9911
"49",9043,9588
"49",9201,9459
"49",9072,9442
"49",9123,9473
"49",9117,9453
"49",7336,12634
"49",7328,12694
"49",9105,9517
"49",9108,9642
"49",9106,9604
"49",10176,9905
"49",9154,9749
"49",9209,9829
"49",9193,9871
"49",10725,9928
"49",9270,10000
"49",9038,9468
"49",9181,9433
