"fips","county","state","y1960","y1964","y1968","y1972","y1976","y1980","y1984","y1988","y1992","y1996","y2000","y2004","y2008","y2012","y2016","y2020","y2024"
"36037","GENESEE","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36039","GREENE","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36041","HAMILTON","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36043","HERKIMER","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36045","JEFFERSON","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36047","KINGS","NY","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"36049","LEWIS","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36051","LIVINGSTON","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36053","MADISON","NY","R","D","R","R","R","R","R","R","R","D","R","R","D","D","R","R","R"
"36055","MONROE","NY","R","D","R","R","R","D","R","R","D","D","D","D","D","D","D","D","D"
"36057","MONTGOMERY","NY","D","D","R","R","R","R","R","D","D","D","D","R","R","R","R","R","R"
"36059","NASSAU","NY","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","R"
"36061","NEW YORK","NY","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"36063","NIAGARA","NY","D","D","D","R","R","D","R","D","D","D","D","D","D","D","R","R","R"
"36065","ONEIDA","NY","D","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36067","ONONDAGA","NY","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"36069","ONTARIO","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36071","ORANGE","NY","R","D","R","R","R","R","R","R","R","D","R","R","D","D","R","R","R"
"36073","ORLEANS","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36075","OSWEGO","NY","R","D","R","R","R","R","R","R","R","D","R","R","D","D","R","R","R"
"36077","OTSEGO","NY","R","D","R","R","R","R","R","R","D","D","R","R","D","D","R","R","R"
"36079","PUTNAM","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36081","QUEENS","NY","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"36083","RENSSELAER","NY","R","D","R","R","R","R","R","R","D","D","D","D","D","D","R","D","D"
"36085","RICHMOND","NY","R","D","R","R","R","R","R","R","R","D","D","R","R","D","R","R","R"
"36087","ROCKLAND","NY","R","D","R","R","R","R","R","R","D","D","D","R","D","D","D","D","R"
"36089","ST. LAWRENCE","NY","R","D","R","R","R","R","R","R","D","D","D","D","D","D","R","R","R"
"36091","SARATOGA","NY","R","D","R","R","R","R","R","R","R","D","R","R","D","D","R","D","D"
"36093","SCHENECTADY","NY","R","D","D","R","R","R","R","D","D","D","D","D","D","D","D","D","D"
"36095","SCHOHARIE","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36097","SCHUYLER","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"36099","SENECA","NY","R","D","R","R","R","R","R","R","D","D","D","R","D","D","R","R","R"
"36101","STEUBEN","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36103","SUFFOLK","NY","R","D","R","R","R","R","R","R","R","D","D","D","D","D","R","R","R"
"36105","SULLIVAN","NY","R","D","R","R","D","R","R","R","D","D","D","R","D","D","R","R","R"
"36107","TIOGA","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36109","TOMPKINS","NY","R","D","R","R","R","R","D","D","D","D","D","D","D","D","D","D","D"
"36111","ULSTER","NY","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"36113","WARREN","NY","R","D","R","R","R","R","R","R","R","D","R","R","D","D","R","R","R"
"36115","WASHINGTON","NY","R","D","R","R","R","R","R","R","R","D","R","R","D","D","R","R","R"
"36117","WAYNE","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36119","WESTCHESTER","NY","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"36121","WYOMING","NY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"36123","YATES","NY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"37001","ALAMANCE","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37003","ALEXANDER","NC","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37005","ALLEGHANY","NC","D","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"37007","ANSON","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","R"
"37009","ASHE","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37011","AVERY","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37013","BEAUFORT","NC","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37015","BERTIE","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37017","BLADEN","NC","D","D","D","R","D","D","D","D","D","D","D","R","D","D","R","R","R"
"37019","BRUNSWICK","NC","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"37021","BUNCOMBE","NC","R","D","R","R","D","R","R","R","D","D","R","R","D","D","D","D","D"
"37023","BURKE","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37025","CABARRUS","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37027","CALDWELL","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37029","CAMDEN","NC","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"37031","CARTERET","NC","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37033","CASWELL","NC","D","D","D","R","D","D","D","D","D","D","R","R","D","R","R","R","R"
"37035","CATAWBA","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37037","CHATHAM","NC","D","D","R","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"37039","CHEROKEE","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37041","CHOWAN","NC","D","D","D","R","D","D","R","R","D","D","D","R","R","R","R","R","R"
"37043","CLAY","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37045","CLEVELAND","NC","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"37047","COLUMBUS","NC","D","D","D","R","D","D","R","D","D","D","D","R","R","R","R","R","R"
"37049","CRAVEN","NC","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37051","CUMBERLAND","NC","D","D","D","R","D","D","R","R","D","D","D","R","D","D","D","D","D"
"37053","CURRITUCK","NC","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"37055","DARE","NC","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37057","DAVIDSON","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37059","DAVIE","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37061","DUPLIN","NC","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"37063","DURHAM","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37065","EDGECOMBE","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37067","FORSYTH","NC","R","D","R","R","D","R","R","R","R","R","R","R","D","D","D","D","D"
"37069","FRANKLIN","NC","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"37071","GASTON","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37073","GATES","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"37075","GRAHAM","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37077","GRANVILLE","NC","D","D","D","R","D","D","R","D","D","D","D","R","D","D","R","R","R"
"37079","GREENE","NC","D","D","D","R","D","D","R","D","D","R","R","R","R","R","R","R","R"
"37081","GUILFORD","NC","R","D","R","R","D","R","R","R","D","D","R","D","D","D","D","D","D"
"37083","HALIFAX","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37085","HARNETT","NC","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"37087","HAYWOOD","NC","R","D","R","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"37089","HENDERSON","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37091","HERTFORD","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37093","HOKE","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37095","HYDE","NC","D","D","D","R","D","D","R","D","D","D","R","R","D","R","R","R","R"
"37097","IREDELL","NC","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37099","JACKSON","NC","R","D","R","R","D","D","R","R","D","D","R","R","D","R","R","R","R"
"37101","JOHNSTON","NC","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37103","JONES","NC","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"37105","LEE","NC","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"37107","LENOIR","NC","D","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37109","LINCOLN","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37111","MCDOWELL","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37113","MACON","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37115","MADISON","NC","D","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"37117","MARTIN","NC","D","D","D","R","D","D","R","D","D","D","D","R","D","D","R","R","R"
"37119","MECKLENBURG","NC","R","D","R","R","D","R","R","R","R","D","R","D","D","D","D","D","D"
"37121","MITCHELL","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37123","MONTGOMERY","NC","R","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"37125","MOORE","NC","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37127","NASH","NC","D","D","D","R","D","R","R","R","R","R","R","R","R","D","R","D","R"
"37129","NEW HANOVER","NC","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","D","D"
"37131","NORTHAMPTON","NC","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37133","ONSLOW","NC","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37135","ORANGE","NC","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37137","PAMLICO","NC","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"37139","PASQUOTANK","NC","D","D","D","R","D","D","R","R","D","D","D","D","D","D","D","D","R"
"37141","PENDER","NC","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"37143","PERQUIMANS","NC","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"37145","PERSON","NC","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"37147","PITT","NC","D","D","D","R","D","R","R","R","D","R","R","R","D","D","D","D","D"
"37149","POLK","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37151","RANDOLPH","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37153","RICHMOND","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"37155","ROBESON","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"37157","ROCKINGHAM","NC","D","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"37159","ROWAN","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37161","RUTHERFORD","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37163","SAMPSON","NC","D","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"37165","SCOTLAND","NC","D","D","D","R","D","D","R","D","D","D","D","D","D","D","D","R","R"
"37167","STANLY","NC","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37169","STOKES","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37171","SURRY","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37173","SWAIN","NC","D","D","R","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"37175","TRANSYLVANIA","NC","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"37177","TYRRELL","NC","D","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"37179","UNION","NC","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"37181","VANCE","NC","D","D","D","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"37183","WAKE","NC","D","D","R","R","R","R","R","R","D","R","R","R","D","D","D","D","D"
"37185","WARREN","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37187","WASHINGTON","NC","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"37189","WATAUGA","NC","R","D","R","R","R","R","R","R","D","R","R","R","D","R","D","D","D"
"37191","WAYNE","NC","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37193","WILKES","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37195","WILSON","NC","D","D","D","R","D","R","R","R","R","R","R","R","D","D","D","D","D"
"37197","YADKIN","NC","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"37199","YANCEY","NC","D","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"38001","ADAMS","ND","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38003","BARNES","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38005","BENSON","ND","R","D","D","R","D","R","R","D","D","D","R","D","D","D","R","R","R"
"38007","BILLINGS","ND","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38009","BOTTINEAU","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38011","BOWMAN","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38013","BURKE","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38015","BURLEIGH","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38017","CASS","ND","R","D","R","R","R","R","R","R","R","R","R","R","D","R","R","R","R"
"38019","CAVALIER","ND","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38021","DICKEY","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38023","DIVIDE","ND","R","D","R","R","D","R","R","D","D","D","R","R","R","R","R","R","R"
"38025","DUNN","ND","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38027","EDDY","ND","R","D","R","R","D","R","R","R","R","D","R","R","D","R","R","R","R"
"38029","EMMONS","ND","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38031","FOSTER","ND","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38033","GOLDEN VALLEY","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38035","GRAND FORKS","ND","R","D","R","R","R","R","R","R","R","R","R","R","D","R","R","R","R"
"38037","GRANT","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38039","GRIGGS","ND","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38041","HETTINGER","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38043","KIDDER","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38045","LA MOURE","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38047","LOGAN","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38049","MCHENRY","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38051","MCINTOSH","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38053","MCKENZIE","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38055","MCLEAN","ND","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38057","MERCER","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38059","MORTON","ND","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38061","MOUNTRAIL","ND","D","D","D","R","D","R","R","D","D","D","R","R","D","R","R","R","R"
"38063","NELSON","ND","R","D","R","R","D","R","R","D","R","D","R","R","D","R","R","R","R"
"38065","OLIVER","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38067","PEMBINA","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38069","PIERCE","ND","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38071","RAMSEY","ND","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"38073","RANSOM","ND","R","D","R","R","D","R","R","D","D","D","R","R","D","D","R","R","R"
"38075","RENVILLE","ND","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38077","RICHLAND","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38079","ROLETTE","ND","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"38081","SARGENT","ND","D","D","R","R","D","R","R","D","D","D","R","R","D","D","R","R","R"
"38083","SHERIDAN","ND","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38085","SIOUX","ND","D","D","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D"
"38087","SLOPE","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38089","STARK","ND","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38091","STEELE","ND","R","D","D","R","D","R","R","D","D","D","R","D","D","D","R","R","R"
"38093","STUTSMAN","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38095","TOWNER","ND","R","D","R","R","D","R","R","D","D","D","R","R","D","R","R","R","R"
"38097","TRAILL","ND","R","D","R","R","R","R","R","R","R","D","R","R","D","R","R","R","R"
"38099","WALSH","ND","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"38101","WARD","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38103","WELLS","ND","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"38105","WILLIAMS","ND","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"39001","ADAMS","OH","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"39003","ALLEN","OH","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"39005","ASHLAND","OH","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"39007","ASHTABULA","OH","R","D","R","R","D","R","R","D","D","D","D","D","D","D","R","R","R"
"39009","ATHENS","OH","R","D","R","D","D","D","R","D","D","D","D","D","D","D","D","D","D"
"39011","AUGLAIZE","OH","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"39013","BELMONT","OH","D","D","D","R","D","D","D","D","D","D","D","D","D","R","R","R","R"
"39015","BROWN","OH","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"39017","BUTLER","OH","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"39019","CARROLL","OH","R","D","R","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"39021","CHAMPAIGN","OH","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"39023","CLARK","OH","R","D","D","R","R","R","R","R","D","D","D","R","R","R","R","R","R"
"39025","CLERMONT","OH","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
