"GEOID20","pop","district_2022","district_2026"
"120530416022014",0,12,15
"121039900000003",0,13,13
"121030281023025",0,13,16
"121270910151003",113,7,7
"121270825034004",102,7,7
"121090213023018",0,6,6
"121270903052090",34,6,6
"121270830033180",0,7,7
"121270828011035",0,7,7
"120530401011180",0,12,15
"121090208081008",0,5,5
"120110601133002",92,20,20
"121270832093092",0,7,7
"120110703302005",33,25,22
"121270825094026",0,7,7
"120530414023016",508,12,15
"120530407021024",18,12,15
"120530401013011",5,12,15
"120690302092021",0,6,6
"121030240012006",383,14,13
"121030254123019",108,13,13
"120810017052005",0,16,16
"121099902000001",0,5,5
"120050014042072",0,2,2
"121090214042001",106,6,6
"121010322003001",0,12,15
"120050025001034",10,2,2
"120050002041044",0,2,2
"121090207133008",0,5,5
"121010312031003",0,12,12
"121010317071000",89,12,12
"121170206011045",8,7,7
"120530402012001",61,12,15
"121270828023019",33,7,7
"121270910293025",110,7,7
"121010317081013",127,12,12
"120879718002016",0,28,28
"120879717001005",0,28,28
"120879800001177",0,28,28
"120050002042003",0,2,2
"121270828011010",0,7,7
"120530411032023",361,12,15
"120530401011101",12,12,15
"120530401011094",3,12,15
"120050025001062",0,2,2
"121090212071024",0,6,6
"121090207053012",0,5,5
"120110702081013",0,25,22
"120050002011013",102,2,2
"120050027132012",265,2,2
"121170217041007",444,7,7
"120110106032005",52,23,22
"120690311052045",0,11,11
"120690312073085",33,11,11
"120690301103063",0,6,6
"120879716002003",0,28,28
"121339701031028",14,2,2
"120390204003034",0,2,2
"120879707001004",0,28,28
"120119800001055",0,25,22
"120110201015000",567,23,20
"120110610013000",671,25,22
"121090209033007",95,5,5
"121090214082003",0,5,5
"121090214041003",923,6,6
"120050019003017",0,2,2
"120690313191069",10,11,11
"120690311031036",62,11,11
"121010330061007",177,15,15
"120330035091000",0,1,1
"120330039003079",9,1,1
"120110602102006",0,20,20
"121030268142006",0,13,13
"121090211011092",7,6,6
"121090214084011",0,5,5
"121090210043009",0,5,5
"121090212102004",40,6,6
"121090212103004",299,6,6
"121339703011260",0,2,2
"121090211011068",3,6,6
"120110601132040",0,20,20
"121010321074002",614,15,15
"120210109062034",0,19,22
"120210108081005",814,19,22
"120610508062018",12,8,9
"121050123042007",20,18,18
"120174517021006",0,12,15
"120570122132002",2135,15,14
"120570115281012",0,14,12
"120150101001047",0,17,17
"120150105032088",132,17,17
"120150102002026",0,17,17
"120860145001016",74,28,28
"121050125113018",0,9,18
"121050116043002",21,18,18
"121050124081009",363,18,18
"120570140031076",0,16,14
"120850013013010",198,21,21
"120210104112009",0,26,19
"120310135252009",28,4,4
"120310008002000",0,5,5
"121079503004055",65,6,6
"120570064004011",0,14,14
"120570115191006",17,14,12
"120570116053055",61,14,14
"120860064023007",56,27,27
"120830006011000",172,6,6
"120850005011010",378,21,21
"121050120042021",752,15,18
"121050128042000",594,18,18
"121050148022052",38,18,16
"121050148031041",550,18,18
"120830004021000",97,6,6
"120830001011000",18,3,3
"120150210033024",0,17,17
"120970410032043",58,9,9
"120970413023006",0,9,9
"120310159262003",219,5,5
"121150027462060",0,17,16
"120174503092186",3,12,15
"121319506101005",0,2,2
"120570102113005",0,15,15
"120570108101015",0,15,15
"120570114183000",243,15,12
"120710104172000",0,19,19
"120710017081000",1201,19,19
"120710601023012",1,19,19
"120710401233010",137,17,17
"120710401384030",39,19,19
"120610509033002",0,8,9
"120210111072101",0,26,22
"120210109052000",0,19,22
"121030251141011",30,13,13
"120310103051001",1675,4,4
"120860145003026",0,28,28
"121150027462423",0,17,16
"121150026041000",47,17,17
"121079513001081",36,6,6
"120379703021012",0,2,2
"120570024003003",0,14,12
"120570101064001",117,15,14
"120570143003022",93,15,15
"120570122111027",13,14,15
"120570139141020",196,16,14
"120570032003010",53,14,12
"120570138042026",401,16,14
"120570121031017",125,15,15
"120570141041015",145,14,14
"120570119113000",127,14,12
"120570125032000",20,15,14
"120090601053000",0,8,8
"120090642021000",0,8,8
"120570012001000",0,14,12
"120570144002016",304,14,12
"120759707004045",0,3,3
"120610507023016",39,8,9
"120860124031018",0,26,26
"121050124091014",0,18,18
"121050129001027",0,18,18
"120710019081036",0,19,19
"120570112053015",28,15,12
"120570104023048",0,15,15
"120860102011020",0,28,28
"120860113023006",193,28,28
"121319505012088",14,2,2
"121319900000002",0,2,2
"121050160032025",0,18,16
"121319501022053",23,2,2
"120860076071015",22,27,27
"120860045001009",0,24,25
"120860127012008",519,26,26
"120174510022050",0,12,15
"120174503091096",27,12,15
"120379703042000",0,2,2
"120190311102005",109,4,4
"121150027261023",185,17,16
"120710017051010",392,19,19
"120850014043002",71,21,21
"120570141093034",0,16,14
"120379702001140",0,2,2
"120350602062053",0,6,6
"120099900000011",0,8,8
"120174504023015",0,12,15
"121150016022002",264,17,17
"121150011023010",46,17,17
"121150027262039",0,17,16
"121150005021012",94,17,17
"120310106011001",240,4,4
"120150204011023",0,17,17
"120860084271006",19,27,28
"120210104331006",0,26,19
"120210105082010",500,26,19
"121150014033002",0,17,16
"120910208001095",0,1,1
"120910203062000",0,1,1
"121050141302009",16,18,18
"121050119092019",113,15,18
"120570124033030",25,15,14
"120570136021026",115,14,14
"121150026011004",0,17,17
"121199115001062",0,11,11
"120150305013064",3,17,17
"121319506062018",0,2,2
"121319506111037",144,2,2
"120610503062010",0,8,9
"120570140171012",862,16,14
"121050121271038",533,15,18
"121150027382043",0,17,17
"121150004061012",232,17,17
"121150027301018",0,17,17
"120210112082006",184,26,22
"120990064022003",0,22,25
"120990069123002",188,22,25
"120990008054005",327,21,21
"120860108042000",95,28,28
"120010018151057",11,3,3
"120869801001007",0,28,28
"120150201013000",52,17,17
"120150201042014",57,17,17
"120150304021024",16,17,17
"120150105041015",0,17,17
"120174504023016",0,12,15
"121050138022001",1406,18,18
"120570019002009",179,14,15
"121030251073023",59,13,16
"121030201072003",0,13,16
"121259602011013",90,3,3
"121259603002018",70,3,3
"121030253032008",56,13,13
"121150026031011",113,17,17
"121150022053005",0,17,17
"121150027262038",0,17,16
"121150021012012",25,17,17
"120090649022000",0,8,8
"120090669002011",23,8,8
"121150027141012",64,17,17
"121030273081047",83,13,13
"121030251104032",46,13,16
"120850017012102",27,21,21
"120850017032009",255,21,21
"120850017012089",85,21,21
"120990079162003",24,21,21
"120999900000005",0,21,21
"120210104371019",113,19,19
"121150015082006",242,17,17
"120090652312017",118,8,8
"120090621131000",109,8,8
"120150203012013",114,17,17
"120860081023003",0,27,27
"121150025112013",427,17,17
"120910202001091",0,1,1
"120910201021096",3,1,1
"121079513001016",41,6,6
"120379702001238",0,2,2
"120190311041008",0,4,4
"120830025042071",9,3,3
"120850006041005",73,21,21
"120570122111029",0,14,15
"120570143002007",296,15,15
"120570143002002",109,15,15
"120010015191002",962,3,3
"121319501023043",7,1,1
"120759705013001",119,3,3
"120570110162002",686,15,15
"121050117311011",152,18,18
"120559605032142",17,18,9
"120559613042031",15,18,9
"121030273081052",0,13,13
"121030274011000",0,13,13
"120570136041059",0,14,14
"120579900000010",0,14,14
"120570139231000",369,16,14
"120570122131001",121,15,14
"120579900000018",0,14,14
"120559617021202",0,18,9
"120210109042025",0,19,22
"121130107071049",0,1,1
"121130108091009",0,1,1
"120570121031021",330,15,15
"121150027422029",0,17,17
"120090650241005",108,8,8
"120559616051034",0,18,9
"120570140021036",0,16,14
"120570140082000",634,16,14
"120570138011034",0,14,14
"121130108081000",0,1,1
"120970408121003",0,9,18
"120210101081024",0,19,19
"120759704002128",0,3,3
"120759707003046",2,3,3
"121050147041003",0,18,18
"120632108003053",17,2,2
"120632109021005",6,2,2
"120559616011200",0,18,9
"120559616021006",17,18,9
"121050154021018",123,18,18
"121050154011008",98,18,18
"120860093052004",924,26,26
"120860195021007",0,28,28
"120090652012001",0,8,8
"120010018192026",0,3,3
"120010020022037",8,3,3
"120010018182055",11,3,3
"120210003014004",0,19,19
"120210112102005",164,26,22
"120860114123056",0,28,28
"120010022101060",0,3,3
"120190311041000",0,4,4
"120310159251003",0,5,5
"120310139053020",31,5,5
"121030277043016",0,13,13
"120850011063009",38,21,21
"120990076221011",633,23,25
"120890503071036",56,4,4
"121050144021069",0,18,18
"120860087023015",94,27,27
"120759704001042",0,3,3
"120759704002167",0,3,3
"120632109021026",0,2,2
"120730025142000",581,2,2
"120570134072007",281,16,14
"120570101062004",34,15,14
"120570132071005",0,16,14
"120632111001024",11,2,2
"120632108001013",0,2,2
"121150027311006",0,17,17
"121150027342069",34,17,17
"120430002012096",0,18,9
"120310122012010",93,4,4
"120379703041103",0,2,2
"120379703041072",0,2,2
"120379703041086",0,2,2
"121130103032016",513,1,1
"120310107002011",45,4,4
"121259602011018",31,3,3
"121239502011173",0,2,2
"120910201021010",23,1,1
"120860157002003",0,28,28
"120860004131008",70,24,24
"120632103012059",34,2,2
"120210102112000",242,19,19
"120210111131032",0,26,22
"120310139012013",0,5,5
"121130108091027",0,1,1
"121130108122029",0,1,1
"121130104002018",9,1,1
"120860086032004",203,27,27
"120759704001066",0,3,3
"120910207012063",0,1,1
"120869804001029",1,27,27
"120850001002015",0,21,21
"120850006072010",426,21,21
"120910201012005",0,1,1
"121030244123001",33,14,13
"121030273192006",83,13,13
"120579807001001",0,15,12
"120579803001004",0,15,15
"120570065012010",274,14,14
"120860180031002",763,28,28
"120860087032005",0,27,28
"120910208001086",0,1,1
"121050121243011",434,15,18
"121030254182020",255,13,13
"120570126002006",67,15,14
"120570136041045",0,14,14
"120730023043002",271,2,2
"120570134144008",201,16,14
"120570141171004",0,14,14
"120010018164053",32,3,3
"120010020022156",0,3,3
"120010008091034",0,3,3
"120570118063002",166,14,12
"120210111071043",4,26,22
"120210112081056",175,26,22
"120570133162021",0,16,14
"120950148071009",81,10,10
"120950166073014",32,10,8
"120559614021021",85,18,9
"120090621141052",9,8,8
"120090661042038",0,8,8
"120010018151023",24,3,3
"120850014042017",20,21,21
"120850016021001",61,21,21
"120850001002009",298,21,21
"120850018051106",0,21,21
"121150014052001",214,17,16
"121150014041011",13,17,16
"120860091022011",0,26,26
"120570103053014",12,14,15
"120570113011008",39,15,12
"120310143402001",33,5,5
"120310158031006",0,5,5
"121050120031001",0,15,18
"120850017032000",0,21,21
"120850011082045",0,21,21
"120830005022004",0,6,6
"120830022034013",15,6,6
"121130107092030",54,1,1
"121050124101016",83,18,18
"121050125024085",0,18,18
"120190311042001",0,4,4
"120090712021002",163,8,8
"120090712052021",536,8,8
"120090715002035",0,8,8
"120010020023024",0,3,3
"120010022021041",369,3,3
"120010020021038",40,3,3
"120310167261008",47,5,5
"120559605041018",31,18,9
"120559616021089",3,18,9
"120559601011015",19,18,9
"120559615001000",0,18,9
"120850017012065",0,21,21
"120850018051019",11,21,21
"120070002012018",44,3,3
"120860111032000",1855,28,28
"120199800001051",0,4,4
"120190307073015",0,4,4
"120710503121066",0,19,19
"120310143113007",495,5,5
"120310146031001",196,5,5
"121030251113007",16,13,13
"121259603002045",42,3,3
"120730009032000",1473,2,2
"120730025151008",5,2,2
"120730024132006",10,2,2
"120010019073016",0,3,3
"120010007002012",2,3,3
"120010022101046",0,3,3
"120010022101077",0,3,3
"121259602021071",0,3,3
"120459602002032",0,2,2
"121130102003015",39,1,1
"121030202021001",0,14,16
"121050148022010",0,18,18
"121050121301007",55,15,18
"121050123061009",33,11,18
"121050120041026",54,15,18
"120869811001050",0,26,26
"120730026041021",0,2,2
"120730018043000",930,2,2
"120299702011203",0,3,3
"120310101051017",0,4,4
"120310166063011",84,5,5
"120710012071001",0,19,19
"120310102022022",0,4,4
"120190315001005",0,4,4
"120950123033000",0,10,10
"120990083012025",0,20,22
"120990001041024",0,21,21
"121050106041001",0,18,18
"120174509011001",296,12,15
"120210105151000",442,26,22
"120479601032035",19,3,3
"120559605011170",9,18,9
"120559601012000",384,18,9
"120570136022008",0,14,14
"120570116102003",54,14,12
"120710019151025",85,19,19
"120719900000016",0,19,19
"120990007022018",0,21,21
"121050152003020",0,18,18
"121050123062037",8,11,18
"121050160032054",3,18,16
"120850011062007",50,21,21
"120860093222001",973,26,26
"120710102063034",0,19,19
"121130101001247",0,1,1
"121130101001230",8,1,1
"120070002011068",0,3,3
"121150025112006",49,17,17
"121150015093015",44,17,17
"120710401262010",39,17,19
"120710702012003",0,19,19
"120099800001027",0,8,8
"121050116043026",0,18,18
"120710104171001",139,19,19
"120174505011004",0,12,15
"120730027013011",15,2,2
"121150020143004",58,17,17
"121079503002004",0,6,6
"120850017021081",0,21,21
"120850018051024",65,21,21
"120174503062008",0,12,15
"120174504021027",66,12,15
"120950168123006",0,9,9
"121319501021041",40,2,2
"120730024131011",0,2,2
"121030228011001",6,13,16
"120310102042004",755,4,4
"120710702021012",0,19,19
"120710207002018",34,19,19
"121050145014041",13,18,18
"121050116031009",58,18,18
"120710504023003",32,19,19
"120559601011072",0,18,9
"121130108085023",0,1,1
"121130103032005",620,1,1
"120950178111005",5,11,11
"121050159002092",0,18,18
"120860082091029",0,27,27
"120869801001011",0,28,28
"120730025141007",0,2,2
"121030272025005",17,13,13
"121030255052004",240,13,13
"121030243012005",50,14,13
"121030273081002",0,13,13
"121079502011012",38,6,6
"121113816023000",88,21,21
"120559616021000",66,18,9
"120210112112011",35,26,22
"120710103073014",0,19,19
"120710303004031",0,17,17
"120679602013056",0,3,3
"121050128022016",7,18,18
"121050141281044",18,18,18
"120539900000014",0,12,15
"120530415012003",0,12,15
"121170208052015",1666,7,7
"121170215074029",148,7,7
"120910208002008",183,1,1
"120150103022002",0,17,17
"120150101002002",0,17,17
"120950148152016",280,10,11
"121239502011193",0,2,2
"120652501062052",31,2,2
"120652502003033",2,2,2
"120710701012018",100,19,19
"120710506013004",224,19,19
"120710503122022",43,19,19
"120710105012020",0,19,19
"120710403152002",0,17,19
"121239503013000",24,2,2
"120174513002002",0,12,15
"120730027013026",0,2,2
"120730011021023",0,2,2
"120730026041093",0,2,2
"120710802041002",0,19,19
"120710802043013",177,19,19
"120090641282015",311,8,8
"120710012061026",0,19,19
"120950179022023",19,11,11
"121079512004011",0,6,6
"121170219021017",67,7,7
"120310143391010",13,5,5
"120110609002017",96,20,20
"120710105014000",0,19,19
"120710503221006",339,19,19
"120710503121048",264,19,19
"120710602031000",0,19,19
"120970415011002",639,9,9
"120310102031007",50,4,4
"120310143302004",70,5,5
"120310139061017",153,5,5
"120150203012001",40,17,17
"120150305053004",391,17,17
"120150103012012",0,17,17
"120690312082007",51,11,11
"120690306012007",0,11,11
"120810020242006",38,16,16
"120810020162000",0,16,16
"120310109001000",0,4,4
"120950150051010",331,11,10
"120950171231034",0,11,11
"120710103062017",12,19,19
"120710201022001",7,17,17
"120710203011000",74,17,17
"120791103012005",124,2,2
"121199114024079",0,11,11
"120459601011005",0,2,2
"121113816031005",0,21,21
"120919902000006",0,1,1
"120632106001032",60,2,2
"120950156022020",13,10,10
"120710401174004",14,19,19
"120730027011014",35,2,2
"121199112051005",0,11,11
"121199105003049",209,11,11
"120710019081010",60,19,19
"120860088101011",91,28,28
"120330038001012",22,1,1
"120174517021110",0,12,15
"120090612014000",0,8,8
"120690303082013",34,11,11
"120791104003040",3,2,2
"121030252074000",64,13,13
"120990075041024",0,23,25
"120990054132005",0,22,23
"120990083012022",0,20,22
"120110601174004",0,20,20
"120910203052038",57,1,1
"120110104071003",32,23,20
"121270901022038",0,6,6
"121270902041007",0,6,6
"120950149091001",574,11,10
"120310026001039",56,4,4
"120632109011026",0,2,2
"120632110002069",23,2,2
"120879725002006",0,28,28
"120710012033024",0,19,17
"120710019202012",0,19,19
"120710104141027",0,19,19
"120710101102003",0,19,19
"120710019111006",18,19,19
"120710403141185",9,17,19
"120710101131001",7,19,19
"120110703231005",72,25,22
"120110901031003",0,25,25
"120710015011001",262,19,19
"120719900000045",0,19,19
"120710103021023",17,19,19
"120710901002017",7,19,19
"120950167372116",58,9,9
"120050002042011",0,2,2
"121030245122124",0,13,13
"121030241002011",72,14,13
"121030273081009",298,13,13
"120950166041039",17,8,8
"120710003051027",0,19,17
"121010327001004",21,12,15
"120330014021049",31,1,1
"120690301022003",0,6,6
"120690308063000",0,11,11
"120599603002034",18,2,2
"120879714021012",0,28,28
"120879706002030",0,28,28
"121270827042055",0,7,7
"121270826051070",0,7,7
"120110705033023",0,25,26
"120050006001002",0,2,2
"120330040004009",135,1,1
"120330026042006",12,1,1
"120110701032008",67,25,22
"120879711002027",0,28,28
"120299702021085",26,3,3
"120860102112004",22,28,28
"120110908012012",60,25,24
"120939101012036",0,18,9
"120632111001027",0,2,2
"120879800001233",0,28,28
"120879727003058",0,28,28
"121030240043004",0,14,13
"121030277043015",0,13,13
"121030250212031",35,13,13
"120690312031010",0,11,11
"121219705012007",38,3,3
"120710207002019",0,19,19
"120710104042049",0,19,19
"120330026061001",388,1,1
"120330010021055",0,1,1
"121030244083005",54,14,13
"120710202022012",24,17,17
"120679602013010",0,3,3
"120330012022021",67,1,1
"121270910291018",10,7,7
"121219703032030",42,3,3
"120010006003047",76,3,3
"120730025151015",0,2,2
"120730025142025",53,2,2
"120879800001068",0,28,28
"120710503161025",211,19,19
"120110601222003",604,20,22
