"YEAR","STATE","STATE_ABV","TOTAL_BALLOTS_COUNTED","VOTE_FOR_HIGHEST_OFFICE","VAP","NONCITIZEN_PCT","INELIGIBLE_PRISON","INELIGIBLE_PROBATION","INELIGIBLE_PAROLE","INELIGIBLE_FELONS_TOTAL","ELIGIBLE_OVERSEAS","VEP","VEP_TURNOUT_RATE","VAP_TURNOUT_RATE","rate_vap_hi","rate_vep_hi","rate_vap_tb","rate_vep_tb","gap_hi","gap_tb","presidential","vep_recon","vep_recon_pct_err","pub_vep_err","pub_vap_err","inelig_pct"
2018,"West Virginia","WV",597149,586034,1437430,0.9,6757,3758,4287,14802,NA,1409691,42.36,41.54,40.7696,41.5718,41.5428,42.3603,0.802238,0.817453,FALSE,1409691,0.00000922188,0.000276117,0.00282295,1.92976
2018,"Wisconsin","WI",2675000,2673308,4540190,3.05,23595,24458,21015,69068,NA,4332646,61.74,58.92,58.881,61.7015,58.9182,61.7406,2.82054,2.82232,FALSE,4332646,0.00000473152,0.000562234,-0.0017609,4.57126
2018,"Wyoming","WY",205275,203420,443716,2.51,2488,3068,934,6490,NA,426089,48.18,46.26,45.8446,47.7412,46.2627,48.1766,1.89656,1.91386,FALSE,426089,-0.0000637426,-0.00344534,0.00269956,3.97259
2020,"Alabama","AL",2325000,NA,3939759,2.3,25328,24652,8245,66284,NA,3782861,61.46,59.01,NA,NA,59.0138,61.4614,NA,2.44766,TRUE,3782861,-0.0000120808,0.00141769,0.00376201,3.98243
2020,"Alaska","AK",361400,NA,556443,3.5,4578,1268,1003,7263,NA,529649,68.23,64.95,NA,NA,64.9483,68.2339,NA,3.28562,TRUE,529704,0.0104777,0.00386809,-0.00174834,4.81523
2020,"Arizona","AZ",3420585,NA,5672442,7.9,34997,37932,6887,92217,NA,5133804,66.63,60.3,NA,NA,60.3018,66.6287,NA,6.32686,TRUE,5132102,-0.0331512,-0.00133634,0.00180652,9.4957
2020,"Arkansas","AR",1223675,NA,2332442,3.6,15850,20733,25852,69213,NA,2178328,56.17,52.46,NA,NA,52.4633,56.175,NA,3.71171,TRUE,2179261,0.0428351,0.00496539,0.00325525,6.60741
2020,"California","CA",17785151,NA,30490123,14.6,97328,0,110349,207677,NA,25840035,68.83,58.33,NA,NA,58.3309,68.8279,NA,10.497,TRUE,25830888,-0.0353984,-0.00210948,0.000860128,15.2511
2020,"Colorado","CO",3295666,NA,4579181,5.8,14990,0,0,14990,NA,4297225,76.69,71.97,NA,NA,71.9706,76.6929,NA,4.72225,TRUE,4298599,0.0319625,0.00288902,0.000642785,6.15735
2020,"Connecticut","CT",1861086,NA,2887773,7.6,9297,0,4080,13377,NA,2655214,70.09,64.45,NA,NA,64.4471,70.0918,NA,5.64465,TRUE,2654925,-0.0108748,0.00175155,-0.00289838,8.05323
2020,"Delaware","DE",509241,NA,798104,5.1,4653,5278,373,12030,NA,745131,68.34,63.81,NA,NA,63.8063,68.3425,NA,4.53613,TRUE,745371,0.0321683,0.00247938,-0.00365396,6.63736
2020,"District of Columbia","DC",346491,NA,544795,7.7,0,0,0,0,NA,503118,68.87,63.6,NA,NA,63.6003,68.8687,NA,5.26848,TRUE,502846,-0.0541056,-0.00126543,0.000253306,7.65003
2020,"Florida","FL",11144855,NA,17593558,9.4,75977,93389,4280,204177,NA,15742624,70.79,63.35,NA,NA,63.3462,70.7941,NA,7.44791,TRUE,15735587,-0.0447032,0.00413826,-0.00377407,10.5205
2020,"Georgia","GA",5023159,NA,8282660,5.9,44796,177546,19447,299832,NA,7490838,67.06,60.65,NA,NA,60.6467,67.0574,NA,6.41068,TRUE,7494151,0.0442282,-0.00262938,-0.00331162,9.56
2020,"Hawaii","HI",579784,NA,1145618,8.2,4097,0,0,4097,NA,1047466,55.35,50.61,NA,NA,50.6088,55.3511,NA,4.74226,TRUE,1047580,0.0109143,0.00110447,-0.00115831,8.5676
2020,"Idaho","ID",878527,NA,1443536,4,7996,14257,5967,32881,NA,1352914,64.94,60.86,NA,NA,60.8594,64.9359,NA,4.07653,TRUE,1352914,-0.0000325224,-0.00409129,-0.000624134,6.27778
2020,"Illinois","IL",6050000,NA,9910732,7.9,28582,0,0,28582,NA,9095238,66.52,61.04,NA,NA,61.0449,66.5183,NA,5.47339,TRUE,9099202,0.0435851,-0.0016747,0.00493593,8.22839
2020,"Indiana","IN",3068542,NA,5240144,3.7,23458,0,0,23458,NA,5025421,61.06,58.56,NA,NA,58.5584,61.0604,NA,2.50204,TRUE,5022801,-0.0521415,0.000396731,-0.00164741,4.09765
2020,"Iowa","IA",1700130,NA,2469708,3.1,8128,12916,7261,32528,NA,2360125,72.04,68.84,NA,NA,68.8393,72.0356,NA,3.19628,TRUE,2360619,0.0209333,-0.00440866,-0.000687822,4.43708
2020,"Kansas","KS",1375125,NA,2242018,4.7,8477,8254,5428,24858,NA,2112458,65.1,61.33,NA,NA,61.3343,65.096,NA,3.76172,TRUE,2111785,-0.0318513,-0.00403123,0.00425334,5.77872
2020,"Kentucky","KY",2150954,NA,3499169,2.5,18433,28839,14429,71129,NA,3339511,64.41,61.47,NA,NA,61.4704,64.4093,NA,2.93883,TRUE,3340561,0.031435,-0.000749664,0.000423406,4.56274
2020,"Louisiana","LA",2169401,NA,3552258,2.9,26851,14507,21566,67667,NA,3382286,64.14,61.07,NA,NA,61.071,64.1401,NA,3.06904,TRUE,3381576,-0.021006,0.0000815898,0.0010427,4.7849
2020,"Maine","ME",828305,NA,1127932,1.9,0,0,0,0,NA,1106276,74.87,73.44,NA,NA,73.4357,74.8733,NA,1.43755,TRUE,1106501,0.0203649,0.00326852,-0.0042787,1.91997
2020,"Maryland","MD",3066945,NA,4820237,8.1,14918,0,0,14918,NA,4416326,69.45,63.63,NA,NA,63.6264,69.4456,NA,5.81918,TRUE,4414880,-0.0327466,-0.00437936,-0.0035642,8.37948
2020,"Massachusetts","MA",3658005,NA,5638722,8.9,5993,0,0,5993,NA,5129755,71.31,64.87,NA,NA,64.8729,71.3095,NA,6.4366,TRUE,5130883,0.0219843,-0.000454028,0.00294461,9.02628
2020,"Michigan","MI",5579317,NA,7907056,3.3,33246,0,0,33246,NA,7615249,73.27,70.56,NA,NA,70.5612,73.2651,NA,2.70382,TRUE,7612877,-0.031146,-0.0049367,0.00124302,3.69046
2020,"Minnesota","MN",3292997,NA,4408498,4,7681,44332,7359,73865,NA,4157411,79.21,74.7,NA,NA,74.6966,79.2079,NA,4.5113,TRUE,4158293,0.0212171,-0.00212279,-0.00342534,5.69552
2020,"Mississippi","MS",1325000,NA,2265253,1.4,17569,15092,10510,48106,NA,2185433,60.63,58.49,NA,NA,58.4924,60.6287,NA,2.13635,TRUE,2185433,0.0000209569,-0.00128249,0.00236266,3.52367
2020,"Missouri","MO",3026028,NA,4800088,2.3,22890,20149,20729,70356,NA,4620290,65.49,63.04,NA,NA,63.0411,65.4943,NA,2.45324,TRUE,4619330,-0.0207784,0.00433044,0.00109425,3.74572
2020,"Montana*","MT",612075,NA,873659,1.4,3910,0,0,3910,NA,857955,71.34,70.06,NA,NA,70.0588,71.3412,NA,1.28236,TRUE,857518,-0.0509614,0.00115426,-0.00120132,1.7975
2020,"Nebraska","NE",966920,NA,1484568,4.7,5071,5956,1156,14130,NA,1400069,69.06,65.13,NA,NA,65.1314,69.0623,NA,3.93091,TRUE,1400663,0.0424482,0.0023105,0.00140523,5.69182
2020,"Nevada","NV",1407754,NA,2455546,10.3,10455,0,0,10455,NA,2191188,64.25,57.33,NA,NA,57.3296,64.2462,NA,6.91658,TRUE,2192170,0.044805,-0.00384677,-0.000428491,10.7658
2020,"New Hampshire","NH",814499,NA,1132908,2.6,2158,0,0,2158,NA,1101294,73.96,71.89,NA,NA,71.8945,73.9584,NA,2.06382,TRUE,1101294,0.0000355945,-0.00163829,0.00454042,2.79052
2020,"New Jersey","NJ",4635585,NA,7261675,11.2,11896,0,0,11896,NA,6435019,72.04,63.84,NA,NA,63.8363,72.0369,NA,8.20055,TRUE,6436471,0.0225703,-0.00314976,-0.00369502,11.3838
2020,"New Mexico","NM",928230,NA,1649222,6,5377,6075,2725,16163,NA,1534600,60.49,56.28,NA,NA,56.2829,60.4868,NA,4.20387,TRUE,1534106,-0.0322117,-0.0032282,0.00290188,6.95006
2020,"New York","NY",8690139,NA,15787812,10.3,32574,0,43979,76553,NA,14081957,61.71,55.04,NA,NA,55.0433,61.7112,NA,6.66782,TRUE,14085114,0.0224213,0.00115989,0.00333976,10.8049
2020,"North Carolina","NC",5545848,NA,8284274,5.4,28406,0,0,28406,NA,7811002,71,66.94,NA,NA,66.9443,71.0005,NA,4.05618,TRUE,7808517,-0.0318115,0.000468314,0.00428504,5.7129
2020,"North Dakota","ND",364251,NA,594772,2.7,1384,0,0,1384,NA,577567,63.07,61.24,NA,NA,61.2421,63.0664,NA,1.82433,TRUE,577329,-0.0411803,-0.00355057,0.00212303,2.89271
2020,"Ohio","OH",5974121,NA,9184163,2.5,44608,0,0,44608,NA,8906277,67.08,65.05,NA,NA,65.0481,67.0776,NA,2.02957,TRUE,8909951,0.041251,-0.00235353,-0.00192757,3.02571
2020,"Oklahoma","OK",1565000,NA,3040979,4.1,22071,11974,2237,40197,NA,2875494,54.43,51.46,NA,NA,51.4637,54.4254,NA,2.96174,TRUE,2876102,0.0211394,-0.0045691,0.00368982,5.44183
2020,"Oregon","OR",2413890,NA,3405290,5.5,12753,0,0,12753,NA,3204224,75.33,70.89,NA,NA,70.8865,75.3346,NA,4.44815,TRUE,3205246,0.031897,0.0046208,-0.00352631,5.90452
2020,"Pennsylvania*","PA",6958551,NA,10363451,3.6,38938,0,0,38938,NA,9950392,69.93,67.15,NA,NA,67.1451,69.9324,NA,2.78732,TRUE,9951429,0.0104193,0.0024308,-0.00488589,3.98573
2020,"Rhode Island","RI",522488,NA,890532,6.8,2227,0,0,2227,NA,828194,63.09,58.67,NA,NA,58.6714,63.0876,NA,4.41619,TRUE,827749,-0.0537526,-0.00236594,0.00144583,7.00009
2020,"South Carolina","SC",2533010,NA,4087762,3.3,15787,13722,4638,38633,NA,3914642,64.71,61.97,NA,NA,61.9657,64.706,NA,2.74035,TRUE,3914233,-0.0104517,-0.00395536,-0.00430826,4.23508
2020,"South Dakota","SD",427529,NA,678680,2.2,3176,3926,3673,12059,NA,651554,65.62,62.99,NA,NA,62.9942,65.6168,NA,2.62262,TRUE,651690,0.0208793,-0.00318236,0.00419461,3.99688
2020,"Tennessee","TN",3065000,NA,5439926,3.5,22205,31486,12407,76392,NA,5174225,59.24,56.34,NA,NA,56.3427,59.2359,NA,2.89325,TRUE,5173137,-0.0210352,-0.00407578,0.00267819,4.88428
2020,"Texas","TX",11350000,NA,22157381,12.2,128653,173864,110437,469794,NA,18982171,59.79,51.22,NA,NA,51.2245,59.7929,NA,8.56848,TRUE,18984387,0.0116716,0.00294992,0.00446556,14.3303
2020,"Utah","UT",1515845,NA,2402151,5.9,5249,0,0,5249,NA,2255175,67.22,63.1,NA,NA,63.1037,67.2163,NA,4.11264,TRUE,2255175,0.00000403516,-0.00370858,0.00365169,6.11852
2020,"Vermont","VT",370968,NA,531104,2,0,0,0,0,NA,520641,71.25,69.85,NA,NA,69.8485,71.2522,NA,1.4037,TRUE,520482,-0.0305546,0.002168,-0.00153341,1.97005
2020,"Virginia","VA",4523142,NA,6785517,6,30620,33426,2017,76990,NA,6300717,71.79,66.66,NA,NA,66.6588,71.7877,NA,5.12897,TRUE,6301396,0.0107762,-0.00226537,-0.00123251,7.14463
2020,"Washington","WA",4116894,NA,6079926,8.8,15056,37534,14536,79397,NA,5465496,75.33,67.71,NA,NA,67.7129,75.3252,NA,7.61227,TRUE,5465496,-0.00000892874,-0.00483281,0.00289651,10.1059
2020,"West Virginia","WV",802726,NA,1430595,0.9,6031,3246,3682,14021,NA,1403699,57.19,56.11,NA,NA,56.1113,57.1865,NA,1.07514,TRUE,1403699,-0.0000252903,-0.00352341,0.00133829,1.88006
2020,"Wisconsin","WI",3310000,NA,4621234,3.1,19846,19960,23174,69506,NA,4410780,75.04,71.63,NA,NA,71.6259,75.0434,NA,3.41753,TRUE,4408470,-0.0523774,0.00341636,-0.0041096,4.55406
2020,"Wyoming","WY",278503,NA,448142,2.5,2034,2822,954,6733,NA,430161,64.74,62.15,NA,NA,62.1462,64.7439,NA,2.59775,TRUE,430205,0.0103333,0.00389821,-0.0038499,4.01234
2022,"Alabama","AL",1424087,NA,3956111,2.54,25403,27469,7815,60687,NA,3794939,37.53,36,NA,NA,35.9971,37.526,NA,1.52881,FALSE,3794939,-0.00000578138,-0.00404767,-0.00285533,4.074
2022,"Alaska","AK",267047,NA,556592,3.56,4778,1872,865,7515,NA,529263,50.46,47.98,NA,NA,47.979,50.4564,NA,2.47744,FALSE,529262,-0.000127574,-0.00361064,-0.00104953,4.91006
2022,"Arizona","AZ",2592313,NA,5796801,7.78,31441,47515,7022,85978,NA,5259832,49.29,44.72,NA,NA,44.7197,49.2851,NA,4.56537,FALSE,5259832,-0.00000223962,-0.00490877,-0.000283039,9.2632
2022,"Arkansas","AR",914227,NA,2347291,3.76,17331,28009,23829,69169,NA,2189865,41.75,38.95,NA,NA,38.9482,41.7481,NA,2.79992,FALSE,2189864,-0.0000521311,-0.00190137,-0.00182527,6.70671
2022,"California","CA",11146610,NA,30478289,14.58,97608,0,0,97608,NA,25936947,42.98,36.57,NA,NA,36.5723,42.9758,NA,6.4035,FALSE,25936946,-0.00000206732,-0.00420181,0.00229577,14.9003
2022,"Colorado","CO",2540666,NA,4630343,5.61,16366,0,0,16366,NA,4354215,58.35,54.87,NA,NA,54.8699,58.3496,NA,3.47965,FALSE,4354215,-0.00000556472,-0.000423785,-0.0000691979,5.96345
2022,"Connecticut","CT",1297811,NA,2884795,7.85,10204,0,0,10204,NA,2648135,49.01,44.99,NA,NA,44.988,49.0085,NA,4.02051,FALSE,2648135,-0.0000153882,-0.00150912,-0.00201992,8.2037
2022,"Delaware","DE",325632,NA,812117,4.99,4733,7027,344,12104,NA,759489,42.88,40.1,NA,NA,40.0967,42.8751,NA,2.77846,FALSE,759488,-0.0000840434,-0.00485632,-0.00331442,6.48035
2022,"District of Columbia","DC",205774,NA,547645,8.24,0,0,0,0,NA,502519,40.95,37.57,NA,NA,37.5743,40.9485,NA,3.37416,FALSE,502519,0.0000103479,-0.00149855,0.00434104,8.24001
2022,"Florida","FL",7796916,NA,18012539,10.07,82313,119938,3970,206221,NA,15992455,48.75,43.29,NA,NA,43.286,48.7537,NA,5.46767,FALSE,15992455,0.00000201783,0.00371542,-0.00395354,11.2149
2022,"Georgia","GA",3964926,NA,8412085,6.21,48349,233623,17062,299034,NA,7590660,52.23,47.13,NA,NA,47.1337,52.2343,NA,5.10058,FALSE,7590661,0.00000687029,0.00427212,0.00368921,9.76482
2022,"Hawaii","HI",423443,NA,1142024,7.53,3993,9802,0,13795,NA,1042235,40.63,37.08,NA,NA,37.0783,40.6284,NA,3.55007,FALSE,1042235,-0.0000390699,-0.00163883,-0.00170742,8.73791
2022,"Idaho","ID",595350,NA,1479695,3.81,8018,17180,6922,32120,NA,1391199,42.79,40.23,NA,NA,40.2346,42.794,NA,2.55938,FALSE,1391199,-0.0000272786,0.00402156,0.00464295,5.98069
2022,"Illinois","IL",4144125,NA,9835042,8,29147,0,0,29147,NA,9019092,45.95,42.14,NA,NA,42.1363,45.9484,NA,3.81204,FALSE,9019092,-0.00000399153,-0.00163846,-0.00367765,8.29636
2022,"Indiana","IN",1880755,NA,5251799,3.97,25066,0,0,25066,NA,5018237,37.48,35.81,NA,NA,35.8116,37.4784,NA,1.66677,FALSE,5018237,-0.00000837545,-0.00159872,0.00163331,4.44728
2022,"Iowa","IA",1230417,NA,2469712,3.74,8123,17089,6411,31623,NA,2345722,52.45,49.82,NA,NA,49.8203,52.4537,NA,2.6334,FALSE,2345722,-0.00000975393,0.00365819,0.000262444,5.02042
2022,"Kansas","KS",1008998,NA,2240338,4.91,8534,9659,5058,23251,NA,2107086,47.89,45.04,NA,NA,45.0378,47.8859,NA,2.84819,FALSE,2107086,0.0000191829,-0.00405704,-0.0022423,5.94785
2022,"Kentucky","KY",1502550,NA,3497991,2.5,19443,33748,13271,66462,NA,3344079,44.93,42.95,NA,NA,42.9547,44.9317,NA,1.977,FALSE,3344079,0.00000672831,0.00165383,0.00465597,4.40001
2022,"Louisiana","LA",1410466,NA,3509403,2.69,27272,17414,19087,63773,NA,3351228,42.09,40.19,NA,NA,40.1911,42.088,NA,1.89698,FALSE,3351227,-0.0000280703,-0.0019654,0.00105244,4.50718
2022,"Maine","ME",680909,NA,1141080,1.77,0,0,0,0,NA,1120883,60.75,59.67,NA,NA,59.6723,60.7476,NA,1.07523,FALSE,1120883,-0.000010349,-0.00244651,0.00232797,1.76999
2022,"Maryland","MD",2031635,NA,4804542,8.45,14951,0,0,14951,NA,4383608,46.35,42.29,NA,NA,42.2857,46.3462,NA,4.06047,FALSE,4383607,-0.000018227,-0.00381667,-0.00428369,8.76117
2022,"Massachusetts","MA",2511461,NA,5641587,8.98,5647,0,0,5647,NA,5129325,48.96,44.52,NA,NA,44.5169,48.9628,NA,4.44587,FALSE,5129325,0.00000950222,0.00279725,-0.00307595,9.0801
2022,"Michigan","MI",4500400,NA,7908417,3.36,32054,0,0,32054,NA,7610641,59.13,56.91,NA,NA,56.9065,59.133,NA,2.22654,FALSE,7610640,-0.0000106588,0.0029955,-0.00354198,3.7653
2022,"Minnesota","MN",2526646,NA,4415525,4.02,8616,55900,6979,71495,NA,4166526,60.64,57.22,NA,NA,57.2219,60.6416,NA,3.41968,FALSE,4166526,-0.00000252009,0.00155126,0.00187056,5.63917
2022,"Mississippi","MS",709100,NA,2255523,1.6,19620,19747,10973,50340,NA,2169095,32.69,31.44,NA,NA,31.4384,32.6911,NA,1.25267,FALSE,2169095,-0.0000169656,0.00105318,-0.0016152,3.83184
2022,"Missouri","MO",2304250,NA,4804425,2.27,23885,24349,18238,66472,NA,4628893,49.78,47.96,NA,NA,47.961,49.7797,NA,1.81873,FALSE,4628893,-0.00000966754,-0.000279449,0.000994292,3.65355
2022,"Montana","MT",468326,NA,889939,1.32,4434,0,0,4434,NA,873758,53.6,52.62,NA,NA,52.6245,53.5991,NA,0.974546,FALSE,873758,-0.0000222945,-0.000948546,0.00450572,1.81821
2022,"Nebraska","NE",682716,NA,1489618,4.71,4835,7423,935,13193,NA,1406264,48.55,45.83,NA,NA,45.8316,48.5482,NA,2.71659,FALSE,1406264,-0.000000554661,-0.00178999,0.00161589,5.59566
2022,"Nevada","NV",1023617,NA,2491820,10.49,10241,0,0,10241,NA,2220187,46.1,41.08,NA,NA,41.0791,46.105,NA,5.0259,FALSE,2220187,0.00000369338,0.00499026,-0.000909215,10.901
2022,"New Hampshire","NH",626931,NA,1145802,2.63,1083,0,0,1083,NA,1114584,56.25,54.72,NA,NA,54.7155,56.248,NA,1.53251,FALSE,1114584,0.0000365518,-0.00201869,-0.0045256,2.72455
2022,"New Jersey","NJ",2645539,NA,7255588,11.26,12537,0,0,12537,NA,6426071,41.17,36.46,NA,NA,36.4621,41.1688,NA,4.70675,FALSE,6426072,0.0000123123,-0.00115826,0.00208963,11.4328
2022,"New Mexico","NM",714754,NA,1656613,6.28,3666,6513,2496,12675,NA,1539903,46.42,43.15,NA,NA,43.1455,46.4155,NA,3.27002,FALSE,1539903,-0.000019248,-0.00447902,-0.0044977,7.0451
2022,"New York","NY",5962278,NA,15633935,10.25,30192,0,0,30192,NA,14001265,42.58,38.14,NA,NA,38.1368,42.5839,NA,4.44708,FALSE,14001265,-0.0000024105,0.00385224,-0.00322893,10.4431
2022,"North Carolina","NC",3790202,NA,8411001,5.45,29607,0,0,29607,NA,7922995,47.84,45.06,NA,NA,45.0624,47.838,NA,2.77556,FALSE,7922994,-0.00000699862,-0.00200439,0.00243668,5.802
2022,"North Dakota","ND",242566,NA,596109,3.16,1390,0,0,1390,NA,575882,42.12,40.69,NA,NA,40.6916,42.1208,NA,1.42923,FALSE,575882,-0.00000770991,0.000781688,0.00155138,3.39317
2022,"Ohio","OH",4201368,NA,9180896,2.56,44788,0,0,44788,NA,8901077,47.2,45.76,NA,NA,45.7621,47.2007,NA,1.4386,FALSE,8901077,0.000000701039,0.000670211,0.00206941,3.04784
2022,"Oklahoma","OK",1153284,NA,3064908,4.39,22941,14495,1818,39254,NA,2891104,39.89,37.63,NA,NA,37.6287,39.8908,NA,2.26212,FALSE,2891105,0.0000186365,0.000782206,-0.00133382,5.67077
2022,"Oregon","OR",1997689,NA,3396232,6.05,12167,0,0,12167,NA,3178593,62.85,58.82,NA,NA,58.8207,62.8482,NA,4.02747,FALSE,3178593,-0.00000113258,-0.00178382,0.00074605,6.40825
2022,"Pennsylvania","PA",5410022,NA,10323843,3.67,37910,0,0,37910,NA,9907048,54.61,52.4,NA,NA,52.4032,54.6078,NA,2.20463,FALSE,9907048,-0.000000384575,-0.00218948,0.00317971,4.03721
2022,"Rhode Island","RI",361449,NA,889425,7.6,2075,0,0,2075,NA,819753,44.09,40.64,NA,NA,40.6385,44.0924,NA,3.45393,FALSE,819754,0.0000853916,0.00242784,-0.0014976,7.83338
2022,"South Carolina","SC",1718626,NA,4175307,3.04,16248,16985,4019,37252,NA,4011126,42.85,41.16,NA,NA,41.1617,42.8465,NA,1.6848,FALSE,4011126,-0.00000829692,-0.00352746,0.00166787,3.93219
2022,"South Dakota","SD",354670,NA,691460,1.85,2933,3744,3611,10288,NA,668380,53.06,51.29,NA,NA,51.2929,53.0641,NA,1.77121,FALSE,668380,-0.00000149615,0.0041252,0.00291644,3.33786
2022,"Tennessee","TN",1756397,NA,5508108,3.53,16590,38357,12816,67763,NA,5245909,33.48,31.89,NA,NA,31.8875,33.4813,NA,1.59379,FALSE,5245909,-0.00000404887,0.00127083,-0.00251704,4.76024
2022,"Texas","TX",8151590,NA,22656456,11.71,139380,236717,104277,480374,NA,19523011,41.75,35.98,NA,NA,35.9791,41.7538,NA,5.77465,FALSE,19523011,0.0000000122932,0.00375407,-0.000895413,13.8303
2022,"Utah","UT",1084634,NA,2454289,6.42,5991,0,0,5991,NA,2290732,47.35,44.19,NA,NA,44.1934,47.3488,NA,3.15539,FALSE,2290733,0.0000282093,-0.00120494,0.00340999,6.66413
2022,"Vermont","VT",291955,NA,531550,1.6,0,0,0,0,NA,523045,55.82,54.93,NA,NA,54.9252,55.8183,NA,0.893114,FALSE,523045,0.0000382376,-0.00166697,-0.0047813,1.60004
2022,"Virginia","VA",3021956,NA,6805250,5.96,26498,39416,1917,67831,NA,6331826,47.73,44.41,NA,NA,44.4062,47.7265,NA,3.32021,FALSE,6331826,0.00000157932,-0.00354637,-0.00375482,6.95675
2022,"Washington","WA",3067686,NA,6133923,8.99,13762,0,0,13762,NA,5568721,55.09,50.01,NA,NA,50.0118,55.0878,NA,5.07599,FALSE,5568721,0.00000578768,-0.00219797,0.00181136,9.21436
2022,"West Virginia","WV",494753,NA,1418697,0.9,5436,3965,3207,12608,NA,1393321,35.51,34.87,NA,NA,34.8738,35.5089,NA,0.635142,FALSE,1393321,-0.0000195935,-0.00109717,0.00376092,1.78868
2022,"Wisconsin","WI",2673154,NA,4640711,3,20839,25838,22965,69642,NA,4431848,60.32,57.6,NA,NA,57.6023,60.3169,NA,2.71466,FALSE,4431848,-0.0000074461,-0.0030848,0.00225103,4.50067
2022,"Wyoming","WY",198198,NA,451876,1.98,2154,3049,868,6071,NA,436858,45.37,43.86,NA,NA,43.8611,45.369,NA,1.50783,FALSE,436858,-0.0000331458,-0.00102427,0.00114775,3.32348
2024,"Alabama","AL",2270000,NA,4020661,3.08,19073,3420,6870,29363,NA,3867406,58.7,56.46,NA,NA,56.4584,58.6957,NA,2.2373,TRUE,3867462,0.00143872,-0.00432647,-0.00162164,3.81169
2024,"Alaska","AK",340981,NA,560512,3.41,1357,2310,1170,4837,NA,536581,63.55,60.83,NA,NA,60.8338,63.547,NA,2.71313,TRUE,536562,-0.00362652,-0.00302387,0.00384477,4.26949
2024,"Arizona","AZ",3428011,NA,5951329,8.18,31033,60350,6790,98173,NA,5366526,63.88,57.6,NA,NA,57.6008,63.8777,NA,6.27689,TRUE,5366337,-0.00351647,-0.00234432,0.000764468,9.82643
2024,"Arkansas","AR",1190172,NA,2391789,4.39,18001,44540,22580,85121,NA,2201764,54.06,49.76,NA,NA,49.7607,54.0554,NA,4.29464,TRUE,2201668,-0.00433912,-0.00461532,0.000743945,7.94489
2024,"California","CA",16140044,NA,30601993,14.98,95827,0,0,95827,NA,25922868,62.26,52.74,NA,NA,52.7418,62.2618,NA,9.51999,TRUE,25921987,-0.00339681,0.00179912,0.00180672,15.2903
2024,"Colorado","CO",3241120,NA,4728091,6.26,16412,0,0,16412,NA,4415631,73.4,68.55,NA,NA,68.5503,73.4011,NA,4.85077,TRUE,4415701,0.00157403,0.00106091,0.000288055,6.60859
2024,"Connecticut","CT",1788981,NA,2912979,8.12,6308,0,0,6308,NA,2670153,67,61.41,NA,NA,61.4141,66.9992,NA,5.58505,TRUE,2670137,-0.000595277,-0.000805572,0.00413996,8.336
2024,"Delaware","DE",518330,NA,835621,6.35,2800,3250,310,6360,NA,776224,66.78,62.03,NA,NA,62.0293,66.7758,NA,4.74651,TRUE,776199,-0.00321215,-0.0041724,-0.000682881,7.10813
2024,"District of Columbia","DC",328871,NA,561851,9.87,0,0,0,0,NA,506415,64.94,58.53,NA,NA,58.5335,64.941,NA,6.40752,TRUE,506396,-0.00369138,0.00100688,0.0034902,9.86667
2024,"Florida","FL",11004209,NA,18664571,11.36,81978,130420,3810,216208,NA,16327632,67.4,58.96,NA,NA,58.9577,67.3962,NA,8.43849,TRUE,16328068,0.00266869,-0.00376642,-0.0022613,12.5207
2024,"Georgia","GA",5297264,NA,8647469,7.14,47294,174620,14340,236254,NA,7793977,67.97,61.26,NA,NA,61.258,67.9661,NA,6.70815,TRUE,7793786,-0.00245429,-0.00387693,-0.0020296,9.86985
2024,"Hawaii","HI",522236,NA,1140526,8.37,2103,4020,0,6123,NA,1038968,50.26,45.79,NA,NA,45.789,50.2649,NA,4.47583,TRUE,1038941,-0.00260125,0.00487823,-0.000951789,8.90449
2024,"Idaho","ID",917469,NA,1532761,4.27,9505,21410,6770,37685,NA,1429619,64.18,59.86,NA,NA,59.8573,64.1758,NA,4.31849,TRUE,1429627,0.000566955,-0.00423009,-0.00272284,6.72916
2024,"Illinois","IL",5705246,NA,9862416,8.63,29078,0,0,29078,NA,8982526,63.51,57.85,NA,NA,57.8484,63.5149,NA,5.66658,TRUE,8982211,-0.00350125,0.00494001,-0.00163911,8.92165
2024,"Indiana","IN",2976581,NA,5321237,4.82,23592,0,0,23592,NA,5041013,59.05,55.94,NA,NA,55.9378,59.0473,NA,3.10951,TRUE,5041161,0.00294339,-0.00272121,-0.0022359,5.26614
2024,"Iowa","IA",1674011,NA,2491222,4.17,8550,12650,6860,28060,NA,2359332,70.95,67.2,NA,NA,67.1964,70.9528,NA,3.75637,TRUE,2359278,-0.00228698,0.00275273,-0.00362007,5.29419
2024,"Kansas","KS",1344147,NA,2257952,5.26,8662,2170,5550,16382,NA,2122704,63.32,59.53,NA,NA,59.5295,63.3224,NA,3.79292,TRUE,2122802,0.00460379,0.00239446,-0.000523731,5.98985
2024,"Kentucky","KY",2092872,NA,3531795,3.53,18992,48070,12730,79792,NA,3327188,62.9,59.26,NA,NA,59.258,62.9021,NA,3.6441,TRUE,3327331,0.004287,0.00212636,-0.00197398,5.79329
2024,"Louisiana","LA",2021164,NA,3500993,3.47,27864,27760,18400,74024,NA,3305398,61.15,57.73,NA,NA,57.7312,61.1474,NA,3.41621,TRUE,3305485,0.00261823,-0.00262834,0.0011637,5.58684
