"GEOID20","pop","precinct_2020","precinct_2024"
"131339502002030",0,"GREENE|UNION POINT","GREENE|UNION POINT"
"132231205052001",47,"PAULDING|NEBO ELEMENTARY SCHOOL","PAULDING|WHITE OAK PARK"
"132231206042001",247,"PAULDING|TAYLOR FARM PARK MEETING ROOM","PAULDING|DIANNE WRIGHT INNOVATION CENTER"
"132231203062001",43,"PAULDING|WHITE OAK PARK","PAULDING|WHITE OAK PARK"
"131150016002023",27,"FLOYD|EAST ROME","FLOYD|EAST ROME"
"131150004031021",16,"FLOYD|GARDEN LAKES","FLOYD|GARDEN LAKES"
"131150004011054",15,"FLOYD|GARDEN LAKES","FLOYD|GARDEN LAKES"
"130019502022105",10,"APPLING|2","APPLING|2"
"130019504002071",3,"APPLING|4B","APPLING|4B"
"132250403011024",29,"PEACH|FORT VALLEY #1","PEACH|FORT VALLEY #1"
"133039501002036",0,"WASHINGTON|DEEPSTEP","WASHINGTON|DEEPSTEP"
"130311108002110",0,"BULLOCH|SINKHOLE","BULLOCH|SINKHOLE"
"131690302004015",0,"JONES|SANDERS","JONES|SANDERS"
"132450110001064",0,"RICHMOND|103","RICHMOND|103"
"132450110002044",0,"RICHMOND|112","RICHMOND|112"
"132070502001023",12,"MONROE|EVERS","MONROE|EVERS"
"131530211081039",50,"HOUSTON|VHS","HOUSTON|VHS"
"132890602001054",0,"TWIGGS|SHADY GROVE/TARVERS","TWIGGS|SHADY GROVE/TARVERS"
"130299201033028",9,"BRYAN|PEMBROKE","BRYAN|HARN COMMUNITY CENTER"
"132379602043006",25,"PUTNAM|104","PUTNAM|104"
"132379602034027",25,"PUTNAM|101","PUTNAM|101"
"130199704002043",7,"BERRIEN|NASHVILLE","BERRIEN|NASHVILLE"
"130099706004012",48,"BALDWIN|WEST HARDWICK","BALDWIN|WEST HARDWICK"
"131839702022078",3,"LONG|TIBET","LONG|TIBET"
"131839702021012",60,"LONG|SOUTH LUDOWICI","LONG|SOUTH LUDOWICI"
"131619601023082",20,"JEFF DAVIS|BLACKBURN 1","JEFF DAVIS|BLACKBURN 1"
"131619602021041",9,"JEFF DAVIS|OCMULGEE 1","JEFF DAVIS|OCMULGEE 1"
"131879601061005",0,"LUMPKIN|DAHLONEGA","LUMPKIN|DAHLONEGA"
"130259601011134",0,"BRANTLEY|WAYNESVILLE","BRANTLEY|WAYNESVILLE"
"131510701162018",32,"HENRY|PATES CREEK","HENRY|PATES CREEK"
"131510702131015",112,"HENRY|MCMULLEN","HENRY|MCMULLEN"
"131930004003012",44,"MACON|MARSHALLVILLE","MACON|MARSHALLVILLE"
"130210134131009",13,"BIBB|HOWARD 2","BIBB|HOWARD 2"
"130210140004028",10,"BIBB|VINEVILLE 3","BIBB|VINEVILLE 3"
"130210140003029",29,"BIBB|VINEVILLE 3","BIBB|VINEVILLE 3"
"130339509002064",0,"BURKE|MIDVILLE","BURKE|MIDVILLE"
"130159603012002",31,"BARTOW|HAMILTON CROSSING","BARTOW|HAMILTON CROSSING"
"130159606011000",13,"BARTOW|CARTERSVILLE EAST","BARTOW|CARTERSVILLE EAST"
"130159601011045",26,"BARTOW|PINE LOG","BARTOW|PINE LOG"
"130159607021001",45,"BARTOW|CENTER","BARTOW|CENTER"
"130210110011003",53,"BIBB|EAST MACON 3","BIBB|EAST MACON 3"
"130210110013007",0,"BIBB|EAST MACON 3","BIBB|EAST MACON 3"
"130210140003042",59,"BIBB|VINEVILLE 3","BIBB|VINEVILLE 3"
"132070503011069",5,"MONROE|KELSEYS","MONROE|KELSEYS"
"131690302002015",13,"JONES|POPE","JONES|POPE"
"131530201061021",153,"HOUSTON|NSES","HOUSTON|NORTH HOUSTON SPORT COMPLEX"
"131530211152026",24,"HOUSTON|BMS","HOUSTON|BMS"
"131530211241022",26,"HOUSTON|MCMS","HOUSTON|MCMS"
"133039505001119",12,"WASHINGTON|DAVISBORO","WASHINGTON|DAVISBORO"
"130939702001009",0,"DOOLY|BYROMVILLE","DOOLY|BYROMVILLE"
"130939701001112",0,"DOOLY|UNADILLA","DOOLY|UNADILLA"
"130279604002031",0,"BROOKS|QUITMAN","BROOKS|QUITMAN"
"130759602002011",3,"COOK|RIVERBEND","COOK|RIVERBEND"
"133039503004001",8,"WASHINGTON|SANDERSVILLE","WASHINGTON|SANDERSVILLE"
"133039507001104",0,"WASHINGTON|OCONEE","WASHINGTON|OCONEE"
"133039507001151",3,"WASHINGTON|OCONEE","WASHINGTON|OCONEE"
"130550105011019",13,"CHATTOOGA|PENNVILLE","CHATTOOGA|TRION"
"130550102012011",0,"CHATTOOGA|TRION","CHATTOOGA|TRION"
"130550103002037",22,"CHATTOOGA|CLOUDLAND-TELOGA","CHATTOOGA|MENLO"
"130550103002005",7,"CHATTOOGA|CLOUDLAND-TELOGA","CHATTOOGA|MENLO"
"130550102023035",34,"CHATTOOGA|TRION","CHATTOOGA|TRION"
"130550103002038",9,"CHATTOOGA|CLOUDLAND-TELOGA","CHATTOOGA|MENLO"
"130530202061146",0,"NA|NA","NA|NA"
"130550102011026",12,"CHATTOOGA|TRION","CHATTOOGA|TRION"
"130159608051063",0,"BARTOW|EMERSON","BARTOW|EMERSON"
"131150002041012",67,"FLOYD|GLENWOOD","FLOYD|GLENWOOD"
"130390103022006",0,"CAMDEN|BROWNTOWN","CAMDEN|WEST KINGSLAND"
"130390103022064",0,"CAMDEN|BROWNTOWN","CAMDEN|WEST KINGSLAND"
"132231203052019",5,"PAULDING|WATSON GOVT COMPLEX","PAULDING|WATSON GOVERNMENT COMPLEX"
"131530209003003",52,"HOUSTON|HHPC","HOUSTON|HHPC"
"130299201031103",73,"BRYAN|PEMBROKE","BRYAN|HARN COMMUNITY CENTER"
"130590301021011",0,"CLARKE|2B","CLARKE|2B"
"130299201032001",38,"BRYAN|ELLABELL","BRYAN|OLIVE BRANCH BAPTIST CHURCH"
"132759605022021",0,"THOMAS|CENTRAL","THOMAS|CENTRAL"
"132759606013013",21,"THOMAS|DOUGLASS","THOMAS|DOUGLASS"
"131850113021030",12,"LOWNDES|NORTHSIDE","LOWNDES|MT CALVARY"
"131850101032020",18,"LOWNDES|TRINITY","LOWNDES|TRINITY"
"131850106042009",110,"LOWNDES|TRINITY","LOWNDES|JAYCEE"
"131850114022021",10,"LOWNDES|MILDRED","LOWNDES|RAINWATER"
"130199702001066",17,"BERRIEN|ENIGMA","BERRIEN|ENIGMA"
"131370003003019",7,"HABERSHAM|HABERSHAM NORTH","HABERSHAM|HABERSHAM NORTH"
"131370003003035",0,"HABERSHAM|DEMOREST","HABERSHAM|HABERSHAM NORTH"
"130299203081016",72,"BRYAN|HWY 144 EAST","BRYAN|TIMBER TRAIL"
"130299800001100",0,"NA|NA","NA|NA"
"132890602001008",0,"TWIGGS|GOLDEN ISLES","TWIGGS|GOLDEN ISLES"
"131510705071028",12,"HENRY|SOUTH HAMPTON","HENRY|SOUTH HAMPTON"
"131850110001016",35,"LOWNDES|MT CALVARY","LOWNDES|LOWNDES CIVIC"
"130099705021016",12,"BALDWIN|WEST BALDWIN","BALDWIN|WEST BALDWIN"
"130099707022036",0,"BALDWIN|EAST HARDWICK","BALDWIN|EAST HARDWICK"
"132231202032008",103,"PAULDING|WEST RIDGE CHURCH","PAULDING|EAST PAULDING MIDDLE SCHOOL"
"131510703181010",32,"HENRY|LOWES","HENRY|LOWES"
"130159603012024",30,"BARTOW|KINGSTON","BARTOW|KINGSTON"
"130159601011005",6,"BARTOW|PINE LOG","BARTOW|PINE LOG"
"131339501002031",12,"GREENE|UNION POINT","GREENE|UNION POINT"
"130590006002041",27,"CLARKE|3B","CLARKE|3A"
"130590021003004",87,"CLARKE|7B","CLARKE|3A"
"130591403003018",80,"CLARKE|2A","CLARKE|2A"
"131739501001039",0,"LANIER|LAKELAND","LANIER|LAKELAND"
"131530203013002",0,"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"131530204001033",16,"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"131530208002017",188,"HOUSTON|HHPC","HOUSTON|HHPC"
"131530206002013",0,"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"131530211232014",0,"HOUSTON|MCMS","HOUSTON|MCMS"
"131530215022013",0,"HOUSTON|HAFS","HOUSTON|HAFS"
"131530211082003",102,"HOUSTON|FMMS","HOUSTON|FMMS"
"130550102011021",22,"CHATTOOGA|TRION","CHATTOOGA|TRION"
"130530202051001",0,"NA|NA","NA|NA"
"130591305003021",18,"CLARKE|6A","CLARKE|6A"
"131739501002006",0,"LANIER|LAKELAND","LANIER|LAKELAND"
"131230804022054",27,"GILMER|LEACHES","GILMER|LEACHES"
"131230804031095",20,"GILMER|ELLIJAY SOUTH","GILMER|ELLIJAY SOUTH"
"130810104005021",23,"CRISP|CORDELE","CRISP|CORDELE"
"130810102014019",13,"CRISP|CORDELE","CRISP|CORDELE"
"131230804031001",124,"GILMER|ELLIJAY SOUTH","GILMER|ELLIJAY SOUTH"
"131879601052019",32,"LUMPKIN|DAHLONEGA","LUMPKIN|DAHLONEGA"
"131879602053017",22,"LUMPKIN|DAHLONEGA","LUMPKIN|DAHLONEGA"
"131370003003064",0,"HABERSHAM|HABERSHAM NORTH","HABERSHAM|HABERSHAM NORTH"
"130810103003056",15,"CRISP|CORDELE","CRISP|CORDELE"
"130810102023033",21,"CRISP|CORDELE","CRISP|CORDELE"
"131839702021031",12,"LONG|SOUTH LUDOWICI","LONG|SOUTH LUDOWICI"
"130719707032039",0,"COLQUITT|AUTREYVILLE","COLQUITT|AUTREYVILLE"
"130719702001041",6,"COLQUITT|THIGPEN","COLQUITT|THIGPEN"
"131390002031041",21,"HALL|QUILLIANS","HALL|QUILLIANS"
"131390010082016",0,"HALL|GAINESVILLE III","HALL|GAINESVILLE III"
"131390012042001",53,"HALL|CANDLER","HALL|CANDLER"
"131390012043042",0,"HALL|CANDLER","HALL|CANDLER"
"131030302071002",21,"EFFINGHAM|1B","EFFINGHAM|1B"
"131030302071021",16,"EFFINGHAM|1B","EFFINGHAM|1B"
"131030301001028",15,"EFFINGHAM|3A","EFFINGHAM|3A"
"131390001011014",28,"HALL|LULA","HALL|LULA"
"130159608042013",11,"BARTOW|EMERSON","BARTOW|EMERSON"
"130159610014062",0,"BARTOW|TAYLORSVILLE","BARTOW|TAYLORSVILLE"
"130159601011027",0,"BARTOW|FOLSOM","BARTOW|FOLSOM"
"131530211151033",23,"HOUSTON|VHS","HOUSTON|VHS"
"131530211193006",0,"HOUSTON|HCTC","HOUSTON|VFW"
"131530210012003",53,"HOUSTON|TMS","HOUSTON|TMS"
"130199703002057",0,"BERRIEN|NASHVILLE","BERRIEN|NASHVILLE"
"130099707013024",8,"BALDWIN|EAST HARDWICK","BALDWIN|EAST HARDWICK"
"130199704001009",16,"BERRIEN|NASHVILLE","BERRIEN|NASHVILLE"
"132799703021033",26,"TOOMBS|514 S.T.I.A.L.C.","TOOMBS|514 S.T.I.A.L.C."
"132231203051022",22,"PAULDING|WATSON GOVT COMPLEX","PAULDING|WATSON GOVERNMENT COMPLEX"
"132231202051027",0,"PAULDING|THE EVENTS PLACE","PAULDING|TABERNACLE BAPTIST CHURCH"
"131150018002001",0,"FLOYD|EAST ROME","FLOYD|LINDALE"
"131150006003010",0,"FLOYD|RIVERSIDE","FLOYD|NORTH ROME"
"131150018003020",35,"FLOYD|WEST LINDALE","FLOYD|LINDALE"
"130159606021026",48,"BARTOW|CARTERSVILLE WEST","BARTOW|CARTERSVILLE WEST"
"130159605011014",303,"BARTOW|ZENA DRIVE","BARTOW|ZENA DRIVE"
"130159606024000",34,"BARTOW|CARTERSVILLE WEST","BARTOW|CARTERSVILLE WEST"
"130159609022010",75,"BARTOW|CARTERSVILLE WEST","BARTOW|CARTERSVILLE WEST"
"130159604052000",1097,"BARTOW|CARTERSVILLE EAST","BARTOW|CARTERSVILLE EAST"
"130390103023003",18,"CAMDEN|NORTH KINGSLAND","CAMDEN|HISTORIC KINGSLAND"
"132231201113010",47,"PAULDING|BURNT HICKORY PARK","PAULDING|BURNT HICKORY PARK"
"131150012001021",26,"FLOYD|TOWN ROME","FLOYD|TOWN ROME"
"131150003001031",0,"FLOYD|GARDEN LAKES","FLOYD|GARDEN LAKES"
"132070501021009",9,"MONROE|CABANISS","MONROE|CABANISS"
"132070502003048",11,"MONROE|FORSYTH","MONROE|FORSYTH"
"132070503023021",0,"MONROE|BURGAYS","MONROE|BURGAYS"
"131370003002029",11,"HABERSHAM|HABERSHAM NORTH","HABERSHAM|HABERSHAM NORTH"
"132250403011049",17,"PEACH|FORT VALLEY #1","PEACH|FORT VALLEY #1"
"133039504004008",12,"WASHINGTON|SANDERSVILLE","WASHINGTON|SANDERSVILLE"
"133039505002142",0,"WASHINGTON|RIDDLEVILLE","WASHINGTON|RIDDLEVILLE"
"132299601001116",13,"PIERCE|OTTER CREEK","PIERCE|OTTER CREEK"
"132299604022006",13,"PIERCE|BLACKSHEAR","PIERCE|BLACKSHEAR"
"131879601051029",0,"LUMPKIN|DAHLONEGA","LUMPKIN|DAHLONEGA"
"131510703141003",0,"HENRY|PATES CREEK","HENRY|DUTCHTOWN"
"131510704113052",0,"HENRY|LOWES","HENRY|LOWES"
"131510705081000",538,"HENRY|LOWES","HENRY|LOWES"
"131510702062004",43,"HENRY|PLEASANT GROVE","HENRY|PLEASANT GROVE"
"131879602062026",90,"LUMPKIN|DAHLONEGA","LUMPKIN|DAHLONEGA"
"131879601052029",6,"LUMPKIN|DAHLONEGA","LUMPKIN|DAHLONEGA"
"130339501021034",26,"BURKE|TELFAIR","BURKE|TELFAIR"
"130210137011072",0,"BIBB|VINEVILLE 1","BIBB|VINEVILLE 1"
"130210137011117",13,"BIBB|GODFREY 1","BIBB|GODFREY 1"
"130199706001005",20,"BERRIEN|RAY CITY","BERRIEN|RAY CITY"
"130199706001006",42,"BERRIEN|RAY CITY","BERRIEN|RAY CITY"
"130099702012021",0,"BALDWIN|NORTH MILLEDGEVILLE","BALDWIN|NORTH MILLEDGEVILLE"
"130099707012015",2,"BALDWIN|EAST HARDWICK","BALDWIN|EAST HARDWICK"
"130099708021039",30,"BALDWIN|SCOTTSBORO","BALDWIN|SCOTTSBORO"
"130099704005002",154,"BALDWIN|COURTHOUSE","BALDWIN|CITY HALL ANNEX"
"132890602002025",7,"TWIGGS|HIGGSVILLE","TWIGGS|HIGGSVILLE"
"131210060001005",74,"FULTON|10M","FULTON|10M"
"131210080005011",32,"FULTON|11H","FULTON|11H"
"133199602002091",0,"WILKINSON|BLOODWORTH","WILKINSON|BLOODWORTH"
"131619601012000",13,"JEFF DAVIS|WHITEHEAD 1","JEFF DAVIS|WHITEHEAD 1"
"130210134121012",109,"BIBB|HOWARD 2","BIBB|HOWARD 2"
"130339509002127",0,"BURKE|MIDVILLE","BURKE|MIDVILLE"
"131930001002053",1,"MACON|MARSHALLVILLE","MACON|MARSHALLVILLE"
"131930004001002",32,"MACON|MARSHALLVILLE","MACON|MARSHALLVILLE"
"131930001002027",18,"MACON|MARSHALLVILLE","MACON|MARSHALLVILLE"
"131210114261002",147,"FULTON|JC15","FULTON|JC15"
"131210067021013",18,"FULTON|01J","FULTON|01J"
"131210073022000",923,"FULTON|12H2","FULTON|12H2"
"131839701021090",4,"LONG|RYE PATCH/OAK DALE","LONG|RYE PATCH/OAK DALE"
"132759608003027",18,"THOMAS|RESOURCE CENTER","THOMAS|RESOURCE CENTER"
"131850101032030",92,"LOWNDES|TRINITY","LOWNDES|TRINITY"
"131850113022028",2,"LOWNDES|NORTHSIDE","LOWNDES|MT CALVARY"
"131850106042043",0,"LOWNDES|TRINITY","LOWNDES|JAYCEE"
"131339503053014",11,"GREENE|GREENSBORO","GREENE|GREENSBORO"
"131339502001008",0,"GREENE|UNION POINT","GREENE|UNION POINT"
"130591307012008",0,"CLARKE|6C","CLARKE|6C"
"130591403001019",0,"CLARKE|2A","CLARKE|2A"
"130590009001003",69,"CLARKE|3A","CLARKE|5A"
"130591403003012",198,"CLARKE|2A","CLARKE|2A"
"132639601002050",10,"TALBOT|FLINT HILL","TALBOT|FLINT HILL"
"133199603001007",11,"WILKINSON|RAMAH","WILKINSON|RAMAH"
"132699502002033",0,"TAYLOR|PRECINCT 6","TAYLOR|PRECINCT 6"
"131018801001031",20,"ECHOLS|STATENVILLE","ECHOLS|STATENVILLE"
"131339502003017",37,"GREENE|UNION POINT","GREENE|UNION POINT"
"130019505001020",0,"APPLING|4D","APPLING|4D"
"130019502022010",8,"APPLING|2","APPLING|2"
"132250401011034",26,"PEACH|CLAUDE","PEACH|CLAUDE"
"131759501001042",19,"LAURENS|BUCKEYE","LAURENS|BUCKEYE"
"132450101043021",0,"RICHMOND|707","RICHMOND|707"
"132450107092025",37,"RICHMOND|607","RICHMOND|607"
"130590020002017",24,"CLARKE|7B","CLARKE|7B"
"130591405001011",0,"CLARKE|1A","CLARKE|1A"
"130590020001003",205,"CLARKE|7B","CLARKE|7B"
"130590009003008",36,"CLARKE|3A","CLARKE|3A"
"132639603001107",7,"TALBOT|GENEVA","TALBOT|GENEVA"
"132639603001036",0,"TALBOT|JUNCTION CITY","TALBOT|JUNCTION CITY"
"132639602001114",1,"TALBOT|TALBOTTON","TALBOT|TALBOTTON"
"132839602001037",5,"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"131339501001092",24,"GREENE|GREENSBORO","GREENE|GREENSBORO"
"130590004022012",980,"CLARKE|3B","CLARKE|3A"
"130591304003039",23,"CLARKE|5B","CLARKE|5D"
"132639603001081",5,"TALBOT|GENEVA","TALBOT|GENEVA"
"132250404004033",27,"PEACH|FORT VALLEY #3","PEACH|FORT VALLEY #3"
"133039505003201",7,"WASHINGTON|HARRISON","WASHINGTON|HARRISON"
"133039503001031",0,"WASHINGTON|SANDERSVILLE","WASHINGTON|SANDERSVILLE"
"132579703021020",48,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"132579704012031",51,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"132299601002010",0,"PIERCE|PATTERSON","PIERCE|OTTER CREEK"
"132299603012011",86,"PIERCE|HACKLEBARNEY/CASON","PIERCE|HACKLEBARNEY/CASON"
"132299604011011",0,"PIERCE|BLACKSHEAR","PIERCE|BLACKSHEAR"
"130019502011041",0,"APPLING|3C","APPLING|3C"
"130019504002037",0,"APPLING|4B","APPLING|4B"
"130919604002057",43,"DODGE|LEE","DODGE|LEE"
"130810104004028",0,"CRISP|CORDELE","CRISP|CORDELE"
"130379502003013",8,"CALHOUN|EDISON","CALHOUN|EDISON"
"133159603001140",17,"WILCOX|PITTS #3","WILCOX|PITTS #3"
"133159603001081",0,"WILCOX|PITTS #3","WILCOX|PITTS #3"
"130199706001025",6,"BERRIEN|NASHVILLE","BERRIEN|NASHVILLE"
"130099708021009",13,"BALDWIN|SCOTTSBORO","BALDWIN|SCOTTSBORO"
"130099708021017",0,"BALDWIN|CITY HALL ANNEX","BALDWIN|CITY HALL ANNEX"
"131390004012014",80,"HALL|WEST WHELCHEL","HALL|WEST WHELCHEL"
"130919603021066",9,"DODGE|LEE","DODGE|LEE"
"130919602002031",23,"DODGE|LEE","DODGE|LEE"
"130939702001069",0,"DOOLY|LILLY","DOOLY|LILLY"
"130939703001171",0,"DOOLY|VIENNA","DOOLY|VIENNA"
"130939702002072",0,"DOOLY|BYROMVILLE","DOOLY|BYROMVILLE"
"130939703004024",16,"DOOLY|VIENNA","DOOLY|VIENNA"
"130759604001075",0,"COOK|NEW LIFE BAPTIST CH.","COOK|NEW LIFE BAPTIST CH."
"132779603021005",16,"TIFT|TIFTON NORTHEAST","TIFT|TIFTON NORTHEAST"
"130550106002033",4,"CHATTOOGA|LYERLY","CHATTOOGA|LYERLY"
"130530202031034",0,"NA|NA","NA|NA"
"130039602003012",0,"ATKINSON|PEARSON CITY","ATKINSON|PEARSON CITY"
"130159601042014",45,"BARTOW|WHITE","BARTOW|WHITE"
"132779603022012",0,"TIFT|TIFTON NORTHWEST","TIFT|TIFTON NORTHWEST"
"132779607002129",34,"TIFT|TIFTON SOUTH","TIFT|TIFTON SOUTH"
"132759606013005",0,"THOMAS|TC PUBLIC LIBRARY/SCOTT","THOMAS|TC PUBLIC LIBRARY/SCOTT"
"132759607012035",62,"THOMAS|DOUGLASS","THOMAS|DOUGLASS"
"132759611002054",13,"THOMAS|BOSTON","THOMAS|BOSTON"
"131850106043016",55,"LOWNDES|TRINITY","LOWNDES|JAYCEE"
"131850113021026",60,"LOWNDES|NORTHSIDE","LOWNDES|MT CALVARY"
"132759610003029",0,"THOMAS|GATLIN CREEK","THOMAS|TC PUBLIC LIBRARY/JERGER"
"131850113022004",7,"LOWNDES|NORTHSIDE","LOWNDES|RAINWATER"
"130019502022056",7,"APPLING|2","APPLING|2"
"133039505003141",3,"WASHINGTON|HARRISON","WASHINGTON|HARRISON"
"131018801001129",0,"ECHOLS|STATENVILLE","ECHOLS|STATENVILLE"
"130659701003041",39,"CLINCH|HOMERVILLE","CLINCH|HOMERVILLE"
"130131802053020",26,"BARROW|13","BARROW|13"
"132839602001038",7,"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"132839602002029",20,"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"131530213003046",29,"HOUSTON|ROZR","HOUSTON|PEC"
"131339502003009",18,"GREENE|UNION POINT","GREENE|UNION POINT"
"132839602005014",11,"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"132839602005004",20,"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"130159604031007",29,"BARTOW|ZENA DRIVE","BARTOW|ZENA DRIVE"
"131530204002019",0,"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"131530204001017",9,"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"132250403011053",15,"PEACH|FORT VALLEY #1","PEACH|FORT VALLEY #1"
"132250401042030",26,"PEACH|BYRON #1","PEACH|BYRON #1"
"132250402001011",0,"PEACH|FORT VALLEY #2","PEACH|FORT VALLEY #2"
"130659701002057",0,"CLINCH|HOMERVILLE","CLINCH|HOMERVILLE"
"133199603004026",0,"WILKINSON|IVEY","WILKINSON|IVEY"
"133199603002038",0,"WILKINSON|RAMAH","WILKINSON|RAMAH"
"132699503012073",0,"TAYLOR|PRECINCT 5","TAYLOR|PRECINCT 5"
"133199603003071",1,"WILKINSON|IRWINTON","WILKINSON|IRWINTON"
"132099502002094",0,"MONTGOMERY|AILEY","MONTGOMERY|MOUNT VERNON PRECINCT"
"132579702023035",0,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"131030301002054",0,"EFFINGHAM|3A","EFFINGHAM|3A"
"130659701002096",4,"CLINCH|HOMERVILLE","CLINCH|HOMERVILLE"
"131018801001181",0,"ECHOLS|STATENVILLE","ECHOLS|STATENVILLE"
"130659702002137",11,"CLINCH|HOMERVILLE","CLINCH|HOMERVILLE"
"130659702001197",0,"CLINCH|FARGO","CLINCH|FARGO"
"132070502003045",24,"MONROE|FORSYTH","MONROE|FORSYTH"
"132450107061008",16,"RICHMOND|805","RICHMOND|805"
"132450007001014",160,"RICHMOND|112","RICHMOND|112"
"132450007001022",11,"RICHMOND|103","RICHMOND|103"
"132450007001041",24,"RICHMOND|103","RICHMOND|103"
"132450102063020",53,"RICHMOND|310","RICHMOND|310"
"132450105131001",117,"RICHMOND|501","RICHMOND|501"
"132450106021040",39,"RICHMOND|104","RICHMOND|104"
"131690302004035",0,"JONES|BARRON","JONES|BARRON"
"131839701013049",12,"LONG|BEARDS CREEK","LONG|BEARDS CREEK"
"131839701013058",5,"LONG|RYE PATCH/OAK DALE","LONG|RYE PATCH/OAK DALE"
"130279606001045",0,"BROOKS|NANKIN","BROOKS|NANKIN"
"130279606001041",0,"BROOKS|NANKIN","BROOKS|NANKIN"
"130279604001013",0,"BROOKS|QUITMAN","BROOKS|QUITMAN"
"130759602003060",0,"COOK|RIVERBEND","COOK|RIVERBEND"
"130759602001054",2,"COOK|RIVERBEND","COOK|RIVERBEND"
"131759502011051",0,"LAURENS|FIRE DEPT STA #5","LAURENS|FIRE DEPT STA #5"
"132779606022020",0,"TIFT|MOTT-LITMAN GYM","TIFT|MOTT-LITMAN GYM"
"130099708022017",0,"BALDWIN|SCOTTSBORO","BALDWIN|SCOTTSBORO"
"130099705012014",18,"BALDWIN|COURTHOUSE","BALDWIN|COURTHOUSE"
"131230803012029",4,"GILMER|EAST ELLIJAY","GILMER|EAST ELLIJAY"
"131230801002034",16,"GILMER|CHERRY LOG","GILMER|CHERRY LOG"
"131230803012041",0,"GILMER|EAST ELLIJAY","GILMER|EAST ELLIJAY"
"131230803023018",11,"GILMER|ELLIJAY SOUTH","GILMER|ELLIJAY SOUTH"
"131230802001048",4,"GILMER|BOARDTOWN","GILMER|BOARDTOWN"
"130311104052006",0,"BULLOCH|PITTMAN PARK","BULLOCH|PITTMAN PARK"
"132799706002031",0,"TOOMBS|43 CEDAR CROSSING","TOOMBS|43 CEDAR CROSSING"
"131230802003005",2,"GILMER|MOUNTAINTOWN","GILMER|MOUNTAINTOWN"
"131230804022040",4,"GILMER|LEACHES","GILMER|LEACHES"
"131230802003073",34,"GILMER|ELLIJAY SOUTH","GILMER|ELLIJAY SOUTH"
"131210105302020",411,"FULTON|SC17C","FULTON|CP084"
"130237902001022",0,"BLECKLEY|1","BLECKLEY|1"
"130237903021012",14,"BLECKLEY|1","BLECKLEY|1"
"132450108021003",17,"RICHMOND|402","RICHMOND|402"
"132450105112011",82,"RICHMOND|605","RICHMOND|605"
"132450111002022",13,"RICHMOND|203","RICHMOND|203"
"131210083022011",51,"FULTON|03C","FULTON|03C"
"131210102203002",0,"FULTON|SS31","FULTON|SS31"
"131210115091013",31,"FULTON|ML01B","FULTON|ML01B"
"130279605002051",5,"BROOKS|QUITMAN","BROOKS|QUITMAN"
"132950208002040",13,"WALKER|KENSINGTON","WALKER|KENSINGTON"
"132950203025021",49,"WALKER|ROSSVILLE","WALKER|ROSSVILLE"
"131850107002078",0,"LOWNDES|MILDRED","LOWNDES|LOWNDES CIVIC"
"131850110002034",22,"LOWNDES|MT CALVARY","LOWNDES|MT CALVARY"
"130719705001039",0,"COLQUITT|ROBINSON","COLQUITT|ROBINSON"
"131899502004003",7,"MCDUFFIE|136","MCDUFFIE|DEPOT"
"131530215011032",10,"HOUSTON|VHS","HOUSTON|VHS"
"131530211231042",7,"HOUSTON|FMMS","HOUSTON|FMMS"
"131530214011023",45,"HOUSTON|ROZR","HOUSTON|ROZR"
"131530206002054",0,"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"132639601002100",4,"TALBOT|FLINT HILL","TALBOT|FLINT HILL"
"132839602001056",41,"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"132839601002031",0,"TREUTLEN|ANNEX","TREUTLEN|ANNEX"
"132450105063015",80,"RICHMOND|603","RICHMOND|504"
"131690303052017",0,"JONES|GRAY","JONES|GRAY"
"131690303062042",15,"JONES|CLINTON","JONES|CLINTON"
"130237902002066",5,"BLECKLEY|1","BLECKLEY|1"
"132450107131003",64,"RICHMOND|405","RICHMOND|405"
"132450109071007",36,"RICHMOND|608","RICHMOND|806"
"132450101011014",59,"RICHMOND|702","RICHMOND|708"
"132450107082001",54,"RICHMOND|404","RICHMOND|606"
"132499602001072",0,"SCHLEY|PRECINCT ONE","SCHLEY|PRECINCT ONE"
"132499601002066",23,"SCHLEY|PRECINCT ONE","SCHLEY|PRECINCT ONE"
"130591406003000",0,"CLARKE|1A","CLARKE|1A"
"131739502013029",18,"LANIER|LAKELAND","LANIER|LAKELAND"
"132639601001013",65,"TALBOT|FLINT HILL","TALBOT|FLINT HILL"
