"year","st","district","party","candidates","total_votes","leader","leader_votes","leader_share","second","second_share","runoff","runoff_winner","leader_won_runoff","top_two_state"
2022,"HI","1","D",2,121031,"Case, Ed",100667,83.17,"Alcubilla, Sergio (Serg)",16.83,FALSE,NA,NA,FALSE
2022,"HI","1","R",3,26699,"Kress, Conrad",13449,50.37,"Reyes, Arturo P.",27.96,FALSE,NA,NA,FALSE
2022,"HI","2","D",6,108145,"Tokuda, Jill N.",62275,57.58,"Branco, Patrick Pihana",25.02,FALSE,NA,NA,FALSE
2022,"HI","2","R",2,33603,"Akana, Joe",28200,83.92,"Webster, Joseph E. (Joe)",16.08,FALSE,NA,NA,FALSE
2022,"IA","3","R",3,46293,"Nunn, Zach",30502,65.89,"Hasso, Nicole",19.42,FALSE,NA,NA,FALSE
2022,"ID","2","R",5,123099,"Simpson, Mike",67177,54.57,"Smith, Bryan",32.71,FALSE,NA,NA,FALSE
2022,"IL","1","D",17,76688,"Jackson, Jonathan L.",21607,28.18,"Dowell, Pat",19.03,FALSE,NA,NA,FALSE
2022,"IL","1","R",4,26581,"Carlson, Eric",10755,40.46,"Regnier, Jeffery T",39.03,FALSE,NA,NA,FALSE
2022,"IL","11","R",6,49554,"Lauf, Catalina",15360,31,"Evans, Jerry",22.52,FALSE,NA,NA,FALSE
2022,"IL","12","D",2,19506,"Markel, Homer ""Chip""",11068,56.74,"Qualis, Joshua",43.26,FALSE,NA,NA,FALSE
2022,"IL","13","D",2,41809,"Budzinski, Nikki",31593,75.57,"Palmer, David",24.43,FALSE,NA,NA,FALSE
2022,"IL","13","R",4,43052,"Deering, Regan",14885,34.57,"Reising, Jesse",32.95,FALSE,NA,NA,FALSE
2022,"IL","14","R",5,45310,"Gryder, Scott R.",13998,30.89,"Marter, James T. ""Jim""",24.17,FALSE,NA,NA,FALSE
2022,"IL","15","R",2,112401,"Miller, Mary",64549,57.43,"Davis, Rodney",42.57,FALSE,NA,NA,FALSE
2022,"IL","16","R",4,85247,"LaHood, Darin",56582,66.37,"Peters, Walt",13.23,FALSE,NA,NA,FALSE
2022,"IL","17","D",6,38992,"Sorensen, Eric",14702,37.71,"Wallace, Litesa",23.35,FALSE,NA,NA,FALSE
2022,"IL","17","R",2,45339,"King, Esther Joy",31065,68.52,"Helmick, Charles ""Charlie"" William, Jr.",31.48,FALSE,NA,NA,FALSE
2022,"IL","2","R",3,27682,"Lynch, Thomas",10289,37.17,"Cultra, Shane",35.65,FALSE,NA,NA,FALSE
2022,"IL","3","D",4,56180,"Ramirez, Delia",37296,66.39,"Villegas, Gilbert ""Gil""",23.12,FALSE,NA,NA,FALSE
2022,"IL","5","R",2,26722,"Hanson, Tommy",14806,55.41,"McGonigal, Malgorzata",44.59,FALSE,NA,NA,FALSE
2022,"IL","6","D",3,67465,"Casten, Sean",45654,67.67,"Newman, Marie",29.24,FALSE,NA,NA,FALSE
2022,"IL","6","R",6,52094,"Pekau, Keith",20178,38.73,"Grasso, Gary",27.16,FALSE,NA,NA,FALSE
2022,"IL","7","D",3,75702,"Davis, Danny K.",39320,51.94,"Collins, Kina",45.67,FALSE,NA,NA,FALSE
2022,"IL","8","D",2,42560,"Krishnamoorthi, Raja",29933,70.33,"Ahmed, Junaid",29.67,FALSE,NA,NA,FALSE
2022,"IL","8","R",5,34588,"Dargis, Chris",11055,31.96,"Owen Wood, Phillip",18.88,FALSE,NA,NA,FALSE
2022,"IN","1","D",2,39902,"Mrvan, Frank J.",34489,86.43,"Fantin, Richard E.",13.57,FALSE,NA,NA,FALSE
2022,"IN","1","R",7,31022,"Green, Jennifer-Ruth",14616,47.11,"Milo, Blair E.",22.45,FALSE,NA,NA,FALSE
2022,"IN","3","D",3,12088,"Snyder, Gary L.",6794,56.2,"Calkins, Aaron (A.J.)",23.94,FALSE,NA,NA,FALSE
2022,"IN","4","D",2,8328,"Day, Roger D.",5680,68.2,"Pollchik, Howard J.",31.8,FALSE,NA,NA,FALSE
2022,"IN","5","D",2,16991,"Lake, Jeannine Lee",10192,59.98,"Hall, Matthew L.",40.02,FALSE,NA,NA,FALSE
2022,"IN","6","D",2,12394,"Wirth, Cynthia (Cinde)",9057,73.08,"Holland, George Thomas",26.92,FALSE,NA,NA,FALSE
2022,"IN","6","R",2,57816,"Pence, Greg",44893,77.65,"Alspach, James Dean",22.35,FALSE,NA,NA,FALSE
2022,"IN","7","D",3,38598,"Carson, André D.",36242,93.9,"Godfrey, Curtis D.",3.95,FALSE,NA,NA,FALSE
2022,"IN","7","R",5,12854,"Grobovsky, Angela",6886,53.57,"Johnson, Russell (Rusty) Scott",17,FALSE,NA,NA,FALSE
2022,"IN","8","D",3,23625,"McCormick, Ray",16465,69.69,"Dhahir, Adnan H",18.75,FALSE,NA,NA,FALSE
2022,"IN","9","D",3,21568,"Fyfe, Matthew",12240,56.75,"Asare, Isak",29.23,FALSE,NA,NA,FALSE
2022,"IN","9","R",9,58136,"Houchin, Erin",21697,37.32,"Sodrel, Mike",25.82,FALSE,NA,NA,FALSE
2022,"KS","3","R",2,125469,"Adkins, Amanda L.",96896,77.23,"McCaughrean, John A.",22.77,FALSE,NA,NA,FALSE
2022,"KY","2","D",2,34639,"Linderman, Hank",20174,58.24,"Compton, William Dakota",41.76,FALSE,NA,NA,FALSE
2022,"KY","2","R",3,66942,"Guthrie, S. Brett",52265,78.08,"Watts, E. Lee",17.92,FALSE,NA,NA,FALSE
2022,"KY","3","D",2,82340,"McGarvey, Morgan",52157,63.34,"Scott, Attica",36.66,FALSE,NA,NA,FALSE
2022,"KY","3","R",7,32860,"Ray, Stuart N.",9703,29.53,"Palazzo, Rhonda",29.35,FALSE,NA,NA,FALSE
2022,"KY","4","R",4,66874,"Massie, Thomas",50301,75.22,"Wirth, Claire",15.73,FALSE,NA,NA,FALSE
2022,"KY","5","R",5,93285,"Rogers, Harold ""Hal""",77050,82.6,"Serrano, Gerardo",5.85,FALSE,NA,NA,FALSE
2022,"KY","6","D",2,49729,"Young, Geoffrey M. ""Geoff""",25722,51.72,"Preece, Chris",48.28,FALSE,NA,NA,FALSE
2022,"KY","6","R",2,54253,"Barr, Andy",47660,87.85,"Petteys, Derek",12.15,FALSE,NA,NA,FALSE
2022,"MA","8","R",2,26150,"Burke, Robert G.",19173,73.32,"Rodrigues, Hamilton Soares",26.68,FALSE,NA,NA,FALSE
2022,"MA","9","R",2,47386,"Brown, Jesse G.",24384,51.46,"Sullivan, Dan",48.54,FALSE,NA,NA,FALSE
2022,"MD","1","D",2,50232,"Mizeur, Heather R.",34549,68.78,"Harden, R. David",31.22,FALSE,NA,NA,FALSE
2022,"MD","2","D",4,83307,"Ruppersberger, C. A. Dutch",62896,75.5,"Croom, George",10.16,FALSE,NA,NA,FALSE
2022,"MD","2","R",6,37818,"Ambrose, Nicolee",12201,32.26,"Wallace, Dave",20.21,FALSE,NA,NA,FALSE
2022,"MD","3","D",3,75372,"Sarbanes, John",63790,84.63,"Beardsley, Ben R.",9.09,FALSE,NA,NA,FALSE
2022,"MD","3","R",5,39300,"Morgan, Yuripzy",13198,33.58,"Kelley, Joe",22.71,FALSE,NA,NA,FALSE
2022,"MD","4","D",9,82662,"Ivey, Glenn F.",42791,51.77,"Edwards, Donna F.",35.22,FALSE,NA,NA,FALSE
2022,"MD","4","R",3,4112,"Warner, Jeff",2414,58.71,"McDermott, George",26.53,FALSE,NA,NA,FALSE
2022,"MD","5","D",3,96354,"Hoyer, Steny",68729,71.33,"Wilkes, McKayla",19.1,FALSE,NA,NA,FALSE
2022,"MD","5","R",7,36170,"Palombi, Chris",24423,67.52,"Hoffman, Vanessa Marie",9.78,FALSE,NA,NA,FALSE
2022,"MD","6","D",3,56154,"Trone, David J.",44370,79.01,"Smilowitz, Ben",16.02,FALSE,NA,NA,FALSE
2022,"MD","6","R",6,50615,"Parrott, Neil C.",31665,62.56,"Foldi, Matthew",14.81,FALSE,NA,NA,FALSE
2022,"MD","7","D",4,94034,"Mfume, Kweisi",80118,85.2,"Davis, Tashi Kimandus",7.59,FALSE,NA,NA,FALSE
2022,"MD","7","R",4,8295,"Collier, Scott M.",2873,34.64,"Sigley, Lorrie A.",27.06,FALSE,NA,NA,FALSE
2022,"MD","8","D",2,116130,"Raskin, Jamie",109055,93.91,"Odulate, Andalib",6.09,FALSE,NA,NA,FALSE
2022,"MD","8","R",2,13690,"Coll, Gregory Thomas",11445,83.6,"Yadeta, Michael Mihirate",16.4,FALSE,NA,NA,FALSE
2022,"ME","2","R",2,36848,"Poliquin, Bruce",22149,60.11,"Caruso, Elizabeth M.",39.89,FALSE,NA,NA,FALSE
2022,"MI","10","D",5,68289,"Marlinga, Carl J.",32653,47.82,"Powell, Rhonda",16.69,FALSE,NA,NA,FALSE
2022,"MI","10","R",2,73496,"James, John",63417,86.29,"Marcinkewciz, Tony",13.71,FALSE,NA,NA,FALSE
2022,"MI","11","D",2,117625,"Stevens, Haley",70508,59.94,"Levin, Andy",40.06,FALSE,NA,NA,FALSE
2022,"MI","11","R",2,59972,"Ambrose, Mark",42270,70.48,"DenOtter, Matthew",29.52,FALSE,NA,NA,FALSE
2022,"MI","12","D",4,96532,"Tlaib, Rashida",61635,63.85,"Winfrey, Janice",22.41,FALSE,NA,NA,FALSE
2022,"MI","12","R",3,27278,"Elliott, Steven",14431,52.9,"Hooper, James",35.38,FALSE,NA,NA,FALSE
2022,"MI","13","D",9,78803,"Thanedar, Shri",22314,28.32,"Hollier, Adam",23.5,FALSE,NA,NA,FALSE
2022,"MI","2","R",2,118667,"Moolenaar, John",77394,65.22,"Norton, Thomas J.",34.78,FALSE,NA,NA,FALSE
2022,"MI","3","R",2,104576,"Gibbs, John",54136,51.77,"Meijer, Peter",48.23,FALSE,NA,NA,FALSE
2022,"MI","5","R",2,100468,"Walberg, Tim",67582,67.27,"O'Donnell, Sherry",32.73,FALSE,NA,NA,FALSE
2022,"MI","6","R",2,56935,"Williams, Whittney",30564,53.68,"Kolanagireddy, Hima",46.32,FALSE,NA,NA,FALSE
2022,"MI","8","R",3,78900,"Junge, Paul",42363,53.69,"Seely, Matthew",23.65,FALSE,NA,NA,FALSE
2022,"MI","9","R",2,123232,"McClain, Lisa",97017,78.73,"Donovan, Michelle R.E.",21.27,FALSE,NA,NA,FALSE
2022,"MN","1","R",2,63459,"Finstad, Brad",48252,76.04,"Munson, Jeremy",23.96,FALSE,NA,NA,FALSE
2022,"MN","4","R",3,21726,"Xiong, May Lor",9574,44.07,"Silver, Jerry",34.06,FALSE,NA,NA,FALSE
2022,"MN","5","R",3,9930,"Davis, Cicely",4765,47.99,"White, Royce",37.15,FALSE,NA,NA,FALSE
2022,"MN","8","R",2,56485,"Stauber, Pete",51410,91.02,"Welty, Harry Robb",8.98,FALSE,NA,NA,FALSE
2022,"MO","1","D",5,94018,"Bush, Cori",65326,69.48,"Roberts, Steve",26.61,FALSE,NA,NA,FALSE
2022,"MO","1","R",3,16350,"Jones, Andrew",6937,42.43,"Jordan, Steven",31.52,FALSE,NA,NA,FALSE
2022,"MO","2","D",2,59198,"Gunby, Trish",50457,85.23,"Reed, Ray",14.77,FALSE,NA,NA,FALSE
2022,"MO","2","R",4,81161,"Wagner, Ann",54440,67.08,"Salvatore, Tony",15.42,FALSE,NA,NA,FALSE
2022,"MO","3","D",4,36368,"Mann, Bethany",22638,62.25,"Karlen, Jon",20.21,FALSE,NA,NA,FALSE
2022,"MO","3","R",4,95452,"Luetkemeyer, Blaine",66430,69.6,"Wilkinson, Brandon",16.55,FALSE,NA,NA,FALSE
2022,"MO","4","R",7,105107,"Alford, Mark",36981,35.18,"Brattin, Rick",21.42,FALSE,NA,NA,FALSE
2022,"MO","5","D",2,70546,"Cleaver, II, Emanuel",60399,85.62,"Salazar, Maite",14.38,FALSE,NA,NA,FALSE
2022,"MO","5","R",3,39554,"Turk, Jacob",20475,51.76,"Barham, Jerry W",33.49,FALSE,NA,NA,FALSE
2022,"MO","6","D",3,29208,"Martin, Henry",13488,46.18,"West, Charles",33.42,FALSE,NA,NA,FALSE
2022,"MO","6","R",5,96469,"Graves, Sam",72996,75.67,"Ryan, Christopher",8.14,FALSE,NA,NA,FALSE
2022,"MO","7","D",3,21603,"Radaker-Sheafer, Kristen",13680,63.32,"Woodman, John M.",25.43,FALSE,NA,NA,FALSE
2022,"MO","7","R",8,103326,"Burlison, Eric",39443,38.17,"Wasson, Jay",22.5,FALSE,NA,NA,FALSE
2022,"MO","8","R",2,95584,"Smith, Jason",78342,81.96,"Turner, Jacob",18.04,FALSE,NA,NA,FALSE
2022,"MS","1","D",2,10471,"Black, Dianne",8268,78.96,"Avery, Hunter",21.04,FALSE,NA,NA,FALSE
2022,"MS","1","R",2,30556,"Kelly, Trent",27447,89.83,"Strauss, Mark D.",10.17,FALSE,NA,NA,FALSE
2022,"MS","2","D",2,51834,"Thompson, Bennie G.",49907,96.28,"Kerner, Jerry",3.72,FALSE,NA,NA,FALSE
2022,"MS","2","R",4,14104,"Flowers, Brian",6087,43.16,"Eller, Ronald",32.36,TRUE,"Flowers, Brian",TRUE,FALSE
2022,"MS","3","R",3,49867,"Guest, Michael",23675,47.48,"Cassidy, Michael",46.94,TRUE,"Guest, Michael",TRUE,FALSE
2022,"MS","4","D",2,11718,"DuPree, Johnny L.",9952,84.93,"Sellers, David",15.07,FALSE,NA,NA,FALSE
2022,"MS","4","R",7,52042,"Palazzo, Steven",16387,31.49,"Ezell, Mike",25.02,TRUE,"Ezell, Mike",FALSE,FALSE
2022,"MT","1","D",3,57257,"Tranel, Monica",37138,64.86,"Neumann, Cora",26.89,FALSE,NA,NA,FALSE
2022,"MT","1","R",5,85369,"Zinke, Ryan K.",35601,41.7,"Olszewski, Al ""Doc""",39.74,FALSE,NA,NA,FALSE
2022,"MT","2","D",3,37598,"Ronning, Penny",21983,58.47,"Sweeney, Mark",22.84,FALSE,NA,NA,FALSE
2022,"MT","2","R",4,97004,"Rosendale, Matt",73453,75.72,"Austin, Kyle",12.3,FALSE,NA,NA,FALSE
2022,"NC","1","D",4,67580,"Davis, Don",42693,63.17,"Smith, Erica D.",31.09,FALSE,NA,NA,FALSE
2022,"NC","1","R",8,43404,"Smith, Sandy",13621,31.38,"Roberson, Sandy",26.73,FALSE,NA,NA,FALSE
2022,"NC","10","D",2,16818,"Genant, Pam",13028,77.46,"Felder, Michael",22.54,FALSE,NA,NA,FALSE
2022,"NC","10","R",5,73377,"McHenry, Patrick",49973,68.1,"Robinson, Gary",15.91,FALSE,NA,NA,FALSE
2022,"NC","11","D",6,54417,"Beach-Ferrara, Jasmine",32478,59.68,"Dean, Katie",25.65,FALSE,NA,NA,FALSE
2022,"NC","11","R",8,88258,"Edwards, Chuck",29496,33.42,"Cawthorn, Madison",31.85,FALSE,NA,NA,FALSE
2022,"NC","12","D",2,41444,"Adams, Alma S.",37984,91.65,"Sharkey, John",8.35,FALSE,NA,NA,FALSE
2022,"NC","12","R",3,24242,"Lee, Tyler",10388,42.85,"Huffman, Andrew",34.28,FALSE,NA,NA,FALSE
2022,"NC","13","D",5,44833,"Nickel, Wiley",23155,51.65,"Searcy, Sam",22.94,FALSE,NA,NA,FALSE
2022,"NC","13","R",8,54883,"Hines, Bo",17602,32.07,"Barbour, DeVan",22.64,FALSE,NA,NA,FALSE
2022,"NC","14","D",2,40322,"Jackson, Jeff",34724,86.12,"Mammadov, Ram",13.88,FALSE,NA,NA,FALSE
2022,"NC","14","R",2,36547,"Harrigan, Pat",27638,75.62,"Simpson, Jonathan",24.38,FALSE,NA,NA,FALSE
2022,"NC","2","R",3,35655,"Villaverde, Christine E.",19650,55.11,"Ganorkar, Mahesh (Max)",25.61,FALSE,NA,NA,FALSE
2022,"NC","3","D",2,28546,"Gaskins, Barbara D.",23051,80.75,"Swartz, Joe",19.25,FALSE,NA,NA,FALSE
2022,"NC","3","R",5,66216,"Murphy, Greg",50123,75.7,"Cowden, Tony",14.09,FALSE,NA,NA,FALSE
2022,"NC","4","D",8,88562,"Foushee, Valerie P.",40806,46.08,"Allam, Nida",36.96,FALSE,NA,NA,FALSE
2022,"NC","4","R",2,30438,"Geels, Courtney",19645,64.54,"Thomas, Robert",35.46,FALSE,NA,NA,FALSE
2022,"NC","5","R",2,80548,"Foxx, Virginia",61680,76.58,"Ackerman, Michael",23.42,FALSE,NA,NA,FALSE
2022,"NC","6","R",7,42676,"Castelli, Christian",15450,36.2,"Haywood, Lee",33.72,FALSE,NA,NA,FALSE
2022,"NC","7","D",4,41799,"Graham, Charles",13054,31.23,"Evans, Charles E.",29.34,FALSE,NA,NA,FALSE
2022,"NC","7","R",2,49503,"Rouzer, David",39203,79.19,"Southworth-Beckwith, Max",20.81,FALSE,NA,NA,FALSE
2022,"NC","9","R",4,48133,"Hudson, Richard",38117,79.19,"Bucardo, Jen",8.67,FALSE,NA,NA,FALSE
2022,"NE","1","D",2,36752,"Brooks, Patty Pansing",31808,86.55,"Zakaria, Jazari Kual",13.45,FALSE,NA,NA,FALSE
2022,"NE","1","R",5,82957,"Flood, Mike",61265,73.85,"Fortenberry, Jeff",11.82,FALSE,NA,NA,FALSE
2022,"NE","2","D",2,46515,"Vargas, Tony",31930,68.64,"Shelton, Alisha",31.36,FALSE,NA,NA,FALSE
2022,"NE","2","R",2,69769,"Bacon, Don",53824,77.15,"Kuehl, Steve",22.85,FALSE,NA,NA,FALSE
2022,"NE","3","D",2,16669,"Else, David J.",8701,52.2,"Wik, Daniel M.",47.8,FALSE,NA,NA,FALSE
2022,"NE","3","R",2,117696,"Smith, Adrian",89453,76,"Calhoun, Mike",24,FALSE,NA,NA,FALSE
2022,"NH","1","R",10,74961,"Leavitt, Karoline",25931,34.59,"Mowers, Matt",25.44,FALSE,NA,NA,FALSE
2022,"NH","2","R",7,63294,"Burns, Robert",21065,33.28,"Hansel, George",30.06,FALSE,NA,NA,FALSE
2022,"NJ","1","D",2,58681,"Norcoss, Donald W.",44985,76.66,"DeSantis, Mario",23.34,FALSE,NA,NA,FALSE
2022,"NJ","1","R",2,19445,"Gustafson, Claire",13411,68.97,"Galdo, Damon M.",31.03,FALSE,NA,NA,FALSE
2022,"NJ","10","D",3,35613,"Payne, Donald M., Jr.",29680,83.34,"Oakley, Imani",10.57,FALSE,NA,NA,FALSE
2022,"NJ","10","R",2,4341,"Pinckney, David H.",3581,82.49,"Stewart, Garth",17.51,FALSE,NA,NA,FALSE
2022,"NJ","11","R",5,32161,"DeGroot, Paul",12644,39.31,"Selen, Tayfun",35.33,FALSE,NA,NA,FALSE
2022,"NJ","2","D",2,27866,"Alexander, Tim",17199,61.72,"Rush, Carolyn",38.28,FALSE,NA,NA,FALSE
2022,"NJ","2","R",3,41661,"Van Drew, Jeff",35843,86.03,"Barker, John",7.72,FALSE,NA,NA,FALSE
2022,"NJ","3","D",2,42495,"Kim, Andy",39433,92.79,"Hendler, Reuven",7.21,FALSE,NA,NA,FALSE
2022,"NJ","3","R",3,33225,"Healey, Bob",17560,52.85,"Smith, Ian A.",38.25,FALSE,NA,NA,FALSE
2022,"NJ","4","R",4,57307,"Smith, Christopher H.",33136,57.82,"Crispi, Mike",36.85,FALSE,NA,NA,FALSE
2022,"NJ","5","R",4,31922,"Pallota, Frank T.",16021,50.19,"De Gregorio, Nick",45.61,FALSE,NA,NA,FALSE
2022,"NJ","6","R",3,17724,"Kiley, Susan M.",10076,56.85,"Mehta, Rik",26.72,FALSE,NA,NA,FALSE
2022,"NJ","7","D",2,39489,"Malinowski, Tom",37304,94.47,"Bacon, Roger",5.53,FALSE,NA,NA,FALSE
2022,"NJ","7","R",7,55041,"Kean, Thomas H., Jr.",25111,45.62,"Rizzo, Philip",23.6,FALSE,NA,NA,FALSE
2022,"NJ","8","D",3,31907,"Menendez, Robert J.",26490,83.02,"Ocampo Grajales, David",11.75,FALSE,NA,NA,FALSE
2022,"NM","1","R",2,43993,"Holmes, Michelle Garcia",25822,58.7,"Sanchez, Louie",41.3,FALSE,NA,NA,FALSE
2022,"NM","2","D",2,31544,"Vasquez, Gabriel",24010,76.12,"Patel, Darshan N.",23.88,FALSE,NA,NA,FALSE
2022,"NV","1","D",2,42047,"Titus, Dina",33565,79.83,"Vilela, Amy",20.17,FALSE,NA,NA,FALSE
2022,"NV","1","R",8,41147,"Robertson, Mark",12375,30.08,"Brog, David",17.56,FALSE,NA,NA,FALSE
2022,"NV","2","D",7,45030,"Krause, Elizabeth Mercedes",22072,49.02,"Hanifan, Tim",14.3,FALSE,NA,NA,FALSE
2022,"NV","2","R",5,90710,"Amodei, Mark E.",49779,54.88,"Tarkanian, Danny",32.59,FALSE,NA,NA,FALSE
2022,"NV","3","D",2,41334,"Lee, Susie",37069,89.68,"Hynes, Randell ""Randy""",10.32,FALSE,NA,NA,FALSE
2022,"NV","3","R",5,43571,"Becker, April",28260,64.86,"Kovacs, John",11.15,FALSE,NA,NA,FALSE
2022,"NV","4","R",3,43953,"Peters, Sam",20956,47.68,"Black, Ann ""Annie""",41.52,FALSE,NA,NA,FALSE
2022,"NY","1","R",3,25421,"LaLota, Nicholas J.",12015,47.26,"Bond, Michelle",27.6,FALSE,NA,NA,FALSE
2022,"NY","10","D",13,71291,"Goldman, Daniel",18505,25.96,"Niou, Yuh-Line",23.6,FALSE,NA,NA,FALSE
2022,"NY","11","D",3,21996,"Rose, Max N.",16439,74.74,"Debarros, Brittany Ramos",21.03,FALSE,NA,NA,FALSE
2022,"NY","11","R",2,15838,"Malliotakis, Nicole",12431,78.49,"Matland, John",21.51,FALSE,NA,NA,FALSE
2022,"NY","12","D",4,89608,"Nadler, Jerrold L.",49744,55.51,"Maloney, Carolyn B.",24.46,FALSE,NA,NA,FALSE
2022,"NY","13","D",3,39034,"Espaillat, Adriano",31582,80.91,"Hano, Michael",12.91,FALSE,NA,NA,FALSE
2022,"NY","14","R",2,2369,"Forte, Tina",1608,67.88,"Cuellar, Desi Joseph",32.12,FALSE,NA,NA,FALSE
2022,"NY","16","D",4,39763,"Bowman, Jamaal",21643,54.43,"Gashi, Vedat",25.17,FALSE,NA,NA,FALSE
2022,"NY","17","D",2,36801,"Maloney, Sean Patrick",24535,66.67,"Biaggi, Alessandra",33.33,FALSE,NA,NA,FALSE
2022,"NY","17","R",5,16346,"Lawler, Michael V.",12317,75.35,"Faulkner, William G.",11.98,FALSE,NA,NA,FALSE
2022,"NY","18","D",3,35816,"Ryan, Pat",30093,84.02,"Mills, Aisha",13.21,FALSE,NA,NA,FALSE
2022,"NY","19","D",2,49818,"Riley, Josh",31193,62.61,"Cheney, Jamie",37.39,FALSE,NA,NA,FALSE
2022,"NY","2","R",3,18774,"Garbarino, Andrew R.",9902,52.74,"Cornicelli, Robert",38.62,FALSE,NA,NA,FALSE
2022,"NY","20","D",2,20673,"Tonko, Paul D.",18251,88.28,"Rar, Rostislav",11.72,FALSE,NA,NA,FALSE
2022,"NY","21","D",2,23847,"Castelli, Matt",19319,81.01,"Putorti, Matt",18.99,FALSE,NA,NA,FALSE
2022,"NY","22","D",4,27738,"Conole, Francis",10971,39.55,"Hood, Sarah Klee",35.29,FALSE,NA,NA,FALSE
2022,"NY","22","R",2,24852,"Williams, Brandon M.",14351,57.75,"Wells, Steve",42.25,FALSE,NA,NA,FALSE
2022,"NY","23","R",2,47053,"Langworthy, Nick",24450,51.96,"Paladino, Carl P.",48.04,FALSE,NA,NA,FALSE
2022,"NY","24","R",3,32747,"Tenney, Claudia",17630,53.84,"Fratto, Mario",40.16,FALSE,NA,NA,FALSE
2022,"NY","26","D",2,31216,"Higgins, Brian",28485,91.25,"Egriu, Emin Eddie",8.75,FALSE,NA,NA,FALSE
2022,"NY","3","D",5,28127,"Zimmerman, Robert P.",10074,35.82,"Kaiman, Jon",25.75,FALSE,NA,NA,FALSE
2022,"NY","4","D",4,20516,"Gillen, Laura A.",12923,62.99,"Solages, Carrie",24.08,FALSE,NA,NA,FALSE
2022,"NY","7","D",2,27100,"Velazquez, Nydia M.",22797,84.12,"Prince, Paperboy Love",15.88,FALSE,NA,NA,FALSE
2022,"NY","8","D",2,26547,"Jeffries, Hakeem S.",23145,87.18,"Johnson, Queen",12.82,FALSE,NA,NA,FALSE
2022,"OH","10","D",4,33395,"Esrati, David",10473,31.36,"Hardenbrook, Jeff",25.85,FALSE,NA,NA,FALSE
2022,"OH","11","D",2,67671,"Brown, Shontel",44841,66.26,"Turner, Nina",33.74,FALSE,NA,NA,FALSE
2022,"OH","11","R",2,14302,"Brewer, Eric J.",8240,57.61,"Hemphill, James",42.39,FALSE,NA,NA,FALSE
2022,"OH","12","D",2,22429,"Rippel-Elton, Amy",12712,56.68,"Fletcher, Michael",43.32,FALSE,NA,NA,FALSE
2022,"OH","12","R",2,80377,"Balderson, Troy",66181,82.34,"Lape, Brandon Michael",17.66,FALSE,NA,NA,FALSE
2022,"OH","13","R",7,35801,"Gilbert, Madison Gesiotto",9249,25.83,"Wheeler, Greg",25.08,FALSE,NA,NA,FALSE
2022,"OH","14","R",3,76702,"Joyce, David P.",58042,75.67,"Awtrey, Patrick Gene",16.03,FALSE,NA,NA,FALSE
2022,"OH","2","D",2,16235,"Meadows, Samantha",11694,72.03,"Darnowsky, Alan",27.97,FALSE,NA,NA,FALSE
2022,"OH","2","R",3,73437,"Wenstrup, Brad",56805,77.35,"Condit, James J., Jr.",12.6,FALSE,NA,NA,FALSE
2022,"OH","4","D",2,20964,"Wilson, Tamie",10804,51.54,"Sites, Jeffrey A.",48.46,FALSE,NA,NA,FALSE
2022,"OH","5","D",2,26402,"Swartz, Craig",14590,55.26,"Heberling, Martin, III",44.74,FALSE,NA,NA,FALSE
2022,"OH","6","D",3,20735,"Lyras, Louis G.",8649,41.71,"Jones, Eric S.",33.77,FALSE,NA,NA,FALSE
2022,"OH","6","R",4,74099,"Johnson, Bill",57292,77.32,"Anderson, John",12.47,FALSE,NA,NA,FALSE
2022,"OH","7","D",2,20136,"Diemer, Matthew",12636,62.75,"Rader, Tristan",37.25,FALSE,NA,NA,FALSE
2022,"OH","7","R",4,60097,"Miller, Max",43158,71.81,"Schulz, Jonah",13.85,FALSE,NA,NA,FALSE
2022,"OH","8","R",2,69602,"Davidson, Warren",50372,72.37,"Heimlich, Phil",27.63,FALSE,NA,NA,FALSE
2022,"OH","9","R",4,61090,"Majewski, J. R.",21850,35.77,"Riedel, Craig S.",30.7,FALSE,NA,NA,FALSE
2022,"OK","2","R",14,76932,"Frix, Avery",11336,14.74,"Brecheen, Josh",13.75,TRUE,"Brecheen, Josh",FALSE,FALSE
2022,"OK","3","R",3,72697,"Lucas, Frank D.",44442,61.13,"Burleson, Wade",30.62,FALSE,NA,NA,FALSE
2022,"OK","4","R",3,62912,"Cole, Tom",43894,69.77,"Taylor, James",26.99,FALSE,NA,NA,FALSE
2022,"OK","5","R",2,75503,"Bice, Stephanie",51612,68.36,"Banks, Subrina",31.64,FALSE,NA,NA,FALSE
2022,"OR","1","D",3,90774,"Bonamici, Suzanne",80317,88.48,"Phillips, Scott",8.63,FALSE,NA,NA,FALSE
2022,"OR","1","R",2,28652,"Mann, Christopher A.",19605,68.42,"Murray, Armidia (Amy)",31.58,FALSE,NA,NA,FALSE
2022,"OR","2","D",2,39483,"Yetter, Joe",27814,70.45,"Prine, Adam",29.55,FALSE,NA,NA,FALSE
2022,"OR","2","R",3,89471,"Bentz, Cliff S.",67501,75.44,"Cavener, Mark",19.42,FALSE,NA,NA,FALSE
2022,"OR","3","D",2,101778,"Blumenauer, Earl",96386,94.7,"Polhemus, Jonathan E.",5.3,FALSE,NA,NA,FALSE
2022,"OR","4","D",8,87715,"Hoyle, Val",56153,64.02,"Canning, Doyle E.",16.24,FALSE,NA,NA,FALSE
