"GEOID20","boe5","pop","pop_black","pop_white","vap","vap_black","vap_white","reg","reg_black","x_km","y_km","area_km2"
"131530214012028",3,60,1,55,46,1,43,14,0,12.2847,18.8505,0.05029
"131530214012030",3,27,6,13,27,6,13,0,0,11.4838,18.5938,0.01161
"131530214012031",3,33,8,23,17,1,14,3,0,11.9959,18.6219,0.01938
"131530214012033",3,58,9,38,41,5,25,21,4,12.3354,18.7373,0.0388
"131530214012034",3,41,0,39,32,0,31,11,1,12.3206,18.6253,0.03276
"131530214012036",3,33,3,29,23,0,22,11,2,12.3029,18.5133,0.03596
"131530214012037",3,23,13,7,13,5,5,3,2,11.9798,18.5135,0.01143
"131530214012039",3,56,12,42,45,11,32,24,2,11.6071,18.452,0.04958
"131530214013000",3,11,3,4,4,0,0,0,0,13.3531,20.8685,0.15892
"131530214013001",3,290,180,108,288,178,108,1,0,13.6652,20.3891,0.34972
"131530214013003",3,0,0,0,0,0,0,0,0,13.3899,20.2194,0.02265
"131530214013004",3,276,173,96,201,124,72,80,47,12.7508,20.351,0.22535
"131530214013006",3,23,13,10,14,4,10,2,0,12.2896,20.3162,0.02962
"131530214013007",3,43,4,37,33,4,27,18,3,12.43,20.2947,0.02591
"131530214013009",3,599,357,221,469,268,184,152,79,12.1983,19.6288,0.72606
"131530214013010",3,18,14,2,17,13,2,13,9,11.79,19.7378,0.01821
"131530214013011",3,23,1,14,22,1,13,11,3,12.5415,19.7014,0.01662
"131530214013012",3,31,22,6,18,14,1,6,5,12.3113,19.6343,0.0128
"131530214013013",3,50,6,44,36,2,34,13,3,12.5627,19.8353,0.04585
"131530214013014",3,34,27,5,26,23,3,15,10,12.2683,19.8891,0.02011
"131530214013015",3,0,0,0,0,0,0,0,0,12.5466,19.644,0.00275
"131530214013016",3,42,3,35,35,3,28,8,4,12.9255,19.4521,0.47331
"131530214013017",3,37,15,22,36,14,22,14,4,12.7305,19.7657,0.03384
"131530214013018",3,0,0,0,0,0,0,0,0,12.7129,19.6408,0.00288
"131530214013019",3,84,12,61,83,11,61,0,0,13.4881,19.7842,0.49556
"131530214013020",3,0,0,0,0,0,0,0,0,14.1564,19.6106,0.11647
"131530214013021",3,9,3,5,7,3,4,1,0,14.0718,19.2537,0.53122
"131530214013022",3,0,0,0,0,0,0,0,0,14.1245,20.0979,0.00095
"131530214013023",3,6,1,0,4,0,0,0,0,13.2866,19.072,0.15889
"131530214013024",3,0,0,0,0,0,0,0,0,13.6422,19.322,0.22554
"131530214013026",3,130,65,55,90,38,43,35,16,12.6831,19.5063,0.05981
"131530214021001",3,0,0,0,0,0,0,0,0,21.8113,21.1232,0.02133
"131530214021004",3,0,0,0,0,0,0,0,0,21.31,18.6597,0.00243
"131530214021007",3,6,1,4,4,1,2,7,0,20.3541,20.7711,3.96143
"131530214021011",3,0,0,0,0,0,0,0,0,17.9836,22.7753,0.06181
"131530214021014",3,7,0,4,1,0,0,0,0,17.4705,23.1472,0.21203
"131530214021017",3,321,69,249,245,63,180,76,13,18.9698,19.9948,7.60415
"131530214021020",3,40,1,37,24,1,22,6,0,17.675,21.272,0.18551
"131530214021024",3,49,1,44,33,0,29,12,0,16.8779,23.0358,0.04737
"131530214021027",3,0,0,0,0,0,0,0,0,15.6225,22.8827,0.11196
"131530214021030",3,11,6,5,10,6,4,0,0,13.8895,21.4174,0.01965
"131530214021033",3,17,5,6,10,3,2,4,0,15.2668,20.0888,0.01268
"131530214021036",3,0,0,0,0,0,0,0,0,20.2419,17.5557,0.04705
"131530214021039",3,0,0,0,0,0,0,0,0,14.1513,20.1061,0.00087
"131530214021043",3,0,0,0,0,0,0,0,0,20.232,17.5078,0.04826
"131530214021058",3,11,4,7,10,4,6,0,0,15.5834,19.8139,0.04279
"131530214021062",3,43,1,38,30,0,27,10,0,16.2465,20.1192,0.05058
"131530214021065",3,29,1,25,20,0,17,8,1,15.5693,18.7738,0.03962
"131530214021068",3,0,0,0,0,0,0,0,0,15.4834,19.1791,0.00316
"131530214021071",3,0,0,0,0,0,0,0,0,15.4763,19.6129,0.00819
"131530214021075",3,33,4,27,28,4,22,68,5,17.3424,19.1539,2.61293
"131530214022000",3,0,0,0,0,0,0,0,0,21.8538,23.5836,0.00888
"131530214022003",5,0,0,0,0,0,0,0,0,20.1006,24.0766,0.01578
"131530214022006",5,24,7,16,19,6,13,11,2,20.6201,23.9018,0.03268
"131530214022010",5,0,0,0,0,0,0,0,0,19.0242,23.7744,0.00444
"131530214022013",5,55,12,42,40,5,35,17,1,19.2811,22.731,0.03749
"131530214022016",5,19,4,4,13,3,4,31,4,19.7896,22.9649,0.93626
"131530214022032",5,1099,403,578,771,264,422,460,186,17.7558,23.8814,0.68393
"131530214022036",5,0,0,0,0,0,0,0,0,17.5398,24.3182,0.02075
"131530214022039",5,0,0,0,0,0,0,0,0,17.314,23.5401,0.00955
"131530214022022",5,8,5,1,8,5,1,0,0,18.3048,23.0935,0.02272
"131530214022023",5,471,179,245,277,104,151,155,52,18.6465,23.8778,0.56018
"131530214022024",5,103,44,49,75,30,35,35,19,18.5429,23.9546,0.06044
"131530214022025",5,105,39,55,80,30,44,28,8,18.5062,23.8311,0.05294
"131530214022026",5,81,1,64,55,0,47,31,3,18.3968,23.6575,0.0447
"131530214022027",5,116,61,44,84,37,37,41,20,18.7292,24.0103,0.0674
"131530214022028",5,0,0,0,0,0,0,0,0,17.9471,23.0908,0.01416
"131530214022029",5,0,0,0,0,0,0,1,0,17.7437,23.1913,0.00758
"131530214022030",5,62,11,37,37,6,25,15,5,18.3007,24.168,0.03227
"131530214022031",5,0,0,0,0,0,0,0,0,18.3377,24.3577,0.03984
"131530214022033",5,48,1,38,30,0,22,15,3,17.9035,23.4474,0.01945
"131530214022034",5,171,67,94,114,51,59,88,38,18.0353,23.8515,0.1598
"131530214022035",5,74,24,41,54,16,35,36,18,17.5757,23.4369,0.03906
"131530214022037",5,124,47,58,78,30,38,33,5,18.1056,23.3491,0.05551
"131530214022038",3,0,0,0,0,0,0,0,0,17.3871,24.0811,0.08426
"131530214022040",5,70,5,53,51,5,40,19,2,18.2602,23.9091,0.03986
"131530214022041",5,51,10,27,35,10,17,13,4,18.3864,23.7625,0.02768
"131530214021000",3,0,0,0,0,0,0,0,0,21.8462,21.1924,0.03106
"131530214021002",3,6,1,1,6,1,1,0,0,21.5131,19.2966,0.02849
"131530214021003",3,0,0,0,0,0,0,0,0,21.5434,19.3837,0.02619
"131530214021005",3,22,5,14,22,5,14,6,0,21.3087,19.2837,0.37347
"131530214021006",3,47,1,46,35,1,34,5,0,21.3888,20.9514,1.85784
"131530214021008",3,24,3,12,18,0,11,0,0,19.259,22.2177,0.4236
"131530214021009",3,43,2,39,37,2,33,17,4,18.628,22.3064,0.47983
"131530214021010",3,5,0,4,2,0,2,0,0,18.0243,22.5379,0.28024
"131530214021012",3,0,0,0,0,0,0,2,2,17.9022,22.8373,0.05324
"131530214021013",3,9,1,2,7,0,2,0,0,17.4996,23.1969,0.04434
"131530214021015",3,0,0,0,0,0,0,0,0,17.1491,23.6791,0.00336
"131530214021016",3,0,0,0,0,0,0,0,0,16.8188,23.579,0.0171
"131530214021018",3,7,1,1,6,0,1,4,2,18.4569,21.5484,0.01423
"131530214021019",3,0,0,0,0,0,0,0,0,18.5197,21.7203,0.3025
"131530214021021",3,0,0,0,0,0,0,0,0,17.2915,22.3941,0.03751
"131530214021022",3,0,0,0,0,0,0,0,0,17.2923,22.4669,0.04523
"131530214021023",3,139,17,110,113,17,89,31,6,17.0139,22.9784,0.74701
"131530214021025",3,56,2,49,40,1,37,4,0,15.7221,22.162,3.2487
"131530214021026",3,11,0,10,11,0,10,1,0,14.6049,21.9441,0.0131
"131530214021028",3,0,0,0,0,0,0,0,0,14.5586,22.0188,0.00431
"131530214021029",3,195,82,91,143,55,76,110,31,14.2621,21.0028,1.5002
"131530214021031",3,260,27,212,191,25,152,156,20,15.1751,20.5653,0.85489
"131530214021032",3,0,0,0,0,0,0,0,0,15.4887,20.9777,0.00754
"131530214021034",3,0,0,0,0,0,0,0,0,16.1701,21.6207,0.11694
"131530214021035",3,0,0,0,0,0,0,0,0,19.1354,17.4933,3.58914
"131530214021037",3,0,0,0,0,0,0,0,0,21.1336,18.4725,0.00813
"131530214021038",3,0,0,0,0,0,0,0,0,21.1563,18.4715,0.00819
"131530214021040",3,0,0,0,0,0,0,0,0,13.7749,20.6341,0.02697
"131530214021041",3,0,0,0,0,0,0,0,0,21.1216,18.291,0.07859
"131530214021042",3,0,0,0,0,0,0,0,0,20.513,17.3755,0.89975
"131530214021044",3,0,0,0,0,0,0,0,0,20.1341,16.437,0.44396
"131530214021045",3,0,0,0,0,0,0,0,0,14.3647,19.4532,0.02988
"131530214021046",3,192,114,78,187,109,78,0,0,14.3194,19.9536,0.04626
"131530214021047",3,319,34,262,214,22,181,93,12,15.0045,19.3872,0.65129
"131530214021048",3,30,7,11,25,7,9,8,6,15.4424,19.6122,0.00846
"131530214021049",3,15,7,5,8,2,5,0,0,15.0034,19.707,0.00939
"131530214021050",3,62,9,52,40,1,38,18,2,15.2823,19.5533,0.03093
"131530214021051",3,0,0,0,0,0,0,0,0,15.3671,18.8441,0.03906
"131530214021052",3,48,5,38,30,1,26,8,0,15.309,19.6724,0.0314
"131530214021053",3,0,0,0,0,0,0,0,0,14.7091,19.9678,0.05048
"131530214021054",3,59,27,24,37,19,14,15,3,15.5402,19.085,0.029
"131530214021055",3,484,96,370,340,62,262,341,81,16.0769,19.3945,1.13883
"131530214021056",3,74,1,68,60,1,54,23,5,16.3899,19.9087,0.13459
"131530214021057",3,52,11,33,30,10,16,14,8,15.7079,19.1233,0.02331
"131530214021059",3,85,24,48,62,15,38,18,10,16.7935,20.8707,2.984
"131530214021060",3,17,6,9,14,3,9,2,0,16.3015,20.2646,0.0145
"131530214021061",3,8,2,2,6,2,2,3,0,15.9487,20.2484,0.21049
"131530214021063",3,13,0,9,9,0,6,6,1,16.4108,20.1659,0.0183
"131530214021064",3,50,8,38,41,5,32,13,3,15.8826,18.7255,0.11956
"131530214021066",3,0,0,0,0,0,0,0,0,19.6322,16.1131,1.16359
"131530214021067",3,0,0,0,0,0,0,0,0,20.1336,16.8146,0.07513
"131530214021069",3,0,0,0,0,0,0,0,0,19.1911,16.4544,0.03058
"131530214021070",3,6,3,3,5,3,2,0,0,14.8116,19.4708,0.52504
"131530214021072",3,0,0,0,0,0,0,0,0,15.4622,19.3005,0.01171
"131530214021073",3,0,0,0,0,0,0,0,0,15.5513,18.8655,0.00207
"131530214021074",3,9,4,3,6,1,3,0,0,15.5954,20.5429,0.17009
"131530214021076",3,0,0,0,0,0,0,12,2,17.6827,17.8711,1.21294
"131530214021077",3,0,0,0,0,0,0,0,0,18.9308,21.7412,0.28415
"131530214022001",5,0,0,0,0,0,0,0,0,21.1248,23.9148,0.01672
"131530214022002",5,0,0,0,0,0,0,0,0,20.6251,24.0186,0.00273
"131530214022004",3,21,2,19,21,2,19,5,0,21.7427,23.2513,0.39162
"131530214022005",5,289,57,225,218,47,164,64,15,20.7132,23.0912,2.63689
"131530214022007",5,25,12,10,12,8,2,0,0,19.3787,23.9903,0.10034
"131530214022008",5,0,0,0,0,0,0,0,0,19.2292,24.2399,0.02416
"131530214022009",3,0,0,0,0,0,0,0,0,22.3341,23.2994,0.0059
"131530214022011",5,129,0,116,85,0,77,24,2,19.0805,23.3867,1.14048
"131530214022012",5,26,7,16,21,6,12,5,0,19.0813,22.7633,0.018
"131530214022014",5,0,0,0,0,0,0,0,0,18.6752,23.5225,0.00174
"131530214022015",5,28,6,16,25,6,14,5,0,19.0797,22.8638,0.01779
"131530214022017",3,147,10,136,104,9,94,28,2,21.9097,22.6049,0.92235
"131530214022018",3,48,6,41,32,6,25,8,2,22.0658,23.1498,0.05269
"131530214022019",3,0,0,0,0,0,0,0,0,22.3319,22.5815,0.01857
"131530214022020",5,0,0,0,0,0,0,0,0,18.4369,23.0415,0.04589
"131530214022021",5,26,23,0,20,17,0,4,4,18.2766,23.1025,0.11692
"131530215011068",3,0,0,0,0,0,0,0,0,27.9988,23.4984,1.32331
"131530215011000",3,0,0,0,0,0,0,0,0,31.3568,23.3327,0.00558
"131530215011003",3,0,0,0,0,0,0,0,0,28.9336,22.8912,2.46352
"131530215011007",3,19,8,8,10,0,7,5,2,23.5587,25.2495,0.05359
"131530215011010",3,0,0,0,0,0,0,0,0,32.8713,16.2966,5.47312
"131530215011013",3,4,1,3,3,0,3,0,0,29.8464,13.8425,1.57995
"131530215011016",3,0,0,0,0,0,0,0,0,27.5233,19.865,9.87197
"131530215011020",3,0,0,0,0,0,0,0,0,22.3923,22.6837,0.01625
"131530215011023",3,41,1,40,26,0,26,22,2,26.17,16.8993,6.53836
"131530215011026",3,23,4,18,15,4,11,11,0,25.2064,15.0239,1.05705
"131530215011043",3,66,2,61,54,1,51,17,0,21.8362,13.5667,13.55836
"131530215011046",3,0,0,0,0,0,0,0,0,25.522,11.284,2.0993
"131530215011050",3,0,0,0,0,0,0,0,0,26.5511,11.1497,1.51611
"131530215011053",3,79,2,72,64,2,59,22,0,23.154,9.36,2.06718
"131530215011056",3,0,0,0,0,0,0,0,0,26.407,10.0009,2.54108
"131530215011059",3,0,0,0,0,0,0,0,0,25.2679,6.702,0.00171
"131530215011063",3,12,5,7,11,5,6,5,1,23.6972,8.354,1.32676
"131530215011001",3,0,0,0,0,0,0,0,0,30.9733,21.7785,13.44284
"131530215011002",3,0,0,0,0,0,0,0,0,32.2249,19.8255,1.54667
"131530215011004",3,0,0,0,0,0,0,11,0,26.2556,23.822,8.46763
"131530215011005",3,0,0,0,0,0,0,0,0,27.0016,25.2157,0.08681
"131530215011006",3,151,12,131,133,12,114,37,4,23.9209,24.0025,7.08226
"131530215011008",3,15,1,9,13,0,8,3,0,23.6809,25.5144,0.03107
"131530215011009",3,0,0,0,0,0,0,0,0,24.4055,23.0044,1.01853
"131530215011011",3,0,0,0,0,0,0,0,0,33.2774,16.5897,0.49412
"131530215011012",3,0,0,0,0,0,0,0,0,31.9839,12.8282,5.52542
"131530215011014",3,15,3,10,9,0,7,0,0,30.1183,16.346,6.39623
"131530215011015",3,0,0,0,0,0,0,0,0,29.1054,17.5627,1.37121
"131530215011017",3,16,0,15,15,0,14,6,0,23.416,20.599,9.42124
"131530215011018",3,0,0,0,0,0,0,0,0,21.8979,19.7788,0.01107
"131530215011019",3,0,0,0,0,0,0,0,0,21.8633,21.0906,0.04992
"131530215011021",3,0,0,0,0,0,0,0,0,29.2684,19.9964,8.65515
"131530215011022",3,0,0,0,0,0,0,0,0,28.6675,20.5052,1.63851
"131530215011024",3,0,0,0,0,0,0,0,0,25.2999,19.2608,1.19662
"131530215011025",3,0,0,0,0,0,0,0,0,24.2263,18.3453,2.39989
"131530215011027",3,0,0,0,0,0,0,0,0,23.5684,16.7198,1.82878
"131530215011028",3,21,1,17,19,1,15,2,0,21.8051,18.0477,1.1138
"131530215011029",3,53,1,43,39,0,33,5,0,22.027,19.087,0.98919
"131530215011030",3,17,5,7,6,2,2,0,0,21.626,19.6531,0.04333
"131530215011031",3,0,0,0,0,0,0,0,0,21.7193,20.1884,0.01656
"131530215011032",3,10,3,3,6,2,2,1,0,22.9514,18.5641,0.18182
"131530215011033",3,8,2,6,7,2,5,2,0,22.9837,17.8498,1.70829
"131530215011034",3,57,5,47,36,5,27,12,0,27.1367,14.5479,5.40738
"131530215011035",3,0,0,0,0,0,0,0,0,28.6508,15.2853,2.23728
"131530215011036",3,0,0,0,0,0,0,0,0,24.6032,16.9711,0.40401
"131530215011037",3,0,0,0,0,0,0,0,0,21.7565,16.9413,2.07323
"131530215011038",3,0,0,0,0,0,0,0,0,21.6992,15.9624,2.45386
"131530215011039",3,0,0,0,0,0,0,0,0,24.002,15.8467,1.86146
"131530215011040",3,0,0,0,0,0,0,0,0,21.4368,18.8006,0.00529
"131530215011041",3,34,8,22,26,6,16,5,1,25.2097,13.8351,1.26652
"131530215011042",3,0,0,0,0,0,0,0,0,24.1781,13.0248,2.95452
"131530215011044",3,0,0,0,0,0,0,0,0,23.193,13.9885,1.15692
"131530215011045",3,238,6,222,184,5,169,59,2,23.2329,10.7706,5.02092
"131530215011047",3,16,0,11,11,0,11,2,0,25.4351,12.592,2.1112
"131530215011048",3,0,0,0,0,0,0,0,0,27.9309,12.8665,5.07424
"131530215011049",3,0,0,0,0,0,0,0,0,28.416,11.2895,2.61256
"131530215011051",3,0,0,0,0,0,0,0,0,27.2595,11.9482,1.03002
"131530215011052",3,90,4,82,66,4,61,24,2,21.8988,9.6972,1.36584
"131530215011054",3,35,2,31,24,1,21,6,0,25.044,9.1838,0.97413
"131530215011055",3,0,0,0,0,0,0,0,0,24.792,10.1874,1.02542
"131530215011057",3,6,5,1,5,4,1,3,0,26.6129,8.5162,3.45635
"131530215011058",3,0,0,0,0,0,0,0,0,28.1618,10.2134,0.30234
"131530215011060",3,0,0,0,0,0,0,0,0,25.4173,6.498,0.00593
"131530215011061",3,12,1,10,7,0,6,1,0,25.5307,6.5515,0.06927
"131530215011062",3,9,1,8,8,0,8,3,0,25.059,8.0104,2.59051
"131530215011064",3,0,0,0,0,0,0,0,0,31.3149,15.08,2.4759
"131530215011065",3,0,0,0,0,0,0,0,0,31.8166,16.3097,1.02068
"131530215011066",3,0,0,0,0,0,0,0,0,31.0924,13.6207,1.64607
"131530215011067",3,0,0,0,0,0,0,0,0,32.3859,14.5223,1.85227
"131530215011069",3,0,0,0,0,0,0,0,0,27.325,17.8166,4.34143
"131530215021001",3,29,11,16,21,11,8,1,0,8.8158,4.0284,2.60967
"131530215021005",3,0,0,0,0,0,0,0,0,7.2457,5.0106,0.05024
"131530215021008",3,8,6,2,5,5,0,8,1,4.5529,6.2184,0.3557
"131530215021011",3,82,60,22,66,44,22,14,11,2.6763,5.6219,3.26672
"131530215021014",3,19,15,3,16,12,3,8,1,4.0462,2.3735,1.87368
"131530215021018",3,7,4,2,7,4,2,6,1,2.1335,4.5553,0.2595
"131530215021033",3,14,12,2,7,6,1,1,1,6.9489,2.8878,0.09564
"131530215022000",3,3,0,1,3,0,1,1,0,19.6654,15.3238,0.77771
"131530215022003",3,13,5,6,9,5,2,0,0,13.1966,15.3805,0.13242
"131530215022006",3,4,1,3,3,0,3,0,0,14.0692,14.8069,0.17373
"131530215022009",3,0,0,0,0,0,0,0,0,10.8349,15.3141,0.03712
"131530215022013",3,0,0,0,0,0,0,0,0,19.1381,13.5184,0.32936
"131530215022016",3,11,4,4,8,4,2,0,0,17.3814,13.5724,2.32496
"131530215022019",3,0,0,0,0,0,0,0,0,15.6118,11.7637,1.63303
"131530215022022",3,0,0,0,0,0,0,0,0,16.9354,8.8835,0.00287
"131530215022026",3,22,0,20,15,0,15,6,0,14.8356,8.871,1.0723
"131530215022029",3,0,0,0,0,0,0,0,0,13.317,11.8327,1.18557
"131530215022032",3,0,0,0,0,0,0,0,0,11.6126,13.4453,1.41944
"131530215022048",3,13,0,11,13,0,11,6,0,18.6572,10.2714,0.17991
"131530215022052",3,46,4,42,27,0,27,7,0,19.8378,10.0434,1.4047
"131530215022055",3,47,5,40,45,5,40,19,2,21.2739,9.6637,0.79299
"131530215022058",3,7,0,7,5,0,5,2,0,17.6066,7.7742,1.76179
"131530215022061",3,77,14,57,56,13,39,25,3,19.8484,6.1688,3.09532
"131530215022065",3,39,1,37,27,1,25,6,0,21.0203,9.1457,0.98046
"131530215022068",3,1,0,0,0,0,0,2,0,16.8936,5.6343,1.89266
"131530215022071",3,0,0,0,0,0,0,0,0,23.4335,7.9901,0.00684
"131530215022074",3,37,12,19,35,10,19,13,3,21.0846,3.9467,1.87967
"131530215022078",3,20,1,17,10,1,7,6,0,24.5808,6.9317,0.44913
"131530215022081",3,18,3,12,17,3,12,1,0,22.4636,3.0402,1.38851
"131530215022084",3,36,13,21,26,9,15,11,5,24.5829,5.4656,1.07685
"131530215022102",3,41,0,41,30,0,30,12,0,12.5337,5.0589,0.12971
"131530215022105",3,0,0,0,0,0,0,0,0,11.9098,3.2934,0.98211
"131530215022108",3,0,0,0,0,0,0,0,0,12.7564,0.7488,1.74975
"131530215022111",3,0,0,0,0,0,0,0,0,10.0265,0.7219,0.01837
"131530215022115",3,0,0,0,0,0,0,0,0,16.103,5.1327,0.02598
"131530215022119",3,0,0,0,0,0,0,0,0,19.7791,0.8942,1.75051
"131530215022122",3,3,0,3,3,0,3,0,0,20.2232,7.5139,0.19664
"131530215023000",3,0,0,0,0,0,0,0,0,8.7147,13.9671,3.88624
"131530215023003",3,0,0,0,0,0,0,0,0,7.3082,11.6176,0.03137
"131530215023007",3,11,2,9,11,2,9,0,0,6.2407,10.2649,3.45701
"131530215023010",3,3,2,1,3,2,1,0,0,5.1634,10.6174,0.03353
"131530215023013",3,18,10,7,6,5,0,13,2,4.1546,12.2676,0.09808
"131530215023016",3,13,0,11,11,0,11,2,0,2.4164,11.9996,0.06806
"131530215023020",3,23,2,18,20,1,16,5,0,3.0591,9.8289,2.35093
"131530215023023",3,10,9,1,5,5,0,1,1,1.3264,8.5212,0.48658
"131530215023026",3,12,12,0,5,5,0,0,0,4.1083,7.4845,0.04085
"131530215023041",3,31,0,31,25,0,25,0,0,8.8765,6.0422,5.21903
"131530215023044",3,0,0,0,0,0,0,0,0,9.0325,7.5783,3.2915
"131530215023047",3,121,74,42,98,67,27,42,29,2.593,7.7422,4.46718
"131530215023051",3,4,1,2,2,0,1,0,0,3.8702,6.4954,0.14987
"131530215022113",3,0,0,0,0,0,0,0,0,11.6473,0.4299,0.00969
"131530215022114",3,0,0,0,0,0,0,0,0,15.4737,5.4002,0.54546
"131530215022116",3,3,1,1,2,1,1,2,0,21.2837,1.2434,2.38666
"131530215022117",3,3,3,0,3,3,0,0,0,22.484,2.0547,0.01291
"131530215022118",3,10,1,6,6,1,5,2,2,23.0802,3.9138,1.69779
"131530215022120",3,16,2,13,10,2,7,2,0,18.5877,0.7048,0.7114
"131530215022121",3,11,4,7,11,4,7,10,0,17.2421,0.9009,1.97821
"131530215022123",3,0,0,0,0,0,0,0,0,16.8142,8.7784,0.00342
"131530215022124",3,3,0,1,1,0,1,0,0,16.9942,8.7937,0.02919
"131530215023001",3,10,3,7,8,1,7,0,0,10.4886,14.3203,1.0834
"131530215023002",3,7,0,7,5,0,5,9,2,9.0311,12.1676,7.61775
"131530215023004",3,0,0,0,0,0,0,0,0,7.6806,13.705,0.07152
"131530215023005",3,1,1,0,0,0,0,4,0,6.7077,13.2014,5.60773
"131530215023006",3,0,0,0,0,0,0,0,0,7.1838,9.9803,0.07623
"131530215023008",3,0,0,0,0,0,0,0,0,6.9107,11.568,0.63189
"131530215023009",3,57,39,18,52,36,16,15,9,4.1557,9.166,4.15341
"131530215023011",3,50,7,41,44,7,35,8,1,4.8092,11.2545,1.2597
"131530215023012",3,238,2,224,176,0,164,64,7,4.071,12.6572,9.23129
"131530215023014",3,51,5,45,33,5,27,25,0,3.7333,12.7529,0.20263
"131530215023015",3,60,19,40,49,19,30,19,10,1.6002,11.1516,4.75777
"131530215023017",3,2,2,0,2,2,0,0,0,1.7097,12.3218,0.09019
"131530215023018",3,10,2,4,9,2,4,4,0,2.3394,11.8896,0.02932
"131530215023019",3,2,1,0,1,1,0,0,0,2.1624,11.7657,0.0943
"131530215023021",3,7,0,6,6,0,6,1,0,0.1846,9.6587,6.4637
"131530215023022",3,16,15,0,14,13,0,1,0,1.9451,8.8583,0.03973
"131530215023024",3,19,11,7,17,10,7,7,4,4.6216,7.4718,1.83143
"131530215023025",3,12,5,0,9,2,0,0,0,3.9578,7.7337,0.02564
"131530215023027",3,29,10,19,21,9,12,6,1,6.2813,7.8362,4.00089
"131530215023028",3,21,9,12,17,9,8,9,0,5.835,8.0518,1.5684
"131530215023029",3,13,5,7,12,5,7,3,3,6.3957,6.3109,0.27185
"131530215023030",3,13,7,1,10,7,0,0,0,5.2071,6.7377,0.04283
"131530215023031",3,0,0,0,0,0,0,0,0,7.0986,7.6344,0.12364
"131530215023032",3,0,0,0,0,0,0,0,0,7.3137,8.3487,0.25501
"131530215023033",3,0,0,0,0,0,0,0,0,7.5264,9.5647,1.30377
"131530215023034",3,13,1,8,9,1,5,4,0,8.6824,9.7018,2.02799
"131530215023035",3,27,2,22,17,2,15,25,0,9.7692,10.8954,2.07974
"131530215023036",3,40,0,40,27,0,27,6,0,10.9931,10.3541,0.31107
"131530215023037",3,64,4,57,53,3,48,11,2,10.4638,9.5345,3.43618
"131530215023038",3,71,11,59,38,2,36,21,3,11.9951,9.0653,0.94886
"131530215023039",3,6,2,2,4,0,2,0,0,11.5864,9.9007,0.06527
"131530215023040",3,11,2,8,9,2,6,0,0,11.6498,9.6707,0.06126
"131530215023042",3,0,0,0,0,0,0,0,0,7.4305,5.911,0.05906
"131530215023043",3,0,0,0,0,0,0,0,0,8.0589,7.9028,1.45696
"131530215023045",3,16,7,8,15,7,8,0,0,10.3649,7.5902,3.76445
"131530215023046",3,8,7,0,8,7,0,0,0,2.1632,8.8637,0.00674
"131530215023048",3,11,3,7,8,2,5,2,1,0.1684,8.0275,0.81909
"131530215023049",3,15,14,1,10,9,1,5,3,0.1299,6.8878,1.13088
"131530215023050",3,69,18,50,52,16,35,41,10,1.8267,6.7638,3.10044
"131530215023052",3,0,0,0,0,0,0,1,0,4.3847,6.4834,0.05501
"131530215023053",3,0,0,0,0,0,0,0,0,5.5469,11.2167,0.32597
"131530215021000",3,0,0,0,0,0,0,0,0,10.0196,3.9329,3.22257
"131530215021002",3,9,7,2,4,3,1,6,0,7.8707,4.6032,2.2186
"131530215021003",3,0,0,0,0,0,0,0,0,7.963,2.8303,1.46816
"131530215021004",3,0,0,0,0,0,0,0,0,7.469,3.1345,0.04967
"131530215021006",3,69,20,49,58,18,40,31,5,6.2402,5.3597,3.46463
"131530215021007",3,6,2,4,5,2,3,2,0,6.7951,5.6713,0.03082
"131530215021009",3,55,26,29,44,20,24,11,4,4.2164,5.0617,2.86798
"131530215021010",3,9,2,7,7,0,7,0,0,3.8873,3.8224,2.67315
"131530215021012",3,0,0,0,0,0,0,0,0,1.0305,5.5969,1.01536
"131530215021013",3,11,2,8,8,2,5,6,1,0,4.7376,2.823
"131530215021015",3,8,0,8,5,0,5,4,0,3.7216,1.7452,0.45632
"131530215021016",3,6,3,2,5,2,2,7,4,2.471,3.5129,2.21827
"131530215021017",3,0,0,0,0,0,0,0,0,2.0572,3.1118,0.0765
"131530215021019",3,63,39,24,51,34,17,15,5,1.6282,4.4023,0.49414
"131530215021020",3,6,6,0,6,6,0,0,0,1.0025,4.5506,0.64434
"131530215021021",3,0,0,0,0,0,0,0,0,0.4839,2.4587,5.07106
"131530215021022",3,38,14,23,33,14,18,27,2,2.6911,1.9992,2.98972
"131530215021023",3,8,0,6,8,0,6,3,0,1.992,2.7129,0.34248
"131530215021024",3,9,9,0,5,5,0,4,2,2.535,1.2194,1.5236
"131530215021025",3,13,3,10,13,3,10,1,0,5.5879,1.6523,2.94197
"131530215021026",3,7,1,6,6,0,6,1,1,5.8327,3.3592,1.72827
"131530215021027",3,3,1,0,2,1,0,0,0,5.615,4.2284,0.78019
"131530215021028",3,20,9,11,15,8,7,6,4,5.3096,4.9392,0.46132
"131530215021029",3,0,0,0,0,0,0,0,0,7.6922,1.4077,0.03274
"131530215021030",3,20,1,18,14,1,12,9,1,7.9626,1.1989,0.43756
"131530215021031",3,9,1,8,9,1,8,3,0,8.5383,1.5882,1.46951
"131530215021032",3,14,2,11,10,0,9,5,0,9.8945,2.0835,3.04719
"131530215021034",3,0,0,0,0,0,0,0,0,7.0309,3.5363,1.28686
"131530215021035",3,0,0,0,0,0,0,0,0,7.1757,1.6398,1.61571
