"fips","county","state","pop","lat","lon"
"54017","Doddridge","West Virginia",7808,39.2853,-80.7213
"54019","Fayette","West Virginia",40488,38.0325,-81.129
"54021","Gilmer","West Virginia",7408,38.9231,-80.8265
"54023","Grant","West Virginia",10976,39.0587,-79.161
"54025","Greenbrier","West Virginia",32977,37.8545,-80.4909
"54027","Hampshire","West Virginia",23093,39.3294,-78.6105
"54029","Hancock","West Virginia",29095,40.4772,-80.5689
"54031","Hardy","West Virginia",14299,39.0392,-78.8814
"54033","Harrison","West Virginia",65921,39.2879,-80.3388
"54035","Jackson","West Virginia",27791,38.8398,-81.7131
"54037","Jefferson","West Virginia",57701,39.3138,-77.8476
"54039","Kanawha","West Virginia",180745,38.3633,-81.6582
"54041","Lewis","West Virginia",17033,39.0342,-80.4678
"54043","Lincoln","West Virginia",20463,38.2018,-82.0664
"54045","Logan","West Virginia",32567,37.8562,-81.9725
"54047","McDowell","West Virginia",19111,37.3964,-81.6563
"54049","Marion","West Virginia",56205,39.4843,-80.1788
"54051","Marshall","West Virginia",30591,39.9283,-80.7048
"54053","Mason","West Virginia",25453,38.8275,-82.0583
"54055","Mercer","West Virginia",59664,37.3526,-81.1382
"54057","Mineral","West Virginia",26938,39.4648,-78.9097
"54059","Mingo","West Virginia",23568,37.704,-82.1533
"54061","Monongalia","West Virginia",105822,39.6365,-79.9568
"54063","Monroe","West Virginia",12376,37.5248,-80.642
"54065","Morgan","West Virginia",17063,39.581,-78.223
"54067","Nicholas","West Virginia",24604,38.2784,-80.7723
"54069","Ohio","West Virginia",42425,40.0785,-80.6723
"54071","Pendleton","West Virginia",6143,38.6723,-79.338
"54073","Pleasants","West Virginia",7653,39.3834,-81.1928
"54075","Pocahontas","West Virginia",7869,38.287,-80.0214
"54077","Preston","West Virginia",34216,39.5055,-79.6698
"54079","Putnam","West Virginia",57440,38.4744,-81.9294
"54081","Raleigh","West Virginia",74591,37.7705,-81.2
"54083","Randolph","West Virginia",27932,38.8709,-79.8725
"54085","Ritchie","West Virginia",8444,39.2177,-81.0415
"54087","Roane","West Virginia",14028,38.7285,-81.3457
"54089","Summers","West Virginia",11959,37.6652,-80.8494
"54091","Taylor","West Virginia",16705,39.3386,-80.0669
"54093","Tucker","West Virginia",6762,39.1107,-79.6021
"54095","Tyler","West Virginia",8313,39.5146,-80.9305
"54097","Upshur","West Virginia",23816,38.9541,-80.2285
"54099","Wayne","West Virginia",38982,38.2673,-82.4942
"54101","Webster","West Virginia",8378,38.4698,-80.4762
"54103","Wetzel","West Virginia",14442,39.63,-80.7688
"54105","Wirt","West Virginia",5194,39.0542,-81.3945
"54107","Wood","West Virginia",84296,39.267,-81.5306
"54109","Wyoming","West Virginia",21382,37.6286,-81.5673
"55001","Adams","Wisconsin",20654,43.9462,-89.7831
"55003","Ashland","Wisconsin",16027,46.4759,-90.7854
"55005","Barron","Wisconsin",46711,45.437,-91.8151
"55007","Bayfield","Wisconsin",16220,46.5941,-91.1044
"55009","Brown","Wisconsin",268740,44.4972,-88.0341
"55011","Buffalo","Wisconsin",13317,44.3802,-91.7414
"55013","Burnett","Wisconsin",16526,45.8369,-92.4038
"55015","Calumet","Wisconsin",52442,44.1526,-88.2629
"55017","Chippewa","Wisconsin",66297,44.9849,-91.3281
"55019","Clark","Wisconsin",34659,44.7881,-90.551
"55021","Columbia","Wisconsin",58490,43.4602,-89.3662
"55023","Crawford","Wisconsin",16113,43.1654,-91.0051
"55025","Dane","Wisconsin",561504,43.0756,-89.3955
"55027","Dodge","Wisconsin",89396,43.4359,-88.7131
"55029","Door","Wisconsin",30066,44.9151,-87.3358
"55031","Douglas","Wisconsin",44295,46.6286,-92.0148
"55033","Dunn","Wisconsin",45440,44.9147,-91.8929
"55035","Eau Claire","Wisconsin",105710,44.7902,-91.4548
"55037","Florence","Wisconsin",4558,45.8537,-88.2443
"55039","Fond du Lac","Wisconsin",104154,43.7655,-88.487
"55041","Forest","Wisconsin",9179,45.5634,-88.8121
"55043","Grant","Wisconsin",51938,42.8272,-90.6126
"55045","Green","Wisconsin",37093,42.6738,-89.5751
"55047","Green Lake","Wisconsin",19018,43.8451,-89.0147
"55049","Iowa","Wisconsin",23709,42.982,-90.1222
"55051","Iron","Wisconsin",6137,46.3432,-90.19
"55053","Jackson","Wisconsin",21145,44.3207,-90.903
"55055","Jefferson","Wisconsin",84900,43.0403,-88.7856
"55057","Juneau","Wisconsin",26718,43.8431,-90.0976
"55059","Kenosha","Wisconsin",169151,42.5724,-87.924
"55061","Kewaunee","Wisconsin",20563,44.5278,-87.5917
"55063","La Crosse","Wisconsin",120784,43.861,-91.2089
"55065","Lafayette","Wisconsin",16611,42.6633,-90.1406
"55067","Langlade","Wisconsin",19491,45.1851,-89.105
"55069","Lincoln","Wisconsin",28415,45.2885,-89.6865
"55071","Manitowoc","Wisconsin",81359,44.1036,-87.7243
"55073","Marathon","Wisconsin",138013,44.9075,-89.7078
"55075","Marinette","Wisconsin",41872,45.2191,-87.848
"55077","Marquette","Wisconsin",15592,43.8109,-89.4079
"55078","Menominee","Wisconsin",4255,44.9126,-88.6357
"55079","Milwaukee","Wisconsin",939489,43.0314,-87.9595
"55081","Monroe","Wisconsin",46274,43.9426,-90.6442
"55083","Oconto","Wisconsin",38965,44.8954,-88.1463
"55085","Oneida","Wisconsin",37845,45.711,-89.4939
"55087","Outagamie","Wisconsin",190705,44.3087,-88.4014
"55089","Ozaukee","Wisconsin",91503,43.3188,-87.9501
"55091","Pepin","Wisconsin",7318,44.5918,-91.9874
"55093","Pierce","Wisconsin",42212,44.7734,-92.5477
"55095","Polk","Wisconsin",44977,45.4049,-92.4814
"55097","Portage","Wisconsin",70377,44.498,-89.5261
"55099","Price","Wisconsin",14054,45.7244,-90.398
"55101","Racine","Wisconsin",197727,42.735,-87.928
"55103","Richland","Wisconsin",17304,43.3503,-90.3904
"55105","Rock","Wisconsin",163687,42.6548,-89.0379
"55107","Rusk","Wisconsin",14188,45.445,-91.1306
"55109","St. Croix","Wisconsin",93536,45.018,-92.5806
"55111","Sauk","Wisconsin",65763,43.4493,-89.868
"55113","Sawyer","Wisconsin",18074,45.9381,-91.3452
"55115","Shawano","Wisconsin",40881,44.7869,-88.681
"55117","Sheboygan","Wisconsin",118034,43.7336,-87.8191
"55119","Taylor","Wisconsin",19913,45.1723,-90.4086
"55121","Trempealeau","Wisconsin",30760,44.2874,-91.3635
"55123","Vernon","Wisconsin",30714,43.6053,-90.8357
"55125","Vilas","Wisconsin",23047,45.9882,-89.497
"55127","Walworth","Wisconsin",106478,42.6629,-88.5403
"55129","Washburn","Wisconsin",16623,45.8482,-91.8354
"55131","Washington","Wisconsin",136761,43.3456,-88.2164
"55133","Waukesha","Wisconsin",406978,43.036,-88.2362
"55135","Waupaca","Wisconsin",51812,44.4327,-88.937
"55137","Waushara","Wisconsin",24520,44.1015,-89.2258
"55139","Winnebago","Wisconsin",171730,44.1015,-88.5409
"55141","Wood","Wisconsin",74207,44.4785,-89.9625
"56001","Albany","Wyoming",37066,41.3134,-105.596
"56003","Big Horn","Wyoming",11521,44.6353,-108.251
"56005","Campbell","Wyoming",47026,44.257,-105.496
"56007","Carbon","Wyoming",14537,41.6599,-107.078
"56009","Converse","Wyoming",13751,42.7885,-105.521
"56011","Crook","Wyoming",7181,44.4349,-104.62
"56013","Fremont","Wyoming",39234,43.0107,-108.609
"56015","Goshen","Wyoming",12498,42.0501,-104.22
"56017","Hot Springs","Wyoming",4621,43.6615,-108.233
"56019","Johnson","Wyoming",8447,44.2883,-106.696
"56021","Laramie","Wyoming",100512,41.1539,-104.771
"56023","Lincoln","Wyoming",19581,42.6483,-110.873
"56025","Natrona","Wyoming",79955,42.8422,-106.335
"56027","Niobrara","Wyoming",2467,42.8109,-104.451
"56029","Park","Wyoming",29624,44.614,-108.973
"56031","Platte","Wyoming",8605,42.1065,-104.93
"56033","Sheridan","Wyoming",30921,44.781,-106.978
"56035","Sublette","Wyoming",8728,42.8073,-109.944
"56037","Sweetwater","Wyoming",42272,41.5806,-109.303
"56039","Teton","Wyoming",23331,43.4917,-110.786
"56041","Uinta","Wyoming",20450,41.2715,-110.76
"56043","Washakie","Wyoming",7685,44.0122,-107.905
"56045","Weston","Wyoming",6838,43.9084,-104.304
"72001","Adjuntas","Puerto Rico",18020,18.1736,-66.7409
"72003","Aguada","Puerto Rico",38136,18.3626,-67.1764
"72005","Aguadilla","Puerto Rico",55101,18.4599,-67.1263
"72007","Aguas Buenas","Puerto Rico",24223,18.2487,-66.1229
"72009","Aibonito","Puerto Rico",24637,18.1373,-66.2687
"72011","Añasco","Puerto Rico",25596,18.2904,-67.14
"72013","Arecibo","Puerto Rico",87754,18.439,-66.691
"72015","Arroyo","Puerto Rico",15843,17.9848,-66.0549
"72017","Barceloneta","Puerto Rico",22657,18.4445,-66.5587
"72019","Barranquitas","Puerto Rico",28983,18.203,-66.3114
"72021","Bayamón","Puerto Rico",185187,18.3729,-66.1682
"72023","Cabo Rojo","Puerto Rico",47158,18.0704,-67.1567
"72025","Caguas","Puerto Rico",127244,18.2269,-66.046
"72027","Camuy","Puerto Rico",32827,18.4445,-66.8633
"72029","Canóvanas","Puerto Rico",42337,18.3596,-65.8952
"72031","Carolina","Puerto Rico",154815,18.3927,-65.9717
"72033","Cataño","Puerto Rico",23155,18.4367,-66.1414
"72035","Cayey","Puerto Rico",41652,18.1194,-66.1505
"72037","Ceiba","Puerto Rico",11307,18.2629,-65.6563
"72039","Ciales","Puerto Rico",16984,18.3149,-66.4937
"72041","Cidra","Puerto Rico",39970,18.172,-66.1513
"72043","Coamo","Puerto Rico",34668,18.0789,-66.3617
"72045","Comerío","Puerto Rico",18883,18.2269,-66.2238
"72047","Corozal","Puerto Rico",34571,18.3165,-66.3229
"72049","Culebra","Puerto Rico",1792,18.3119,-65.3019
"72051","Dorado","Puerto Rico",35879,18.4403,-66.2841
"72053","Fajardo","Puerto Rico",32124,18.3272,-65.657
"72054","Florida","Puerto Rico",11692,18.3684,-66.5631
"72055","Guánica","Puerto Rico",13787,17.9856,-66.912
"72057","Guayama","Puerto Rico",36614,17.9811,-66.1201
"72059","Guayanilla","Puerto Rico",17784,18.0327,-66.793
"72061","Guaynabo","Puerto Rico",89780,18.3663,-66.1133
"72063","Gurabo","Puerto Rico",40622,18.2538,-65.9795
"72065","Hatillo","Puerto Rico",38486,18.4408,-66.7977
"72067","Hormigueros","Puerto Rico",15654,18.1412,-67.1208
"72069","Humacao","Puerto Rico",50896,18.142,-65.8169
"72071","Isabela","Puerto Rico",42943,18.4737,-67.0182
"72073","Jayuya","Puerto Rico",14779,18.2166,-66.5937
"72075","Juana Díaz","Puerto Rico",46538,18.0408,-66.5039
"72077","Juncos","Puerto Rico",37012,18.2239,-65.9138
"72079","Lajas","Puerto Rico",23334,18.0326,-67.047
"72081","Lares","Puerto Rico",28105,18.2939,-66.8707
"72083","Las Marías","Puerto Rico",8874,18.2421,-66.9933
"72085","Las Piedras","Puerto Rico",35180,18.1804,-65.8738
"72087","Loíza","Puerto Rico",23693,18.4189,-65.8691
"72089","Luquillo","Puerto Rico",17781,18.3615,-65.7233
"72091","Manatí","Puerto Rico",39492,18.428,-66.4827
"72093","Maricao","Puerto Rico",4755,18.1764,-66.9551
"72095","Maunabo","Puerto Rico",10589,18.0104,-65.9047
"72097","Mayagüez","Puerto Rico",73077,18.2004,-67.1327
"72099","Moca","Puerto Rico",37460,18.3809,-67.0838
"72101","Morovis","Puerto Rico",28727,18.3288,-66.413
"72103","Naguabo","Puerto Rico",23386,18.2187,-65.7494
"72105","Naranjito","Puerto Rico",29241,18.2926,-66.2511
"72107","Orocovis","Puerto Rico",21434,18.222,-66.4067
"72109","Patillas","Puerto Rico",15985,18.0075,-66.0046
"72111","Peñuelas","Puerto Rico",20399,18.0586,-66.7223
"72113","Ponce","Puerto Rico",137491,18.0218,-66.617
"72115","Quebradillas","Puerto Rico",23638,18.4546,-66.9274
"72117","Rincón","Puerto Rico",15187,18.3341,-67.2336
"72119","Río Grande","Puerto Rico",47060,18.3673,-65.8275
"72121","Sabana Grande","Puerto Rico",22729,18.0704,-66.9505
"72123","Salinas","Puerto Rico",25789,17.9911,-66.2604
"72125","San Germán","Puerto Rico",31879,18.0961,-67.0412
"72127","San Juan","Puerto Rico",342259,18.402,-66.0562
"72129","San Lorenzo","Puerto Rico",37693,18.1716,-65.9721
"72131","San Sebastián","Puerto Rico",39345,18.3352,-66.9822
"72133","Santa Isabel","Puerto Rico",20281,17.9892,-66.3946
"72135","Toa Alta","Puerto Rico",66852,18.3674,-66.2296
"72137","Toa Baja","Puerto Rico",75293,18.4293,-66.2017
"72139","Trujillo Alto","Puerto Rico",67740,18.3507,-66.0081
"72141","Utuado","Puerto Rico",28287,18.2687,-66.7072
"72143","Vega Alta","Puerto Rico",35395,18.4234,-66.3316
"72145","Vega Baja","Puerto Rico",54414,18.4397,-66.3991
"72147","Vieques","Puerto Rico",8249,18.1342,-65.449
"72149","Villalba","Puerto Rico",22093,18.1238,-66.4866
"72151","Yabucoa","Puerto Rico",30426,18.069,-65.8859
"72153","Yauco","Puerto Rico",34172,18.0433,-66.8595
