"congress","year","chamber","state","district_code","bioname","party","dim1","dim2"
86,1959,"House","WI",9,"JOHNSON, Lester Roland","Democrat",-0.364,0.33
86,1959,"House","IL",6,"O'BRIEN, Thomas Joseph","Democrat",-0.365,-0.223
86,1959,"House","OH",21,"VANIK, Charles Albert","Democrat",-0.366,-0.374
86,1959,"House","OR",2,"ULLMAN, Albert Conrad","Democrat",-0.367,0.405
86,1959,"House","CA",23,"DOYLE, Clyde Gilman","Democrat",-0.368,0.134
86,1959,"House","MD",7,"FRIEDEL, Samuel Nathaniel","Democrat",-0.368,0.041
86,1959,"House","PA",14,"RHODES, George Milton","Democrat",-0.369,-0.026
86,1959,"House","ND",98,"BURDICK, Quentin Northrup","Democrat",-0.371,0.42
86,1959,"House","IA",6,"COAD, Merwin","Democrat",-0.374,0.317
86,1959,"House","PA",11,"FLOOD, Daniel John","Democrat",-0.377,0.344
86,1959,"House","IN",8,"DENTON, Winfield Kirkpatrick","Democrat",-0.378,0.202
86,1959,"House","OH",19,"KIRWAN, Michael Joseph","Democrat",-0.38,0.063
86,1959,"House","AL",7,"ELLIOTT, Carl Atwood","Democrat",-0.381,0.905
86,1959,"House","IL",5,"KLUCZYNSKI, John Carl","Democrat",-0.382,0.237
86,1959,"House","RI",1,"FORAND, Aime Joseph","Democrat",-0.383,-0.124
86,1959,"House","TX",12,"WRIGHT, James Claude, Jr.","Democrat",-0.383,0.672
86,1959,"House","NY",14,"ROONEY, John James","Democrat",-0.384,0.161
86,1959,"House","PA",21,"DENT, John Herman","Democrat",-0.384,0.445
86,1959,"House","MN",4,"KARTH, Joseph Edward","Democrat",-0.386,-0.025
86,1959,"House","MO",3,"SULLIVAN, Leonor Kretzer","Democrat",-0.386,0.299
86,1959,"House","NJ",14,"DANIELS, Dominick Vincent","Democrat",-0.386,0.1
86,1959,"House","WV",5,"KEE, Maude Elizabeth","Democrat",-0.387,0.352
86,1959,"House","CA",12,"SISK, Bernice Frederic","Democrat",-0.388,0.52
86,1959,"House","AZ",2,"UDALL, Stewart Lee","Democrat",-0.389,-0.046
86,1959,"House","IL",8,"ROSTENKOWSKI, Daniel David","Democrat",-0.39,0.246
86,1959,"House","OK",3,"ALBERT, Carl Bert","Democrat",-0.392,0.591
86,1959,"House","TX",4,"RAYBURN, Samuel Taliaferro","Democrat",-0.395,0.515
86,1959,"House","PA",26,"MORGAN, Thomas Ellsworth","Democrat",-0.396,0.226
86,1959,"House","TX",1,"PATMAN, John William Wright","Democrat",-0.396,0.855
86,1959,"House","AR",3,"TRIMBLE, James William","Democrat",-0.397,0.91
86,1959,"House","FL",4,"FASCELL, Dante Bruno","Democrat",-0.4,0.229
86,1959,"House","MA",13,"BURKE, James Anthony","Democrat",-0.4,0.152
86,1959,"House","MO",8,"CARNAHAN, Albert Sidney Johnson","Democrat",-0.4,0.107
86,1959,"House","DE",1,"McDOWELL, Harris Brown, Jr.","Democrat",-0.401,0.097
86,1959,"House","WA",7,"MAGNUSON, Donald Hammer","Democrat",-0.401,0.24
86,1959,"House","MA",11,"O'NEILL, Thomas Philip (Tip), Jr.","Democrat",-0.402,0.058
86,1959,"House","MI",16,"LESINSKI, John, Jr.","Democrat",-0.406,0.217
86,1959,"House","TX",2,"BROOKS, Jack Bascom","Democrat",-0.407,0.725
86,1959,"House","ID",1,"PFOST, Gracie Bowers","Democrat",-0.411,0.556
86,1959,"House","NJ",11,"ADDONIZIO, Hugh Joseph","Democrat",-0.413,-0.291
86,1959,"House","TN",6,"BASS, Ross","Democrat",-0.414,0.779
86,1959,"House","IL",7,"LIBONATI, Roland Victor","Democrat",-0.415,0.11
86,1959,"House","PA",28,"MOORHEAD, William Singer","Democrat",-0.416,-0.004
86,1959,"House","PA",19,"QUIGLEY, James Michael","Democrat",-0.416,-0.239
86,1959,"House","IL",3,"MURPHY, William Thomas","Democrat",-0.42,0.182
86,1959,"House","IN",1,"MADDEN, Ray John","Democrat",-0.422,0.03
86,1959,"House","CT",99,"KOWALSKI, Frank","Democrat",-0.424,-0.032
86,1959,"House","CA",8,"MILLER, George Paul","Democrat",-0.426,0.204
86,1959,"House","IL",24,"PRICE, Charles Melvin","Democrat",-0.429,0.346
86,1959,"House","IA",2,"WOLF, Leonard George","Democrat",-0.43,0.407
86,1959,"House","NJ",10,"RODINO, Peter Wallace, Jr.","Democrat",-0.435,-0.224
86,1959,"House","PA",3,"BYRNE, James Aloysius","Democrat",-0.435,0.112
86,1959,"House","NY",9,"KEOGH, Eugene James","Democrat",-0.437,0.027
86,1959,"House","CA",2,"JOHNSON, Harold Terry","Democrat",-0.439,0.503
86,1959,"House","NJ",13,"GALLAGHER, Cornelius Edward","Democrat",-0.44,-0.095
86,1959,"House","MI",15,"DINGELL, John David, Jr.","Democrat",-0.448,0.313
86,1959,"House","MI",7,"O'HARA, James Grant","Democrat",-0.45,0.127
86,1959,"House","CA",5,"SHELLEY, John Francis","Democrat",-0.455,0.105
86,1959,"House","ME",2,"COFFIN, Frank Morey","Democrat",-0.456,0.294
86,1959,"House","NY",11,"CELLER, Emanuel","Democrat",-0.457,-0.237
86,1959,"House","CA",29,"SAUND, Dalip Singh (Judge)","Democrat",-0.458,0.323
86,1959,"House","IN",9,"HOGAN, Earl Lee","Democrat",-0.459,0.763
86,1959,"House","PA",6,"TOLL, Herman","Democrat",-0.461,-0.009
86,1959,"House","IN",3,"BRADEMAS, John","Democrat",-0.462,-0.061
86,1959,"House","NY",22,"HEALEY, James Christopher","Democrat",-0.463,0.051
86,1959,"House","CA",19,"HOLIFIELD, Chester Earl","Democrat",-0.467,0.218
86,1959,"House","KS",3,"HARGIS, Denver David","Democrat",-0.467,0.81
86,1959,"House","CA",17,"KING, Cecil Rhodes","Democrat",-0.468,0.144
86,1959,"House","CA",11,"MCFALL, John Joseph","Democrat",-0.468,0.442
86,1959,"House","PA",2,"GRANAHAN, Kathryn Elizabeth","Democrat",-0.468,-0.093
86,1959,"House","PA",1,"BARRETT, William Aloysius","Democrat",-0.469,0.098
86,1959,"House","MO",4,"CHRISTOPHER, George Henry","Democrat",-0.47,0.276
86,1959,"House","CA",1,"MILLER, Clement Woodnutt","Democrat",-0.472,0.263
86,1959,"House","IA",4,"CARTER, Steven V.","Democrat",-0.477,0.414
86,1959,"House","PA",30,"HOLLAND, Elmer Joseph","Democrat",-0.479,0.09
86,1959,"House","MN",8,"BLATNIK, John Anton","Democrat",-0.48,0.127
86,1959,"House","WI",5,"REUSS, Henry Schoellkopf","Democrat",-0.481,-0.278
86,1959,"House","MT",1,"METCALF, Lee Warren","Democrat",-0.483,0.379
86,1959,"House","NY",23,"GILBERT, Jacob H.","Democrat",-0.486,-0.4
86,1959,"House","MI",1,"MACHROWICZ, Thaddeus Michael","Democrat",-0.487,-0.082
86,1959,"House","MO",1,"KARSTEN, Frank Melvin","Democrat",-0.489,0.018
86,1959,"House","PA",5,"GREEN, William Joseph, Jr.","Democrat",-0.489,-0.217
86,1959,"House","AK",1,"RIVERS, Ralph Julian","Democrat",-0.491,0.414
86,1959,"House","NY",24,"BUCKLEY, Charles Anthony","Democrat",-0.492,-0.017
86,1959,"House","IL",9,"YATES, Sidney Richard","Democrat",-0.494,-0.494
86,1959,"House","CT",2,"BOWLES, Chester Bliss","Democrat",-0.498,0.025
86,1959,"House","MO",5,"BOLLING, Richard Walker","Democrat",-0.504,0.171
86,1959,"House","IL",2,"O'HARA, Barratt","Democrat",-0.511,-0.142
86,1959,"House","NJ",4,"THOMPSON, Frank, Jr.","Democrat",-0.511,-0.165
86,1959,"House","WI",2,"KASTENMEIER, Robert William","Democrat",-0.514,-0.452
86,1959,"House","IN",6,"WAMPLER, Fred","Democrat",-0.518,0.779
86,1959,"House","CA",7,"COHELAN, Jeffery","Democrat",-0.519,-0.268
86,1959,"House","IL",1,"DAWSON, William Levi","Democrat",-0.527,0.101
86,1959,"House","NY",6,"HOLTZMAN, Lester","Democrat",-0.527,-0.481
86,1959,"House","NY",21,"ZELENKO, Herbert","Democrat",-0.527,-0.13
86,1959,"House","NY",8,"ANFUSO, Victor L'Episcopo","Democrat",-0.536,0.045
86,1959,"House","PA",4,"NIX, Robert Nelson Cornelius, Sr.","Democrat",-0.536,0.141
86,1959,"House","MI",13,"DIGGS, Charles Coles, Jr.","Democrat",-0.539,-0.088
86,1959,"House","NY",13,"MULTER, Abraham Jacob","Democrat",-0.558,-0.021
86,1959,"House","NY",19,"FARBSTEIN, Leonard","Democrat",-0.559,-0.446
86,1959,"House","NY",18,"SANTANGELO, Alfred Edward","Democrat",-0.568,0.183
86,1959,"House","PA",10,"PROKOP, Stanley A.","Democrat",-0.573,0.093
86,1959,"House","SD",1,"MCGOVERN, George Stanley","Democrat",-0.573,0.223
86,1959,"House","CA",3,"MOSS, John Emerson","Democrat",-0.582,0.191
86,1959,"House","NY",20,"TELLER, Ludwig","Democrat",-0.59,-0.027
86,1959,"House","OR",4,"PORTER, Charles Orlando","Democrat",-0.591,0.298
86,1959,"House","NY",23,"DOLLINGER, Isidore","Democrat",-0.593,-0.216
86,1959,"House","CA",26,"ROOSEVELT, James","Democrat",-0.607,-0.088
86,1959,"House","MT",2,"ANDERSON, LeRoy Hagen","Democrat",-0.612,0.533
86,1959,"House","CA",25,"KASEM, George Albert","Democrat",-0.678,0.188
86,1959,"House","WI",1,"FLYNN, Gerald Thomas","Democrat",-0.683,0.213
86,1959,"House","CO",2,"JOHNSON, Byron Lindberg","Democrat",-0.699,0.563
86,1959,"House","NY",16,"POWELL, Adam Clayton, Jr.","Democrat",-0.833,-0.544
86,1959,"House","MN",3,"WIER, Roy William","Democrat",-0.98,0.192
86,1959,"House","VT",1,"MEYER, William Henry","Democrat",-0.998,0.062
86,1959,"Senate","AZ",0,"GOLDWATER, Barry Morris","Republican",0.641,-0.289
86,1959,"Senate","DE",0,"WILLIAMS, John James","Republican",0.603,-0.442
86,1959,"Senate","NE",0,"CURTIS, Carl Thomas","Republican",0.492,-0.004
86,1959,"Senate","UT",0,"BENNETT, Wallace Foster","Republican",0.447,-0.334
86,1959,"Senate","NE",0,"HRUSKA, Roman Lee","Republican",0.446,-0.063
86,1959,"Senate","ID",0,"DWORSHAK, Henry Clarence","Republican",0.402,0.056
86,1959,"Senate","NH",0,"COTTON, Norris H.","Republican",0.395,-0.318
86,1959,"Senate","KS",0,"SCHOEPPEL, Andrew Frank","Republican",0.377,0.012
86,1959,"Senate","IA",0,"HICKENLOOPER, Bourke Blakemore","Republican",0.372,-0.316
86,1959,"Senate","NH",0,"BRIDGES, Henry Styles (Styles)","Republican",0.372,-0.475
86,1959,"Senate","IN",0,"CAPEHART, Homer Earl","Republican",0.37,-0.222
86,1959,"Senate","MD",0,"BUTLER, John Marshall","Republican",0.368,-0.212
86,1959,"Senate","ND",0,"BRUNSDALE, Clarence Norman","Republican",0.333,-0.22
86,1959,"Senate","IL",0,"DIRKSEN, Everett McKinley","Republican",0.317,-0.498
86,1959,"Senate","CO",0,"ALLOTT, Gordon Llewellyn","Republican",0.308,-0.445
86,1959,"Senate","IA",0,"MARTIN, Thomas Ellsworth","Republican",0.304,-0.17
86,1959,"Senate","SC",0,"THURMOND, James Strom","Democrat",0.282,0.959
86,1959,"Senate","CT",0,"BUSH, Prescott Sheldon","Republican",0.28,-0.945
86,1959,"Senate","SD",0,"MUNDT, Karl Earl","Republican",0.275,-0.018
86,1959,"Senate","SD",0,"CASE, Francis Higbee","Republican",0.239,0.032
86,1959,"Senate","KS",0,"CARLSON, Frank","Republican",0.232,-0.243
86,1959,"Senate","OH",0,"LAUSCHE, Frank John","Democrat",0.213,-0.281
86,1959,"Senate","KY",0,"MORTON, Thruston Ballard","Republican",0.2,-0.4
86,1959,"Senate","VA",0,"BYRD, Harry Flood","Democrat",0.188,0.564
86,1959,"Senate","MD",0,"BEALL, James Glenn","Republican",0.176,-0.55
86,1959,"Senate","MA",0,"SALTONSTALL, Leverett","Republican",0.175,-0.536
86,1959,"Senate","ND",0,"YOUNG, Milton Ruben","Republican",0.172,0.187
86,1959,"Senate","VT",0,"PROUTY, Winston Lewis","Republican",0.17,-0.564
86,1959,"Senate","WI",0,"WILEY, Alexander","Republican",0.169,-0.4
86,1959,"Senate","HI",0,"FONG, Hiram Leong","Republican",0.165,-0.515
86,1959,"Senate","PA",0,"SCOTT, Hugh Doggett, Jr.","Republican",0.162,-0.823
86,1959,"Senate","NY",0,"KEATING, Kenneth Barnard","Republican",0.131,-0.991
86,1959,"Senate","ME",0,"SMITH, Margaret Chase","Republican",0.1,-0.378
86,1959,"Senate","CA",0,"KUCHEL, Thomas Henry","Republican",0.098,-0.61
86,1959,"Senate","VA",0,"ROBERTSON, Absalom Willis","Democrat",0.078,0.754
86,1959,"Senate","KY",0,"COOPER, John Sherman","Republican",0.07,-0.408
86,1959,"Senate","VT",0,"AIKEN, George David","Republican",0.062,-0.435
86,1959,"Senate","DE",0,"FREAR, Joseph Allen, Jr.","Democrat",0.034,0.477
86,1959,"Senate","MS",0,"EASTLAND, James Oliver","Democrat",0.024,1
86,1959,"Senate","ND",0,"LANGER, William","Republican",0.023,0.436
86,1959,"Senate","AR",0,"McCLELLAN, John Little","Democrat",0.017,0.962
86,1959,"Senate","FL",0,"HOLLAND, Spessard Lindsey","Democrat",0.009,0.599
86,1959,"Senate","GA",0,"RUSSELL, Richard Brevard, Jr.","Democrat",0.005,1
86,1959,"Senate","OR",0,"LUSK, Hall Stoner","Democrat",-0.024,-0.144
86,1959,"Senate","NC",0,"ERVIN, Samuel James, Jr.","Democrat",-0.041,0.999
86,1959,"Senate","MS",0,"STENNIS, John Cornelius","Democrat",-0.056,0.998
86,1959,"Senate","LA",0,"ELLENDER, Allen Joseph","Democrat",-0.089,0.996
86,1959,"Senate","GA",0,"TALMADGE, Herman Eugene","Democrat",-0.091,0.996
86,1959,"Senate","NC",0,"JORDAN, Benjamin Everett","Democrat",-0.093,0.985
86,1959,"Senate","NJ",0,"CASE, Clifford Philip","Republican",-0.108,-0.994
86,1959,"Senate","NY",0,"JAVITS, Jacob Koppel","Republican",-0.124,-0.992
86,1959,"Senate","FL",0,"SMATHERS, George Armistead","Democrat",-0.143,0.714
86,1959,"Senate","SC",0,"JOHNSTON, Olin DeWitt Talmadge","Democrat",-0.166,0.986
86,1959,"Senate","LA",0,"LONG, Russell Billiu","Democrat",-0.18,0.873
86,1959,"Senate","NV",0,"BIBLE, Alan Harvey","Democrat",-0.2,0.528
86,1959,"Senate","NM",0,"ANDERSON, Clinton Presba","Democrat",-0.201,0.213
86,1959,"Senate","AL",0,"SPARKMAN, John Jackson","Democrat",-0.204,0.795
86,1959,"Senate","NM",0,"CHAVEZ, Dennis","Democrat",-0.206,0.391
86,1959,"Senate","OK",0,"KERR, Robert Samuel","Democrat",-0.209,0.726
86,1959,"Senate","NV",0,"CANNON, Howard Walter","Democrat",-0.211,0.495
86,1959,"Senate","CT",0,"DODD, Thomas Joseph","Democrat",-0.216,-0.034
86,1959,"Senate","CA",0,"ENGLE, Clair","Democrat",-0.219,0.096
86,1959,"Senate","AZ",0,"HAYDEN, Carl Trumbull","Democrat",-0.221,0.334
86,1959,"Senate","WY",0,"O'MAHONEY, Joseph Christopher","Democrat",-0.236,0.243
86,1959,"Senate","WY",0,"McGEE, Gale William","Democrat",-0.24,0.145
86,1959,"Senate","TX",0,"JOHNSON, Lyndon Baines","Democrat",-0.242,0.528
86,1959,"Senate","WV",0,"RANDOLPH, Jennings","Democrat",-0.247,0.31
86,1959,"Senate","RI",0,"PASTORE, John Orlando","Democrat",-0.256,-0.144
86,1959,"Senate","OK",0,"MONRONEY, Almer Stillwell Mike","Democrat",-0.264,0.36
86,1959,"Senate","AL",0,"HILL, Joseph Lister","Democrat",-0.265,0.851
86,1959,"Senate","WA",0,"JACKSON, Henry Martin (Scoop)","Democrat",-0.296,0.065
86,1959,"Senate","WV",0,"BYRD, Robert Carlyle","Democrat",-0.309,0.729
86,1959,"Senate","MA",0,"KENNEDY, John Fitzgerald","Democrat",-0.311,-0.244
86,1959,"Senate","MO",0,"SYMINGTON, William Stuart (Stuart)","Democrat",-0.319,0.254
86,1959,"Senate","WA",0,"MAGNUSON, Warren Grant","Democrat",-0.325,0.179
86,1959,"Senate","TN",0,"GORE, Albert Arnold","Democrat",-0.328,0.551
86,1959,"Senate","RI",0,"GREEN, Theodore Francis","Democrat",-0.342,-0.025
86,1959,"Senate","NJ",0,"WILLIAMS, Harrison Arlington, Jr.","Democrat",-0.344,-0.381
86,1959,"Senate","OH",0,"YOUNG, Stephen Marvin","Democrat",-0.351,-0.114
86,1959,"Senate","MO",0,"HENNINGS, Thomas Carey, Jr.","Democrat",-0.356,-0.038
86,1959,"Senate","ND",0,"BURDICK, Quentin Northrup","Democrat",-0.371,0.42
86,1959,"Senate","ME",0,"MUSKIE, Edmund Sixtus","Democrat",-0.379,-0.052
86,1959,"Senate","AR",0,"FULBRIGHT, James William","Democrat",-0.38,0.925
86,1959,"Senate","ID",0,"CHURCH, Frank Forrester","Democrat",-0.384,0.31
86,1959,"Senate","UT",0,"MOSS, Frank Edward (Ted)","Democrat",-0.396,0.192
86,1959,"Senate","MN",0,"HUMPHREY, Hubert Horatio, Jr.","Democrat",-0.397,-0.093
86,1959,"Senate","TX",0,"YARBOROUGH, Ralph Webster","Democrat",-0.416,0.51
86,1959,"Senate","IN",0,"HARTKE, Rupert Vance","Democrat",-0.42,0.238
86,1959,"Senate","TN",0,"KEFAUVER, Carey Estes","Democrat",-0.429,0.372
86,1959,"Senate","MT",0,"MURRAY, James Edward","Democrat",-0.432,0.35
86,1959,"Senate","MN",0,"McCARTHY, Eugene Joseph","Democrat",-0.433,0.035
86,1959,"Senate","MT",0,"MANSFIELD, Michael Joseph (Mike)","Democrat",-0.439,0.43
86,1959,"Senate","MI",0,"HART, Philip Aloysius","Democrat",-0.475,-0.358
86,1959,"Senate","AK",0,"BARTLETT, Edward Lewis (Bob)","Democrat",-0.495,0.484
86,1959,"Senate","HI",0,"LONG, Oren Ethelbirt","Democrat",-0.509,0.387
86,1959,"Senate","CO",0,"CARROLL, John Albert","Democrat",-0.543,-0.08
86,1959,"Senate","OR",0,"NEUBERGER, Richard Lewis","Democrat",-0.543,-0.419
86,1959,"Senate","MI",0,"McNAMARA, Patrick Vincent","Democrat",-0.568,-0.091
86,1959,"Senate","PA",0,"CLARK, Joseph Sill","Democrat",-0.576,-0.332
86,1959,"Senate","IL",0,"DOUGLAS, Paul Howard","Democrat",-0.58,-0.815
86,1959,"Senate","WI",0,"PROXMIRE, William","Democrat",-0.598,0.801
86,1959,"Senate","AK",0,"GRUENING, Ernest Henry","Democrat",-0.689,0.724
86,1959,"Senate","OR",0,"MORSE, Wayne Lyman","Democrat",-0.851,0.525
87,1961,"House","IA",3,"GROSS, Harold Royce","Republican",0.955,0.298
87,1961,"House","MO",7,"HALL, Durward Gorham","Republican",0.796,0.317
87,1961,"House","MI",4,"HOFFMAN, Clare Eugene","Republican",0.691,0.232
87,1961,"House","IL",15,"MASON, Noah Morgan","Republican",0.63,0.228
87,1961,"House","MI",3,"JOHANSEN, August Edgar","Republican",0.627,0.355
87,1961,"House","TX",5,"ALGER, Bruce Reynolds","Republican",0.616,0.325
87,1961,"House","OH",17,"ASHBROOK, John Milan","Republican",0.612,0.239
87,1961,"House","CA",25,"ROUSSELOT, John Harbin","Republican",0.601,0.164
87,1961,"House","NE",3,"BEERMANN, Ralph Frederick","Republican",0.592,0.285
87,1961,"House","IL",14,"HOFFMAN, Elmer Joseph","Republican",0.558,0.043
87,1961,"House","NY",36,"TABER, John","Republican",0.558,-0.04
87,1961,"House","OH",1,"SCHERER, Gordon Harry","Republican",0.539,-0.123
87,1961,"House","MO",2,"CURTIS, Thomas Bradford","Republican",0.515,-0.69
87,1961,"House","OH",12,"DEVINE, Samuel Leeper","Republican",0.502,0.074
87,1961,"House","IN",11,"BRUCE, Donald Cogley","Republican",0.491,0.095
87,1961,"House","CA",21,"HIESTAND, Edgar Willard","Republican",0.49,-0.143
87,1961,"House","CA",28,"UTT, James Boyd","Republican",0.484,0.246
87,1961,"House","PA",19,"GOODLING, George Atlee","Republican",0.455,0.018
87,1961,"House","NY",15,"RAY, John Henry","Republican",0.444,-0.275
87,1961,"House","CA",20,"SMITH, H. Allen","Republican",0.421,0.026
87,1961,"House","WI",7,"LAIRD, Melvin Robert","Republican",0.416,-0.305
87,1961,"House","OH",2,"CLANCY, Donald Daniel","Republican",0.403,-0.002
87,1961,"House","OH",5,"LATTA, Delbert Leroy","Republican",0.391,-0.084
87,1961,"House","PA",17,"SCHNEEBELI, Herman Theodore","Republican",0.389,-0.446
87,1961,"House","WI",6,"VAN PELT, William Kaiser","Republican",0.389,0.045
87,1961,"House","IA",7,"JENSEN, Benton Franklin","Republican",0.386,0.238
87,1961,"House","WI",1,"SCHADEBERG, Henry Carl","Republican",0.386,-0.041
87,1961,"House","NY",28,"ST. GEORGE, Katharine Price Collier","Republican",0.384,-0.514
87,1961,"House","OH",7,"BROWN, Clarence J.","Republican",0.382,-0.101
87,1961,"House","IL",10,"COLLIER, Harold Reginald","Republican",0.378,-0.213
87,1961,"House","NY",29,"WHARTON, James Ernest","Republican",0.377,-0.183
87,1961,"House","OH",16,"BOW, Frank Townsend","Republican",0.373,-0.098
87,1961,"House","IL",18,"MICHEL, Robert Henry","Republican",0.372,-0.157
87,1961,"House","CO",2,"DOMINICK, Peter Hoyt","Republican",0.369,-0.434
87,1961,"House","ND",98,"SHORT, Don Levingston","Republican",0.366,0.259
87,1961,"House","KS",3,"McVEY, Walter Lewis, Jr.","Republican",0.365,0.208
87,1961,"House","NY",3,"BECKER, Frank John","Republican",0.364,-0.428
87,1961,"House","OH",8,"BETTS, Jackson Edward","Republican",0.359,-0.03
87,1961,"House","CA",24,"LIPSCOMB, Glenard Paul","Republican",0.358,-0.001
87,1961,"House","IN",9,"WILSON, Earl","Republican",0.358,-0.083
87,1961,"House","NY",2,"DEROUNIAN, Steven Boghos","Republican",0.358,-0.569
87,1961,"House","NY",42,"PILLION, John Raymond","Republican",0.348,-0.085
87,1961,"House","IL",4,"DERWINSKI, Edward Joseph","Republican",0.342,-0.361
87,1961,"House","NY",33,"KILBURN, Clarence Evans","Republican",0.335,0.091
87,1961,"House","NE",4,"MARTIN, David Thomas","Republican",0.33,0.245
87,1961,"House","WI",8,"BYRNES, John William","Republican",0.328,-0.236
87,1961,"House","MI",9,"GRIFFIN, Robert Paul","Republican",0.327,-0.68
87,1961,"House","SD",2,"BERRY, Ellis Yarnal","Republican",0.325,0.161
87,1961,"House","IL",19,"CHIPERFIELD, Robert Bruce","Republican",0.324,-0.306
87,1961,"House","KS",6,"DOLE, Robert Joseph (Bob)","Republican",0.322,-0.279
87,1961,"House","NY",31,"KING, Carleton James","Republican",0.322,0.017
87,1961,"House","IA",8,"HOEVEN, Charles Bernard","Republican",0.317,0.009
87,1961,"House","IA",4,"KYL, John Henry","Republican",0.316,-0.022
87,1961,"House","IN",6,"ROUDEBUSH, Richard Lowell","Republican",0.315,0.114
87,1961,"House","OH",23,"MINSHALL, William Edwin, Jr.","Republican",0.312,-0.192
87,1961,"House","IL",13,"CHURCH, Marguerite Stitt","Republican",0.307,-0.082
87,1961,"House","IN",10,"HARVEY, Ralph","Republican",0.305,-0.011
87,1961,"House","NC",10,"JONAS, Charles Raper","Republican",0.304,0.321
87,1961,"House","PA",16,"MUMMA, Walter Mann","Republican",0.303,-0.353
87,1961,"House","IL",17,"ARENDS, Leslie Cornelius","Republican",0.301,-0.187
87,1961,"House","MN",9,"LANGEN, Odin Elsford Stanley","Republican",0.298,-0.003
87,1961,"House","OH",3,"SCHENCK, Paul Fornshell","Republican",0.298,-0.242
87,1961,"House","CA",9,"YOUNGER, Jesse Arthur","Republican",0.296,-0.285
87,1961,"House","MN",7,"ANDERSEN, Herman Carl","Republican",0.294,0.107
87,1961,"House","OH",4,"McCULLOCH, William Moore","Republican",0.287,-0.237
87,1961,"House","PA",9,"DAGUE, Paul Bartram","Republican",0.285,-0.282
87,1961,"House","IA",2,"BROMWELL, James Edward","Republican",0.283,-0.161
