"name","rank","count","pctwhite","pctblack","pctapi","pctaian","pct2prace","pcthispanic"
"BUSCHJOST",126765,135,100,0,0,0,0,0
"BUTENKO",126765,135,96.3,0,0,0,0,3.7
"CAFFO",126765,135,91.85,NA,0,0,NA,5.93
"BUGANSKI",126765,135,88.89,NA,NA,0,0,8.15
"CABIBBO",126765,135,95.56,NA,0,0,NA,NA
"BUELTMANN",126765,135,88.89,0,NA,0,6.67,NA
"CABANES",126765,135,13.33,NA,45.93,NA,NA,36.3
"CASTRIOTTA",126765,135,94.07,0,NA,3.7,0,NA
"CATZ",126765,135,96.3,0,0,NA,NA,NA
"CAVRERA",126765,135,NA,NA,NA,0,0,95.56
"CARLANDER",126765,135,96.3,0,NA,0,NA,NA
"CASTELLANETA",126765,135,99.26,0,0,0,NA,NA
"CASTROPEREZ",126765,135,NA,0,NA,NA,0,95.56
"CANES",126765,135,37.04,16.3,12.59,0,0,34.07
"CALLESEN",126765,135,91.85,0,NA,0,NA,5.19
"CALISTI",126765,135,99.26,NA,0,0,0,NA
"CANNATELLI",126765,135,97.04,0,NA,0,NA,NA
"CANEVA",126765,135,83.7,0,0,0,3.7,12.59
"CAMINITA",126765,135,95.56,0,NA,NA,0,NA
"CARAMANNA",126765,135,100,0,0,0,0,0
"CALPO",126765,135,8.89,0,74.81,0,7.41,8.89
"CANTELE",126765,135,96.3,0,0,0,NA,NA
"GRADZKI",126765,135,96.3,NA,0,0,NA,NA
"GREALY",126765,135,95.56,NA,NA,0,NA,NA
"GREENIG",126765,135,88.89,NA,4.44,0,NA,4.44
"GORMONT",126765,135,97.78,NA,0,0,NA,NA
"GORSAGE",126765,135,94.07,NA,0,NA,NA,NA
"GREZESZAK",126765,135,99.26,0,NA,0,0,NA
"GOTELL",126765,135,8.15,88.89,NA,NA,NA,NA
"GOSSNER",126765,135,99.26,0,NA,0,0,NA
"GRAVENER",126765,135,92.59,NA,0,0,NA,5.93
"GRASCH",126765,135,94.07,NA,NA,0,0,4.44
"GILPEN",126765,135,88.15,6.67,0,NA,3.7,NA
"GONCHARUK",126765,135,99.26,NA,0,0,0,NA
"GOLLOB",126765,135,100,0,0,0,0,0
"GONIEA",126765,135,90.37,0,4.44,NA,3.7,NA
"GOMILA",126765,135,46.67,NA,0,0,NA,51.11
"GONICK",126765,135,91.11,NA,NA,0,4.44,NA
"GOBENA",126765,135,NA,94.07,0,0,3.7,NA
"GLOBKE",126765,135,94.81,NA,0,0,NA,3.7
"GEHLSEN",126765,135,99.26,0,0,NA,0,NA
"GELUZ",126765,135,7.41,NA,82.22,0,NA,8.15
"GEHNER",126765,135,91.85,NA,NA,0,NA,5.19
"GAWLAS",126765,135,96.3,0,0,0,NA,NA
"GEOHAGAN",126765,135,78.52,11.11,NA,NA,4.44,5.19
"GECAJ",126765,135,95.56,NA,0,0,3.7,NA
"GETANEH",126765,135,NA,94.81,0,NA,NA,NA
"GAZELLA",126765,135,97.04,NA,0,0,NA,NA
"GEML",126765,135,97.04,NA,0,0,0,NA
"GARE",126765,135,80.74,6.67,5.19,NA,NA,5.93
"GASTIN",126765,135,66.67,27.41,NA,0,NA,3.7
"GARCHITORENA",126765,135,3.7,NA,73.33,NA,8.89,13.33
"GANNUSCIO",126765,135,97.04,NA,0,0,0,NA
"FENK",126765,135,93.33,NA,NA,0,0,4.44
"FEAD",126765,135,42.96,55.56,0,0,NA,NA
"FEYERHERM",126765,135,92.59,0,NA,0,3.7,NA
"FIKAR",126765,135,96.3,NA,NA,0,NA,NA
"FENCHAK",126765,135,100,0,0,0,0,0
"FELION",126765,135,93.33,0,NA,0,NA,3.7
"ESKESEN",126765,135,94.07,NA,0,0,NA,NA
"FAIG",126765,135,97.04,NA,0,0,0,NA
"EZZEDDINE",126765,135,84.44,5.19,NA,0,7.41,NA
"ESNARD",126765,135,36.3,36.3,NA,0,NA,26.67
"FALCIGNO",126765,135,94.07,0,NA,0,NA,NA
"EVERILL",126765,135,97.04,0,0,NA,0,NA
"FAIRWELL",126765,135,28.15,62.96,0,0,4.44,4.44
"ESTAVE",126765,135,91.85,NA,0,NA,0,7.41
"FAHRENKOPF",126765,135,97.04,NA,0,0,0,NA
"FAIRLAMB",126765,135,97.04,0,0,NA,NA,0
"ESKEY",126765,135,82.22,NA,0,9.63,NA,5.19
"ESCOBIO",126765,135,25.19,NA,NA,0,0,73.33
"FANARO",126765,135,91.11,0,NA,0,NA,4.44
"ESPINOZAGARCIA",126765,135,NA,NA,0,0,0,97.04
"FALKOFF",126765,135,91.85,0,NA,0,5.19,NA
"FONTANAZZA",126765,135,97.04,NA,0,0,0,NA
"FOUSS",126765,135,98.52,0,0,NA,0,NA
"FLADAGER",126765,135,95.56,NA,NA,0,NA,0
"FINKBONNER",126765,135,21.48,0,0,62.96,11.85,3.7
"FORCADE",126765,135,74.07,0,NA,0,NA,22.96
"FISSETTE",126765,135,96.3,0,0,NA,NA,0
"FORMA",126765,135,91.11,NA,NA,0,NA,5.93
"FRIEST",126765,135,99.26,0,0,NA,0,NA
"FRANCESCONE",126765,135,99.26,NA,0,0,0,NA
"FROHNE",126765,135,98.52,0,NA,0,0,NA
"FUESTING",126765,135,100,0,0,0,0,0
"FRIETAS",126765,135,76.3,3.7,NA,NA,4.44,13.33
"FRAUENFELDER",126765,135,100,0,0,0,0,0
"HIMMELEIN",126765,135,97.04,0,NA,0,0,NA
"HIEBING",126765,135,97.78,0,0,0,NA,NA
"HERNANDEZHDEZ",126765,135,0,0,0,0,0,100
"HETTRICH",126765,135,98.52,NA,0,0,NA,0
"HERSBERGER",126765,135,99.26,0,0,0,NA,NA
"HERNANDEZCASTR",126765,135,4.44,NA,NA,0,0,94.07
"HARRIOT",126765,135,44.44,50.37,NA,0,NA,NA
"HEMMAT",126765,135,71.85,0,NA,0,23.7,NA
"HELTMAN",126765,135,97.78,0,NA,0,NA,NA
"HATTEM",126765,135,88.15,NA,0,0,NA,10.37
"HAVIRD",126765,135,94.81,NA,0,NA,0,NA
"HEIDEMA",126765,135,98.52,0,0,NA,0,NA
"HARVIS",126765,135,48.89,47.41,0,0,NA,NA
"GROMADA",126765,135,98.52,NA,0,0,NA,0
"GUZIEC",126765,135,93.33,0,NA,NA,NA,NA
"GULIANO",126765,135,94.07,NA,NA,0,0,5.19
"GUDIM",126765,135,96.3,0,NA,NA,0,0
"GULLIFER",126765,135,89.63,NA,5.93,0,3.7,NA
"GUISTE",126765,135,62.22,30.37,NA,0,NA,4.44
"HACKEROTT",126765,135,97.04,0,0,0,NA,NA
"HADJIS",126765,135,88.89,NA,0,0,NA,10.37
"HARBOURT",126765,135,97.78,0,0,0,NA,NA
"HALIDAY",126765,135,60,24.44,NA,NA,5.93,6.67
"GWIZDAK",126765,135,97.04,NA,NA,0,NA,0
"HALDORSON",126765,135,97.78,0,0,0,NA,NA
"HAIKAL",126765,135,83.7,NA,NA,0,11.85,NA
"HALVARSON",126765,135,97.04,0,0,NA,0,NA
"HALAL",126765,135,62.22,NA,33.33,0,3.7,NA
"HARDEKOPF",126765,135,96.3,NA,0,0,NA,NA
"HAISLER",126765,135,94.81,NA,NA,0,0,NA
"HOPPERTON",126765,135,98.52,0,0,NA,0,NA
"HOSCHEID",126765,135,94.07,NA,NA,0,NA,NA
"HOGGINS",126765,135,55.56,38.52,NA,0,NA,NA
"HITTI",126765,135,96.3,0,0,0,NA,NA
"HISCOCKS",126765,135,90.37,0,NA,0,NA,5.19
"HWONG",126765,135,NA,0,91.11,0,8.15,NA
"HUERKAMP",126765,135,96.3,0,0,NA,0,NA
"HUOVINEN",126765,135,91.85,0,0,NA,NA,5.19
"HUDIBURG",126765,135,94.07,NA,0,0,NA,3.7
"ILIEVSKI",126765,135,99.26,NA,0,0,0,NA
"IGNACZAK",126765,135,97.04,0,NA,0,NA,NA
"HUNOLT",126765,135,96.3,0,0,0,NA,NA
"IANUZZI",126765,135,95.56,0,0,NA,NA,NA
"HUIDOBRO",126765,135,8.15,0,0,0,0,91.85
"HUNSCHE",126765,135,95.56,NA,NA,0,0,NA
"HUEWITT",126765,135,4.44,89.63,NA,0,NA,NA
"JEWS",126765,135,4.44,88.89,NA,0,5.19,NA
"JANDIK",126765,135,88.89,0,NA,0,NA,8.15
"JEPPE",126765,135,91.85,6.67,NA,0,0,NA
"JERNSTROM",126765,135,98.52,NA,0,0,0,NA
"JAUBERT",126765,135,80,9.63,NA,NA,0,8.15
"JACINTHE",126765,135,NA,91.85,NA,0,3.7,NA
"JAEHNE",126765,135,95.56,0,NA,0,NA,NA
"ISITT",126765,135,91.85,NA,0,NA,3.7,3.7
"ISELEY",126765,135,73.33,22.22,NA,NA,NA,NA
"JACOBSSON",126765,135,88.89,NA,NA,4.44,3.7,NA
"ISMERIO",126765,135,NA,NA,0,0,0,97.04
"INDERBITZIN",126765,135,91.11,NA,NA,NA,NA,4.44
"MANING",126765,135,41.48,36.3,7.41,NA,6.67,NA
"MAROLLA",126765,135,83.7,NA,3.7,0,NA,10.37
"MARSIK",126765,135,97.04,0,NA,0,0,NA
"MANTHIE",126765,135,98.52,0,0,0,NA,NA
"MARCOTRIGIANO",126765,135,91.85,NA,0,0,NA,7.41
"MANTOS",126765,135,74.07,NA,4.44,NA,5.93,14.81
"MARACH",126765,135,89.63,4.44,NA,0,4.44,NA
"MARTORELLO",126765,135,91.11,0,0,0,0,8.89
"MATSU",126765,135,20.74,0,43.7,0,25.93,9.63
"MATVEY",126765,135,96.3,NA,NA,0,0,NA
"MASCELLINO",126765,135,99.26,NA,0,0,0,NA
"MARZOCCA",126765,135,94.07,0,NA,0,NA,NA
"MATHOS",126765,135,88.15,3.7,NA,0,NA,6.67
"MARTINEZG",126765,135,NA,0,0,NA,0,97.78
"MASIAK",126765,135,95.56,NA,NA,0,0,NA
"MAUTERER",126765,135,94.07,0,0,NA,NA,4.44
"MASSIH",126765,135,88.89,NA,NA,0,3.7,4.44
"MCKEN",126765,135,20,71.85,NA,0,5.93,NA
"MCGURREN",126765,135,92.59,0,3.7,0,3.7,0
"MCANARNEY",126765,135,86.67,0,0,NA,NA,11.85
"MCCLEMENS",126765,135,98.52,0,0,0,NA,NA
"MCCLARITY",126765,135,13.33,78.52,NA,0,7.41,NA
"MAZZAGATTI",126765,135,94.81,0,NA,0,NA,NA
"MCKILLEN",126765,135,97.78,NA,0,0,0,NA
"MCNEALLY",126765,135,51.85,44.44,0,0,NA,NA
"MCCLAURIN",126765,135,NA,90.37,0,NA,3.7,NA
"MCCURE",126765,135,80.74,15.56,0,0,NA,NA
"MEDORO",126765,135,94.07,NA,NA,0,0,5.19
"MEDVIN",126765,135,96.3,NA,NA,0,NA,NA
"MEDECK",126765,135,90.37,NA,NA,0,4.44,3.7
"MELUSO",126765,135,99.26,0,NA,0,0,NA
"MEARSE",126765,135,91.85,7.41,0,NA,0,NA
"MEHLTRETTER",126765,135,94.81,0,0,0,NA,NA
"LOMIDZE",126765,135,85.93,NA,0,0,13.33,NA
"LONAKER",126765,135,87.41,0,NA,0,NA,10.37
"LOEFFELMAN",126765,135,97.78,NA,0,0,0,NA
"LOUGHAN",126765,135,96.3,NA,0,0,NA,NA
"LOEFFERT",126765,135,96.3,0,0,0,NA,NA
"LISSADE",126765,135,NA,91.11,0,0,3.7,NA
"LIDER",126765,135,88.89,NA,NA,0,3.7,5.19
"LIBRETTO",126765,135,89.63,NA,NA,0,NA,5.19
"LESZCYNSKI",126765,135,99.26,NA,0,0,0,NA
"LESCHBER",126765,135,96.3,0,0,0,0,3.7
"LIBASCI",126765,135,93.33,NA,0,0,NA,NA
"LEUTERIO",126765,135,8.15,NA,85.93,0,NA,5.19
"MACMINN",126765,135,94.81,0,NA,NA,0,NA
"MALAVER",126765,135,8.89,NA,NA,0,0,90.37
"MALANCHUK",126765,135,100,0,0,0,0,0
"MAGAZINER",126765,135,97.78,0,NA,0,0,NA
"MAKARY",126765,135,97.78,NA,0,0,NA,NA
"LUTZKY",126765,135,91.85,0,NA,0,NA,5.93
"LOUWERS",126765,135,99.26,NA,0,0,0,NA
"LYSAKOWSKI",126765,135,98.52,0,0,0,NA,NA
"LUBKEMAN",126765,135,96.3,NA,0,0,NA,NA
"LOUTHAIN",126765,135,89.63,0,NA,NA,NA,5.19
"LUTGENS",126765,135,86.67,NA,NA,0,NA,9.63
"LUKEMIRE",126765,135,87.41,NA,0,0,8.15,NA
"MACHOL",126765,135,88.15,4.44,4.44,0,NA,NA
"LYCKE",126765,135,94.07,0,NA,0,NA,3.7
"KARICKHOFF",126765,135,97.78,NA,0,0,0,NA
"KAPHINGST",126765,135,95.56,NA,0,0,NA,NA
"KASERMAN",126765,135,93.33,0,NA,NA,3.7,NA
"KAPTEYN",126765,135,97.04,0,NA,0,0,NA
"KAPITULA",126765,135,97.04,0,0,0,NA,NA
"KAIKAI",126765,135,0,97.78,NA,0,0,NA
"KANDO",126765,135,85.19,0,5.19,0,4.44,5.19
"KARBOSKI",126765,135,100,0,0,0,0,0
"KABAK",126765,135,98.52,0,0,0,NA,NA
"KALTMAN",126765,135,93.33,NA,NA,0,0,5.19
"KANARR",126765,135,88.15,NA,NA,NA,NA,4.44
"JUNEZ",126765,135,NA,NA,0,0,0,94.07
"JOUDI",126765,135,93.33,0,NA,0,4.44,NA
"JOUDREY",126765,135,94.07,NA,0,0,NA,4.44
"JINNAH",126765,135,11.11,3.7,80.74,NA,NA,3.7
"KLEINSCHRODT",126765,135,99.26,NA,0,0,0,NA
"KLAVINS",126765,135,97.04,NA,0,0,NA,NA
"KLOPE",126765,135,97.04,0,NA,0,NA,NA
"KIESNER",126765,135,95.56,0,NA,NA,0,NA
"KLARENBEEK",126765,135,99.26,0,NA,0,0,NA
"KHANIN",126765,135,97.78,0,NA,0,NA,0
"KIRMA",126765,135,86.67,NA,0,0,10.37,NA
"KIEST",126765,135,97.78,0,0,0,NA,NA
"KEUTER",126765,135,89.63,0,NA,NA,NA,5.19
"KELLAN",126765,135,80.74,14.81,0,0,NA,NA
"KELBY",126765,135,80.74,17.04,0,NA,NA,NA
"KEGARISE",126765,135,97.04,0,0,0,NA,NA
"KESSON",126765,135,85.93,5.19,NA,NA,0,7.41
"KASTBERG",126765,135,94.81,0,NA,0,NA,NA
"KENEY",126765,135,80.74,3.7,6.67,NA,NA,8.15
"KASTENSCHMIDT",126765,135,100,0,0,0,0,0
"KEYER",126765,135,92.59,NA,NA,0,NA,0
"KENDHAMMER",126765,135,100,0,0,0,0,0
"KELSER",126765,135,80,13.33,NA,0,NA,4.44
"LATTMAN",126765,135,91.85,0,NA,0,NA,3.7
"LEME",126765,135,72.59,8.15,NA,NA,NA,15.56
"LEBAK",126765,135,99.26,0,NA,0,0,NA
"LAURELLI",126765,135,91.85,NA,NA,0,NA,4.44
"LECESNE",126765,135,16.3,52.59,5.19,0,13.33,12.59
"LAUTERIO",126765,135,26.67,NA,0,0,NA,71.85
"LAINER",126765,135,74.07,17.04,NA,0,NA,8.15
"LANCIANI",126765,135,96.3,0,0,0,NA,NA
"LAPUT",126765,135,42.22,0,52.59,NA,NA,NA
"LANDCASTER",126765,135,71.11,22.22,NA,0,4.44,NA
"LAKHA",126765,135,NA,NA,93.33,0,NA,0
"LAREGINA",126765,135,90.37,0,NA,0,NA,5.19
"LAFRANCOIS",126765,135,94.07,NA,0,0,NA,4.44
"KUDLACIK",126765,135,93.33,NA,NA,0,4.44,NA
"KRENING",126765,135,93.33,NA,0,0,NA,4.44
"KUPERSTEIN",126765,135,96.3,0,NA,0,NA,NA
"KUROSU",126765,135,4.44,0,82.22,0,8.15,5.19
"KRYNOCK",126765,135,99.26,NA,0,0,0,NA
"KRONENFELD",126765,135,94.07,NA,NA,0,0,4.44
"KNIGHTNER",126765,135,NA,87.41,0,NA,5.19,3.7
"KONSCHAK",126765,135,98.52,NA,0,0,0,NA
"KOSIARA",126765,135,98.52,0,0,0,NA,NA
"KOPPENHOEFER",126765,135,92.59,0,0,0,0,7.41
"KNAFEL",126765,135,97.78,0,NA,0,0,NA
"KOSTIS",126765,135,97.78,0,0,0,NA,NA
"KNAPPS",126765,135,74.81,17.78,NA,0,NA,5.93
"KOKSAL",126765,135,93.33,0,NA,0,5.19,NA
"KNIPS",126765,135,94.07,0,NA,0,NA,3.7
"KOPSTEIN",126765,135,94.81,0,NA,0,NA,NA
"KOURTIS",126765,135,93.33,0,0,NA,NA,NA
"RACHAU",126765,135,93.33,0,NA,NA,NA,NA
"RADOC",126765,135,NA,0,94.81,NA,NA,NA
"RAFUS",126765,135,65.93,28.15,NA,0,NA,NA
"RAMAR",126765,135,51.85,18.52,24.44,NA,NA,NA
"QUICHIMBO",126765,135,NA,NA,0,0,0,97.78
"RAYOUM",126765,135,94.07,NA,NA,0,3.7,NA
"REGN",126765,135,96.3,NA,NA,0,NA,NA
"REFIOR",126765,135,95.56,0,0,NA,NA,NA
"REDEMANN",126765,135,96.3,0,0,0,3.7,0
"RENKAS",126765,135,96.3,NA,0,0,NA,0
"REINARTS",126765,135,99.26,NA,0,0,0,NA
"RAVANI",126765,135,37.78,0,53.33,NA,5.19,NA
"REMELE",126765,135,95.56,NA,0,0,NA,3.7
"PRUSSIA",126765,135,87.41,9.63,0,NA,NA,0
"PROVINO",126765,135,97.04,0,NA,0,0,NA
"PROSZEK",126765,135,89.63,NA,NA,NA,5.93,NA
"QUALTER",126765,135,88.89,0,NA,0,NA,8.89
"PRAZNIK",126765,135,97.04,0,0,NA,0,NA
"PRESTEGAARD",126765,135,97.04,0,NA,0,NA,NA
"PUFFETT",126765,135,94.07,0,0,0,5.93,0
"PROKOPOVICH",126765,135,86.67,NA,NA,0,0,11.11
"PULAK",126765,135,96.3,0,NA,0,NA,NA
"PYTKA",126765,135,95.56,0,NA,0,NA,NA
"POULAIN",126765,135,94.07,NA,NA,0,NA,NA
"POLFUS",126765,135,84.44,0,NA,5.93,4.44,NA
"POLVERARI",126765,135,91.85,NA,NA,0,NA,3.7
"PITTOCK",126765,135,97.04,0,0,NA,0,NA
"PORTINGA",126765,135,95.56,0,NA,0,NA,NA
"POUCHIE",126765,135,5.19,53.33,NA,0,NA,39.26
"PORTOBANCO",126765,135,5.19,NA,NA,0,0,92.59
"PLACEY",126765,135,96.3,0,0,0,NA,NA
"PASQUALINO",126765,135,96.3,NA,NA,0,0,NA
"PASKAL",126765,135,92.59,NA,NA,0,0,5.93
"PARBHOO",126765,135,5.19,10.37,71.85,0,8.15,4.44
"PALOSAARI",126765,135,97.78,0,0,0,NA,NA
"PAWA",126765,135,15.56,8.89,70.37,NA,NA,3.7
"PALYO",126765,135,92.59,0,NA,0,NA,NA
"PAOLONI",126765,135,94.07,NA,NA,0,0,4.44
"PAVLOS",126765,135,96.3,NA,0,0,0,NA
"PATURI",126765,135,NA,0,98.52,0,0,NA
"OVA",126765,135,88.89,NA,NA,0,0,8.15
"PAGONE",126765,135,94.81,0,NA,0,NA,3.7
"OUTTERBRIDGE",126765,135,NA,91.85,0,0,4.44,NA
"OSLOWSKI",126765,135,93.33,0,NA,NA,NA,NA
"PEATE",126765,135,83.7,11.11,NA,0,NA,4.44
"PAYO",126765,135,25.93,0,22.96,0,3.7,47.41
"PERUCH",126765,135,54.81,NA,NA,0,NA,41.48
"PEAKES",126765,135,54.81,38.52,NA,0,3.7,NA
"PEDELTY",126765,135,88.89,NA,0,0,NA,7.41
"PENARAN",126765,135,0,0,0,0,0,100
"PELLETIERE",126765,135,100,0,0,0,0,0
"PERLIK",126765,135,97.04,NA,0,0,0,NA
"PERVIER",126765,135,94.81,NA,0,NA,0,4.44
"PILLATZKI",126765,135,94.81,NA,0,NA,NA,NA
"PINADA",126765,135,5.19,NA,NA,NA,NA,88.89
"PIERZYNSKI",126765,135,95.56,NA,0,0,NA,NA
"PIERSE",126765,135,90.37,5.19,NA,NA,0,3.7
"PINNELLA",126765,135,91.11,0,NA,0,NA,5.19
"PICCONI",126765,135,89.63,0,NA,0,NA,8.15
"PETOCK",126765,135,94.81,0,NA,NA,0,3.7
"NAMBURI",126765,135,NA,0,99.26,0,0,NA
"NAMVAR",126765,135,81.48,NA,NA,0,13.33,3.7
"NAKKEN",126765,135,91.11,NA,NA,NA,NA,NA
"NAVEZ",126765,135,17.04,NA,0,0,NA,82.22
"NAYMIK",126765,135,91.85,0,0,0,0,8.15
"NATCHER",126765,135,90.37,NA,NA,NA,0,5.19
"NAKABAYASHI",126765,135,8.89,0,68.89,0,14.81,7.41
"NERONA",126765,135,0,NA,93.33,0,3.7,NA
"NORVIL",126765,135,30.37,69.63,0,0,0,0
"NIKITINA",126765,135,98.52,0,0,0,NA,NA
"NIMAKO",126765,135,NA,95.56,0,0,NA,0
"NORTHWOOD",126765,135,90.37,6.67,NA,0,NA,NA
"NICOT",126765,135,25.19,NA,NA,0,0,72.59
"NUNEZPEREZ",126765,135,NA,0,NA,0,0,98.52
"NUNBERG",126765,135,96.3,0,0,0,0,3.7
"OBERTS",126765,135,95.56,0,NA,0,NA,NA
"OE",126765,135,40.74,NA,49.63,0,5.19,NA
"ORAZEM",126765,135,97.78,0,NA,0,NA,0
"ORTEGALOPEZ",126765,135,NA,NA,0,0,0,98.52
"OPPENHUIZEN",126765,135,97.04,0,0,NA,0,NA
"OLAYIWOLA",126765,135,0,96.3,NA,0,NA,NA
"ONTIBEROS",126765,135,NA,3.7,NA,NA,0,91.85
"MILGATE",126765,135,93.33,0,NA,NA,NA,NA
"MEWSHAW",126765,135,97.04,0,NA,0,0,NA
"MINEVICH",126765,135,97.04,0,NA,0,NA,NA
"MICHEEL",126765,135,91.11,NA,NA,0,NA,5.93
"MOKIAO",126765,135,NA,NA,53.33,0,35.56,9.63
"MONARQUE",126765,135,43.7,NA,0,NA,NA,52.59
"MINOCHA",126765,135,4.44,NA,88.15,0,6.67,NA
"MITTL",126765,135,100,0,0,0,0,0
"MOERING",126765,135,51.11,38.52,NA,NA,3.7,5.93
"MONACHELLO",126765,135,96.3,0,0,0,NA,NA
"MOCZYDLOWSKI",126765,135,97.78,0,0,0,NA,NA
"MOLTEN",126765,135,60,37.78,0,0,NA,NA
"MOIZE",126765,135,91.11,3.7,NA,0,NA,NA
"MULLISON",126765,135,97.78,0,0,0,NA,NA
"MUTHER",126765,135,95.56,0,NA,0,NA,NA
"MUCKENSTURM",126765,135,97.04,0,0,0,NA,NA
"MUINO",126765,135,21.48,NA,0,0,NA,77.04
"MURIUKI",126765,135,NA,91.11,NA,NA,3.7,NA
"MOSCARDELLI",126765,135,97.04,NA,0,0,0,NA
"MOSELER",126765,135,91.85,NA,NA,0,NA,5.93
"MORAVITS",126765,135,89.63,NA,NA,NA,NA,5.19
"MORSMAN",126765,135,91.11,NA,NA,NA,3.7,NA
"SLATT",126765,135,98.52,0,0,0,NA,NA
"SMITHDAVIS",126765,135,23.7,62.22,NA,3.7,7.41,NA
"SLEAR",126765,135,94.81,0,NA,0,NA,NA
"SLEGERS",126765,135,98.52,NA,0,0,0,NA
"SNATCHKO",126765,135,97.04,0,0,0,NA,NA
"SOGN",126765,135,98.52,0,NA,0,0,NA
"SMITHIES",126765,135,89.63,0,0,0,0,10.37
"SITHOLE",126765,135,4.44,95.56,0,0,0,0
"SILLIN",126765,135,90.37,NA,NA,0,NA,5.93
"SIBEL",126765,135,89.63,0,NA,0,NA,8.15
"SIPLES",126765,135,54.07,34.07,0,NA,9.63,NA
"SIPIORA",126765,135,93.33,0,NA,0,NA,NA
"SIRCHIA",126765,135,97.78,0,NA,0,0,NA
"SKENDERI",126765,135,100,0,0,0,0,0
"SKAARE",126765,135,100,0,0,0,0,0
"SIERING",126765,135,94.07,NA,0,0,NA,NA
"STEELHAMMER",126765,135,96.3,0,0,0,0,3.7
"STMYERS",126765,135,99.26,NA,0,0,0,NA
"STRATIGOS",126765,135,95.56,NA,NA,NA,0,NA
"STYN",126765,135,95.56,NA,NA,0,NA,NA
"STINARD",126765,135,99.26,0,0,0,NA,NA
"STISO",126765,135,97.78,0,0,0,NA,NA
"STOUDAMIRE",126765,135,4.44,88.89,NA,0,5.19,NA
"STAMATELOS",126765,135,96.3,0,0,0,0,3.7
"SPITZFADEN",126765,135,96.3,0,0,0,0,3.7
"SPAEDER",126765,135,97.78,NA,0,0,0,NA
"STANCAMPIANO",126765,135,77.04,NA,NA,6.67,9.63,4.44
"SQUIBBS",126765,135,91.85,NA,NA,NA,NA,NA
"SOROA",126765,135,4.44,0,0,0,0,95.56
"STANKEVITZ",126765,135,99.26,0,0,0,NA,NA
"SRIVASTAV",126765,135,NA,0,96.3,NA,0,0
"SPILLUM",126765,135,97.04,0,0,0,NA,NA
"STAEHLIN",126765,135,94.07,0,0,NA,NA,NA
"STANZIOLA",126765,135,72.59,NA,NA,0,0,26.67
"SOUEIDAN",126765,135,91.11,NA,0,0,NA,7.41
"STANISCI",126765,135,94.81,NA,0,0,NA,3.7
"SPICKER",126765,135,91.11,NA,NA,0,NA,4.44
"SPADONE",126765,135,93.33,0,NA,0,3.7,NA
"SOWRY",126765,135,98.52,0,NA,0,0,NA
"STATEMAN",126765,135,52.59,43.7,NA,0,NA,NA
"SPOLLEN",126765,135,95.56,0,NA,NA,NA,NA
"SPADACCINO",126765,135,97.78,0,0,0,NA,NA
"THURLKILL",126765,135,86.67,NA,0,NA,4.44,5.93
"TESSAR",126765,135,99.26,NA,0,0,0,NA
"THORNWELL",126765,135,9.63,85.93,0,0,NA,NA
"THABATA",126765,135,75.56,3.7,5.93,NA,12.59,NA
"THOMALLA",126765,135,96.3,NA,0,0,0,NA
"TRANDEM",126765,135,98.52,0,NA,0,0,NA
"TOLANO",126765,135,8.89,NA,0,0,NA,87.41
"TINDLEY",126765,135,8.15,86.67,NA,0,3.7,NA
"TOMAL",126765,135,81.48,NA,3.7,NA,5.19,3.7
"TORII",126765,135,7.41,NA,82.96,0,8.15,NA
"TOSCO",126765,135,65.19,NA,9.63,0,NA,24.44
"TOLLAKSON",126765,135,99.26,0,0,NA,0,NA
"SYPIEN",126765,135,92.59,NA,NA,0,0,6.67
"SWANGLER",126765,135,90.37,NA,0,0,NA,8.89
"SUSIC",126765,135,99.26,NA,0,0,0,NA
"SZADY",126765,135,95.56,0,0,0,NA,NA
"SUEING",126765,135,0,91.85,NA,NA,3.7,0
"SWACKER",126765,135,93.33,0,NA,0,NA,NA
"SWARUP",126765,135,4.44,0,93.33,0,NA,NA
"SZAROWICZ",126765,135,95.56,0,0,NA,NA,0
"TAMULONIS",126765,135,92.59,0,NA,0,NA,3.7
"TARNAWSKI",126765,135,97.04,NA,0,0,0,NA
"TEGELS",126765,135,92.59,NA,0,0,NA,3.7
"TACCONELLI",126765,135,97.04,NA,0,0,NA,NA
"TALIENTO",126765,135,89.63,NA,NA,0,0,8.15
"TARLO",126765,135,97.78,0,NA,0,0,NA
"SAMAWI",126765,135,91.11,0,NA,0,5.93,NA
"SANTOPADRE",126765,135,98.52,0,NA,0,NA,0
"SAPORTA",126765,135,80,0,0,0,0,20
"SAMICK",126765,135,97.78,0,NA,0,0,NA
"SARKEES",126765,135,88.15,0,NA,NA,4.44,5.93
"SAUSSY",126765,135,79.26,16.3,NA,0,NA,0
"SASIDHARAN",126765,135,NA,0,97.04,NA,0,NA
"SCHMELL",126765,135,95.56,0,NA,0,NA,NA
"SCHMIEDT",126765,135,92.59,NA,0,NA,NA,4.44
"SCHUFT",126765,135,94.81,0,NA,0,NA,NA
"SCAGLIARINI",126765,135,91.85,NA,0,0,NA,5.93
"SCHELLBERG",126765,135,90.37,NA,NA,0,0,8.15
"SCHNOES",126765,135,95.56,0,NA,0,NA,NA
"SCHAUBLIN",126765,135,94.07,0,0,NA,NA,4.44
"SAVINSKY",126765,135,94.81,0,NA,0,NA,NA
"SCHENKENBERGER",126765,135,95.56,0,NA,NA,0,0
