GEOID,cx,cy,dist,total,hispanic,nh_white,nh_black,nh_aian,nh_asian,nh_nhpi,nh_sor,nh_two,county,side
261635387002020,7.255,16.027,-2.11,89,0,1,88,0,0,0,0,0,26163,south
261635387002021,7.268,15.827,-2.311,75,0,1,73,0,0,0,0,1,26163,south
261635387002022,7.358,15.832,-2.311,81,0,0,78,0,1,0,0,2,26163,south
261635387002023,7.449,15.837,-2.312,63,0,1,62,0,0,0,0,0,26163,south
261635387002024,7.538,15.842,-2.312,62,0,0,62,0,0,0,0,0,26163,south
261635387002025,7.628,15.848,-2.313,71,0,1,70,0,0,0,0,0,26163,south
261635387002026,7.717,15.852,-2.313,26,0,0,25,0,0,0,0,1,26163,south
261635387002027,7.027,15.813,-2.308,29,1,0,28,0,0,0,0,0,26163,south
261635387002028,6.984,15.81,-2.307,20,0,0,18,0,0,0,0,2,26163,south
261635387002029,6.971,16.01,-2.106,55,0,0,54,0,0,0,0,1,26163,south
261635387002030,7.091,15.816,-2.309,71,4,0,67,0,0,0,0,0,26163,south
261635387002031,7.179,15.822,-2.31,55,1,0,52,0,0,0,2,0,26163,south
261635388001000,7.41,17.256,-0.891,0,0,0,0,0,0,0,0,0,26163,south
261635388001001,7.008,17.216,-0.903,151,0,0,144,0,0,0,2,5,26163,south
261635388001002,7.644,17.052,-1.109,62,6,0,54,0,0,0,0,2,26163,south
261635388001003,7.555,17.043,-1.112,57,0,0,55,0,0,0,1,1,26163,south
261635388001004,7.465,17.04,-1.11,47,0,0,46,0,0,0,0,1,26163,south
261635388001005,7.374,17.035,-1.109,56,0,0,56,0,0,0,0,0,26163,south
261635388001006,7.285,17.03,-1.108,60,0,0,59,1,0,0,0,0,26163,south
261635388001007,7.197,17.025,-1.108,58,0,0,57,0,0,0,0,1,26163,south
261635388001008,7.109,17.021,-1.106,30,0,1,29,0,0,0,0,0,26163,south
261635388001009,7.021,17.016,-1.104,63,0,0,63,0,0,0,0,0,26163,south
261635388001010,6.947,17.002,-1.113,38,0,9,29,0,0,0,0,0,26163,south
261635388001011,6.909,17.038,-1.074,27,0,0,27,0,0,0,0,0,26163,south
261635388001012,7.119,16.82,-1.307,61,0,0,61,0,0,0,0,0,26163,south
261635388001013,7.208,16.824,-1.309,52,0,0,48,0,0,0,0,4,26163,south
261635388001014,7.298,16.829,-1.31,0,0,0,0,0,0,0,0,0,26163,south
261635388001015,7.389,16.834,-1.311,52,1,0,51,0,0,0,0,0,26163,south
261635388001016,7.478,16.839,-1.312,49,0,0,47,0,0,0,1,1,26163,south
261635388001017,7.567,16.842,-1.314,53,0,0,53,0,0,0,0,0,26163,south
261635388001018,7.657,16.843,-1.319,56,0,0,56,0,0,0,0,0,26163,south
261635388001019,7.653,16.947,-1.215,0,0,0,0,0,0,0,0,0,26163,south
261635388001020,6.935,16.91,-1.204,0,0,0,0,0,0,0,0,0,26163,south
261635388001021,6.96,16.82,-1.296,12,0,0,12,0,0,0,0,0,26163,south
261635388001022,7.032,16.816,-1.305,51,0,0,47,0,0,0,0,4,26163,south
261635388001023,7.043,16.617,-1.505,71,0,3,58,0,0,0,0,10,26163,south
261635388001024,7.13,16.621,-1.507,53,0,1,52,0,0,0,0,0,26163,south
261635388001025,7.219,16.626,-1.509,75,0,1,72,0,0,0,0,2,26163,south
261635388001026,7.31,16.63,-1.51,59,0,2,57,0,0,0,0,0,26163,south
261635388001027,7.402,16.636,-1.511,46,0,0,46,0,0,0,0,0,26163,south
261635388001028,7.491,16.64,-1.512,44,0,0,44,0,0,0,0,0,26163,south
261635388001029,7.58,16.644,-1.513,63,1,0,62,0,0,0,0,0,26163,south
261635388001030,7.669,16.649,-1.514,27,0,0,26,0,0,0,1,0,26163,south
261635388001031,6.923,16.785,-1.328,37,0,0,35,0,0,0,0,2,26163,south
261635388001032,6.934,16.636,-1.478,16,0,0,16,0,0,0,0,0,26163,south
261635388001033,6.972,16.598,-1.518,23,0,7,16,0,0,0,0,0,26163,south
261635389001000,9.233,17.332,-0.931,0,0,0,0,0,0,0,0,0,26163,south
261635389001001,9.145,17.327,-0.931,0,0,0,0,0,0,0,0,0,26163,south
261635389001002,9.059,17.321,-0.932,64,0,0,62,0,0,0,2,0,26163,south
261635389001003,8.97,17.318,-0.929,71,3,0,65,0,0,0,0,3,26163,south
261635389001004,8.878,17.311,-0.93,71,0,0,70,0,0,0,0,1,26163,south
261635389001005,8.782,17.306,-0.929,76,0,3,72,0,0,0,0,1,26163,south
261635389001006,8.679,17.3,-0.928,103,0,0,101,0,0,0,0,2,26163,south
261635389001007,8.577,17.293,-0.928,45,0,0,42,0,0,0,0,3,26163,south
261635389001008,8.476,17.288,-0.927,55,0,0,54,0,0,0,0,1,26163,south
261635389001009,8.376,17.283,-0.926,55,1,1,50,0,0,0,2,1,26163,south
261635389001010,8.223,17.329,-0.87,62,3,2,57,0,0,0,0,0,26163,south
261635389001011,8.176,17.08,-1.116,412,0,4,406,0,0,0,0,2,26163,south
261635389001012,8.183,17.187,-1.009,48,0,0,44,0,0,0,1,3,26163,south
261635389001013,7.889,17.216,-0.961,128,1,0,127,0,0,0,0,0,26163,south
261635389001014,7.894,17.127,-1.051,12,2,1,7,0,0,0,1,1,26163,south
261635389001015,8.282,17.192,-1.01,0,0,0,0,0,0,0,0,0,26163,south
261635389001016,8.588,17.098,-1.124,39,1,1,37,0,0,0,0,0,26163,south
261635389001017,8.69,17.104,-1.124,40,3,0,37,0,0,0,0,0,26163,south
261635389001018,8.793,17.111,-1.125,52,0,0,52,0,0,0,0,0,26163,south
261635389001019,8.89,17.116,-1.125,54,0,0,54,0,0,0,0,0,26163,south
261635389001020,8.981,17.122,-1.126,63,0,6,54,0,0,0,0,3,26163,south
261635389001021,9.069,17.127,-1.126,66,3,1,61,0,0,0,0,1,26163,south
261635389001022,9.157,17.133,-1.126,60,3,1,51,0,0,0,0,5,26163,south
261635389001023,9.245,17.138,-1.126,17,0,2,14,0,0,0,0,1,26163,south
261635389001024,7.842,17.024,-1.15,125,0,0,118,0,0,0,0,7,26163,south
261635389001025,8.488,17.093,-1.123,44,0,4,37,0,0,0,3,0,26163,south
261635389001026,8.388,17.087,-1.122,44,2,0,39,0,0,0,0,3,26163,south
261635389002000,9.251,17.032,-1.232,0,0,0,0,0,0,0,0,0,26163,south
261635389002001,9.164,17.028,-1.231,0,0,0,0,0,0,0,0,0,26163,south
261635389002002,9.075,17.023,-1.231,0,0,0,0,0,0,0,0,0,26163,south
261635389002003,8.987,17.018,-1.23,0,0,0,0,0,0,0,0,0,26163,south
261635389002004,8.896,17.012,-1.23,0,0,0,0,0,0,0,0,0,26163,south
261635389002005,8.799,17.006,-1.23,0,0,0,0,0,0,0,0,0,26163,south
261635389002006,8.696,17,-1.229,0,0,0,0,0,0,0,0,0,26163,south
261635389002007,8.594,16.994,-1.229,0,0,0,0,0,0,0,0,0,26163,south
261635389002008,8.494,16.988,-1.228,0,0,0,0,0,0,0,0,0,26163,south
261635389002009,8.395,16.983,-1.227,0,0,0,0,0,0,0,0,0,26163,south
261635389002010,8.295,16.979,-1.225,0,0,0,0,0,0,0,0,0,26163,south
261635389002011,8.196,16.974,-1.223,0,0,0,0,0,0,0,0,0,26163,south
261635389002012,8.099,16.97,-1.221,0,0,0,0,0,0,0,0,0,26163,south
261635389002013,8.009,16.966,-1.22,0,0,0,0,0,0,0,0,0,26163,south
261635389002014,7.92,16.962,-1.218,0,0,0,0,0,0,0,0,0,26163,south
261635389002015,7.83,16.958,-1.216,0,0,0,0,0,0,0,0,0,26163,south
261635389002016,7.74,16.953,-1.215,0,0,0,0,0,0,0,0,0,26163,south
261635389002017,7.746,16.848,-1.32,48,0,0,48,0,0,0,0,0,26163,south
261635389002018,7.836,16.852,-1.322,66,0,6,60,0,0,0,0,0,26163,south
261635389002019,7.926,16.855,-1.324,46,0,0,46,0,0,0,0,0,26163,south
261635389002020,8.015,16.859,-1.326,62,1,0,53,0,0,0,0,8,26163,south
261635389002021,8.106,16.864,-1.328,48,0,7,40,0,0,0,0,1,26163,south
261635389002022,8.249,16.908,-1.293,69,0,2,67,0,0,0,0,0,26163,south
261635389002023,8.401,16.877,-1.333,77,0,6,71,0,0,0,0,0,26163,south
261635389002024,8.5,16.881,-1.336,60,1,0,59,0,0,0,0,0,26163,south
261635389002025,8.599,16.886,-1.337,64,2,3,58,0,0,0,1,0,26163,south
261635389002026,8.702,16.892,-1.337,60,1,1,58,0,0,0,0,0,26163,south
261635389002027,8.804,16.899,-1.337,57,0,0,56,0,0,0,0,1,26163,south
261635389002028,8.901,16.905,-1.338,50,0,0,50,0,0,0,0,0,26163,south
261635389002029,8.992,16.911,-1.338,49,0,4,43,0,0,0,0,2,26163,south
261635389002030,9.081,16.916,-1.338,60,4,1,51,0,0,0,0,4,26163,south
261635389002031,9.169,16.921,-1.338,60,1,0,58,0,0,0,0,1,26163,south
261635389002032,9.257,16.926,-1.339,30,0,0,30,0,0,0,0,0,26163,south
261635389002033,9.224,16.729,-1.534,32,0,0,32,0,0,0,0,0,26163,south
261635389002034,9.091,16.72,-1.534,47,0,0,39,0,0,0,0,8,26163,south
261635389002035,9.002,16.715,-1.534,34,2,0,32,0,0,0,0,0,26163,south
261635389002036,8.911,16.709,-1.534,47,0,0,46,0,0,0,1,0,26163,south
261635389002037,8.814,16.703,-1.534,71,0,1,69,0,0,0,0,1,26163,south
261635389002038,8.712,16.697,-1.533,73,0,11,61,0,0,0,0,1,26163,south
261635389002039,8.61,16.69,-1.533,68,1,1,62,0,0,0,0,4,26163,south
261635389002040,8.511,16.685,-1.532,67,1,0,63,0,0,0,0,3,26163,south
261635389002041,8.413,16.681,-1.53,64,1,4,56,0,3,0,0,0,26163,south
261635389002042,8.258,16.767,-1.434,11,2,1,6,0,0,0,0,2,26163,south
261635389002043,8.117,16.669,-1.523,48,0,0,48,0,0,0,0,0,26163,south
261635389002044,8.026,16.665,-1.521,61,2,4,55,0,0,0,0,0,26163,south
261635389002045,7.937,16.661,-1.519,58,3,3,50,0,0,0,0,2,26163,south
261635389002046,7.847,16.657,-1.517,72,0,0,71,0,0,0,0,1,26163,south
261635389002047,7.757,16.653,-1.516,0,0,0,0,0,0,0,0,0,26163,south
261635389002048,8.316,16.631,-1.574,0,0,0,0,0,0,0,0,0,26163,south
261635389002049,8.216,16.627,-1.572,0,0,0,0,0,0,0,0,0,26163,south
261635390001000,8.053,18.172,-0.016,0,0,0,0,0,0,0,0,0,26163,south
261635390001001,7.673,18.006,-0.157,59,0,5,50,0,0,0,0,4,26163,south
261635390001002,7.762,18.012,-0.156,53,0,0,50,0,0,0,1,2,26163,south
261635390001003,7.852,18.018,-0.157,63,0,0,60,0,0,0,0,3,26163,south
261635390001004,7.943,18.023,-0.158,50,0,4,41,2,0,0,1,2,26163,south
261635390001005,8.034,18.03,-0.157,37,0,0,36,0,0,0,0,1,26163,south
261635390001006,8.129,18.035,-0.157,86,0,0,86,0,0,0,0,0,26163,south
261635390001007,8.23,18.042,-0.158,40,0,1,39,0,0,0,0,0,26163,south
261635390001008,8.33,18.048,-0.158,33,2,4,26,0,0,0,1,0,26163,south
261635390001009,8.439,18.055,-0.158,37,3,0,33,0,0,0,0,1,26163,south
261635390001010,8.454,17.793,-0.421,73,0,1,71,0,0,0,0,1,26163,south
261635390001011,8.346,17.785,-0.421,79,0,0,79,0,0,0,0,0,26163,south
261635390001012,8.245,17.779,-0.421,73,0,0,68,0,0,0,0,5,26163,south
261635390001013,8.145,17.772,-0.421,85,4,0,79,0,0,0,0,2,26163,south
261635390001014,8.004,17.764,-0.421,0,0,0,0,0,0,0,0,0,26163,south
261635390001015,7.868,17.755,-0.421,0,0,0,0,0,0,0,0,0,26163,south
261635390001016,7.778,17.75,-0.42,44,0,0,41,0,2,0,0,1,26163,south
261635390001017,7.69,17.744,-0.42,95,0,0,94,0,0,0,0,1,26163,south
261635390001018,7.707,17.481,-0.685,71,0,0,69,0,0,0,0,2,26163,south
261635390001019,7.795,17.486,-0.685,101,0,5,94,0,0,0,0,2,26163,south
261635390001020,7.885,17.491,-0.686,86,0,1,84,0,1,0,0,0,26163,south
261635390001021,7.975,17.496,-0.687,72,2,0,67,1,0,0,0,2,26163,south
261635390001022,8.066,17.502,-0.687,61,0,0,60,0,0,0,0,1,26163,south
261635390001023,8.162,17.508,-0.687,57,2,0,52,0,0,0,0,3,26163,south
261635390001024,8.262,17.514,-0.687,98,0,0,91,0,0,0,0,7,26163,south
261635390001025,8.362,17.52,-0.688,72,1,0,69,0,0,0,0,2,26163,south
261635390001026,8.471,17.527,-0.688,75,0,1,72,0,0,0,0,2,26163,south
261635390002000,9.131,18.241,-0.016,0,0,0,0,0,0,0,0,0,26163,south
261635390002001,8.947,18.23,-0.015,0,0,0,0,0,0,0,0,0,26163,south
261635390002002,8.674,18.212,-0.016,0,0,0,0,0,0,0,0,0,26163,south
261635390002003,8.564,18.064,-0.157,21,0,0,16,0,2,0,0,3,26163,south
261635390002004,8.697,18.072,-0.157,35,0,0,33,0,0,0,2,0,26163,south
261635390002005,8.819,18.08,-0.157,28,2,0,23,0,0,0,1,2,26163,south
261635390002006,8.923,18.087,-0.157,48,0,1,43,0,0,0,3,1,26163,south
261635390002007,9.011,18.093,-0.157,63,0,4,57,0,0,0,0,2,26163,south
261635390002008,9.092,18.098,-0.157,82,0,0,79,1,0,0,1,1,26163,south
261635390002009,9.181,18.103,-0.157,7,0,0,4,2,0,0,0,1,26163,south
261635390002010,9.197,17.84,-0.42,45,1,0,44,0,0,0,0,0,26163,south
261635390002011,9.107,17.835,-0.421,83,1,6,72,1,0,0,2,1,26163,south
261635390002012,9.026,17.83,-0.421,76,1,2,72,0,0,0,0,1,26163,south
261635390002013,8.938,17.825,-0.42,56,0,7,47,0,0,0,0,2,26163,south
261635390002014,8.835,17.818,-0.42,66,0,5,58,0,1,0,1,1,26163,south
261635390002015,8.712,17.81,-0.42,46,1,0,45,0,0,0,0,0,26163,south
261635390002016,8.579,17.801,-0.421,41,0,0,41,0,0,0,0,0,26163,south
261635390002017,8.596,17.535,-0.688,61,0,5,55,0,0,0,0,1,26163,south
261635390002018,8.729,17.543,-0.688,59,1,0,55,0,0,0,0,3,26163,south
261635390002019,8.851,17.55,-0.689,79,0,3,74,0,0,0,0,2,26163,south
261635390002020,8.955,17.556,-0.69,72,0,0,70,0,0,0,1,1,26163,south
261635390002021,9.043,17.562,-0.69,82,2,0,79,0,0,0,0,1,26163,south
261635390002022,9.123,17.566,-0.69,76,0,0,73,0,1,0,0,2,26163,south
261635390002023,9.213,17.571,-0.691,43,0,0,37,0,0,0,0,6,26163,south
261635391001000,7.398,18.131,-0.015,0,0,0,0,0,0,0,0,0,26163,south
261635391001001,6.998,18.102,-0.016,0,0,0,0,0,0,0,0,0,26163,south
261635391001002,7.586,18,-0.157,72,2,1,67,0,0,0,1,1,26163,south
261635391001003,7.497,17.995,-0.157,34,1,3,23,0,0,0,1,6,26163,south
261635391001004,7.406,17.99,-0.157,49,2,0,44,0,0,0,0,3,26163,south
261635391001005,7.316,17.984,-0.157,50,0,0,45,0,0,0,0,5,26163,south
261635391001006,7.228,17.979,-0.157,69,0,0,68,0,1,0,0,0,26163,south
261635391001007,7.141,17.972,-0.156,66,0,2,60,0,0,0,0,4,26163,south
261635391001008,7.053,17.966,-0.157,50,0,2,47,0,0,0,0,1,26163,south
261635391001009,6.964,17.96,-0.156,78,1,0,73,1,0,0,0,3,26163,south
261635391001010,6.897,17.957,-0.155,32,1,2,29,0,0,0,0,0,26163,south
261635391001011,6.851,17.952,-0.156,44,3,1,39,0,0,0,0,1,26163,south
261635391001012,6.868,17.693,-0.416,45,0,0,36,3,0,0,4,2,26163,south
261635391001013,6.913,17.696,-0.416,56,0,1,55,0,0,0,0,0,26163,south
261635391001014,6.979,17.7,-0.417,91,0,0,89,2,0,0,0,0,26163,south
261635391001015,7.068,17.706,-0.418,76,2,0,71,0,0,0,0,3,26163,south
261635391001016,7.156,17.711,-0.419,78,0,0,78,0,0,0,0,0,26163,south
261635391001017,7.289,17.719,-0.42,80,0,0,80,0,0,0,0,0,26163,south
261635391001018,7.423,17.727,-0.421,77,0,0,76,0,0,0,0,1,26163,south
261635391001019,7.513,17.733,-0.421,52,0,3,46,0,0,0,0,3,26163,south
261635391001020,7.602,17.738,-0.421,60,0,6,52,0,0,0,0,2,26163,south
261635391001021,7.618,17.495,-0.665,70,1,0,69,0,0,0,0,0,26163,south
261635391001022,7.529,17.49,-0.664,77,0,0,74,0,0,0,0,3,26163,south
261635391001023,7.439,17.489,-0.66,65,4,0,56,0,0,0,0,5,26163,south
261635391001024,7.348,17.486,-0.657,68,1,0,63,0,0,0,0,4,26163,south
261635391001025,7.259,17.478,-0.659,69,1,4,62,0,0,0,0,2,26163,south
261635391001026,7.171,17.463,-0.668,64,0,3,61,0,0,0,0,0,26163,south
261635391001027,7.084,17.448,-0.676,59,0,4,55,0,0,0,0,0,26163,south
261635391001028,6.996,17.443,-0.675,82,1,0,81,0,0,0,0,0,26163,south
261635391001029,6.93,17.439,-0.674,23,0,0,18,0,0,0,0,5,26163,south
261635391001030,6.884,17.437,-0.674,52,0,0,49,0,0,0,0,3,26163,south
261635392001002,6.784,17.949,-0.155,70,1,3,66,0,0,0,0,0,26163,south
261635392001018,6.8,17.689,-0.415,95,1,0,90,0,1,0,0,3,26163,south
261635392001019,6.816,17.433,-0.672,98,0,5,87,0,0,0,0,6,26163,south
261635393001000,6.83,17.206,-0.901,78,1,4,69,0,0,0,1,3,26163,south
261635393001016,6.753,17.005,-1.096,62,5,0,54,0,0,0,0,3,26163,south
261635393001017,6.842,17.01,-1.097,47,0,0,47,0,0,0,0,0,26163,south
261635393001018,6.849,16.905,-1.203,0,0,0,0,0,0,0,0,0,26163,south
261635393001019,6.759,16.9,-1.201,0,0,0,0,0,0,0,0,0,26163,south
261635393001035,6.766,16.795,-1.307,43,0,0,42,0,0,0,0,1,26163,south
261635393001036,6.855,16.8,-1.308,73,0,1,67,0,0,0,0,5,26163,south
261635393001037,6.868,16.608,-1.501,52,0,0,52,0,0,0,0,0,26163,south
261635393001038,6.777,16.603,-1.5,76,3,3,63,3,1,0,0,3,26163,south
261635394001000,6.877,16.41,-1.7,144,2,5,136,0,0,0,0,1,26163,south
261635394001001,6.781,16.404,-1.699,68,1,2,65,0,0,0,0,0,26163,south
261635394001006,6.794,16.204,-1.9,66,0,0,65,1,0,0,0,0,26163,south
261635394001007,6.89,16.209,-1.902,88,0,0,82,0,0,0,6,0,26163,south
261635394001008,6.903,16.009,-2.103,69,1,6,58,2,0,0,2,0,26163,south
261635394001009,6.808,16.004,-2.101,69,0,0,68,0,0,0,0,1,26163,south
261635394001014,6.822,15.802,-2.304,85,0,0,85,0,0,0,0,0,26163,south
261635394001015,6.916,15.808,-2.305,107,0,0,106,0,0,0,0,1,26163,south
