"fips","county","state","pop","white","black","api","aian","twoplus","hispanic"
"21239","Woodford County","Kentucky",27728,0.83926,0.0450087,0.00789815,0.00187536,0.0171307,0.0888272
"22001","Acadia Parish","Louisiana",56604,0.76431,0.175253,0.00367465,0.00358632,0.0166773,0.0364992
"22003","Allen Parish","Louisiana",22501,0.657793,0.206791,0.0064886,0.0203102,0.0216435,0.0869739
"22005","Ascension Parish","Louisiana",133534,0.630094,0.249936,0.0149775,0.00310782,0.0137418,0.0881423
"22007","Assumption Parish","Louisiana",20050,0.647132,0.282244,0.00528678,0.00773067,0.0123192,0.0452868
"22009","Avoyelles Parish","Louisiana",38373,0.629114,0.289214,0.00596774,0.0113882,0.0213431,0.0429729
"22011","Beauregard Parish","Louisiana",36695,0.806649,0.109034,0.00703093,0.00994686,0.0252895,0.0420493
"22013","Bienville Parish","Louisiana",12412,0.538833,0.40203,0.00475346,0.0046729,0.0192556,0.0304544
"22015","Bossier Parish","Louisiana",131102,0.617954,0.244985,0.0188479,0.00484356,0.0242636,0.0891062
"22017","Caddo Parish","Louisiana",224893,0.420867,0.500647,0.0169058,0.00415753,0.0163456,0.0410773
"22019","Calcasieu Parish","Louisiana",206861,0.654111,0.246296,0.0180894,0.00477615,0.0196557,0.0570721
"22021","Caldwell Parish","Louisiana",9393,0.780794,0.164697,0.0039391,0.00415203,0.016821,0.0295965
"22023","Cameron Parish","Louisiana",4678,0.877298,0.0418982,0.00555793,0.0096195,0.022018,0.0436084
"22025","Catahoula Parish","Louisiana",8280,0.635507,0.278019,0.00120773,0.00676329,0.0154589,0.0630435
"22027","Claiborne Parish","Louisiana",13537,0.446258,0.489252,0.00620522,0.0059836,0.0165472,0.0357539
"22029","Concordia Parish","Louisiana",17797,0.544699,0.392313,0.00915885,0.00410181,0.0139349,0.0357925
"22031","De Soto Parish","Louisiana",27274,0.597419,0.333871,0.00601305,0.0109995,0.0177092,0.0339884
"22033","East Baton Rouge Parish","Louisiana",453022,0.41617,0.456958,0.0373094,0.001969,0.0145666,0.0730274
"22035","East Carroll Parish","Louisiana",6892,0.271909,0.683256,0.00464306,0.00377249,0.0111724,0.0252467
"22037","East Feliciana Parish","Louisiana",19112,0.549864,0.40765,0.00313939,0.00413353,0.0138133,0.0214002
"22039","Evangeline Parish","Louisiana",31745,0.649173,0.262845,0.00718223,0.00450465,0.015656,0.0606395
"22041","Franklin Parish","Louisiana",19107,0.650181,0.312817,0.00570472,0.00293086,0.0110954,0.0172712
"22043","Grant Parish","Louisiana",22109,0.740151,0.156497,0.0068298,0.0113528,0.0175494,0.0676195
"22045","Iberia Parish","Louisiana",67540,0.57061,0.320358,0.0259402,0.00479716,0.0201214,0.0581729
"22047","Iberville Parish","Louisiana",29766,0.462978,0.45814,0.00497212,0.00309077,0.0126655,0.0581536
"22049","Jackson Parish","Louisiana",14797,0.675948,0.258025,0.00446036,0.00364939,0.0178415,0.0400757
"22053","Jefferson Davis Parish","Louisiana",31436,0.773699,0.161057,0.0062667,0.0074437,0.0232218,0.0283115
"22051","Jefferson Parish","Louisiana",427253,0.470304,0.261529,0.0461343,0.00370975,0.015485,0.202838
"22055","Lafayette Parish","Louisiana",254241,0.6171,0.269516,0.0217313,0.00319382,0.0166928,0.0717666
"22057","Lafourche Parish","Louisiana",95342,0.742223,0.139372,0.00903065,0.0273542,0.0206205,0.0614
"22059","LaSalle Parish","Louisiana",14702,0.755543,0.123453,0.00428513,0.0119712,0.011223,0.0935247
"22061","Lincoln Parish","Louisiana",48243,0.533943,0.394917,0.0144477,0.00315072,0.0154634,0.0380781
"22063","Livingston Parish","Louisiana",152886,0.792466,0.108826,0.00803867,0.00389179,0.0135133,0.0732637
"22065","Madison Parish","Louisiana",9093,0.328824,0.622677,0.00340922,0.00241944,0.0137468,0.0289233
"22067","Morehouse Parish","Louisiana",23787,0.47404,0.48228,0.00681044,0.00248035,0.0154286,0.0189599
"22069","Natchitoches Parish","Louisiana",35982,0.515563,0.404508,0.00780946,0.0102551,0.0224279,0.0394364
"22071","Orleans Parish","Louisiana",362701,0.30845,0.555595,0.0323021,0.0022167,0.0153791,0.0860571
"22073","Ouachita Parish","Louisiana",157874,0.554607,0.379543,0.0113192,0.0028187,0.012681,0.0390311
"22075","Plaquemines Parish","Louisiana",22289,0.5972,0.210463,0.0471084,0.0149401,0.0261115,0.104177
"22077","Pointe Coupee Parish","Louisiana",19845,0.604182,0.336911,0.00418241,0.00201562,0.0130008,0.0397077
"22079","Rapides Parish","Louisiana",125899,0.595589,0.316452,0.0146069,0.00787933,0.019468,0.0460051
"22081","Red River Parish","Louisiana",7238,0.553053,0.390439,0.00373031,0.00746062,0.0145068,0.0308096
"22083","Richland Parish","Louisiana",19643,0.603268,0.351474,0.00397088,0.00341088,0.0125235,0.0253525
"22085","Sabine Parish","Louisiana",21746,0.672767,0.161363,0.00432263,0.0858549,0.0389037,0.0367884
"22087","St. Bernard Parish","Louisiana",44783,0.548422,0.256928,0.0224192,0.00616305,0.0226872,0.14338
"22089","St. Charles Parish","Louisiana",50400,0.636825,0.245258,0.0120833,0.00349206,0.0147024,0.0876389
"22091","St. Helena Parish","Louisiana",10857,0.454822,0.487888,0.00359215,0.00405268,0.0141844,0.035461
"22093","St. James Parish","Louisiana",19110,0.496494,0.466876,0.00324437,0.00287807,0.00920984,0.0212977
"22095","St. John the Baptist Parish","Louisiana",39694,0.287902,0.581524,0.012294,0.00307351,0.0125712,0.102635
"22097","St. Landry Parish","Louisiana",80869,0.526271,0.41446,0.00537907,0.00342529,0.0146904,0.0357739
"22099","St. Martin Parish","Louisiana",51218,0.636339,0.290952,0.00976219,0.00456871,0.0162833,0.0420946
"22101","St. Mary Parish","Louisiana",46799,0.536635,0.301908,0.0136755,0.0185474,0.0213466,0.107887
"22103","St. Tammany Parish","Louisiana",277615,0.72678,0.146343,0.0161375,0.00455667,0.0187598,0.0874232
"22105","Tangipahoa Parish","Louisiana",139823,0.60706,0.303913,0.00799582,0.00364747,0.0150691,0.0623145
"22107","Tensas Parish","Louisiana",3844,0.414672,0.537461,0.0028616,0.00130073,0.0171696,0.0265349
"22109","Terrebonne Parish","Louisiana",103864,0.639066,0.181141,0.0124201,0.0570843,0.0298949,0.0803936
"22111","Union Parish","Louisiana",20617,0.688752,0.230247,0.00363777,0.00455934,0.00945821,0.0633458
"22113","Vermilion Parish","Louisiana",57641,0.761593,0.144689,0.0208706,0.00378203,0.0163425,0.0527229
"22115","Vernon Parish","Louisiana",45819,0.702438,0.129379,0.0212794,0.0134879,0.0331085,0.100308
"22117","Washington Parish","Louisiana",45090,0.637591,0.300887,0.00365935,0.00419162,0.0169882,0.0366822
"22119","Webster Parish","Louisiana",35184,0.60752,0.336687,0.006196,0.00505912,0.016769,0.0277683
"22121","West Baton Rouge Parish","Louisiana",28425,0.514688,0.414635,0.00615655,0.00235708,0.01365,0.0485136
"22123","West Carroll Parish","Louisiana",9254,0.790469,0.14491,0.00356603,0.00713205,0.0144802,0.0394424
"22125","West Feliciana Parish","Louisiana",15155,0.508611,0.428637,0.00857803,0.00244144,0.0116793,0.0400528
"22127","Winn Parish","Louisiana",13405,0.597762,0.280269,0.00544573,0.0076091,0.0188736,0.090041
"23001","Androscoggin County","Maine",115272,0.871417,0.0655406,0.0110261,0.00403394,0.0242036,0.0237785
"23003","Aroostook County","Maine",66776,0.928957,0.0104079,0.006095,0.0178357,0.0169672,0.0197376
"23005","Cumberland County","Maine",313809,0.87625,0.0456456,0.025353,0.00239636,0.0202066,0.0301489
"23007","Franklin County","Maine",30902,0.943046,0.00796065,0.00673096,0.00482169,0.0179276,0.0195133
"23009","Hancock County","Maine",56946,0.930355,0.0152425,0.0145577,0.00472377,0.0155059,0.0196151
"23011","Kennebec County","Maine",128461,0.928912,0.00914674,0.0122527,0.0049587,0.0204576,0.024272
"23013","Knox County","Maine",40981,0.942437,0.00900417,0.00707645,0.00453869,0.0170323,0.0199117
"23015","Lincoln County","Maine",36491,0.948508,0.00846784,0.00893371,0.00402839,0.0138938,0.0161684
"23017","Oxford County","Maine",60039,0.944386,0.00707873,0.0069788,0.00468029,0.0186545,0.0182215
"23019","Penobscot County","Maine",156840,0.919893,0.0122226,0.0135743,0.0122099,0.0177888,0.0243114
"23021","Piscataquis County","Maine",17432,0.936324,0.00631023,0.0125631,0.00625287,0.0189881,0.0195617
"23023","Sagadahoc County","Maine",37582,0.936007,0.0121601,0.0101112,0.0037784,0.0163908,0.0215529
"23025","Somerset County","Maine",51338,0.947972,0.00654486,0.00594102,0.00560988,0.0164206,0.0175114
"23027","Waldo County","Maine",40617,0.948716,0.00563803,0.00709063,0.00536721,0.0148952,0.0182928
"23029","Washington County","Maine",31383,0.883185,0.00790237,0.00614983,0.0487844,0.0238027,0.0301756
"23031","York County","Maine",220143,0.922264,0.0172206,0.0166028,0.00243932,0.0177521,0.0237209
"24001","Allegany County","Maryland",67097,0.859994,0.0774848,0.0131004,0.0019524,0.0254408,0.0220278
"24003","Anne Arundel County","Maryland",602350,0.61202,0.193537,0.0479206,0.00234083,0.0314568,0.112725
"24510","Baltimore city","Maryland",568271,0.264787,0.591918,0.0299206,0.00266774,0.0229521,0.0877539
"24005","Baltimore County","Maryland",852425,0.504724,0.314336,0.0673291,0.00253512,0.0271097,0.0839663
"24009","Calvert County","Maryland",94913,0.742585,0.141045,0.022547,0.00355062,0.0346739,0.0555983
"24011","Caroline County","Maryland",34248,0.724509,0.131161,0.0121467,0.00364985,0.0255489,0.102984
"24013","Carroll County","Maryland",177108,0.844846,0.0452718,0.0292646,0.00199878,0.0217607,0.056858
"24015","Cecil County","Maryland",106305,0.809623,0.0852265,0.0164527,0.00284088,0.0260571,0.0597996
"24017","Charles County","Maryland",174478,0.302113,0.533162,0.0364974,0.00517544,0.0359702,0.0870826
"24019","Dorchester County","Maryland",33138,0.610749,0.282334,0.0119802,0.00371175,0.0249261,0.0662985
"24021","Frederick County","Maryland",299317,0.640271,0.118356,0.0714193,0.00208141,0.0305596,0.137313
"24023","Garrett County","Maryland",28393,0.953827,0.0116578,0.00514211,0.00221886,0.0115521,0.0156024
"24025","Harford County","Maryland",265514,0.715205,0.157973,0.0340698,0.00211665,0.0283149,0.0623206
"24027","Howard County","Maryland",339668,0.455492,0.20941,0.206964,0.00174288,0.0355965,0.0907945
"24029","Kent County","Maryland",19557,0.767654,0.134223,0.0145217,0.00214757,0.0202485,0.0612057
"24031","Montgomery County","Maryland",1082273,0.396219,0.194209,0.160866,0.00156338,0.0301089,0.217034
"24033","Prince George's County","Maryland",966629,0.107068,0.587834,0.0423348,0.00223457,0.0211943,0.239335
"24035","Queen Anne's County","Maryland",53688,0.837804,0.0593242,0.0137461,0.00258903,0.0205446,0.0659924
"24039","Somerset County","Maryland",25241,0.50517,0.403946,0.0109742,0.00348639,0.0267422,0.0496811
"24037","St. Mary's County","Maryland",116469,0.707381,0.15599,0.0311327,0.00347732,0.036001,0.0660176
"24041","Talbot County","Maryland",38244,0.736848,0.119365,0.0165255,0.00217028,0.0190618,0.10603
"24043","Washington County","Maryland",157228,0.71603,0.135434,0.0229412,0.0019335,0.0319536,0.0917076
"24045","Wicomico County","Maryland",106329,0.581535,0.276613,0.0325123,0.00246405,0.0326063,0.0742695
"24047","Worcester County","Maryland",54337,0.798259,0.120415,0.0167105,0.00279736,0.0197839,0.042034
"25001","Barnstable County","Massachusetts",232570,0.87946,0.0387969,0.0172636,0.0058477,0.0189276,0.0397042
"25003","Berkshire County","Massachusetts",128726,0.85414,0.0356028,0.0211768,0.00186443,0.0238413,0.0633749
"25005","Bristol County","Massachusetts",588593,0.766178,0.0724439,0.0279106,0.00240574,0.0217825,0.109279
"25007","Dukes County","Massachusetts",21061,0.85409,0.0601111,0.0135796,0.0109207,0.0246902,0.0366079
"25009","Essex County","Massachusetts",823938,0.647618,0.0385223,0.0410771,0.00122218,0.014989,0.256571
"25011","Franklin County","Massachusetts",70871,0.882716,0.0149568,0.0213628,0.00331588,0.019726,0.0579221
"25013","Hampden County","Massachusetts",464151,0.588296,0.0826671,0.0283442,0.00151244,0.019248,0.279933
"25015","Hampshire County","Massachusetts",165399,0.805851,0.0313968,0.0610524,0.00168683,0.0229445,0.0770682
"25017","Middlesex County","Massachusetts",1668956,0.667492,0.0565252,0.152105,0.00126906,0.0244776,0.0981308
"25019","Nantucket County","Massachusetts",14670,0.680573,0.0949557,0.0197001,0.00143149,0.0197001,0.18364
"25021","Norfolk County","Massachusetts",740754,0.689599,0.0836189,0.1402,0.00129193,0.0221747,0.0631154
"25023","Plymouth County","Massachusetts",542090,0.78208,0.123821,0.0192016,0.00228006,0.0197274,0.0528897
"25025","Suffolk County","Massachusetts",793144,0.442173,0.189484,0.10254,0.001721,0.0228433,0.241239
"25027","Worcester County","Massachusetts",881248,0.71486,0.0580937,0.0600762,0.00166922,0.0206968,0.144604
"26001","Alcona County","Michigan",10624,0.940418,0.00837726,0.00527108,0.00818901,0.0166604,0.0210843
"26003","Alger County","Michigan",8695,0.822772,0.0755607,0.00540541,0.0449684,0.0324324,0.0188614
"26005","Allegan County","Michigan",122429,0.869696,0.0136977,0.00987511,0.00514584,0.018182,0.0834034
"26007","Alpena County","Michigan",28903,0.945992,0.00750787,0.00574335,0.00723108,0.0153617,0.0181642
"26009","Antrim County","Michigan",24536,0.935564,0.00668406,0.0050538,0.0120231,0.0165879,0.0240871
"26011","Arenac County","Michigan",15087,0.932061,0.0070922,0.00397693,0.0123285,0.0200172,0.0245244
"26013","Baraga County","Michigan",8169,0.731056,0.0680622,0.00514139,0.129636,0.0473742,0.0187293
"26015","Barry County","Michigan",64025,0.923624,0.00888715,0.00632565,0.00496681,0.0178993,0.0382975
"26017","Bay County","Michigan",102651,0.885885,0.0186457,0.00710173,0.00544564,0.0214513,0.0614704
"26019","Benzie County","Michigan",18520,0.92878,0.00890929,0.00583153,0.012311,0.0167387,0.0274298
"26021","Berrien County","Michigan",152703,0.741164,0.135682,0.0240467,0.00535026,0.0265155,0.0672416
"26023","Branch County","Michigan",46187,0.865763,0.0255483,0.00768615,0.00387555,0.017191,0.0799359
"26025","Calhoun County","Michigan",133785,0.753739,0.108854,0.029951,0.00555369,0.0385469,0.0633554
"26027","Cass County","Michigan",51550,0.853404,0.0466149,0.00971872,0.00985451,0.030902,0.0495053
"26029","Charlevoix County","Michigan",26105,0.930243,0.0067037,0.0072783,0.0144034,0.018349,0.0230224
"26031","Cheboygan County","Michigan",25964,0.906178,0.0110923,0.00573872,0.0304267,0.0271915,0.019373
"26033","Chippewa County","Michigan",36253,0.689212,0.0612915,0.00736491,0.162635,0.0553609,0.0241359
"26035","Clare County","Michigan",31405,0.939627,0.00815157,0.00375736,0.00786499,0.0160802,0.0245184
"26037","Clinton County","Michigan",80050,0.879026,0.0197377,0.0206621,0.00433479,0.0217739,0.054466
"26039","Crawford County","Michigan",13599,0.929921,0.00838297,0.0099272,0.00786823,0.0175748,0.0263255
"26041","Delta County","Michigan",36687,0.917464,0.00477008,0.0059149,0.0273121,0.0288931,0.0156459
"26043","Dickinson County","Michigan",25995,0.933872,0.00592422,0.0111945,0.00977111,0.0166955,0.0225428
"26045","Eaton County","Michigan",109494,0.802765,0.072214,0.0271887,0.00412808,0.0272161,0.0664877
"26047","Emmet County","Michigan",33949,0.906978,0.00795311,0.00810039,0.0333736,0.0212377,0.0223571
"26049","Genesee County","Michigan",402279,0.709204,0.197972,0.012981,0.00460874,0.0298723,0.0453616
"26051","Gladwin County","Michigan",25995,0.946874,0.00565493,0.0045778,0.00577034,0.0124639,0.0246586
"26053","Gogebic County","Michigan",14217,0.909686,0.00829992,0.00471267,0.0319336,0.0219456,0.0234227
"26055","Grand Traverse County","Michigan",96625,0.916233,0.00827943,0.0109185,0.0102458,0.0190013,0.0353221
"26057","Gratiot County","Michigan",41372,0.835517,0.063352,0.00529344,0.00514841,0.0132698,0.0774195
"26059","Hillsdale County","Michigan",45590,0.937333,0.00726036,0.00519851,0.0050011,0.015771,0.0294363
"26061","Houghton County","Michigan",38041,0.916143,0.0115665,0.0319655,0.00678216,0.0143792,0.0191635
"26063","Huron County","Michigan",30780,0.939084,0.00679012,0.00789474,0.00471085,0.00961663,0.0319038
"26065","Ingham County","Michigan",290427,0.670478,0.118822,0.0770865,0.00407676,0.0410809,0.088456
"26067","Ionia County","Michigan",66250,0.862657,0.0551849,0.00496604,0.00472453,0.0167547,0.0557132
"26069","Iosco County","Michigan",25361,0.922085,0.00859588,0.0110011,0.00709751,0.0199519,0.0312685
"26071","Iron County","Michigan",11709,0.927748,0.00640533,0.00572209,0.0138355,0.018789,0.0275002
"26073","Isabella County","Michigan",65072,0.835874,0.0279537,0.0187485,0.0320568,0.0306122,0.0547547
"26075","Jackson County","Michigan",160233,0.834759,0.0771502,0.0102538,0.00351987,0.0309612,0.0433556
"26077","Kalamazoo County","Michigan",264780,0.751469,0.114174,0.0332616,0.00365209,0.0361885,0.0612546
"26079","Kalkaska County","Michigan",18618,0.930175,0.00902353,0.0075196,0.00907724,0.0199807,0.0242239
"26081","Kent County","Michigan",673002,0.709702,0.102988,0.0374739,0.00312035,0.0275527,0.119163
"26083","Keweenaw County","Michigan",2161,0.956964,0.00323924,0.00231374,0.00277649,0.016659,0.0180472
"26085","Lake County","Michigan",13005,0.776086,0.0930411,0.00299885,0.00930411,0.0313725,0.0871972
"26087","Lapeer County","Michigan",89168,0.906962,0.0142203,0.00703167,0.00403732,0.0153306,0.0524179
"26089","Leelanau County","Michigan",22871,0.900354,0.00625246,0.0080014,0.0241354,0.016134,0.0451226
"26091","Lenawee County","Michigan",97746,0.854449,0.0235918,0.00504368,0.00382624,0.0201952,0.0928938
"26093","Livingston County","Michigan",196976,0.933312,0.00718362,0.0110521,0.00343697,0.0141946,0.030821
"26095","Luce County","Michigan",6328,0.751106,0.134008,0.0028445,0.0553097,0.034134,0.022598
"26097","Mackinac County","Michigan",11144,0.707735,0.0589555,0.00906317,0.149587,0.0480976,0.0265614
"26099","Macomb County","Michigan",886175,0.738,0.140475,0.0579333,0.00267329,0.0272429,0.0336762
"26101","Manistee County","Michigan",25519,0.882754,0.0337004,0.00536855,0.0205337,0.0200635,0.0375798
"26103","Marquette County","Michigan",67979,0.913532,0.0155342,0.00856147,0.0197414,0.020727,0.0219038
"26105","Mason County","Michigan",29093,0.900732,0.008765,0.0102774,0.0090056,0.0196955,0.0515244
"26107","Mecosta County","Michigan",41947,0.901447,0.0244594,0.00932129,0.00686581,0.0250316,0.0328748
"26109","Menominee County","Michigan",23050,0.912798,0.009718,0.00577007,0.0280694,0.0160521,0.0275922
"26111","Midland County","Michigan",84022,0.903561,0.0136512,0.0240889,0.00464164,0.017662,0.0363952
"26113","Missaukee County","Michigan",15239,0.928801,0.00603714,0.00524969,0.00629963,0.016799,0.0368134
"26115","Monroe County","Michigan",156045,0.892377,0.0301836,0.00718383,0.00313371,0.0196161,0.0475055
"26117","Montcalm County","Michigan",69314,0.877673,0.0449837,0.00509277,0.00568428,0.0166777,0.0498889
"26119","Montmorency County","Michigan",9828,0.942816,0.00549451,0.00498575,0.00854701,0.017908,0.0202483
"26121","Muskegon County","Michigan",177428,0.756256,0.131676,0.00674076,0.00690421,0.0317143,0.0667087
"26123","Newaygo County","Michigan",51504,0.890746,0.0117078,0.00528114,0.00700916,0.0193383,0.0659172
