"icpsr","chamber","bioname","born","entry_congress","last_congress","n_congresses","entry_year","entry_age","years_served","span_years","still_serving","prior_house"
21170,"House","MARINO, Thomas A.",1952,112,116,5,2011,59,10,10,FALSE,FALSE
21171,"House","BARLETTA, Lou",1956,112,115,4,2011,55,8,8,FALSE,FALSE
21172,"House","CICILLINE, David N.",1961,112,118,7,2011,50,14,14,FALSE,FALSE
21173,"House","SCOTT, Tim",1965,112,112,1,2011,46,2,2,FALSE,FALSE
21174,"House","DUNCAN, Jeff",1966,112,118,7,2011,45,14,14,FALSE,FALSE
21175,"House","GOWDY, Trey",1964,112,115,4,2011,47,8,8,FALSE,FALSE
21176,"House","MULVANEY, Mick",1967,112,115,4,2011,44,8,8,FALSE,FALSE
21177,"House","NOEM, Kristi",1971,112,115,4,2011,40,8,8,FALSE,FALSE
21178,"House","FLEISCHMANN, Chuck",1962,112,119,8,2011,49,16,16,TRUE,FALSE
21179,"House","DESJARLAIS, Scott",1964,112,119,8,2011,47,16,16,TRUE,FALSE
21180,"House","BLACK, Diane",1951,112,115,4,2011,60,8,8,FALSE,FALSE
21181,"House","FINCHER, Stephen Lee",1973,112,114,3,2011,38,6,6,FALSE,FALSE
21182,"House","FLORES, Bill",1954,112,116,5,2011,57,10,10,FALSE,FALSE
21183,"House","CANSECO, Francisco (Quico)",1949,112,112,1,2011,62,2,2,FALSE,FALSE
21184,"House","FARENTHOLD, Blake",1961,112,115,4,2011,50,8,8,FALSE,FALSE
21185,"House","RIGELL, E. Scott",1960,112,114,3,2011,51,6,6,FALSE,FALSE
21186,"House","HURT, Robert",1969,112,114,3,2011,42,6,6,FALSE,FALSE
21187,"House","HERRERA BEUTLER, Jaime",1978,112,117,6,2011,33,12,12,FALSE,FALSE
21188,"House","McKINLEY, David",1947,112,117,6,2011,64,12,12,FALSE,FALSE
21189,"House","DUFFY, Sean",1971,112,116,5,2011,40,10,10,FALSE,FALSE
21190,"House","RIBBLE, Reid",1956,112,114,3,2011,55,6,6,FALSE,FALSE
21191,"House","GRIFFITH, H. Morgan",1958,112,119,8,2011,53,16,16,TRUE,FALSE
21192,"House","ROBY, Martha",1976,112,116,5,2011,35,10,10,FALSE,FALSE
21193,"House","BROOKS, Mo",1954,112,117,6,2011,57,12,12,FALSE,FALSE
21194,"House","HOCHUL, Kathleen C.",1958,112,112,1,2011,53,2,2,FALSE,FALSE
21195,"House","HAHN, Janice",1952,112,114,3,2011,59,6,6,FALSE,FALSE
21196,"House","AMODEI, Mark E.",1958,112,119,8,2011,53,16,16,TRUE,FALSE
21197,"House","TURNER, Robert L.",1941,112,112,1,2011,70,2,2,FALSE,FALSE
21198,"House","BONAMICI, Suzanne",1954,112,119,8,2011,57,16,16,TRUE,FALSE
21199,"House","BARBER, Ron",1945,112,113,2,2011,66,4,4,FALSE,FALSE
29386,"Senate","PORTMAN, Robert Jones (Rob)",1955,112,117,6,2011,56,12,12,FALSE,TRUE
29722,"Senate","MORAN, Jerry",1954,112,119,8,2011,57,16,16,TRUE,TRUE
29735,"Senate","BLUNT, Roy",1950,112,117,6,2011,61,12,12,FALSE,TRUE
29935,"Senate","TOOMEY, Patrick Joseph",1961,112,117,6,2011,50,12,12,FALSE,TRUE
31100,"House","CURSON, David Alan",1948,112,112,1,2011,63,2,2,FALSE,FALSE
31101,"House","DELBENE, Suzan K.",1962,112,119,8,2011,49,16,16,TRUE,FALSE
31102,"House","MASSIE, Thomas",1971,112,119,8,2011,40,16,16,TRUE,FALSE
31103,"House","PAYNE, Donald, Jr.",1958,112,118,7,2011,53,14,14,FALSE,FALSE
41101,"Senate","BLUMENTHAL, Richard",1946,112,119,8,2011,65,16,16,TRUE,FALSE
41102,"Senate","RUBIO, Marco",1971,112,119,8,2011,40,16,16,TRUE,FALSE
41104,"Senate","PAUL, Rand",1963,112,119,8,2011,48,16,16,TRUE,FALSE
41106,"Senate","AYOTTE, Kelly",1968,112,114,3,2011,43,6,6,FALSE,FALSE
41107,"Senate","HOEVEN, John",1957,112,119,8,2011,54,16,16,TRUE,FALSE
41110,"Senate","LEE, Mike",1971,112,119,8,2011,40,16,16,TRUE,FALSE
41111,"Senate","JOHNSON, Ron",1955,112,119,8,2011,56,16,16,TRUE,FALSE
41112,"Senate","SCHATZ, Brian Emanuel",1972,112,119,8,2011,39,16,16,TRUE,FALSE
14435,"Senate","MARKEY, Edward John",1946,113,119,7,2013,67,14,14,TRUE,TRUE
20100,"Senate","FLAKE, Jeff",1962,113,115,3,2013,51,6,6,FALSE,TRUE
20707,"Senate","MURPHY, Christopher",1973,113,119,7,2013,40,14,14,TRUE,TRUE
20713,"Senate","HIRONO, Mazie",1947,113,119,7,2013,66,14,14,TRUE,TRUE
20717,"Senate","DONNELLY, Joe",1955,113,115,3,2013,58,6,6,FALSE,TRUE
20930,"Senate","HEINRICH, Martin",1971,113,119,7,2013,42,14,14,TRUE,TRUE
21173,"Senate","SCOTT, Tim",1965,113,119,7,2013,48,14,14,TRUE,TRUE
21300,"House","SINEMA, Kyrsten",1976,113,115,3,2013,37,6,6,FALSE,FALSE
21301,"House","COTTON, Thomas Bryant (Tom)",1977,113,113,1,2013,36,2,2,FALSE,FALSE
21302,"House","LAMALFA, Doug",1960,113,119,7,2013,53,14,14,TRUE,FALSE
21303,"House","HUFFMAN, Jared",1964,113,119,7,2013,49,14,14,TRUE,FALSE
21304,"House","BERA, Ami",1965,113,119,7,2013,48,14,14,TRUE,FALSE
21305,"House","COOK, Paul",1943,113,116,4,2013,70,8,8,FALSE,FALSE
21306,"House","SWALWELL, Eric",1980,113,119,7,2013,33,14,14,TRUE,FALSE
21307,"House","VALADAO, David G.",1977,113,119,6,2013,36,12,14,TRUE,FALSE
21308,"House","BROWNLEY, Julia",1952,113,119,7,2013,61,14,14,TRUE,FALSE
21309,"House","CÁRDENAS, Tony",1963,113,118,6,2013,50,12,12,FALSE,FALSE
21310,"House","NEGRETE McLEOD, Gloria",1941,113,113,1,2013,72,2,2,FALSE,FALSE
21311,"House","RUIZ, Raul",1972,113,119,7,2013,41,14,14,TRUE,FALSE
21312,"House","TAKANO, Mark",1960,113,119,7,2013,53,14,14,TRUE,FALSE
21313,"House","LOWENTHAL, Alan",1941,113,117,5,2013,72,10,10,FALSE,FALSE
21314,"House","VARGAS, Juan",1961,113,119,7,2013,52,14,14,TRUE,FALSE
21315,"House","PETERS, Scott",1958,113,119,7,2013,55,14,14,TRUE,FALSE
21316,"House","ESTY, Elizabeth",1959,113,115,3,2013,54,6,6,FALSE,FALSE
21317,"House","YOHO, Ted",1955,113,116,4,2013,58,8,8,FALSE,FALSE
21318,"House","DESANTIS, Ron",1978,113,115,3,2013,35,6,6,FALSE,FALSE
21319,"House","MURPHY, Patrick",1983,113,114,2,2013,30,4,4,FALSE,FALSE
21320,"House","RADEL, Trey",1976,113,113,1,2013,37,2,2,FALSE,FALSE
21321,"House","FRANKEL, Lois",1948,113,119,7,2013,65,14,14,TRUE,FALSE
21322,"House","GARCIA, Joe",1963,113,113,1,2013,50,2,2,FALSE,FALSE
21323,"House","COLLINS, Doug",1966,113,116,4,2013,47,8,8,FALSE,FALSE
21324,"House","GABBARD, Tulsi",1981,113,116,4,2013,32,8,8,FALSE,FALSE
21325,"House","DUCKWORTH, Tammy",1968,113,114,2,2013,45,4,4,FALSE,FALSE
21326,"House","SCHNEIDER, Brad",1961,113,119,6,2013,52,12,14,TRUE,FALSE
21327,"House","ENYART, Bill",1949,113,113,1,2013,64,2,2,FALSE,FALSE
21328,"House","DAVIS, Rodney",1970,113,117,5,2013,43,10,10,FALSE,FALSE
21329,"House","BUSTOS, Cheri",1961,113,117,5,2013,52,10,10,FALSE,FALSE
21330,"House","WALORSKI, Jackie",1963,113,117,5,2013,50,10,10,FALSE,FALSE
21331,"House","BROOKS, Susan",1960,113,116,4,2013,53,8,8,FALSE,FALSE
21332,"House","MESSER, Luke",1969,113,115,3,2013,44,6,6,FALSE,FALSE
21333,"House","BARR, Garland H. (Andy), IV",1973,113,119,7,2013,40,14,14,TRUE,FALSE
21334,"House","DELANEY, John",1963,113,115,3,2013,50,6,6,FALSE,FALSE
21335,"House","KENNEDY, Joseph P. III",1980,113,116,4,2013,33,8,8,FALSE,FALSE
21336,"House","BENTIVOLIO, Kerry",1951,113,113,1,2013,62,2,2,FALSE,FALSE
21337,"House","WAGNER, Ann",1962,113,119,7,2013,51,14,14,TRUE,FALSE
21338,"House","DAINES, Steve",1962,113,113,1,2013,51,2,2,FALSE,FALSE
21339,"House","HORSFORD, Steven",1973,113,119,5,2013,40,10,14,TRUE,FALSE
21340,"House","KUSTER, Ann McLane",1956,113,118,6,2013,57,12,12,FALSE,FALSE
21341,"House","LUJAN GRISHAM, Michelle",1959,113,115,3,2013,54,6,6,FALSE,FALSE
21342,"House","MENG, Grace",1975,113,119,7,2013,38,14,14,TRUE,FALSE
21343,"House","JEFFRIES, Hakeem",1970,113,119,7,2013,43,14,14,TRUE,FALSE
21344,"House","MALONEY, Sean Patrick",1966,113,117,5,2013,47,10,10,FALSE,FALSE
21345,"House","COLLINS, Chris",1950,113,116,4,2013,63,8,8,FALSE,FALSE
21346,"House","HUDSON, Richard",1971,113,119,7,2013,42,14,14,TRUE,FALSE
21347,"House","PITTENGER, Robert",1948,113,115,3,2013,65,6,6,FALSE,FALSE
21348,"House","MEADOWS, Mark",1959,113,116,4,2013,54,8,8,FALSE,FALSE
21349,"House","HOLDING, George E.B.",1968,113,116,4,2013,45,8,8,FALSE,FALSE
21350,"House","CRAMER, Kevin",1961,113,115,3,2013,52,6,6,FALSE,FALSE
21351,"House","WENSTRUP, Brad",1958,113,118,6,2013,55,12,12,FALSE,FALSE
21352,"House","BEATTY, Joyce",1950,113,119,7,2013,63,14,14,TRUE,FALSE
21353,"House","JOYCE, David",1957,113,119,7,2013,56,14,14,TRUE,FALSE
21354,"House","BRIDENSTINE, Jim",1975,113,115,3,2013,38,6,6,FALSE,FALSE
21355,"House","MULLIN, Markwayne",1977,113,117,5,2013,36,10,10,FALSE,FALSE
21356,"House","PERRY, Scott",1962,113,119,7,2013,51,14,14,TRUE,FALSE
21357,"House","ROTHFUS, Keith",1962,113,115,3,2013,51,6,6,FALSE,FALSE
21358,"House","CARTWRIGHT, Matt",1961,113,118,6,2013,52,12,12,FALSE,FALSE
21359,"House","RICE, Tom",1957,113,117,5,2013,56,10,10,FALSE,FALSE
21360,"House","WEBER, Randy",1953,113,119,7,2013,60,14,14,TRUE,FALSE
21361,"House","O'ROURKE, Beto",1972,113,115,3,2013,41,6,6,FALSE,FALSE
21362,"House","CASTRO, Joaquin",1974,113,119,7,2013,39,14,14,TRUE,FALSE
21363,"House","GALLEGO, Pete P.",1961,113,113,1,2013,52,2,2,FALSE,FALSE
21364,"House","WILLIAMS, Roger",1949,113,119,7,2013,64,14,14,TRUE,FALSE
21365,"House","VEASEY, Marc",1971,113,119,7,2013,42,14,14,TRUE,FALSE
21366,"House","VELA, Filemon",1963,113,117,5,2013,50,10,10,FALSE,FALSE
21367,"House","STEWART, Chris",1960,113,118,6,2013,53,12,12,FALSE,FALSE
21368,"House","KILMER, Derek",1974,113,118,6,2013,39,12,12,FALSE,FALSE
21369,"House","HECK, Denny",1952,113,116,4,2013,61,8,8,FALSE,FALSE
21370,"House","POCAN, Mark",1964,113,119,7,2013,49,14,14,TRUE,FALSE
21371,"House","KELLY, Robin L.",1956,113,119,7,2013,57,14,14,TRUE,FALSE
21372,"House","KILDEE, Dan",1958,113,118,6,2013,55,12,12,FALSE,FALSE
21373,"House","SMITH, Jason",1980,113,119,7,2013,33,14,14,TRUE,FALSE
21374,"House","MCALLISTER, Vance M.",1974,113,113,1,2013,39,2,2,FALSE,FALSE
21375,"House","CLARK, Katherine M.",1963,113,119,7,2013,50,14,14,TRUE,FALSE
21376,"House","BYRNE, Bradley",1955,113,116,4,2013,58,8,8,FALSE,FALSE
21377,"House","CLAWSON, Curt",1959,113,114,2,2013,54,4,4,FALSE,FALSE
21401,"House","JOLLY, David W.",1972,113,114,2,2013,41,4,4,FALSE,FALSE
21536,"House","NORCROSS, Donald",1958,113,119,7,2013,55,14,14,TRUE,FALSE
21545,"House","ADAMS, Alma",1946,113,119,7,2013,67,14,14,TRUE,FALSE
21553,"House","BRAT, David A.",1964,113,115,3,2013,49,6,6,FALSE,FALSE
29940,"Senate","BALDWIN, Tammy",1962,113,119,7,2013,51,14,14,TRUE,TRUE
41300,"Senate","KING, Angus Stanley, Jr.",1944,113,119,7,2013,69,14,14,TRUE,FALSE
41301,"Senate","WARREN, Elizabeth",1949,113,119,7,2013,64,14,14,TRUE,FALSE
41302,"Senate","FISCHER, Debra (Deb)",1951,113,119,7,2013,62,14,14,TRUE,FALSE
41303,"Senate","HEITKAMP, Mary Kathryn (Heidi)",1955,113,115,3,2013,58,6,6,FALSE,FALSE
41304,"Senate","CRUZ, Rafael Edward (Ted)",1970,113,119,7,2013,43,14,14,TRUE,FALSE
41305,"Senate","KAINE, Timothy Michael (Tim)",1958,113,119,7,2013,55,14,14,TRUE,FALSE
41306,"Senate","COWAN, William (Mo)",1969,113,113,1,2013,44,2,2,FALSE,FALSE
41307,"Senate","CHIESA, Jeffrey Scott",1965,113,113,1,2013,48,2,2,FALSE,FALSE
41308,"Senate","BOOKER, Cory Anthony",1969,113,119,7,2013,44,14,14,TRUE,FALSE
41309,"Senate","WALSH, John E.",1960,113,113,1,2013,53,2,2,FALSE,FALSE
20146,"Senate","CAPITO, Shelley Moore",1953,114,119,6,2015,62,12,12,TRUE,TRUE
20919,"Senate","CASSIDY, Bill",1957,114,119,6,2015,58,12,12,TRUE,TRUE
20923,"Senate","PETERS, Gary C.",1958,114,119,6,2015,57,12,12,TRUE,TRUE
21112,"Senate","GARDNER, Cory",1974,114,116,3,2015,41,6,6,FALSE,TRUE
21166,"Senate","LANKFORD, James",1968,114,119,6,2015,47,12,12,TRUE,TRUE
21301,"Senate","COTTON, Thomas Bryant (Tom)",1977,114,119,6,2015,38,12,12,TRUE,TRUE
21338,"Senate","DAINES, Steve",1962,114,119,6,2015,53,12,12,TRUE,TRUE
21500,"House","PALMER, Gary James",1954,114,119,6,2015,61,12,12,TRUE,FALSE
21501,"House","MCSALLY, Martha",1966,114,115,2,2015,49,4,4,FALSE,FALSE
21502,"House","GALLEGO, Ruben",1979,114,118,5,2015,36,10,10,FALSE,FALSE
21503,"House","HILL, French",1956,114,119,6,2015,59,12,12,TRUE,FALSE
21504,"House","DESAULNIER, Mark James",1952,114,119,6,2015,63,12,12,TRUE,FALSE
21505,"House","KNIGHT, Steve",1966,114,115,2,2015,49,4,4,FALSE,FALSE
21506,"House","AGUILAR, Peter Rey",1979,114,119,6,2015,36,12,12,TRUE,FALSE
21507,"House","LIEU, Ted",1969,114,119,6,2015,46,12,12,TRUE,FALSE
21508,"House","TORRES, Norma Judith",1965,114,119,6,2015,50,12,12,TRUE,FALSE
21509,"House","WALTERS, Mimi",1962,114,115,2,2015,53,4,4,FALSE,FALSE
21510,"House","BUCK, Kenneth Robert",1959,114,118,5,2015,56,10,10,FALSE,FALSE
21511,"House","GRAHAM, Gwendolyn (Gwen)",1963,114,114,1,2015,52,2,2,FALSE,FALSE
21512,"House","CURBELO, Carlos",1980,114,115,2,2015,35,4,4,FALSE,FALSE
21513,"House","CARTER, Buddy",1957,114,119,6,2015,58,12,12,TRUE,FALSE
21514,"House","HICE, Jody Brownlow",1960,114,117,4,2015,55,8,8,FALSE,FALSE
21515,"House","LOUDERMILK, Barry D.",1963,114,119,6,2015,52,12,12,TRUE,FALSE
21516,"House","ALLEN, Rick W.",1951,114,119,6,2015,64,12,12,TRUE,FALSE
21517,"House","TAKAI, Mark",1967,114,114,1,2015,48,2,2,FALSE,FALSE
21518,"House","DOLD, Robert",1969,114,114,1,2015,46,2,2,FALSE,FALSE
21519,"House","BOST, Mike",1960,114,119,6,2015,55,12,12,TRUE,FALSE
21520,"House","BLUM, Rod",1955,114,115,2,2015,60,4,4,FALSE,FALSE
21521,"House","YOUNG, David",1968,114,115,2,2015,47,4,4,FALSE,FALSE
21522,"House","ABRAHAM, Ralph",1954,114,116,3,2015,61,6,6,FALSE,FALSE
21523,"House","GRAVES, Garret",1972,114,118,5,2015,43,10,10,FALSE,FALSE
21524,"House","POLIQUIN, Bruce Lee",1953,114,115,2,2015,62,4,4,FALSE,FALSE
21525,"House","MOULTON, Seth",1978,114,119,6,2015,37,12,12,TRUE,FALSE
21526,"House","MOOLENAAR, John",1961,114,119,6,2015,54,12,12,TRUE,FALSE
21527,"House","BISHOP, Michael Dean",1967,114,115,2,2015,48,4,4,FALSE,FALSE
21528,"House","TROTT, David A.",1960,114,115,2,2015,55,4,4,FALSE,FALSE
21529,"House","DINGELL, Debbie",1953,114,119,6,2015,62,12,12,TRUE,FALSE
21530,"House","LAWRENCE, Brenda L",1954,114,117,4,2015,61,8,8,FALSE,FALSE
21531,"House","EMMER, Thomas Earl, II",1961,114,119,6,2015,54,12,12,TRUE,FALSE
21532,"House","ZINKE, Ryan",1961,114,119,4,2015,54,8,12,TRUE,FALSE
21533,"House","ASHFORD, John Bradley",1949,114,114,1,2015,66,2,2,FALSE,FALSE
21534,"House","HARDY, Cresent Leo",1957,114,114,1,2015,58,2,2,FALSE,FALSE
21535,"House","GUINTA, Frank",1970,114,114,1,2015,45,2,2,FALSE,FALSE
21537,"House","MacARTHUR, Thomas Charles",1960,114,115,2,2015,55,4,4,FALSE,FALSE
21538,"House","WATSON COLEMAN, Bonnie",1945,114,119,6,2015,70,12,12,TRUE,FALSE
21539,"House","ZELDIN, Lee M",1980,114,117,4,2015,35,8,8,FALSE,FALSE
21540,"House","RICE, Kathleen Maura",1965,114,117,4,2015,50,8,8,FALSE,FALSE
21541,"House","STEFANIK, Elise M.",1984,114,119,6,2015,31,12,12,TRUE,FALSE
21542,"House","KATKO, John",1962,114,117,4,2015,53,8,8,FALSE,FALSE
21543,"House","WALKER, Bradley Mark",1969,114,116,3,2015,46,6,6,FALSE,FALSE
21544,"House","ROUZER, David",1972,114,119,6,2015,43,12,12,TRUE,FALSE
21546,"House","RUSSELL, Steve",1963,114,115,2,2015,52,4,4,FALSE,FALSE
21547,"House","COSTELLO, Ryan",1976,114,115,2,2015,39,4,4,FALSE,FALSE
21548,"House","BOYLE, Brendan Francis",1977,114,119,6,2015,38,12,12,TRUE,FALSE
21549,"House","RATCLIFFE, John",1965,114,116,3,2015,50,6,6,FALSE,FALSE
21550,"House","HURD, William Ballard",1977,114,116,3,2015,38,6,6,FALSE,FALSE
21551,"House","BABIN, Brian",1948,114,119,6,2015,67,12,12,TRUE,FALSE
21552,"House","LOVE, Ludmya Bourdeau (Mia)",1975,114,115,2,2015,40,4,4,FALSE,FALSE
21554,"House","BEYER, Donald Sternoff Jr.",1950,114,119,6,2015,65,12,12,TRUE,FALSE
21555,"House","COMSTOCK, Barbara J.",1959,114,115,2,2015,56,4,4,FALSE,FALSE
21556,"House","NEWHOUSE, Daniel Milton",1955,114,119,6,2015,60,12,12,TRUE,FALSE
21557,"House","MOONEY, Alex X.",1971,114,118,5,2015,44,10,10,FALSE,FALSE
21558,"House","JENKINS, Evan H.",1960,114,115,2,2015,55,4,4,FALSE,FALSE
21559,"House","GROTHMAN, Glenn",1955,114,119,6,2015,60,12,12,TRUE,FALSE
21560,"House","DONOVAN, Daniel M., Jr.",1956,114,115,2,2015,59,4,4,FALSE,FALSE
21561,"House","KELLY, Trent",1966,114,119,6,2015,49,12,12,TRUE,FALSE
21562,"House","LAHOOD, Darin",1968,114,119,6,2015,47,12,12,TRUE,FALSE
21563,"House","WESTERMAN, Bruce",1967,114,119,6,2015,48,12,12,TRUE,FALSE
21564,"House","DAVIDSON, Warren",1970,114,119,6,2015,45,12,12,TRUE,FALSE
21565,"House","COMER, James",1972,114,119,6,2015,43,12,12,TRUE,FALSE
21566,"House","EVANS, Dwight",1954,114,119,6,2015,61,12,12,TRUE,FALSE
41500,"Senate","SULLIVAN, Daniel Scott",1964,114,119,6,2015,51,12,12,TRUE,FALSE
41501,"Senate","PERDUE, David Alfred, Jr.",1949,114,116,3,2015,66,6,6,FALSE,FALSE
41502,"Senate","ERNST, Joni",1970,114,119,6,2015,45,12,12,TRUE,FALSE
41503,"Senate","SASSE, Benjamin Eric",1972,114,117,4,2015,43,8,8,FALSE,FALSE
41504,"Senate","TILLIS, Thomas Roland (Thom)",1960,114,119,6,2015,55,12,12,TRUE,FALSE
41505,"Senate","ROUNDS, Marion Michael (Mike)",1954,114,119,6,2015,61,12,12,TRUE,FALSE
20330,"Senate","VAN HOLLEN, Christopher",1959,115,119,5,2017,58,10,10,TRUE,TRUE
21133,"Senate","YOUNG, Todd",1972,115,119,5,2017,45,10,10,TRUE,TRUE
21325,"Senate","DUCKWORTH, Tammy",1968,115,119,5,2017,49,10,10,TRUE,TRUE
21700,"House","ARRINGTON, Jodey Cook",1972,115,119,5,2017,45,10,10,TRUE,FALSE
21701,"House","BACON, Donald J.",1963,115,119,5,2017,54,10,10,TRUE,FALSE
21702,"House","BANKS, James E.",1979,115,118,4,2017,38,8,8,FALSE,FALSE
21703,"House","BARRAGÁN, Nanette Diaz",1976,115,119,5,2017,41,10,10,TRUE,FALSE
21704,"House","BERGMAN, John",1947,115,119,5,2017,70,10,10,TRUE,FALSE
21705,"House","BIGGS, Andrew S.",1958,115,119,5,2017,59,10,10,TRUE,FALSE
21706,"House","BLUNT ROCHESTER, Lisa",1962,115,118,4,2017,55,8,8,FALSE,FALSE
21707,"House","BROWN, Anthony Gregory",1961,115,117,3,2017,56,6,6,FALSE,FALSE
21708,"House","BUDD, Theodore Paul",1971,115,117,3,2017,46,6,6,FALSE,FALSE
21709,"House","CARBAJAL, Salud",1964,115,119,5,2017,53,10,10,TRUE,FALSE
21710,"House","CHENEY, Liz",1966,115,117,3,2017,51,6,6,FALSE,FALSE
21711,"House","CORREA, Jose Luis",1958,115,119,5,2017,59,10,10,TRUE,FALSE
21712,"House","CRIST, Charlie Joseph, Jr.",1956,115,117,3,2017,61,6,6,FALSE,FALSE
21713,"House","DEMINGS, Valdez",1957,115,117,3,2017,60,6,6,FALSE,FALSE
21714,"House","DUNN, Neal Patrick",1953,115,119,5,2017,64,10,10,TRUE,FALSE
21715,"House","ESPAILLAT, Adriano J.",1954,115,119,5,2017,63,10,10,TRUE,FALSE
21716,"House","FASO, John J.",1952,115,115,1,2017,65,2,2,FALSE,FALSE
21717,"House","FERGUSON, Anderson Drew IV",1966,115,118,4,2017,51,8,8,FALSE,FALSE
21718,"House","FITZPATRICK, Brian K.",1973,115,119,5,2017,44,10,10,TRUE,FALSE
21719,"House","GAETZ, Matthew L. II",1982,115,118,4,2017,35,8,8,FALSE,FALSE
21720,"House","GALLAGHER, Michael",1984,115,118,4,2017,33,8,8,FALSE,FALSE
21721,"House","GARRETT, Thomas Alexander Jr.",1972,115,115,1,2017,45,2,2,FALSE,FALSE
21722,"House","GONZALEZ, Vicente, Jr.",1967,115,119,5,2017,50,10,10,TRUE,FALSE
21723,"House","GOTTHEIMER, Josh S.",1975,115,119,5,2017,42,10,10,TRUE,FALSE
21724,"House","HIGGINS, Clay",1961,115,119,5,2017,56,10,10,TRUE,FALSE
21725,"House","HOLLINGSWORTH, Joseph Albert III",1983,115,117,3,2017,34,6,6,FALSE,FALSE
21726,"House","JAYAPAL, Pramila",1965,115,119,5,2017,52,10,10,TRUE,FALSE
21727,"House","JOHNSON, Mike",1972,115,119,5,2017,45,10,10,TRUE,FALSE
21728,"House","KHANNA, Ro",1976,115,119,5,2017,41,10,10,TRUE,FALSE
21729,"House","KIHUEN, Ruben Jesus",1980,115,115,1,2017,37,2,2,FALSE,FALSE
21730,"House","KRISHNAMOORTHI, S. Raja",1973,115,119,5,2017,44,10,10,TRUE,FALSE
21731,"House","KUSTOFF, David",1966,115,119,5,2017,51,10,10,TRUE,FALSE
21732,"House","LAWSON, Alfred Jr.",1948,115,117,3,2017,69,6,6,FALSE,FALSE
21733,"House","LEWIS, Jason Mark",1955,115,115,1,2017,62,2,2,FALSE,FALSE
21734,"House","MARSHALL, Roger Wayne",1960,115,116,2,2017,57,4,4,FALSE,FALSE
21735,"House","MAST, Brian Jeffrey",1980,115,119,5,2017,37,10,10,TRUE,FALSE
21736,"House","MCEACHIN, Aston Donald",1961,115,117,3,2017,56,6,6,FALSE,FALSE
21737,"House","MITCHELL, Paul",1956,115,116,2,2017,61,4,4,FALSE,FALSE
21738,"House","MURPHY, Stephanie",1978,115,117,3,2017,39,6,6,FALSE,FALSE
21739,"House","O'HALLERAN, Thomas C.",1946,115,117,3,2017,71,6,6,FALSE,FALSE
21740,"House","PANETTA, James Varni",1969,115,119,5,2017,48,10,10,TRUE,FALSE
21741,"House","RASKIN, Jamie Ben",1962,115,119,5,2017,55,10,10,TRUE,FALSE
21742,"House","ROONEY, Francis",1953,115,116,2,2017,64,4,4,FALSE,FALSE
21743,"House","ROSEN, Jacklyn Sheryl",1957,115,115,1,2017,60,2,2,FALSE,FALSE
21744,"House","RUTHERFORD, John Henry",1952,115,119,5,2017,65,10,10,TRUE,FALSE
21745,"House","SMUCKER, Lloyd K.",1964,115,119,5,2017,53,10,10,TRUE,FALSE
21746,"House","SOTO, Darren Michael",1978,115,119,5,2017,39,10,10,TRUE,FALSE
21747,"House","SUOZZI, Thomas",1962,115,119,5,2017,55,10,10,TRUE,FALSE
21748,"House","TAYLOR, Scott William",1979,115,115,1,2017,38,2,2,FALSE,FALSE
21749,"House","TENNEY, Claudia",1961,115,119,4,2017,56,8,10,TRUE,FALSE
21750,"House","ESTES, Ron",1956,115,119,5,2017,61,10,10,TRUE,FALSE
21751,"House","GIANFORTE, Greg",1961,115,116,2,2017,56,4,4,FALSE,FALSE
21752,"House","HANDEL, Karen",1962,115,115,1,2017,55,2,2,FALSE,FALSE
21753,"House","NORMAN, Ralph",1953,115,119,5,2017,64,10,10,TRUE,FALSE
21754,"House","GOMEZ, Jimmy",1974,115,119,5,2017,43,10,10,TRUE,FALSE
21755,"House","CURTIS, John R.",1960,115,118,4,2017,57,8,8,FALSE,FALSE
21756,"House","LAMB, Conor",1984,115,117,3,2017,33,6,6,FALSE,FALSE
21757,"House","LESKO, Debbie",1958,115,118,4,2017,59,8,8,FALSE,FALSE
21758,"House","CLOUD, Michael",1975,115,119,5,2017,42,10,10,TRUE,FALSE
21759,"House","BALDERSON, Troy",1962,115,119,5,2017,55,10,10,TRUE,FALSE
21760,"House","HERN, Kevin",1961,115,119,5,2017,56,10,10,TRUE,FALSE
21761,"House","MORELLE, Joseph",1957,115,119,5,2017,60,10,10,TRUE,FALSE
21762,"House","SCANLON, Mary Gay",1959,115,119,5,2017,58,10,10,TRUE,FALSE
21763,"House","WILD, Susan",1957,115,118,4,2017,60,8,8,FALSE,FALSE
21764,"House","JONES, Brenda",1959,115,115,1,2017,58,2,2,FALSE,FALSE
41700,"Senate","CORTEZ MASTO, Catherine Marie",1964,115,119,5,2017,53,10,10,TRUE,FALSE
41701,"Senate","HARRIS, Kamala Devi",1964,115,117,3,2017,53,6,6,FALSE,FALSE
41702,"Senate","HASSAN, Margaret Wood (Maggie)",1958,115,119,5,2017,59,10,10,TRUE,FALSE
41703,"Senate","KENNEDY, John Neely",1951,115,119,5,2017,66,10,10,TRUE,FALSE
41704,"Senate","STRANGE, Luther  Johnson, III",1953,115,115,1,2017,64,2,2,FALSE,FALSE
41705,"Senate","JONES, Gordon Douglas (Doug)",1954,115,116,2,2017,63,4,4,FALSE,FALSE
41706,"Senate","SMITH, Tina",1958,115,119,5,2017,59,10,10,TRUE,FALSE
41707,"Senate","HYDE-SMITH, Cindy",1959,115,119,5,2017,58,10,10,TRUE,FALSE
