"fips","part","pts"
"29049",1,"815 526 11 0 0 -8 0 -3 -11 0 0 3 0 8"
"49051",1,"347 592 2 1 5 0 5 -4 5 0 3 3 -4 -28 -5 2 -4 5 1 4 -2 5 -3 0 -3 4 -1 3 1 5"
"16029",1,"350 682 12 -2 15 -2 -3 -18 -6 -1 -2 5 -8 0 0 -6 -7 2 0 7 -1 4 -3 0 -1 3 2 6 2 2"
"37157",1,"1248 448 6 1 1 -10 1 -1 -15 -2 -2 11 9 1"
"05117",1,"901 355 6 2 4 0 3 -1 0 -5 0 -13 -6 0 -3 -3 1 5 -2 2 0 9 -3 0 0 4"
"05011",1,"887 306 11 0 0 -11 0 -4 -5 -5 -6 5 -1 2 2 5 -1 8"
"48193",1,"708 239 6 3 7 -13 -13 -7 -3 -2 -6 10 10 6 -1 3"
"24011",1,"1338 555 1 7 3 2 3 -11 2 -7 -4 2 -3 -2 -3 2 3 3 -2 4"
"27041",1,"782 759 16 0 0 -12 -16 0 0 12"
"30043",1,"356 799 1 3 1 2 7 2 3 1 5 3 6 -1 -4 -19 4 0 -2 -8 -4 -1 -2 3 -4 1 -4 -4 -4 4 0 10 -3 4"
"51059",1,"1302 550 3 -1 -1 -2 0 -1 1 0 1 -1 3 -1 -1 -3 -3 -5 0 2 -7 3 -1 1 -3 1 5 9 3 -2"
"51059",2,"1301 544 1 0 -1 1 -1 0 1 -1"
"30023",1,"345 804 12 -2 -1 -3 -5 -1 -5 -7 -4 -2 -3 2 -6 -4 -2 7 7 3 1 6 6 -1 0 2"
"47001",1,"1117 411 -3 3 1 3 5 1 4 0 2 2 2 -3 -6 -8 -2 -3 -3 5"
"39077",1,"1134 606 0 1 14 2 1 -8 -2 -3 -8 -1 -3 0 -2 9"
"13005",1,"1193 260 10 -5 -3 -5 -3 0 -2 1 -3 0 -2 7 3 2"
"10001",1,"1342 564 -1 4 -1 2 5 1 2 3 1 -1 5 -2 5 -7 2 -1 -7 -4 -4 -5 -4 -1 -3 11"
"39173",1,"1117 617 1 -4 1 -9 0 -3 -12 -2 -2 9 4 3 4 6 4 0"
"13157",1,"1147 349 4 0 2 -2 3 -6 -5 -3 -2 2 -5 0 -3 2 6 7"
"20003",1,"802 476 0 -13 -12 0 0 13 12 0"
"17095",1,"928 579 0 3 12 1 1 -7 0 -9 -12 -1 -1 13"
"30107",1,"430 806 9 -2 -3 -17 -6 1 -16 3 3 17 8 1 5 -3"
"47015",1,"1065 401 4 1 4 -4 -3 -4 1 -3 -5 -1 -2 2 1 9"
"23007",1,"1417 814 -1 5 5 1 -3 3 2 7 9 -18 3 0 3 2 3 -6 3 -3 3 -6 2 -2 -2 -2 -2 -4 -2 -1 -2 3 -7 1 -4 5 -3 -3 -3 10 -4 8"
"21165",1,"1129 478 -4 3 0 3 7 3 2 -1 -1 -6 -4 -2"
"46089",1,"699 754 7 0 0 -13 -25 1 -1 0 1 13 18 -1"
"08051",1,"453 526 3 1 3 -6 6 0 4 -5 3 -1 2 2 4 -2 3 -4 1 -3 -1 -6 2 -6 2 -3 -21 2 -1 -10 -16 2 -2 6 4 -1 2 14 2 20"
"26029",1,"1047 741 -5 9 -4 3 -2 1 -2 9 8 3 8 0 1 -3 -2 -6 1 -3 6 -5 0 -2 4 -1 6 1 0 -4 0 -3 -3 0 -9 -1 -1 3 -6 -1"
"27151",1,"773 734 9 0 13 0 0 -10 -20 0 -2 1 0 9"
"39147",1,"1119 604 15 2 2 -9 -8 -1 -8 -2 -1 7 0 3"
"13267",1,"1198 283 7 0 2 -7 7 -1 -2 -1 -3 -9 -2 1 -6 2 0 10 -3 5"
"48429",1,"681 277 5 0 11 0 0 -16 -16 0 0 16"
"37117",1,"1318 441 2 3 7 -4 4 -1 7 1 -1 -6 -4 -3 -6 2 -6 2 0 3 -3 3"
"30081",1,"316 824 12 -3 -2 -5 1 -6 0 -8 1 -6 3 -2 -1 -2 -4 -1 -7 -4 -10 -6 -7 5 3 3 -1 4 5 4 -1 5 2 5 0 3 5 9 1 5"
"13317",1,"1173 341 4 1 3 -7 4 -5 -5 -2 -1 0 -4 1 -2 -1 -3 3 -1 2 3 6 2 2"
"53043",1,"227 889 4 1 2 -6 6 0 -4 -20 -4 0 -24 6 6 24 3 0 2 -3 4 1 1 -3 4 0"
"06081",1,"23 557 8 -3 3 -9 -3 -1 -1 -6 0 -2 -5 0 -1 -5 -2 1 -1 5 1 6 -1 6 2 8"
"39171",1,"1090 617 1 -7 2 -1 0 -2 -13 -1 0 3 -1 6 11 2"
"08009",1,"573 432 -2 0 2 24 9 -1 20 -1 0 -10 -1 -14 -28 2"
"16021",1,"291 916 -4 -18 -17 4 2 12 -5 1 1 6 23 -5"
"16007",1,"358 658 0 6 8 0 2 -5 6 1 -3 -19 -13 2 -1 4 -1 4 2 2 0 5"
"39159",1,"1120 576 2 1 5 0 0 -2 1 -7 3 -4 -1 -1 -8 -1 -2 4 0 10"
"39035",1,"1155 632 11 10 3 -19 3 0 1 -8 -6 0 -2 -3 -5 -1 -3 2 -2 19"
"48285",1,"736 146 1 7 2 1 9 0 3 -2 7 -8 -3 -3 -9 -7 -1 1 -9 11"
"40105",1,"782 425 8 0 3 0 -1 -2 0 -13 -11 0 0 12 1 3"
"13125",1,"1187 317 -6 -6 -3 3 0 1 5 3 4 -1"
"41059",1,"195 826 25 -6 -1 -5 -2 -1 -3 -4 -2 -8 -2 -1 -6 1 0 -2 -7 1 0 -6 2 0 -1 -8 -16 4 1 3 4 16 -2 3 -4 2 3 11 7 -2 4 2"
"46102",1,"614 676 -1 -8 1 -3 -1 -10 1 -4 -19 1 -6 0 2 18 0 5 5 2 17 -1 1 0"
"20117",1,"753 535 10 0 6 0 0 -16 -9 0 -7 0 0 16"
"22065",1,"915 264 10 0 2 1 -1 -2 4 -5 2 -1 -2 -4 -4 -1 -11 0 -2 2 2 5 0 5"
"30105",1,"530 877 -2 -6 4 0 -1 -10 5 0 -1 -13 -2 -7 -4 1 -6 1 -3 1 -2 -3 -2 0 -2 -5 -7 -2 -1 -2 -9 0 -4 2 2 19 2 3 2 0 0 6 3 3 1 12 1 3 26 -3"
"13313",1,"1103 369 0 1 5 0 0 -4 -2 -6 1 -3 -4 -1 -1 3 -3 2 2 2 2 6"
"20203",1,"618 492 3 0 10 -1 -1 -16 -12 1 -1 0 1 16"
"46023",1,"689 665 13 0 2 0 1 -5 15 -7 1 -1 -1 -7 -2 -5 -4 2 -4 2 -1 2 -9 7 -1 3 -5 3 -2 4 -3 2"
"31027",1,"736 640 7 0 2 -2 4 -1 -1 -15 -9 0 0 3 -3 0 0 15"
"53035",1,"126 919 2 -2 1 -5 -1 -1 -2 -9 -4 -4 -6 2 1 4 -6 2 3 2 5 1 2 4 4 2 1 4"
"17111",1,"985 636 1 -13 -1 0 -9 -1 -4 0 -1 12 11 1 3 1"
"30069",1,"470 833 6 0 4 -2 0 -4 -2 -3 -1 -9 1 -5 -1 -5 1 -4 -20 3 3 12 -4 1 2 6 3 1 7 -1 1 10"
"29033",1,"852 522 0 -5 5 -3 -3 -2 -7 -2 -1 -2 -4 0 -3 -1 0 11 0 4 13 0"
"53075",1,"231 864 4 0 19 -5 -1 -4 -5 -21 -1 -4 -4 2 0 3 -4 7 -4 0 -3 1 -3 -2 -9 0 -1 1 2 5 5 1 2 4 3 12"
"27147",1,"853 691 1 -13 -10 0 0 12 9 1"
"31169",1,"738 548 0 -13 -13 1 0 12 13 0"
"47033",1,"971 388 0 2 2 1 3 4 2 -5 6 -2 -2 -5 -2 1 -6 2 -3 2"
"19079",1,"830 630 13 0 1 -3 0 -10 -6 0 -6 0 -1 10 -1 3"
"39165",1,"1101 540 7 0 3 0 1 -11 -7 0 -3 0 0 9 -1 2"
"13255",1,"1133 307 -6 -1 -2 -1 0 2 0 1 3 4 1 0 6 0 2 -1 0 -4 -4 0"
"34019",1,"1352 628 5 -1 1 -5 -1 -3 2 -3 -3 -3 -2 -1 -4 2 -1 4 -4 2 5 5 2 3"
"29217",1,"831 463 0 -5 0 -9 -15 0 0 1 -1 13 0 1 16 -1"
"18121",1,"1014 544 9 1 3 -3 1 -10 -5 0 -5 0 -1 10 -2 2"
"19069",1,"855 643 1 -13 -13 0 0 13 12 0"
"13035",1,"1141 317 3 -2 2 -7 -7 0 -2 -1 0 4 4 6"
"08039",1,"560 528 -2 -26 -10 1 1 10 -17 1 2 16 26 -2"
"44001",1,"1438 684 -1 1 1 2 4 -2 -4 -1"
"48035",1,"726 249 4 -1 0 -6 1 -3 4 -4 1 -3 -10 -6 -3 5 -2 -2 -7 13 4 3 8 4"
"44005",1,"1437 682 1 2 4 1 2 -1 3 -8 -10 -7 1 6 -1 7"
"39045",1,"1143 558 9 1 2 -3 1 -6 -3 -3 -6 -2 -3 -1 -1 9 1 5"
"38069",1,"671 850 3 0 16 -1 0 -6 -9 0 0 -12 0 -7 -6 1 -3 0 -1 6 1 13 -1 6"
"17015",1,"929 620 11 1 6 1 1 -10 -13 -1 0 4 -1 3 -4 2"
"27125",1,"764 827 19 0 0 -1 0 -3 -3 0 0 -4 -13 0 0 4 -3 0 0 4"
"41031",1,"109 788 4 10 3 5 16 -5 18 -5 -3 -9 -11 3 0 -3 -5 1 0 -3 -3 1 -19 5"
"47021",1,"1030 411 5 6 4 -3 2 1 -2 -10 -1 -3 -4 0 0 6 0 3 -4 0"
"46127",1,"754 649 10 0 -2 -2 -1 -5 -2 -6 3 -4 0 -3 2 -2 -5 1 -5 7 0 14"
"01051",1,"1070 283 11 2 4 0 1 -10 -4 -3 -3 0 -4 2 -5 -3 -1 11 1 1"
"13187",1,"1137 364 2 -8 -4 -4 -7 4 0 2 1 2 4 0 2 4 2 0"
"39083",1,"1144 581 8 2 3 1 1 -4 1 -8 -8 -1 -7 0 0 3 2 0 0 7"
"19017",1,"868 644 12 0 1 -10 -13 0 0 10"
"48175",1,"734 127 3 -1 2 -3 -1 -6 0 -2 -7 -6 -5 3 -1 2 -4 1 -2 5 6 5 5 4 4 -2"
"37089",1,"1181 397 0 -2 -2 -4 0 -4 -6 -3 -2 5 -4 5 8 2 3 2 3 -1"
"12061",1,"1273 119 -3 0 0 3 -3 -1 -1 7 11 1 4 3 6 -11 -14 -2"
"48393",1,"627 394 15 -1 1 0 -1 -16 -16 1 1 16"
"31049",1,"595 586 15 -1 0 -8 -16 1 1 8"
"36051",1,"1255 691 5 1 4 -1 2 -10 3 0 0 -3 -4 -1 -1 -4 -4 1 -5 -1 1 6 -1 7 0 5"
"19141",1,"780 655 12 0 0 -13 -12 0 0 13"
"48059",1,"680 261 0 -16 -3 0 -13 1 0 16 1 0 15 -1"
"48379",1,"778 272 -2 1 2 4 2 0 6 -1 1 -9 -9 5"
"20067",1,"617 456 13 0 -1 -13 -12 1 0 12"
"51105",1,"1155 447 4 -3 -4 -5 -1 -3 -14 -2 -6 -1 6 3 7 4 3 5 5 2"
"35051",1,"462 312 0 -3 -1 -12 -18 -7 0 -2 -12 2 -1 -6 -9 1 -4 1 1 5 -1 7 -2 2 0 7 -4 1 2 10 8 -1 27 -3 14 -2"
"05043",1,"898 306 -1 3 13 0 3 0 1 -8 0 -6 -16 0 0 11"
"31123",1,"595 615 0 -6 1 -3 -1 -12 -20 2 1 9 1 12 18 -2"
"29015",1,"859 482 0 -10 1 -7 -13 0 -1 5 0 11 7 1 6 0"
"05109",1,"838 328 14 0 1 -11 2 -3 -2 0 -3 -1 -9 2 0 7 -3 0 0 6"
"08077",1,"411 537 45 -6 0 -4 -3 -1 -8 -6 -3 2 -3 0 -5 -5 -7 -2 -1 -6 -1 -6 -19 2 5 32"
"29065",1,"896 449 0 7 8 1 6 0 0 -3 5 0 0 -4 -4 0 0 -3 3 0 0 -4 -13 0 -3 0 0 6 -2 0"
"51185",1,"1186 464 6 0 4 5 5 -3 -1 -5 -4 -4 -4 -1 -2 -3 -3 1 -5 6 4 4"
"42103",1,"1340 657 3 -3 7 -2 2 -2 -3 -4 0 -3 -2 -4 -5 1 0 4 -6 -2 4 15"
"42115",1,"1326 668 4 -12 -7 -2 -11 -2 -3 13 1 0 16 3"
"48343",1,"812 291 2 -1 3 -2 0 -15 -2 0 0 1 -3 3 0 14"
"42125",1,"1202 585 0 2 4 1 6 -4 8 -2 1 -2 0 -2 2 -1 -4 -5 -8 0 -6 -3 -1 2 0 5 -2 9"
"50001",1,"1364 762 8 4 2 -5 2 -3 4 0 0 -3 -4 -4 1 -2 -7 -1 1 -3 -4 -1 -1 2 -3 8 0 5 1 3"
"20103",1,"799 514 6 0 2 -5 3 -3 -3 0 0 -8 -5 0 -3 -1 0 3 0 14"
"26121",1,"1046 671 1 -3 -3 -1 0 -3 -32 -3 0 2 -2 11 29 2 1 -6 6 1"
"28049",1,"958 261 -4 -5 -1 -4 1 -4 -15 -1 -1 7 1 4 4 6 3 3 0 -3 7 0 0 -3 5 0"
"48281",1,"705 220 3 2 8 -15 0 -1 -16 0 -4 8 9 6"
"51107",1,"1299 552 -5 -9 -4 3 -9 1 3 5 2 7 1 1 3 0 4 -3 -1 -3 2 -2 4 0"
"29185",1,"831 463 0 7 15 0 1 -5 0 -6 -2 -3 -1 0 -5 0 0 2 -8 0 0 5"
"36025",1,"1343 691 3 -2 5 -2 -1 -6 2 0 -7 -8 -9 -8 -2 0 -4 4 -2 1 -1 6 -1 4 9 6 4 5 4 0"
"30071",1,"479 883 25 -3 -1 -3 -1 -12 -3 -3 0 -6 -2 0 -2 -3 -2 -19 -1 -3 -4 2 -7 -4 -1 -2 0 4 -4 2 -6 0 -8 2 -5 5 1 7 6 -1 1 2 4 -1 3 17 3 4 2 6 2 9"
"29129",1,"843 557 5 0 1 -7 0 -4 -11 0 -1 11 6 0"
"53045",1,"113 893 -5 0 -2 -2 -3 1 -7 2 4 15 1 3 13 -4 -3 -2 6 -2 -1 -4 -3 -5 0 -2"
"37127",1,"1300 445 4 -2 5 2 -2 -11 -9 -7 -3 3 5 15"
"51199",1,"1333 490 -3 1 -2 1 2 3 5 -4 5 3 5 1 1 -4 -6 -1 -1 -3 -1 -1 -5 4"
"29159",1,"859 497 0 -9 0 -6 -6 0 -7 -1 0 2 0 14 1 0 12 0"
"30063",1,"339 854 5 -1 -3 -15 4 0 -2 -13 -3 1 -2 -3 -10 -2 -12 3 -7 0 -1 4 3 0 1 8 3 2 -2 4 -4 6 2 0 6 -4 4 -4 2 0 6 -1 3 1 0 8 -1 3 1 4 7 -1"
"20019",1,"761 436 16 0 0 -11 -1 0 -15 0 0 11"
"48459",1,"802 274 13 0 0 -1 1 -3 0 -5 -9 -4 -5 1 0 12"
"51047",1,"1277 528 2 0 5 8 3 -4 5 -6 3 1 1 -2 -3 0 -6 -1 -4 -3 -1 3 -5 4"
"40061",1,"804 368 1 -2 6 -2 0 -1 0 -4 -3 0 0 -6 -13 0 0 4 -3 0 0 5 3 0 3 -1 2 1 4 6"
"54069",1,"1198 570 1 5 0 1 5 0 0 -5 -6 -1"
"54065",1,"1276 569 -3 -2 -2 -8 -3 2 -4 1 3 5 4 3 5 -1"
"51165",1,"1254 536 4 -3 7 -4 0 -4 6 -2 -1 -4 -3 -2 -2 -3 -15 7 3 11 1 4"
"51165",2,"1261 521 -2 1 0 -3 2 2"
"18183",1,"1058 598 3 -1 6 1 0 -3 1 -6 -9 -2 -1 2 0 9"
"06093",1,"74 707 22 -7 -8 -29 -28 8 2 5 -3 1 -7 -3 -2 1 -3 -3 1 -4 -4 1 -1 3 -3 1 -4 5 1 7 -5 2 2 2 -1 6 2 3 0 5 5 2 2 3 8 -2 24 -7"
"46037",1,"725 741 16 0 3 -2 0 -9 0 -5 -7 0 -12 0 0 3 0 13"
"22071",1,"962 180 6 1 4 -1 5 0 -1 -3 -4 -1 -2 -3 -4 0 3 -4 -3 1 -4 0 0 10"
"01073",1,"1049 320 6 2 5 -2 2 -2 1 -6 -5 -4 -4 -5 -5 -4 -2 0 -3 3 -4 4 0 2 3 4 2 1 2 6 2 1"
"01127",1,"1028 322 0 3 14 1 2 -2 4 -2 1 -2 -2 -1 -2 -6 -2 -1 -3 -4 -1 3 -4 0 0 3 -3 0 -1 7 -3 1"
"29063",1,"815 537 10 0 1 -9 0 -2 -11 0 0 3 0 8"
"12039",1,"1123 210 2 4 15 1 3 0 -2 -4 -1 -4 -7 -4 -8 5 -2 2"
"13083",1,"1086 363 -1 4 3 1 4 0 -2 -6 0 -2 -2 -6 -2 9"
"28033",1,"946 351 1 3 -2 2 17 1 1 -8 -5 -1 -4 -2 -5 0 0 5 -3 0"
"51187",1,"1272 545 4 2 5 -2 -3 -4 -4 -5 -3 2 2 5 -1 2"
"17047",1,"998 492 6 0 1 -4 -1 -7 -5 -1 -1 12"
"47113",1,"984 388 6 0 3 0 1 -7 -2 -4 -5 -2 -7 -1 0 10 2 -1 2 5"
"01111",1,"1089 313 11 0 0 -2 3 -10 0 -1 -11 -1 -1 0 -2 14"
"37009",1,"1192 441 9 1 4 -7 -3 -1 -3 -5 -8 4 1 8"
"08033",1,"437 474 -4 -2 0 -2 -27 3 -5 -5 3 15 6 -1 16 -2 1 -3 6 1 4 -4"
"39089",1,"1142 565 0 6 7 0 8 1 1 -3 1 -8 -1 -1 -6 -1 -9 -1 -1 7"
"51683",1,"1297 541 1 -1 -2 -1 1 2"
"05139",1,"868 293 9 -1 3 1 4 -3 3 1 6 -5 3 -6 -20 0 -8 0 0 13"
"17071",1,"914 578 5 0 0 -16 -3 0 -7 0 1 2 1 4 3 5 0 5"
"01101",1,"1068 268 2 3 5 3 4 -2 3 0 4 -5 -3 -1 1 -7 1 -3 -6 -1 -4 0 0 3 -3 0 -1 7 -3 3"
"08005",1,"523 531 0 2 0 1 5 0 0 3 33 -3 -1 -6 -26 2 -11 1"
"21155",1,"1090 466 0 -3 0 -5 -3 1 -2 -1 -3 1 -3 0 -2 3 2 6 5 -3 6 1"
"53057",1,"127 935 2 7 1 1 43 -12 4 -1 0 -4 -4 1 -6 -2 0 -6 -34 10 -2 5 -4 1"
"28067",1,"994 243 1 -15 -6 0 -8 -1 -1 13 3 1 11 2"
"55021",1,"940 674 5 1 9 0 6 0 1 -12 -19 -1 3 3 0 7 -3 0 -2 2"
"37019",1,"1308 377 4 0 3 -3 2 -9 3 -7 -2 -1 -4 3 -6 -1 -6 -3 -6 4 2 5 0 2 4 1 1 3 3 1 2 5"
"27029",1,"786 826 0 3 9 0 -1 -4 2 -1 0 -17 1 -10 -10 0 0 13 -1 16"
"51131",1,"1343 504 9 2 2 -3 5 1 -2 -7 0 -4 -3 -5 0 -2 -7 0 -1 3 0 2 -1 4 -2 9"
"20163",1,"675 521 15 0 1 0 -1 -16 -15 0 -1 0 1 16"
"18041",1,"1074 544 2 0 1 -2 4 0 1 -7 -7 -1 -1 10"
"31079",1,"701 575 12 -1 0 -6 0 -6 -12 0 0 13"
"31081",1,"713 568 8 7 5 4 0 -5 0 -13 -13 1 0 6"
"31115",1,"688 613 1 0 -1 -12 -12 0 0 13 1 0 11 -1"
"30091",1,"556 875 24 -2 -1 -14 -1 -8 -14 1 0 3 -3 0 0 3 -5 1 -1 3 1 13"
"31063",1,"644 564 16 -1 6 0 0 -9 -3 0 0 -4 -3 1 -16 0 0 13"
"01007",1,"1047 299 2 0 0 -3 5 -3 1 -8 -5 -1 -9 -1 -3 2 -1 4 3 1 1 5 6 4"
"28075",1,"993 270 16 1 0 -10 0 -3 -15 -1 -1 13"
"27011",1,"754 740 15 0 1 -6 3 0 0 -9 -4 3 -5 1 0 2 -6 3 -4 6"
"27013",1,"818 692 9 -4 1 3 6 1 0 -2 1 -13 -13 0 -3 0 0 10 -1 5"
"51091",1,"1235 510 2 7 0 6 4 -1 2 -3 5 -1 -2 -7 -2 -2 -9 1"
"51177",1,"1293 525 3 0 2 -1 3 -1 2 -1 -5 -10 -2 0 -5 3 -3 0 5 10"
"33017",1,"1425 751 5 1 2 -7 5 -3 1 -4 -1 -2 -4 1 -7 4 1 3 -2 7"
"13153",1,"1152 291 3 -1 1 0 3 -7 0 -2 -3 -5 -7 -1 -1 7 4 3 0 6"
"26041",1,"996 765 3 0 -1 6 4 1 12 1 3 0 2 -9 1 -12 1 -9 -8 4 -9 -1 0 -2 -1 6 -5 -1 -1 13 -1 3"
"05131",1,"822 366 4 -2 5 2 2 2 0 -9 1 0 0 -2 -3 -2 -2 -1 0 -4 -7 -1 0 17"
"06087",1,"30 538 3 -5 6 -6 3 -7 -1 0 -2 2 -4 -2 -7 1 1 3 -4 4 -1 3 1 5 5 0 0 2"
"13191",1,"1222 255 -2 3 3 1 1 5 2 -2 6 1 3 -3 2 0 -2 -5 1 -4 -8 -1 -6 5"
"13207",1,"1139 308 7 0 0 -2 3 -2 1 -4 -5 -5 -7 0 0 3 2 1 -1 9"
"29069",1,"944 411 2 5 6 1 0 -9 1 -15 -10 0 -2 -1 5 8 3 3 0 4 -5 4"
"48483",1,"642 377 16 -1 0 -7 -1 -9 -16 1 1 16"
"13117",1,"1127 348 9 1 1 -2 -3 -4 -1 -5 -5 2 0 3 -1 5"
"48409",1,"717 95 -2 3 -1 2 3 2 8 -2 1 1 7 -1 2 -2 4 -6 -2 -3 -5 2 -8 -1 -7 5"
"28147",1,"955 222 6 0 1 -5 6 -4 1 -2 -14 -1 0 12"
"29137",1,"892 525 4 0 0 -12 -17 0 0 10 3 2 10 0"
"26073",1,"1075 693 2 -12 -7 -1 -6 -1 -1 13 12 1"
"48341",1,"611 395 -1 -16 -16 1 1 16 16 -1"
"45017",1,"1227 339 -1 6 4 -2 9 -1 3 -3 2 -3 -2 0 -3 -4 -5 4 -5 0 -2 3"
"56035",1,"390 684 0 2 7 -1 0 3 8 -1 0 3 8 -1 1 -4 0 -4 2 -9 4 -3 4 -8 3 -3 -1 -9 0 -7 -27 5 -13 2 -1 6 4 25 1 4"
"21069",1,"1126 504 2 -4 4 -1 -1 -4 -4 -4 -4 3 -2 0 -4 5 1 2 2 -1 6 4"
"55019",1,"924 712 0 -10 -13 -1 0 4 -3 -1 0 4 -1 9 0 6 16 1 1 -12"
"45091",1,"1209 390 1 1 8 0 1 -3 4 1 1 -4 0 -5 -17 -3 1 1 -2 4 2 4 1 4"
"18001",1,"1075 586 8 1 0 -7 1 -6 -7 -1 -2 13"
"22005",1,"937 185 6 -6 2 2 0 -2 -8 -3 -2 -2 -4 0 2 10 4 1"
"42119",1,"1289 625 0 1 4 1 2 2 2 -5 3 -3 -4 -1 -11 -5 0 1 4 9"
"51041",1,"1300 496 2 0 6 -3 1 -2 4 1 0 -3 -1 0 -1 0 -1 -3 0 1 0 1 -1 -1 0 -2 -7 0 -3 0 -4 3 1 2 4 6"
"22001",1,"882 187 4 0 8 1 2 -2 2 -5 -5 -6 -4 -3 -4 2 -2 -1 -1 14"
"42039",1,"1194 637 24 4 1 -8 -6 -1 -3 -5 -14 -3 0 1 -2 12"
"46123",1,"664 674 11 -1 5 2 0 -9 2 0 0 -19 -18 1 0 14 0 12"
"19077",1,"822 604 1 -10 1 -3 -13 0 -1 3 0 10 3 0 9 0"
"19183",1,"886 593 3 0 9 1 1 -4 0 -9 -6 0 -6 -1 -1 13"
"46111",1,"715 690 12 0 0 -13 -3 0 -9 0 0 4 0 9"
"40051",1,"714 366 4 -2 8 0 0 -18 0 -6 -13 0 0 6 1 20"
"54039",1,"1175 503 0 3 5 3 -2 4 2 2 2 -2 3 2 2 -2 7 1 -2 -3 3 -7 -2 -4 -1 -8 -2 1 -1 2 -5 4 -6 0 0 4 -3 0"
"55109",1,"859 728 16 0 1 -12 -16 -1 -1 13"
"42121",1,"1210 627 3 5 6 1 3 1 1 -6 1 -3 -4 -9 -8 -1 -2 12"
"39153",1,"1165 612 2 3 6 0 2 -13 0 -3 -6 -1 -2 3 -2 11"
"13127",1,"1222 255 6 -5 8 1 -1 -5 -2 -1 1 -6 -4 0 -5 3 -6 2 0 6 3 5"
"48479",1,"640 105 3 0 23 -1 0 -6 19 0 -1 -25 0 -3 -5 0 -16 0 -2 3 1 5 -4 6 -3 1 -5 5 -1 4 -3 3 -3 6 -3 2"
"37123",1,"1241 408 4 1 8 2 4 -9 3 -3 -7 -1 -6 -2 -2 4 1 4 -5 4"
"23003",1,"1488 850 -6 -3 -9 -5 -2 10 -6 18 -10 -2 -1 6 -22 -6 -8 -3 0 5 11 32 5 0 1 -6 4 -2 7 6 5 2 3 3 8 -3 5 -4 13 -39 2 -9"
"28065",1,"963 238 6 1 1 -6 5 -2 0 -4 -2 0 -5 -1 -4 -2 -1 14"
"18175",1,"1050 501 1 3 5 1 6 -1 1 -7 -3 -3 0 -2 -1 0 -7 -1 -1 0 -1 10"
"48031",1,"694 187 8 -1 7 -2 -2 -2 -4 -12 -4 -4 -5 8 0 13"
"51025",1,"1295 466 -1 9 4 -1 3 0 4 -2 1 -7 -2 -6 -4 -1 -4 -1 -1 9"
"47045",1,"967 402 9 1 0 -8 -3 -4 -2 -1 -2 3 -6 -2 -3 3 2 7 5 1"
"47053",1,"976 395 0 8 6 1 4 -4 4 -2 0 -10 -6 0 -6 2 -2 5"
"51149",1,"1310 486 1 3 1 -2 1 1 -1 1 1 0 4 1 5 -1 -4 -6 -6 -6 -2 6 0 3"
"05075",1,"928 397 -1 -6 0 -4 -5 0 -5 0 -5 0 0 13 3 1 5 -4 8 0"
"38027",1,"694 824 19 -1 1 -6 0 -3 -19 0 -1 10"
"53053",1,"113 893 0 2 3 5 6 -2 3 -6 5 -1 1 -3 3 -3 4 0 9 -6 -5 -7 0 -3 -7 2 -3 -1 -8 4 -2 3 -4 2 -3 5 -2 9"
"16063",1,"308 697 -3 -13 -2 -3 -4 1 -3 2 -7 2 -1 1 -6 1 3 13 5 -1 18 -3"
"42071",1,"1311 597 7 4 4 3 8 -5 -1 -7 -1 -7 -1 -2 -3 -1 -8 7 -3 3 -3 0 -2 2 3 3"
"55057",1,"925 692 0 4 10 0 -3 -6 2 -4 1 -4 2 -3 3 -5 -14 -1 0 4 -1 15"
"47151",1,"1104 427 -2 2 15 2 0 -3 -2 -2 1 -7 -1 -2 -1 -3 -4 3 -5 4 -1 6"
"46031",1,"661 756 3 -3 2 -6 -4 -4 -1 -2 3 -2 -29 1 -13 1 1 17 38 -2"
"46053",1,"682 666 7 -1 3 -2 2 -4 5 -3 1 -3 9 -7 -20 1 -7 0 0 19"
"37181",1,"1284 455 4 1 3 -9 0 -1 -3 -4 -2 -1 -3 10 1 4"
"21033",1,"1004 441 0 1 8 7 0 -1 1 -6 3 -1 -1 -6 -4 -2 -5 8 -2 0"
"45011",1,"1218 330 5 -2 1 -10 1 -1 -5 -1 -5 1 -2 -3 -3 0 -2 3 10 13"
"47039",1,"1006 390 0 2 6 -1 -2 -4 1 -3 2 -4 -1 -4 0 -1 -5 0 -2 1 0 4 1 3 0 7"
"18009",1,"1066 572 7 1 0 -7 -6 -1 -1 7"
"01055",1,"1073 337 8 1 4 -8 -5 -1 -5 -5 -5 5 -3 -2 0 6 6 4"
"16025",1,"290 700 -5 1 -13 3 3 14 4 9 7 -4 -1 -7 4 -6 -2 -5 4 0 -1 -5"
"20155",1,"721 468 6 0 0 -9 0 -7 -3 0 -19 0 0 4 0 13 16 -1"
"47119",1,"1031 387 3 3 0 4 13 -4 -1 -7 -3 -4 -5 1 -2 -1 -3 0 0 4 -2 4"
"56015",1,"544 642 16 -2 -2 -22 -1 -11 0 -5 -16 1 0 4 3 35"
"55107",1,"912 746 1 -10 -7 0 1 -3 -16 -1 -1 13 22 1"
"55133",1,"974 660 3 1 10 0 0 -12 -6 -1 -6 0 -1 12"
"21079",1,"1098 470 1 4 4 -2 1 1 6 -8 -2 -2 -7 4 -3 3"
"25021",1,"1436 706 6 2 2 -1 1 -4 -4 -3 -7 -6 -3 0 -1 5 6 7"
