"fips","n_wf","n_cb","n_wf_2020","n_cb_2020","has_wf","has_cb","has_wf_2020","has_cb_2020","cat","pop","land_sqmi","ba_pct","density","win2008","dem2008","gop2008","total2008","win2012","dem2012","gop2012","total2012","win2016","dem2016","gop2016","total2016","win2020","dem2020","gop2020","total2020","win2024","dem2024","gop2024","total2024"
"45007",0,2,0,2,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",217183,713.854,26.138,304.24,"R",24132,48690,73787,"R",22315,48493,71901,"R",21040,56109,80296,"R",27169,67565,96093,"R",25281,71828,98296
"45009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12870,393.367,17.8548,32.7175,"D",4426,2309,6814,"D",4600,2190,6854,"D",3886,2197,6195,"D",4010,2417,6482,"D",3245,2376,5694
"45011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20495,548.383,14.3366,37.3735,"D",4931,4769,9798,"D",5182,4655,9913,"R",4395,4888,9479,"R",4720,5492,10321,"R",4082,5605,9803
"45013",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",201775,576.022,43.3874,350.29,"R",30396,37821,68870,"R",29775,42580,73115,"R",29577,39986,72770,"R",43419,53194,97835,"R",44002,59123,104403
"45015",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",264276,1103.61,28.3598,239.465,"R",27755,36205,64781,"R",24239,35764,61111,"R",30492,44223,78919,"R",45223,57397,104458,"R",46416,64777,112834
"45017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14249,381.146,19.1429,37.3846,"D",3970,3695,7738,"D",4043,3705,7830,"R",3569,3785,7553,"R",3905,4305,8291,"R",3339,4474,7914
"45019",2,1,2,1,TRUE,TRUE,TRUE,TRUE,"both",431001,918.165,48.093,469.416,"D",82698,69822,154434,"D",81027,77248,160854,"D",89048,75233,175850,"D",121485,93297,218857,"D",111427,99265,214521
"45021",0,2,0,2,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",57770,392.96,17.2167,147.012,"R",7215,13305,20766,"R",7219,13306,20753,"R",6089,15165,21754,"R",6983,18043,25270,"R",5939,18697,24839
"45023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",32323,580.865,13.8541,55.6463,"D",7478,6318,13981,"D",7839,6336,14324,"R",6582,7272,14202,"R",6941,8660,15757,"R",6353,9030,15556
"45025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",44488,798.986,12.8704,55.6806,"R",7842,8325,16359,"R",7942,8488,16576,"R",7125,9576,17128,"R",7431,11297,18876,"R",6520,11682,18391
"45027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",31030,607.207,16.5942,51.1028,"D",8673,6758,15552,"D",8967,6890,15985,"D",7635,7246,15156,"R",8250,8361,16733,"R",7064,9065,16320
"45029",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",39259,1056.46,15.6539,37.1609,"D",8616,8525,17321,"D",8470,8439,17077,"R",7616,9083,17231,"R",8602,10440,19283,"R",7376,10696,18276
"45031",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",62425,560.629,19.0027,111.348,"R",14505,14544,29334,"D",15452,14429,30140,"R",13866,14973,29636,"R",15220,16832,32417,"R",12977,17017,30331
"45033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",27577,405.076,11.8761,68.0786,"D",7408,5874,13417,"D",7623,5477,13186,"D",5832,5637,11696,"R",6436,6582,13101,"R",5241,6526,11861
"45035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",174663,568.393,29.4365,307.293,"R",21806,29929,52405,"R",23390,32469,56735,"R",24010,34932,62463,"R",33824,41913,77278,"R",32489,43839,77764
"45037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",29455,500.688,19.8765,58.8291,"R",5075,6334,11520,"R",4965,6511,11583,"R",4491,6842,11644,"R",4953,8184,13304,"R",4659,9092,13919
"45039",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20369,686.306,14.7161,29.6792,"D",7591,3912,11619,"D",7743,3996,11858,"D",6936,4024,11252,"D",7382,4625,12136,"D",6277,4792,11215
"45041",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",138049,800.508,23.7957,172.452,"R",28012,29861,58373,"R",28508,28825,57877,"R",26630,29498,57770,"R",31153,32615,64510,"R",27706,32615,61140
"45043",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",66035,813.665,30.9812,81.1575,"R",14199,15790,30290,"R",14119,16476,30870,"R",13234,17334,31519,"R",15822,20487,36668,"R",14965,22326,37754
"45045",1,2,1,2,TRUE,TRUE,TRUE,TRUE,"both",570745,785.937,39.2974,726.197,"R",70886,116363,190657,"R",67378,120514,191282,"R",73338,125595,211572,"R",103030,150021,258155,"R",100074,158541,263316
"45047",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",70041,455.606,24.2305,153.732,"R",12348,16995,29667,"R",11884,16290,28525,"R",10633,16881,28600,"R",12145,19431,32006,"R",10766,19715,30888
"45049",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",18172,559.975,11.5638,32.4514,"D",5816,3439,9350,"D",5814,3310,9184,"D",5163,3483,8794,"D",5323,3906,9305,"D",4328,3801,8233
"45051",0,3,0,3,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",413391,1133.16,25.3586,364.813,"R",38879,64609,104798,"R",36620,66653,104584,"R",36731,83819,124503,"R",59180,118821,179744,"R",62325,141719,205954
"45053",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",35618,655.135,23.2797,54.3674,"D",5389,3365,8854,"D",5727,4169,9991,"D",7789,6100,14216,"D",7185,7078,14394,"R",8144,9900,18227
"45055",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",71698,726.612,21.3301,98.6744,"R",11226,16466,27985,"R",10821,15846,27026,"R",10293,17464,28875,"R",12699,20471,33629,"R",11826,21289,33533
"45057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",111652,549.174,30.0768,203.309,"R",12139,16441,28921,"R",13345,19273,33010,"R",13718,23598,38717,"R",18937,30312,49868,"R",20146,33623,54427
"45059",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",70545,712.871,17.9168,98.959,"R",10578,15334,26282,"R",10297,14726,25373,"R",8845,16770,26474,"R",10159,20004,30488,"R",8769,21110,30213
"45061",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15958,410.187,14.4487,38.9042,"D",5960,3074,9153,"D",5972,2829,8898,"D",5170,2789,8110,"D",5329,3008,8431,"D",4505,3078,8076
"45063",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",313774,698.586,32.6051,449.156,"R",33303,74960,109512,"R",34007,76392,112204,"R",35143,79866,121829,"R",49301,92817,144568,"R",47815,96965,146903
"45065",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9983,358.89,21.2622,27.8163,"D",9608,5416,15174,"D",2637,2460,5137,"R",2479,2651,5215,"R",2687,2958,5697,"R",2513,3565,6153
"45067",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",28368,489.372,13.7246,57.9682,"D",6794,3996,10876,"D",9518,5114,14766,"D",8522,5434,14217,"D",8872,5711,14704,"D",7316,5906,13388
"45069",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",25498,479.874,8.29043,53.1348,"D",2755,2437,5232,"D",7554,4010,11657,"D",5928,4257,10353,"D",6290,5044,11446,"D",5137,4896,10152
"45071",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",39203,630.306,22.5134,62.1968,"R",6708,9616,16524,"R",6891,9218,16287,"R",6212,10011,16795,"R",6958,11443,18631,"R",5841,12067,18129
"45073",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",82475,626.566,27.7991,131.63,"R",9481,21164,31132,"R",8537,21573,30613,"R",7979,24096,33530,"R",10414,29698,40668,"R",9987,31772,42264
"45075",0,3,0,3,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",83129,1106.38,19.1553,75.1361,"D",27263,12115,39754,"D",30454,11888,42637,"D",26258,11909,38824,"D",27295,13603,41205,"D",22832,13750,36970
"45077",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",138207,496.937,27.4748,278.118,"R",11691,32552,45128,"R",11122,33385,45422,"R",10327,36096,48871,"R",13645,42907,57546,"R",13891,45728,60451
"45079",1,2,1,2,TRUE,TRUE,TRUE,TRUE,"both",430651,757.309,40.2384,568.66,"D",105656,57941,165037,"D",94350,46725,143016,"D",108401,52753,169400,"D",132570,58313,193822,"D",121110,58019,182411
"45081",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19452,453.166,19.1877,42.9247,"R",3323,5191,8603,"R",3322,5130,8553,"R",2809,5525,8559,"R",2963,6210,9274,"R",2454,6452,9014
"45083",0,2,0,2,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",369256,808.407,25.237,456.77,"R",41632,65042,108328,"R",40920,65951,108327,"R",39888,76101,120793,"R",52926,93560,148655,"R",50710,103032,155597
"45085",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",104776,665.078,23.0728,157.539,"D",25431,18581,44358,"D",27550,19266,47261,"D",24024,18733,44048,"D",27379,21000,48920,"D",23425,21215,45170
"45087",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26678,513.604,13.9376,51.9427,"R",5935,7449,13551,"R",5748,6566,12475,"R",4727,7058,12087,"R",4935,8183,13257,"R",4084,8102,12289
"45089",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",29865,934.166,15.2418,31.9697,"D",11279,5004,16443,"D",11318,4819,16282,"D",9949,4863,15049,"D",10289,5532,15985,"D",8634,5524,14330
"45091",0,2,0,2,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",303001,680.555,36.8528,445.226,"R",37918,54500,93696,"R",38757,59149,99428,"R",41230,66245,113425,"R",59008,82727,144050,"R",59600,88239,150059
"46003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2752,708.46,18.2135,3.88448,"R",655,794,1495,"R",556,804,1400,"R",340,974,1407,"R",317,1052,1405,"R",302,1056,1393
"46005",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19459,1258.7,25.4868,15.4596,"R",3493,4054,7714,"R",2881,4230,7263,"R",1912,4455,6772,"R",2107,4808,7081,"R",2017,4826,7010
"46007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3289,1184.64,18.3639,2.77637,"R",557,614,1208,"R",548,626,1203,"R",412,666,1149,"R",466,694,1183,"R",389,676,1088
"46009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7071,563.549,20.0735,12.5473,"R",1367,1712,3175,"R",1167,1830,3074,"R",704,2105,2974,"R",721,2235,3001,"R",697,2236,2992
"46011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",36359,792.217,42.4289,45.8953,"D",7207,6431,13945,"R",5826,6219,12398,"R",4879,6748,12680,"R",6110,8000,14567,"R",5978,8575,14939
"46013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",37495,1713.03,32.8156,21.8881,"D",9041,8067,17426,"R",7249,8320,16066,"R",5452,9613,16113,"R",6538,10580,17547,"R",6075,10645,17043
"46015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5261,817.222,25.7271,6.43766,"R",965,1407,2439,"R",824,1499,2379,"R",571,1565,2288,"R",673,1750,2490,"R",666,1694,2423
"46017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1825,471.405,6.80571,3.87141,"D",454,156,619,"D",472,166,641,"D",296,171,490,"D",352,183,549,"D",291,164,466
"46019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10891,2250.01,18.1743,4.84042,"R",1306,2821,4256,"R",1000,3068,4201,"R",693,3355,4346,"R",939,3731,4802,"R",942,4024,5082
"46021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1342,733.677,28.3528,1.82914,"R",243,591,854,"R",153,616,787,"R",105,704,831,"R",117,747,873,"R",120,706,836
"46023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9343,1097.14,24.7038,8.51577,"R",1807,2109,3978,"R",1482,2229,3762,"R",935,2382,3433,"R",1177,2552,3783,"R",1000,2551,3615
"46025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3974,957.512,18.6766,4.15034,"R",830,1065,1940,"R",713,1067,1821,"R",398,1139,1657,"R",437,1373,1850,"R",415,1382,1842
"46027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15245,412.022,40.0055,37.0005,"D",3808,2296,6242,"D",2955,2146,5233,"D",2608,2109,5069,"D",3083,2456,5698,"D",2944,2574,5657
"46029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",29278,687.585,20.1696,42.5809,"R",5595,6374,12185,"R",4588,6696,11524,"R",3174,7764,11669,"R",3837,8958,13161,"R",3840,9349,13510
"46031",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3747,2469.69,17.1576,1.51719,"D",837,535,1406,"D",647,515,1199,"R",535,588,1175,"R",622,647,1283,"R",495,631,1143
"46033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9330,1556.94,30.4999,5.99251,"R",1475,2909,4507,"R",1335,3062,4520,"R",1120,3290,4716,"R",1522,3852,5494,"R",1567,4313,6001
"46035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19907,435.633,23.258,45.6967,"R",3554,4731,8455,"R",3042,4754,7968,"R",2355,5157,7952,"R",2648,5613,8454,"R",2743,6208,9177
"46037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5408,1028.49,22.4098,5.25819,"D",1785,1372,3205,"D",1497,1320,2873,"R",974,1627,2747,"R",1052,1869,2964,"R",1000,1876,2932
"46039",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4335,622.739,23.6994,6.96118,"R",1054,1088,2218,"R",941,1175,2171,"R",570,1366,2080,"R",609,1699,2350,"R",528,1717,2298
"46041",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5322,2302.38,17.8725,2.31153,"D",1328,659,2019,"D",1207,663,1895,"D",887,723,1707,"D",1131,790,1966,"D",1032,793,1871
"46043",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2849,431.801,20.5913,6.59795,"R",424,1293,1756,"R",332,1334,1690,"R",214,1338,1605,"R",216,1468,1707,"R",219,1419,1658
"46045",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4027,1125.98,28.1489,3.57644,"R",819,1213,2076,"R",622,1264,1936,"R",380,1433,1918,"R",417,1538,1985,"R",384,1618,2031
"46047",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7359,1739.89,19.865,4.22958,"R",1338,2348,3809,"R",1137,2256,3511,"R",821,2511,3563,"R",1053,2878,4042,"R",1030,3135,4274
"46049",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2136,981.713,22.1528,2.17579,"R",426,739,1192,"R",331,765,1127,"R",204,858,1118,"R",198,964,1182,"R",183,920,1130
"46051",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7618,681.446,24.4056,11.1792,"R",1786,1951,3830,"R",1493,2034,3606,"R",970,2381,3562,"R",1056,2618,3745,"R",946,2594,3630
"46053",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4110,1014.95,19.1489,4.04946,"R",771,1423,2247,"R",599,1507,2151,"R",391,1600,2091,"R",455,1771,2258,"R",426,1790,2267
"46055",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1834,1810.54,16.6261,1.01296,"R",187,939,1153,"R",138,940,1092,"R",77,936,1044,"R",105,1026,1137,"R",105,1004,1125
"46057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6596,507.068,21.8845,13.0081,"R",1043,1661,2787,"R",921,1803,2793,"R",555,2051,2762,"R",647,2372,3083,"R",610,2560,3226
"46059",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3097,1436.63,25.3415,2.15573,"R",718,1247,2011,"R",575,1242,1848,"R",334,1391,1818,"R",373,1433,1836,"R",365,1376,1764
"46061",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3477,434.582,21.1221,8.00079,"R",961,1426,2431,"R",760,1627,2416,"R",424,1497,2006,"R",557,1793,2388,"R",399,1611,2046
"46063",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1325,2671.57,27.3465,0.495963,"R",135,575,734,"R",82,638,739,"R",38,694,769,"R",49,748,813,"R",48,754,820
"46065",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17526,741.527,35.418,23.635,"R",3037,5298,8468,"R",2786,5219,8155,"R",2449,5174,8173,"R",2953,5522,8723,"R",2838,5379,8435
"46067",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7416,813.013,25.7527,9.12163,"R",1242,2285,3608,"R",923,2451,3425,"R",692,2517,3365,"R",762,2944,3767,"R",755,2918,3736
"46069",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1215,860.629,20.3424,1.41176,"R",226,547,785,"R",189,531,733,"R",125,543,690,"R",136,564,710,"R",148,530,695
"46071",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2737,1863.88,15.5958,1.46844,"R",435,668,1133,"R",426,661,1106,"R",323,722,1095,"R",359,738,1115,"R",357,753,1129
"46073",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1689,526.133,16.8338,3.21021,"R",542,546,1105,"R",452,538,1006,"R",264,648,967,"R",270,721,1006,"R",276,708,999
"46075",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",874,969.668,33.8806,0.901339,"R",147,463,627,"R",108,490,609,"R",69,450,558,"R",90,498,599,"R",60,477,550
"46077",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5261,832.237,22.9615,6.32152,"R",1277,1435,2784,"R",1092,1451,2608,"R",703,1680,2551,"R",819,1904,2779,"R",760,1989,2801
"46079",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11006,562.891,34.5483,19.5526,"D",3033,2993,6157,"R",2724,3419,6285,"R",2314,4038,6786,"R",2068,3681,5873,"R",1978,3819,5906
"46081",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",28809,800.053,36.6984,36.0089,"R",4932,6787,12055,"R",3973,7025,11359,"R",3356,7411,11842,"R",4537,8753,13828,"R",5074,9904,15409
"46083",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",75244,577.293,41.8036,130.339,"R",8642,11803,20767,"R",7982,13611,21952,"R",8076,15499,25231,"R",11981,19617,32396,"R",12981,22621,36393
"46085",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3721,1642.28,23.1765,2.26575,"R",710,894,1641,"R",605,933,1569,"R",369,977,1421,"R",525,1042,1597,"R",422,993,1447
"46087",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5771,574.205,27.694,10.0504,"R",1219,1646,2945,"R",905,1655,2613,"R",623,1794,2587,"R",769,2068,2900,"R",733,2227,3031
"46089",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2307,1136.67,20.5051,2.02962,"R",441,915,1375,"R",272,921,1215,"R",192,892,1137,"R",222,1075,1324,"R",188,1087,1299
"46091",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4395,838.081,23.308,5.24412,"D",1261,900,2191,"D",1061,889,1987,"R",754,1056,1947,"R",858,1287,2178,"R",782,1288,2109
"46093",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",30918,3470.93,27.3825,8.90769,"R",3751,7515,11606,"R",2928,7560,10811,"R",2223,8441,11621,"R",3285,9875,13670,"R",3421,10887,14672
"46095",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1834,1307.31,11.9391,1.40288,"R",373,445,843,"R",375,381,769,"R",238,402,683,"R",298,449,769,"R",285,434,740
"46097",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2303,570.17,16.4961,4.03915,"D",605,577,1218,"R",479,636,1140,"R",281,706,1064,"R",320,787,1138,"R",293,841,1167
"46099",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",208639,806.847,34.1782,258.586,"D",39838,39251,80552,"R",34668,40330,76565,"R",30610,42043,78263,"R",40482,49249,92326,"R",39923,51842,93986
"46101",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6529,519.379,27.0066,12.5708,"D",1663,1508,3254,"R",1429,1535,3033,"R",1042,1729,2930,"R",1179,1951,3206,"R",1052,2068,3189
"46102",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",13360,2093.6,8.14984,6.38135,"D",2971,331,3350,"D",2922,188,3130,"D",2504,241,2896,"D",2829,297,3200,"D",2567,406,3062
"46103",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",115979,2776.76,33.3788,41.7677,"R",17802,27603,46280,"R",15122,28229,44458,"R",14074,29804,47741,"R",20606,35063,57518,"R",20051,35009,56580
"46105",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2832,2870.46,20.2285,0.986601,"R",499,1102,1686,"R",319,1205,1590,"R",188,1333,1606,"R",239,1401,1669,"R",228,1342,1591
"46107",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2402,861.138,24.296,2.78933,"R",482,937,1440,"R",339,1029,1381,"R",215,1069,1335,"R",227,1139,1380,"R",214,1059,1298
"46109",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10283,1101.06,16.5296,9.33922,"D",2672,1781,4536,"D",2302,1883,4256,"R",1539,2142,3886,"R",1828,2404,4307,"R",1560,2514,4149
"46111",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2392,569.242,19.8989,4.20208,"R",500,669,1207,"R",389,688,1115,"R",241,819,1123,"R",257,905,1185,"R",259,929,1212
"46115",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6108,1503.5,25.0609,4.06252,"R",1550,1660,3269,"R",1300,1670,3041,"R",919,1854,2951,"R",998,2104,3163,"R",921,2145,3139
"46117",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3015,1444.44,26.8545,2.08732,"R",510,1017,1553,"R",435,1063,1540,"R",329,1148,1567,"R",421,1203,1652,"R",447,1260,1735
"46119",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1468,1006.73,21.5116,1.45819,"R",233,581,833,"R",186,611,816,"R",137,679,861,"R",185,726,930,"R",168,716,901
"46121",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9172,1388.59,14.7391,6.60525,"D",2208,571,2828,"D",1976,498,2497,"D",1505,487,2125,"D",1963,532,2539,"D",1570,497,2126
"46123",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5717,1612.29,17.0816,3.54589,"R",914,1859,2839,"R",737,1905,2691,"R",462,2069,2630,"R",495,2161,2696,"R",470,2150,2654
"46125",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9087,617.064,26.4485,14.7262,"R",1681,2538,4352,"R",1411,2715,4210,"R",961,2937,4150,"R",1139,3290,4548,"R",1044,3374,4538
"46127",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17402,460.757,35.4245,37.7683,"R",3244,4310,7701,"R",2782,4698,7596,"R",2227,5288,7895,"R",2725,5944,8855,"R",2548,6160,8876
"46129",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5270,707.455,27.6539,7.44924,"R",923,1668,2650,"R",671,1731,2462,"R",457,1896,2477,"R",565,1966,2580,"R",481,1940,2466
"46135",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",23509,521.189,27.2817,45.1065,"R",4838,5039,10134,"R",4208,5463,9924,"R",3301,5654,9616,"R",4016,6581,10900,"R",3883,6650,10832
"46137",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",2418,1961.25,14.8749,1.23289,"D",554,312,891,"D",439,314,761,"R",352,368,766,"D",481,404,906,"R",366,388,781
"47001",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",81449,337.206,24.529,241.541,"R",11396,19675,31570,"R",10112,18941,29621,"R",9010,19201,29723,"R",11741,23184,35570,"R",11525,24582,36548
"47003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",54228,473.639,17.1194,114.492,"R",5027,10217,15507,"R",4207,10026,14433,"R",3384,11455,15300,"R",4453,14354,19088,"R",4122,15772,20090
"47005",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16173,394.306,11.1034,41.0164,"R",2645,3696,6479,"R",2255,3850,6223,"R",1474,4715,6322,"R",1529,5668,7260,"R",1317,5886,7260
"47007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15591,406.555,10.34,38.3491,"R",1517,3166,4784,"R",1267,3022,4359,"R",896,3621,4650,"R",971,4725,5758,"R",891,5254,6191
"47009",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",142211,558.844,26.0215,254.474,"R",15253,35571,51645,"R",12925,35417,49200,"R",12085,37385,51849,"R",17932,47369,66609,"R",17664,50699,69224
"47011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",113782,328.762,23.8905,346.092,"R",9357,28333,38191,"R",8035,27417,35956,"R",7070,29761,38392,"R",9851,35204,45865,"R",9852,38836,49246
"47013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",40238,480.19,12.9435,83.796,"R",3867,8535,12628,"R",3327,8602,12097,"R",2248,9860,12504,"R",2441,12331,14933,"R",2305,13115,15528
"47015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15142,265.635,17.4961,57.003,"R",2011,3322,5457,"R",1560,3308,4968,"R",1126,4006,5299,"R",1261,5190,6557,"R",1132,5682,6881
"47017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",29107,597.658,19.8136,48.7018,"R",3980,7455,11646,"R",3475,7219,10845,"R",2323,7731,10333,"R",2559,9205,11905,"R",2233,9547,11882
"47019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",57434,341.258,21.1207,168.301,"R",5587,15852,21769,"R",4786,15496,20607,"R",3453,16897,20993,"R",4529,19584,24492,"R",4454,20167,24852
"47021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",42604,302.498,22.8937,140.841,"R",5498,10702,16428,"R",4656,10266,15177,"R",3877,11295,15823,"R",5514,14438,20260,"R",5464,14987,20741
"47023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17876,285.736,16.3565,62.5612,"R",1797,4587,6459,"R",1622,4672,6396,"R",902,3827,4850,"R",1412,5952,7584,"R",1286,6206,7577
"47025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",33070,434.604,18.7543,76.0923,"R",3078,7175,10420,"R",2433,7617,10178,"R",1831,8589,10706,"R",2202,10604,12945,"R",1971,11463,13534
"47027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7857,236.529,12.3049,33.2179,"R",1248,1676,2994,"R",1037,1747,2820,"R",707,2140,2919,"R",735,2733,3506,"R",614,3117,3760
"47029",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",37596,436.135,11.7282,86.2027,"R",3340,8945,12481,"R",2804,8459,11450,"R",1980,9791,12108,"R",2533,12162,14859,"R",2415,13105,15663
